Public Research/Doctoral / FY2005 																																						
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"Portland State University (Portland, OR) "	"$128,054 "	$0 	"$1,900 "	$435 	"$5,232 "	$0 	"$76,475 "	"$113,425 "	"$85,162 "	"$785,800 "	5.10%	--	5.10%	82.90%	9.50%	"93,822"	"4,748"	"$1,227,398 "	0	$0 	0	$0 	0	$0 	"$2,168,294 "	$623 	"$5,020,679 "	"$8,525 "	"$1,025,029 "	"$119,395 "	"$1,132,373 "	"$591,383 "	"$5,875,226 "	"$12,895,600 "	"$12,895,600 "	--	--	--
"Purdue University (West Lafayette, IN) "	"$9,123,643 "	"$207,548 "	"$266,127 "	"$242,991 "	"$127,164 "	"$1,592 "	"$1,584,453 "	"$6,097,156 "	"$462,888 "	"$18,547,892 "	15.90%	17.00%	15.40%	69.00%	30.70%	"352,226"	"55,856"	"$56,324,976 "	"8,920"	"$9,612,315 "	"1,295"	"$7,875,638 "	"10,215"	"$17,487,953 "	"$58,187,099 "	"$17,271 "	"$39,498,663 "	"$68,310 "	"$32,449,537 "	"$1,642,003 "	"$45,486,309 "	"$8,844,512 "	"$117,430,412 "	"$183,672,193 "	"$186,374,750 "	--	--	--
"Rutgers, The State University (New Brunswick, NJ) "	"$1,400,866 "	$308 	"$234,733 "	"$1,693 "	"$328,750 "	"$106,425 "	"$832,020 "	"$1,271,920 "	"$1,325,694 "	"$6,951,639 "	9.40%	9.40%	7.80%	100.00%	23.00%	"322,155"	"30,220"	"$16,943,438 "	"3,875"	"$2,559,576 "	275	"$1,107,732 "	"4,150"	"$3,667,308 "	"$19,611,420 "	"$24,182 "	"$24,802,321 "	"$16,810 "	"$21,741,956 "	"$307,673 "	"$16,997,272 "	"$2,114,380 "	"$54,604,860 "	"$73,690,272 "	"$74,028,567 "	--	--	--
"South Carolina State University (Orangeburg, SC) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"South Dakota State University (Brookings, SD) "	"$608,481 "	"$8,463 "	$500 	"$56,823 "	"$4,920 "	"$67,257 "	"$629,547 "	$0 	"$263,725 "	"$1,682,174 "	17.10%	--	0.00%	87.00%	42.60%	"52,304"	"8,923"	"$3,709,562 "	0	$0 	0	$0 	0	$0 	"$1,390,592 "	"$14,453 "	"$887,613 "	$0 	"$446,930 "	$0 	"$1,165,566 "	$0 	"$4,076,991 "	"$8,707,248 "	"$10,139,151 "	--	--	--
"Southern Illinois Univ at Carbondale (Carbondale, IL) "	"$751,227 "	"$25,806 "	"$21,425 "	$50 	"$8,138 "	$0 	"$454,857 "	"$183,283 "	"$177,067 "	"$1,989,944 "	8.50%	--	8.20%	66.60%	34.10%	"202,296"	"17,113"	"$4,213,299 "	"3,031"	"$1,041,888 "	56	"$72,046 "	"3,087"	"$1,113,934 "	"$3,019,797 "	"$22,059 "	"$579,872 "	"$10,500 "	"$333,501 "	"$189,343 "	"$2,861,083 "	"$517,593 "	"$6,909,727 "	"$12,364,226 "	"$12,917,589 "	--	--	--
"SUNY-Albany (Albany, NY) "	"$392,408 "	$0 	$280 	$100 	"$123,808 "	$179 	"$105,313 "	"$96,917 "	"$682,330 "	"$1,816,564 "	9.10%	--	--	75.10%	34.70%	"118,506"	"10,790"	"$2,283,877 "	626	"$161,105 "	4	"$36,500 "	630	"$197,605 "	"$1,081,755 "	"$20,170 "	"$1,977,524 "	"$2,730 "	"$1,682,490 "	"$34,705 "	"$1,068,576 "	"$157,500 "	"$5,592,537 "	"$6,588,982 "	"$6,662,487 "	--	--	--
"SUNY-Binghamton (Binghamton, NY) "	"$328,765 "	"$102,316 "	$405 	$945 	"$24,784 "	"$5,807 "	"$55,640 "	"$46,930 "	"$54,403 "	"$941,164 "	9.90%	--	9.30%	100.00%	13.70%	"81,186"	"8,036"	"$1,499,195 "	673	"$152,493 "	243	"$275,933 "	916	"$428,426 "	"$4,446,053 "	"$14,690 "	"$1,601,007 "	$0 	"$998,523 "	"$50,918 "	"$1,058,369 "	"$163,429 "	"$4,533,325 "	"$10,915,636 "	"$10,995,613 "	--	--	--
"SUNY-Buffalo (Buffalo, NY) "	"$1,854,303 "	$800 	"$12,513 "	"$186,128 "	"$4,495 "	$0 	"$302,301 "	$0 	"$165,147 "	"$2,707,521 "	12.60%	9.40%	12.20%	91.20%	28.30%	"170,209"	"21,442"	"$7,856,975 "	482	"$131,112 "	900	"$387,946 "	"1,382"	"$519,058 "	"$4,248,787 "	"$26,594 "	"$7,645,700 "	$0 	"$5,616,948 "	$0 	"$2,604,775 "	$0 	"$14,903,507 "	"$27,807,240 "	"$28,140,676 "	--	--	--
"SUNY-College of Env. Sci.-Forestry (Syracuse, NY) "	"$11,980 "	$0 	$0 	$0 	"$1,805 "	"$87,869 "	"$29,660 "	$0 	"$15,001 "	"$388,240 "	18.60%	--	17.80%	94.40%	37.00%	"18,000"	"3,345"	"$610,580 "	0	$0 	0	$0 	0	$0 	"$367,186 "	"$22,984 "	"$120,100 "	$0 	"$120,100 "	$0 	"$351,621 "	$0 	"$1,112,039 "	"$1,651,098 "	"$1,709,676 "	--	--	--
"SUNY-Stony Brook (Stony Brook, NY) "	"$181,590 "	$25 	"$8,082 "	"$22,308 "	$0 	$0 	"$185,677 "	$240 	"$160,076 "	"$787,592 "	5.90%	--	5.80%	95.40%	4.90%	"106,929"	"6,262"	"$1,100,013 "	37	"$118,440 "	0	$0 	37	"$118,440 "	"$4,589,476 "	"$27,224 "	"$5,323,887 "	$0 	"$4,851,637 "	"$38,298 "	"$4,058,564 "	"$118,440 "	"$19,105,024 "	"$22,402,757 "	"$22,416,261 "	--	--	--
"Temple University (Philadelphia, PA) "	--	--	--	--	--	--	--	--	--	--	12.00%	--	--	88.90%	16.20%	"192,382"	"23,128"	--	--	--	--	--	--	--	"$5,591,772 "	"$18,885 "	"$14,209,131 "	--	--	--	--	--	"$20,168,812 "	"$41,302,425 "	"$41,302,425 "	--	--	--
"Tennessee State University (Nashville, TN) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Texas A&M Univ.-Commerce (Commerce, TX) "	"$30,136 "	$0 	$0 	$0 	$0 	"$19,890 "	"$6,303 "	"$6,890 "	"$82,945 "	"$192,569 "	1.20%	--	0.90%	66.90%	37.00%	"74,751"	893	"$432,072 "	37	"$16,580 "	0	$0 	37	"$16,580 "	"$186,467 "	"$9,932 "	"$230,909 "	$0 	"$61,809 "	"$3,000 "	"$143,206 "	"$16,580 "	"$564,352 "	"$1,167,437 "	"$1,167,437 "	--	--	--
"Texas A&M Univ.-Kingsville (Kingsville, TX) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Texas A&M University (College Station, TX) "	"$274,274 "	"$94,914 "	"$77,880 "	$0 	"$299,594 "	"$356,839 "	"$545,784 "	"$194,807 "	"$4,190,576 "	"$30,630,400 "	14.30%	--	15.30%	83.30%	38.70%	"293,643"	"41,885"	"$55,939,037 "	--	--	--	--	--	--	"$45,353,485 "	"$16,217 "	"$24,417,918 "	$505 	"$22,398,778 "	"$271,254 "	"$37,776,454 "	"$533,079 "	"$107,002,534 "	"$144,482,782 "	"$148,505,820 "	--	--	--
"Texas Tech University (Lubbock, TX) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Texas Woman's University (Denton, TX) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Univ of California, Berkeley (Berkeley, CA) "	"$6,781,722 "	$0 	"$378,989 "	"$562,496 "	"$1,575,661 "	"$1,775 "	"$6,171,672 "	"$6,675,464 "	"$4,033,952 "	"$28,825,261 "	9.00%	7.50%	8.60%	100.00%	32.70%	"379,894"	"34,228"	"$64,976,293 "	"6,862"	"$16,854,264 "	733	"$4,900,945 "	"7,595"	"$21,755,209 "	"$29,281,859 "	"$40,179 "	"$75,902,699 "	"$7,043,759 "	"$44,857,403 "	"$805,749 "	"$20,388,006 "	"$15,922,557 "	"$106,493,131 "	"$198,863,654 "	"$210,531,830 "	--	--	--
"Univ of California, Davis (Davis, CA) "	"$429,069 "	$0 	"$381,490 "	"$212,348 "	"$15,571 "	$0 	"$52,756 "	"$93,993 "	"$70,860 "	"$1,980,070 "	7.40%	7.60%	7.10%	84.50%	3.20%	"175,308"	"13,020"	"$3,144,367 "	906	"$264,622 "	7	"$1,380 "	913	"$266,002 "	"$20,898,400 "	"$39,876 "	"$11,343,352 "	"$30,395 "	"$8,753,087 "	"$21,910 "	"$17,261,239 "	"$288,690 "	"$50,493,198 "	"$99,717,733 "	"$99,899,646 "	--	--	--
"Univ of California, Irvine (Irvine, CA) "	"$2,257 "	"$1,375 "	"$28,916 "	"$7,800 "	"$20,911 "	$0 	"$123,966 "	"$73,556 "	"$522,279 "	"$1,399,040 "	6.80%	--	6.70%	86.00%	6.70%	"71,146"	"4,860"	"$3,651,176 "	--	--	--	--	--	--	"$21,536,115 "	"$31,700 "	"$13,651,533 "	"$2,155 "	"$9,833,091 "	"$180,035 "	"$18,784,722 "	"$494,550 "	"$41,150,086 "	"$54,568,565 "	"$55,065,768 "	--	--	--
"Univ of California, Los Angeles (Los Angeles, CA) "	"$6,063,577 "	"$5,200 "	"$2,269,004 "	"$436,557 "	"$3,750 "	$0 	"$913,542 "	"$3,008,034 "	"$188,015 "	"$17,006,427 "	9.50%	9.20%	9.00%	81.60%	11.90%	"325,124"	"31,013"	"$33,370,148 "	"3,227"	"$7,609,655 "	202	"$2,618,465 "	"3,429"	"$10,228,120 "	"$46,729,834 "	"$54,154 "	"$139,027,573 "	"$1,263,597 "	"$106,852,858 "	"$531,459 "	"$25,148,333 "	"$6,655,237 "	"$183,395,612 "	"$281,552,472 "	"$283,500,075 "	--	--	--
"Univ of California, Riverside (Riverside, CA) "	"$72,550 "	$25 	"$2,391 "	$0 	"$3,362 "	"$1,210 "	"$122,129 "	"$45,408 "	"$50,972 "	"$504,641 "	5.40%	--	5.30%	86.50%	2.70%	"57,756"	"3,095"	"$522,220 "	692	"$338,178 "	0	$0 	692	"$338,178 "	"$7,839,910 "	"$19,977 "	"$3,490,783 "	"$19,954 "	"$1,839,283 "	"$125,269 "	"$7,611,017 "	"$338,178 "	"$16,278,893 "	"$19,474,715 "	"$19,487,735 "	--	--	--
"Univ of California, San Diego (La Jolla, CA) "	"$581,192 "	$0 	"$78,308 "	$0 	"$2,177 "	$130 	"$212,918 "	$0 	"$3,179 "	"$1,148,736 "	7.30%	--	6.80%	92.00%	2.00%	"105,530"	"7,749"	"$2,554,088 "	0	$0 	0	$0 	0	$0 	"$23,703,674 "	"$48,594 "	"$46,674,859 "	$0 	"$28,173,044 "	$0 	"$21,580,704 "	$0 	"$82,286,350 "	"$125,993,067 "	"$132,987,584 "	--	--	--
"Univ of California, Santa Barbara (Santa Barbara, CA) "	"$719,196 "	$150 	"$129,954 "	"$24,570 "	"$51,149 "	"$13,639 "	"$127,234 "	"$147,312 "	"$133,526 "	"$2,230,588 "	7.80%	--	7.60%	23.10%	6.60%	"121,796"	"9,493"	"$3,224,530 "	"1,565"	"$743,894 "	0	$0 	"1,565"	"$743,894 "	"$7,455,235 "	"$22,423 "	"$26,676,272 "	"$96,775 "	"$20,198,322 "	"$91,312 "	"$5,357,436 "	"$743,894 "	"$33,235,737 "	"$48,882,168 "	"$50,635,557 "	--	--	--
"Univ of California, Santa Cruz (Santa Cruz, CA) "	"$266,408 "	"$1,450 "	"$6,226 "	$0 	"$51,431 "	"$3,392 "	"$149,820 "	"$17,330 "	"$112,232 "	"$673,778 "	5.60%	5.70%	4.90%	54.10%	5.70%	"64,187"	"3,566"	"$1,367,862 "	640	"$195,673 "	0	$0 	640	"$195,673 "	"$9,416,202 "	"$20,698 "	"$8,083,721 "	"$11,400 "	"$7,159,575 "	"$39,920 "	"$8,466,254 "	"$195,674 "	"$19,405,182 "	"$24,090,355 "	"$25,157,233 "	--	--	--
Univ of Illinois - Chicago (IL) 	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Univ of Illinois - Urbana-Champaign (Urbana, IL) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Univ of North Carolina at Chapel Hill (Chapel Hill, NC) "	"$7,614,878 "	"$952,247 "	"$653,153 "	"$257,381 "	"$265,705 "	"$225,100 "	"$526,818 "	"$6,441,650 "	"$1,291,102 "	"$18,993,772 "	19.40%	22.10%	--	79.40%	26.70%	"232,893"	"45,113"	"$47,833,700 "	"8,316"	"$9,960,991 "	587	"$7,468,909 "	"8,903"	"$17,429,900 "	"$28,722,124 "	"$46,084 "	"$61,080,179 "	"$86,250 "	"$52,438,083 "	"$602,111 "	"$23,746,266 "	"$9,982,531 "	"$125,919,774 "	"$179,300,321 "	"$185,156,743 "	--	--	--
"Univ of North Carolina at Charlotte (Charlotte, NC) "	"$252,878 "	$0 	$0 	$150 	"$1,170 "	"$1,210 "	"$27,950 "	"$226,390 "	"$4,096 "	"$580,471 "	7.00%	6.70%	6.70%	99.80%	2.90%	"69,411"	"4,830"	"$762,650 "	"1,219"	"$748,348 "	71	"$64,702 "	"1,290"	"$813,050 "	"$16,009,847 "	"$13,071 "	"$1,356,724 "	"$6,450 "	"$1,132,873 "	"$143,480 "	"$3,370,059 "	"$748,347 "	"$6,491,308 "	"$26,414,476 "	"$26,969,715 "	--	--	--
"Univ of North Carolina at Greensboro (Greensboro, NC) "	"$207,183 "	$0 	$0 	$0 	"$24,265 "	"$82,174 "	"$211,660 "	"$47,907 "	"$82,432 "	"$912,820 "	7.30%	7.60%	6.40%	84.00%	58.00%	"84,951"	"6,184"	"$5,823,724 "	423	"$119,463 "	96	"$315,127 "	519	"$434,590 "	"$1,211,789 "	"$17,088 "	"$766,279 "	"$2,425 "	"$385,160 "	"$26,633 "	"$374,013 "	"$119,464 "	"$2,278,715 "	"$10,044,180 "	"$10,276,488 "	--	--	--
"Univ. of South Carolina, Columbia (Columbia, SC) "	"$1,110,510 "	"$75,999 "	"$20,556 "	$0 	"$368,096 "	"$2,985 "	"$189,595 "	"$4,005,924 "	$0 	"$5,872,225 "	10.30%	--	9.00%	95.60%	40.80%	"212,992"	"22,001"	"$31,394,076 "	--	--	--	--	--	--	"$19,319,424 "	"$17,468 "	"$6,763,158 "	$0 	"$4,298,448 "	"$1,990,004 "	"$17,076,463 "	"$13,501,827 "	"$41,927,591 "	"$76,961,543 "	"$102,220,252 "	--	--	--
"Univ. of Texas at Arlington (Arlington, TX) "	"$249,842 "	$0 	"$24,970 "	"$1,100 "	"$7,995 "	$185 	"$47,281 "	"$52,196 "	"$5,045 "	"$392,095 "	3.40%	--	3.20%	59.30%	12.90%	"109,832"	"3,729"	"$646,272 "	830	"$183,693 "	10	"$17,353 "	840	"$201,046 "	"$1,365,506 "	"$11,069 "	"$835,836 "	$0 	"$795,836 "	"$59,705 "	"$1,249,107 "	"$174,838 "	"$3,829,368 "	"$4,995,372 "	"$4,995,372 "	--	--	--
"Univ. of Texas at Austin (Austin, TX) "	"$7,818,767 "	"$1,032,025 "	"$91,980 "	"$3,445 "	"$5,550 "	$0 	"$668,868 "	"$9,096,639 "	"$2,015,410 "	"$21,240,507 "	14.80%	15.00%	13.80%	59.10%	25.10%	"405,845"	"60,166"	"$35,250,411 "	"7,431"	"$16,679,703 "	127	"$1,190,942 "	"7,558"	"$17,870,645 "	"$40,699,675 "	"$26,466 "	"$45,049,945 "	"$451,501 "	"$24,007,541 "	"$4,079,669 "	"$27,267,890 "	"$16,679,704 "	"$82,144,901 "	"$140,238,793 "	"$144,981,290 "	--	--	--
"Univ. of Texas at Dallas (Richardson, TX) "	"$3,610 "	$0 	"$501,260 "	$0 	"$1,670 "	$0 	"$3,280 "	$835 	"$377,826 "	"$960,045 "	1.60%	--	1.80%	59.10%	7.70%	"48,063"	787	"$1,180,145 "	--	--	--	--	--	--	"$3,787,355 "	"$14,342 "	"$6,980,541 "	$500 	"$1,222,041 "	"$31,812 "	"$1,936,058 "	"$79,287 "	"$5,010,691 "	"$15,338,777 "	"$15,338,777 "	--	--	--
"Univ. of Texas at El Paso (El Paso, TX) "	"$245,170 "	$0 	$575 	$0 	"$18,127 "	$0 	"$67,298 "	"$562,272 "	"$9,855 "	"$992,878 "	7.00%	--	5.40%	91.00%	14.40%	"80,234"	"5,581"	"$2,459,422 "	"2,382"	"$2,633,261 "	16	"$1,178,800 "	"2,398"	"$3,812,061 "	"$4,644,348 "	"$12,447 "	"$7,745,356 "	"$636,054 "	"$6,540,531 "	"$2,023,945 "	"$3,852,615 "	"$4,087,205 "	"$12,699,482 "	"$17,112,388 "	"$17,143,530 "	--	--	--
"University of Akron (Akron, OH) "	"$687,764 "	$0 	$0 	$0 	"$20,417 "	$0 	"$236,801 "	"$159,669 "	"$630,361 "	"$1,924,695 "	8.40%	8.30%	7.00%	79.30%	19.20%	"143,457"	"12,036"	"$4,087,990 "	"1,867"	"$913,281 "	0	$0 	"1,867"	"$913,281 "	"$2,825,778 "	"$11,953 "	"$5,090,043 "	"$142,740 "	"$4,974,187 "	"$45,515 "	"$2,234,752 "	"$616,924 "	"$11,772,755 "	"$21,341,440 "	"$21,341,440 "	--	--	--
"University of Alabama (Tuscaloosa, AL) "	--	--	--	--	--	--	--	--	--	--	19.00%	--	--	100.00%	32.10%	"139,568"	"26,474"	--	--	--	--	--	--	--	"$17,564,902 "	"$19,960 "	"$3,583,555 "	--	--	--	--	--	"$34,924,172 "	"$53,539,854 "	"$53,743,685 "	--	--	--
"University of Alabama at Birmingham (Birmingham, AL) "	"$523,985 "	$0 	"$13,859 "	"$111,626 "	"$3,487 "	$0 	"$39,970 "	"$536,376 "	"$530,246 "	"$1,787,613 "	8.80%	7.20%	7.50%	100.00%	4.40%	"77,198"	"6,808"	"$2,747,081 "	--	--	--	--	--	--	"$15,376,870 "	"$47,697 "	"$24,579,213 "	"$613,559 "	"$20,652,484 "	"$779,933 "	"$13,675,630 "	"$2,926,780 "	"$50,675,186 "	"$62,259,114 "	"$62,516,630 "	--	--	--
"University of Alabama in Huntsville (Huntsville, AL) "	"$227,267 "	$775 	$560 	$0 	$225 	$40 	"$21,021 "	"$22,018 "	"$30,943 "	"$320,899 "	5.10%	6.50%	4.30%	73.60%	10.00%	"27,724"	"1,407"	"$435,574 "	"1,390"	"$167,465 "	0	$0 	"1,390"	"$167,465 "	"$539,243 "	"$14,839 "	"$409,801 "	"$6,100 "	"$265,875 "	"$52,324 "	"$395,788 "	"$167,465 "	"$3,535,477 "	"$4,352,056 "	"$4,352,056 "	--	--	--
"University of Alaska, Fairbanks (Fairbanks, AK) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Arizona (Tucson, AZ) "	"$5,371,980 "	$994 	"$315,942 "	"$504,082 "	"$157,437 "	$0 	"$1,086,220 "	"$2,102,939 "	"$136,565 "	"$10,062,413 "	7.30%	7.60%	7.00%	94.70%	18.30%	"233,947"	"17,092"	"$22,173,981 "	"7,250"	"$7,559,896 "	612	"$6,769,158 "	"7,862"	"$14,329,054 "	"$30,706,788 "	"$27,421 "	"$26,153,613 "	"$231,911 "	"$20,851,975 "	"$1,520,610 "	"$24,216,755 "	"$5,955,808 "	"$79,543,236 "	"$121,056,869 "	"$122,583,437 "	--	--	--
"University of Arkansas (Fayetteville, AR) "	"$1,498,863 "	"$136,282 "	"$51,750 "	"$165,202 "	"$236,832 "	$50 	"$262,865 "	"$3,215,680 "	"$69,042 "	"$5,857,524 "	15.90%	20.50%	11.30%	80.20%	19.30%	"117,827"	"18,690"	"$22,784,667 "	"1,002"	"$10,226,502 "	0	$0 	"1,002"	"$10,226,502 "	"$58,429,412 "	"$26,964 "	"$20,664,799 "	"$75,482 "	"$2,460,829 "	"$3,356,924 "	"$8,614,250 "	"$10,124,526 "	"$28,872,839 "	"$117,936,811 "	"$127,099,507 "	--	--	--
"University of Arkansas at Little Rock (Little Rock, AR) "	"$87,500 "	$240 	$0 	"$44,524 "	"$1,251 "	"$1,500 "	"$11,332 "	"$17,659 "	"$30,420 "	"$202,905 "	2.90%	--	2.70%	90.50%	2.80%	"38,896"	"1,141"	"$416,013 "	--	--	--	--	--	--	"$1,141,910 "	"$13,905 "	"$2,653,088 "	"$1,000 "	"$2,284,392 "	"$116,764 "	"$532,088 "	"$300,805 "	"$4,234,203 "	"$14,716,820 "	"$14,716,820 "	--	--	--
"University of Central Florida (Orlando, FL) "	"$218,343 "	$0 	"$21,475 "	$0 	$588 	$0 	"$66,878 "	"$477,868 "	"$232,059 "	"$1,105,460 "	6.90%	6.70%	6.70%	77.70%	9.30%	"133,238"	"9,167"	"$4,183,919 "	"1,949"	"$1,222,207 "	72	"$2,143,836 "	"2,021"	"$3,366,043 "	"$28,346,410 "	"$11,690 "	"$7,989,697 "	"$6,259 "	"$412,319 "	"$396,335 "	"$24,248,758 "	"$1,137,205 "	"$26,765,521 "	"$45,138,044 "	"$46,170,068 "	--	--	--
"University of Cincinnati (Cincinnati, OH) "	"$2,352,654 "	"$1,358 "	"$533,227 "	"$74,851 "	"$8,416 "	"$245,652 "	"$340,490 "	"$2,479,260 "	"$1,051,358 "	"$7,542,207 "	7.20%	6.50%	6.80%	100.00%	40.90%	"219,498"	"15,826"	"$26,934,750 "	"2,294"	"$3,990,591 "	223	"$546,957 "	"2,517"	"$4,537,548 "	"$12,792,050 "	"$24,652 "	"$19,476,663 "	"$207,471 "	"$14,833,525 "	"$598,011 "	"$9,664,760 "	"$4,260,267 "	"$36,412,688 "	"$65,918,786 "	"$66,285,077 "	--	--	--
"University of Colorado Foundation (Boulder, CO) "	"$2,808,524 "	"$111,608 "	"$756,450 "	"$63,280 "	"$27,147 "	"$2,835,865 "	"$1,353,086 "	"$1,679,594 "	"$542,754 "	"$12,895,209 "	7.80%	7.90%	7.30%	92.60%	24.00%	"290,666"	"22,593"	"$22,639,916 "	"5,809"	"$3,783,393 "	33	"$110,213 "	"5,842"	"$3,893,606 "	"$20,157,607 "	"$24,554 "	"$32,581,096 "	"$170,415 "	"$18,990,131 "	"$618,375 "	"$14,073,959 "	"$3,822,678 "	"$57,877,999 "	"$94,304,460 "	"$94,963,513 "	--	--	--
"University of Connecticut Foundation (Storrs, CT) "	"$748,045 "	"$5,883 "	"$9,725 "	$998 	"$22,182 "	$238 	"$231,229 "	"$2,342,147 "	"$1,229,255 "	"$5,167,234 "	12.40%	12.50%	11.80%	84.10%	20.70%	"168,071"	"20,849"	"$10,995,115 "	"10,820"	"$9,320,782 "	850	"$3,948,554 "	"11,670"	"$13,269,336 "	"$15,142,955 "	"$31,325 "	"$11,897,725 "	"$120,928 "	"$8,727,878 "	"$3,203,665 "	"$9,084,724 "	"$9,320,782 "	"$32,709,943 "	"$53,231,365 "	"$53,467,042 "	--	--	--
"University of Delaware (Newark, DE) "	"$1,428,046 "	$0 	$400 	"$14,640 "	"$86,045 "	"$9,575 "	"$100,830 "	"$290,230 "	"$89,209 "	"$3,677,835 "	11.00%	10.90%	10.40%	99.50%	18.30%	"125,055"	"13,749"	"$7,879,352 "	0	$0 	0	$0 	0	$0 	"$11,596,219 "	"$29,262 "	"$16,518,984 "	"$2,500 "	"$6,387,117 "	"$208,203 "	"$7,640,030 "	"$969,755 "	"$21,630,152 "	"$43,012,371 "	"$43,446,997 "	--	--	--
"University of Florida (Gainesville, FL) "	--	--	--	--	--	--	--	--	--	--	17.40%	--	--	97.20%	21.90%	"268,861"	"46,894"	--	--	--	--	--	--	--	"$31,400,393 "	"$30,351 "	"$19,404,375 "	--	--	--	--	--	"$94,081,401 "	"$131,341,410 "	"$132,187,642 "	--	--	--
"University of Georgia (Athens, GA) "	"$2,595,433 "	"$1,500 "	"$9,527 "	"$171,863 "	"$139,866 "	$35 	"$88,392 "	"$13,055,305 "	"$98,496 "	"$17,012,503 "	15.20%	15.90%	14.80%	81.60%	36.90%	"217,171"	"32,981"	"$22,358,445 "	"19,490"	"$23,067,390 "	503	"$1,433,188 "	"19,993"	"$24,500,578 "	"$11,255,707 "	"$32,124 "	"$8,598,148 "	"$445,542 "	"$5,667,756 "	"$1,821,119 "	"$8,935,759 "	"$22,911,001 "	"$43,226,211 "	"$60,529,358 "	"$61,138,959 "	--	--	--
"University of Hawaii Foundation (Honolulu, HI) "	"$271,898 "	"$4,688 "	"$52,409 "	"$37,800 "	"$18,798 "	$93 	"$326,393 "	"$124,798 "	"$914,980 "	"$1,811,224 "	7.30%	7.00%	6.90%	100.00%	7.60%	"178,291"	"13,059"	"$2,372,757 "	--	--	--	--	--	--	"$5,499,792 "	"$19,455 "	"$10,649,371 "	"$401,035 "	"$10,186,692 "	"$402,073 "	"$4,642,857 "	"$1,367,379 "	"$25,774,697 "	"$31,018,516 "	"$31,474,660 "	--	--	--
"University of Houston (Houston, TX) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Idaho (Moscow, ID) "	--	--	--	--	--	--	--	--	--	--	11.40%	--	--	97.40%	42.70%	"82,216"	"9,405"	--	--	--	--	--	--	--	"$1,628,586 "	"$23,116 "	"$2,917,429 "	--	--	--	--	--	"$6,604,974 "	"$13,655,454 "	"$14,105,676 "	--	--	--
"University of Iowa (Iowa City, IA) "	"$3,822,050 "	"$168,358 "	"$3,600,046 "	"$5,322 "	"$168,283 "	$0 	"$388,490 "	"$3,799,346 "	"$2,596,020 "	"$14,880,010 "	15.60%	14.50%	15.00%	57.00%	27.20%	"245,770"	"38,462"	"$27,167,388 "	"11,575"	"$9,326,246 "	587	"$4,381,836 "	"12,162"	"$13,708,082 "	"$14,632,099 "	"$36,041 "	"$22,329,944 "	"$178,460 "	"$14,237,529 "	"$1,478,004 "	"$6,853,767 "	"$8,222,815 "	"$55,550,849 "	"$100,012,966 "	"$100,779,074 "	--	--	--
"University of Kansas (Lawrence, KS) "	"$3,797,038 "	"$47,845 "	"$218,178 "	"$8,633 "	"$30,752 "	"$3,915,283 "	"$1,766,013 "	"$7,309,087 "	"$2,137,549 "	"$21,420,862 "	20.40%	20.10%	13.00%	91.10%	40.80%	"181,712"	"37,138"	"$45,492,981 "	"7,463"	"$14,830,126 "	131	"$879,175 "	"7,594"	"$15,709,301 "	"$15,135,673 "	"$25,803 "	"$37,781,230 "	"$3,596,847 "	"$32,498,398 "	"$2,105,517 "	"$13,428,959 "	"$14,898,259 "	"$75,974,281 "	"$111,413,835 "	"$113,045,572 "	--	--	--
