Public Research/Doctoral / FY1999 																																						
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"SUNY-College of Env. Sci.-Forestry (Syracuse, NY) "	$0 	$0 	$0 	$0 	$20 	"$3,741 "	"$22,800 "	$0 	$500 	"$199,710 "	18.20%	--	17.10%	73.30%	--	"15,000"	"2,730"	"$382,413 "	--	--	--	--	--	--	"$310,159 "	"$27,215 "	"$23,216 "	$0 	"$23,116 "	$0 	"$206,094 "	$0 	"$478,672 "	--	"$1,395,430 "	--	--	--
"SUNY-Stony Brook (Stony Brook, NY) "	"$23,260 "	$0 	"$91,449 "	"$2,747 "	"$2,065 "	$140 	"$103,524 "	$0 	"$28,933 "	"$469,612 "	5.20%	--	5.10%	--	--	"72,177"	"3,751"	"$510,127 "	--	--	--	--	--	--	"$4,851,460 "	"$24,324 "	"$2,211,750 "	$0 	"$1,956,250 "	$0 	"$4,412,920 "	$0 	"$10,328,100 "	--	"$11,583,200 "	--	--	--
"Temple University (Philadelphia, PA) "	--	--	--	--	--	--	--	--	--	--	13.60%	--	11.70%	81.00%	--	"211,202"	"28,725"	"$14,345,400 "	--	--	--	--	--	--	"$4,017,830 "	"$14,925 "	"$6,287,510 "	--	--	--	--	--	"$12,778,700 "	--	"$44,385,300 "	--	--	--
"Tennessee State University (Nashville, TN) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Texas A&M Univ.-Commerce (Commerce, TX) "	--	--	--	--	--	--	--	--	--	"$72,234 "	1.90%	--	1.20%	100.00%	--	"53,000"	993	"$496,765 "	--	--	--	--	--	--	"$738,851 "	"$6,979 "	"$104,898 "	--	"$92,664 "	--	"$583,174 "	--	"$924,904 "	--	"$1,576,560 "	--	--	--
"Texas A&M Univ.-Kingsville (Kingsville, TX) "	"$12,695 "	$0 	$175 	"$8,980 "	$0 	$0 	"$42,507 "	"$50,910 "	"$5,463 "	"$134,455 "	1.50%	--	1.30%	100.00%	--	"24,000"	360	"$216,187 "	415	"$225,375 "	80	--	495	--	"$518,284 "	"$10,022 "	"$1,477,500 "	$100 	"$722,495 "	"$217,025 "	"$508,784 "	"$423,984 "	"$1,606,860 "	--	"$2,602,030 "	--	--	--
"Texas A&M University (College Station, TX) "	"$195,706 "	"$20,000 "	"$4,180 "	$500 	"$64,746 "	"$72,038 "	"$459,324 "	"$7,577,920 "	"$2,419,010 "	"$15,883,600 "	20.20%	20.50%	17.00%	88.30%	--	"217,351"	"43,870"	"$35,010,400 "	"22,169"	"$7,750,020 "	76	--	"22,245"	--	"$45,535,500 "	"$15,157 "	"$21,075,000 "	"$1,150 "	"$17,131,200 "	"$38,200 "	"$40,914,800 "	"$7,622,510 "	"$88,399,000 "	--	"$123,580,000 "	--	--	--
"Texas Tech University (Lubbock, TX) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Texas Woman's University (Denton, TX) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Univ of California, Berkeley (Berkeley, CA) "	"$12,241,000 "	$0 	"$743,976 "	"$373,030 "	"$805,186 "	"$13,495 "	"$1,327,310 "	"$3,269,960 "	"$7,394,470 "	"$29,108,700 "	11.10%	10.70%	10.50%	--	--	"309,373"	"34,266"	"$80,132,500 "	"5,390"	"$6,763,460 "	523	--	"5,913"	--	"$29,080,400 "	"$35,685 "	"$48,906,700 "	"$1,436,660 "	"$25,511,600 "	"$415,408 "	"$22,512,200 "	"$5,925,030 "	"$90,818,500 "	--	"$184,231,000 "	--	--	--
"Univ of California, Davis (Davis, CA) "	"$563,046 "	$0 	"$117,113 "	"$38,374 "	"$10,393 "	$0 	"$150,607 "	"$51,509 "	"$16,118 "	"$1,692,770 "	9.70%	10.50%	7.00%	87.90%	--	"138,333"	"13,398"	"$2,989,560 "	527	"$190,445 "	3	--	530	--	"$23,586,200 "	"$34,312 "	"$7,679,940 "	"$4,650 "	"$4,414,060 "	"$16,062 "	"$21,935,900 "	"$190,445 "	"$38,499,000 "	--	"$53,228,900 "	--	--	--
"Univ of California, Irvine (Irvine, CA) "	"$47,531 "	$100 	"$4,622 "	$0 	"$22,828 "	"$1,093 "	"$57,468 "	"$41,767 "	"$587,590 "	"$1,113,740 "	6.00%	--	77.00%	77.00%	--	"56,295"	"3,369"	"$1,196,780 "	--	--	--	--	--	--	"$21,170,800 "	"$35,580 "	"$8,268,830 "	"$4,200 "	"$6,910,070 "	"$173,904 "	"$16,949,600 "	"$352,826 "	"$32,679,500 "	--	"$48,545,400 "	--	--	--
"Univ of California, Los Angeles (Los Angeles, CA) "	"$3,012,640 "	$19 	"$949,447 "	"$221,512 "	"$4,950 "	"$4,000 "	"$635,129 "	"$1,867,530 "	"$3,594,700 "	"$15,090,300 "	13.90%	--	11.00%	91.20%	--	"266,373"	"37,056"	"$62,397,200 "	"4,433"	"$4,314,360 "	53	--	"4,486"	--	"$27,269,700 "	"$43,444 "	"$72,027,600 "	"$281,442 "	"$50,664,400 "	"$469,811 "	"$17,023,900 "	"$3,618,750 "	"$100,017,000 "	--	"$208,204,000 "	--	--	--
"Univ of California, Riverside (Riverside, CA) "	"$28,211 "	$0 	"$5,510 "	$0 	"$8,764 "	"$17,091 "	"$37,893 "	"$24,337 "	"$24,100 "	"$418,594 "	14.10%	--	14.10%	43.80%	--	"34,254"	"4,843"	"$460,833 "	510	"$408,927 "	1	--	511	--	"$6,230,690 "	"$24,114 "	"$3,345,350 "	"$200,345 "	"$1,484,790 "	"$84,688 "	"$4,060,190 "	"$408,927 "	"$8,259,770 "	--	"$12,580,000 "	--	--	--
"Univ of California, San Diego (La Jolla, CA) "	"$338,359 "	"$1,200 "	"$34,350 "	$0 	$0 	"$1,683 "	"$74,582 "	$0 	$244 	"$615,329 "	6.30%	--	5.70%	88.10%	--	"71,512"	"4,488"	"$2,239,500 "	--	--	--	--	--	--	"$18,795,300 "	"$49,422 "	"$54,302,000 "	$0 	"$50,571,800 "	$0 	"$18,307,100 "	$0 	"$89,857,900 "	--	"$114,736,000 "	--	--	--
"Univ of California, Santa Barbara (Santa Barbara, CA) "	"$149,815 "	$300 	"$5,826 "	$0 	$800 	"$6,621 "	"$53,915 "	"$56,671 "	"$5,987 "	"$997,774 "	9.20%	--	8.90%	29.70%	--	"95,540"	"8,819"	"$1,080,140 "	626	"$230,234 "	0	--	626	--	"$5,515,810 "	"$19,325 "	"$9,692,020 "	"$14,006 "	"$8,901,750 "	"$60,759 "	"$3,197,740 "	"$230,223 "	"$15,030,400 "	--	"$19,435,100 "	--	--	--
"Univ of California, Santa Cruz (Santa Cruz, CA) "	"$187,671 "	$555 	"$15,242 "	$0 	"$42,795 "	"$6,696 "	"$46,742 "	"$5,820 "	"$76,561 "	"$467,604 "	10.80%	--	8.80%	26.20%	--	"39,704"	"4,285"	"$842,387 "	323	"$82,908 "	0	--	323	--	"$2,842,590 "	"$20,992 "	"$14,513,400 "	$0 	"$9,050,210 "	"$11,375 "	"$2,049,790 "	"$82,908 "	"$13,878,500 "	--	"$22,555,800 "	--	--	--
Univ of Illinois - Chicago (IL) 	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Univ of Illinois - Urbana-Champaign (Urbana, IL) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Univ of North Carolina at Chapel Hill (Chapel Hill, NC) "	"$6,025,410 "	"$137,834 "	"$785,440 "	"$1,067,670 "	"$189,533 "	"$3,000 "	"$558,349 "	"$2,965,550 "	"$898,297 "	"$13,546,500 "	22.50%	26.00%	--	84.20%	--	"198,414"	"44,613"	"$25,446,800 "	"11,246"	"$4,562,390 "	"5,787"	--	"17,033"	--	"$24,686,900 "	"$37,112 "	"$36,930,000 "	"$45,624 "	"$28,650,400 "	"$136,872 "	"$21,429,400 "	"$4,562,390 "	"$86,335,900 "	--	"$148,310,000 "	--	--	--
"Univ of North Carolina at Charlotte (Charlotte, NC) "	"$17,179 "	$0 	$0 	$25 	"$1,129 "	$490 	"$6,780 "	"$192,933 "	"$5,220 "	"$419,201 "	7.50%	--	7.40%	69.90%	--	"49,119"	"3,696"	"$554,590 "	700	"$540,969 "	22	--	722	--	"$1,114,570 "	"$8,708 "	"$1,781,190 "	"$11,500 "	"$621,943 "	"$148,485 "	"$751,442 "	"$540,969 "	"$4,041,540 "	--	"$7,199,230 "	--	--	--
"Univ of North Carolina at Greensboro (Greensboro, NC) "	"$139,151 "	$375 	$0 	$0 	"$8,016 "	"$17,788 "	"$22,813 "	"$6,828 "	"$352,853 "	"$880,315 "	9.70%	--	8.80%	85.10%	--	"73,938"	"7,172"	"$4,569,920 "	0	$0 	0	--	0	--	"$1,035,330 "	"$12,792 "	"$1,897,590 "	$0 	"$1,340,410 "	"$3,000 "	"$611,790 "	"$23,528 "	"$3,314,790 "	--	"$9,837,040 "	--	--	--
"Univ. of South Carolina, Columbia (Columbia, SC) "	--	--	--	--	--	--	--	--	--	"$4,386,660 "	13.90%	--	--	88.50%	--	"184,237"	"25,555"	"$12,606,100 "	"12,756"	"$9,600,260 "	2	--	"12,758"	--	"$16,349,800 "	"$19,864 "	"$3,627,980 "	--	"$2,098,020 "	--	"$11,970,800 "	--	"$27,600,600 "	--	"$50,436,600 "	--	--	--
"Univ. of Texas at Arlington (Arlington, TX) "	"$84,485 "	$0 	"$98,664 "	$0 	"$16,936 "	$0 	"$85,417 "	"$36,236 "	"$8,295 "	"$331,033 "	3.80%	--	2.80%	67.00%	--	"77,750"	"2,965"	"$410,099 "	332	"$101,235 "	0	--	332	--	"$2,583,620 "	"$8,953 "	"$778,535 "	$185 	"$773,907 "	"$33,888 "	"$1,625,400 "	"$101,235 "	"$3,229,730 "	--	"$4,430,220 "	--	--	--
"Univ. of Texas at Austin (Austin, TX) "	"$4,061,260 "	"$82,035 "	"$141,545 "	$0 	"$12,955 "	$0 	"$750,553 "	"$8,375,970 "	"$746,901 "	"$14,461,100 "	9.50%	--	9.20%	63.60%	--	"296,959"	"28,328"	"$29,290,600 "	"11,173"	"$15,184,900 "	179	--	"11,352"	--	"$31,092,700 "	"$11,729 "	"$35,575,200 "	"$430,196 "	"$19,733,700 "	"$3,226,970 "	"$19,292,900 "	"$15,184,900 "	"$63,604,200 "	--	"$132,940,000 "	--	--	--
"Univ. of Texas at Dallas (Richardson, TX) "	"$18,735 "	$0 	$0 	$0 	$125 	$0 	"$9,915 "	$0 	"$13,575 "	"$99,458 "	6.40%	--	6.40%	85.00%	--	"32,353"	"2,067"	"$104,484 "	--	--	--	--	--	--	"$1,218,740 "	"$10,833 "	"$3,508,030 "	$0 	"$2,502,780 "	$0 	"$761,384 "	$0 	"$3,986,280 "	--	"$5,868,920 "	--	--	--
"Univ. of Texas at El Paso (El Paso, TX) "	"$147,507 "	$0 	"$15,175 "	$0 	"$9,135 "	$0 	"$23,530 "	"$265,479 "	"$5,702 "	"$470,588 "	4.60%	--	4.40%	65.70%	--	"57,872"	"2,671"	"$1,304,780 "	802	"$895,320 "	11	--	813	--	"$4,677,330 "	"$11,004 "	"$3,923,200 "	"$3,801 "	"$2,518,580 "	"$326,217 "	"$3,062,760 "	"$895,320 "	"$6,626,760 "	--	"$11,458,200 "	--	--	--
"University of Akron (Akron, OH) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Alabama (Tuscaloosa, AL) "	"$746,873 "	$0 	"$2,375 "	"$66,933 "	"$5,700 "	"$123,388 "	"$117,578 "	"$4,887,910 "	"$653,902 "	"$8,475,940 "	26.40%	--	26.40%	100.00%	--	"132,015"	"34,813"	"$12,566,900 "	"9,982"	"$5,863,720 "	12	--	"9,994"	--	"$8,564,460 "	"$14,763 "	"$4,332,010 "	"$8,122 "	"$2,921,360 "	"$221,070 "	"$5,136,400 "	"$6,434,610 "	"$19,797,900 "	--	"$30,700,200 "	--	--	--
"University of Alabama at Birmingham (Birmingham, AL) "	"$153,425 "	$0 	"$9,153 "	"$65,605 "	"$2,225 "	$0 	"$65,157 "	"$143,183 "	"$303,401 "	"$744,282 "	9.50%	8.00%	9.10%	100.00%	--	"60,372"	"5,707"	"$1,702,250 "	779	"$1,265,430 "	7	--	786	--	"$6,580,810 "	$0 	"$13,252,700 "	"$145,525 "	"$10,597,800 "	"$388,737 "	"$5,990,140 "	"$1,265,430 "	"$28,579,400 "	--	"$38,094,600 "	--	--	--
"University of Alabama in Huntsville (Huntsville, AL) "	"$34,717 "	$0 	$75 	$0 	$300 	$0 	"$10,493 "	"$66,721 "	$525 	"$116,409 "	5.20%	7.90%	5.10%	62.50%	--	"24,722"	"1,295"	"$133,258 "	428	"$181,585 "	0	--	428	--	"$526,314 "	"$13,823 "	"$98,655 "	"$4,250 "	"$38,655 "	"$53,216 "	"$411,429 "	"$181,585 "	"$705,797 "	--	"$1,242,700 "	--	--	--
"University of Alaska, Fairbanks (Fairbanks, AK) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Arizona (Tucson, AZ) "	"$12,102,800 "	$57 	"$379,070 "	"$62,955 "	"$722,254 "	$0 	"$142,256 "	"$1,636,400 "	$0 	"$15,360,400 "	7.60%	13.40%	7.30%	78.10%	--	"315,323"	"24,105"	"$17,275,600 "	"10,384"	"$4,203,020 "	201	--	"10,585"	--	"$20,148,900 "	"$22,510 "	"$21,245,900 "	"$56,660 "	"$19,549,400 "	"$833,056 "	"$13,592,700 "	"$4,202,720 "	"$60,412,100 "	--	"$76,838,800 "	--	--	--
"University of Arkansas (Fayetteville, AR) "	"$1,366,990 "	"$1,000 "	"$3,251 "	"$100,809 "	"$29,022 "	$25 	"$1,326,740 "	"$2,515,840 "	"$324,756 "	"$5,759,730 "	21.50%	--	20.00%	89.30%	--	"102,832"	"22,157"	"$15,221,000 "	--	--	--	--	--	--	"$12,719,000 "	"$19,288 "	"$62,094,800 "	$0 	"$5,409,900 "	"$2,594,460 "	"$5,584,080 "	"$7,862,000 "	"$23,886,400 "	--	"$98,118,100 "	--	--	--
"University of Arkansas at Little Rock (Little Rock, AR) "	"$25,772 "	"$10,000 "	$0 	$70 	"$3,165 "	"$2,500 "	"$8,994 "	"$16,003 "	"$47,845 "	"$172,347 "	3.80%	--	3.70%	100.00%	--	"25,874"	982	"$27,363 "	--	"$114,794 "	--	--	--	--	"$835,434 "	"$9,252 "	"$1,848,550 "	"$2,951 "	"$1,774,650 "	"$41,336 "	"$563,521 "	"$114,794 "	"$3,462,860 "	--	"$4,247,670 "	--	--	--
"University of Central Florida (Orlando, FL) "	"$263,323 "	$0 	"$8,345 "	$0 	"$3,649 "	$0 	"$14,761 "	"$140,004 "	"$16,239 "	"$470,043 "	6.40%	--	6.40%	83.90%	--	"93,001"	"5,964"	"$903,705 "	"2,712"	"$810,838 "	0	--	"2,712"	--	"$2,420,010 "	"$7,842 "	"$601,508 "	"$61,425 "	"$359,308 "	"$332,368 "	"$2,294,300 "	"$810,838 "	"$5,303,960 "	--	"$7,791,960 "	--	--	--
"University of Cincinnati (Cincinnati, OH) "	"$1,655,290 "	"$1,712 "	"$10,580 "	"$167,756 "	"$243,851 "	$0 	"$47,483 "	"$1,698,440 "	"$128,549 "	"$4,099,310 "	11.00%	--	10.30%	100.00%	--	"170,767"	"18,838"	"$11,036,500 "	"1,966"	"$3,063,710 "	216	--	"2,182"	--	"$9,358,790 "	"$15,641 "	"$7,108,120 "	"$20,600 "	"$5,711,110 "	"$565,392 "	"$8,055,970 "	"$3,063,710 "	"$24,442,500 "	--	"$40,765,100 "	--	--	--
"University of Colorado Foundation (Boulder, CO) "	"$1,460,110 "	$0 	"$170,777 "	"$10,155 "	"$50,016 "	"$830,424 "	"$1,513,500 "	"$305,289 "	"$927,773 "	"$5,353,440 "	10.90%	10.50%	10.40%	100.00%	--	"185,071"	"20,121"	"$18,863,500 "	"1,475"	"$1,129,270 "	"1,074"	--	"2,549"	--	"$30,800,700 "	"$14,045 "	"$17,080,800 "	"$49,790 "	"$13,153,100 "	"$538,504 "	"$27,743,500 "	"$1,129,270 "	"$56,404,500 "	--	"$86,454,800 "	--	--	--
"University of Connecticut Foundation (Storrs, CT) "	"$337,343 "	$0 	"$5,430 "	$390 	"$25,148 "	"$3,558 "	"$46,253 "	"$1,345,740 "	"$87,889 "	"$2,461,060 "	13.80%	14.90%	13.20%	98.10%	--	"117,819"	"16,263"	"$7,594,100 "	"6,744"	"$4,577,490 "	"1,198"	--	"7,942"	--	"$7,426,190 "	"$33,280 "	"$2,866,380 "	"$28,463 "	"$977,427 "	"$1,437,040 "	"$4,636,540 "	"$4,577,490 "	"$11,887,400 "	--	"$25,599,500 "	--	--	--
"University of Delaware (Newark, DE) "	--	--	--	--	--	--	--	--	--	--	12.70%	12.00%	12.20%	87.20%	--	"100,922"	"12,809"	"$5,614,710 "	"2,874"	"$881,557 "	131	--	"3,005"	--	"$6,628,150 "	"$17,152 "	"$17,007,800 "	--	--	--	--	--	"$16,772,700 "	--	"$40,106,800 "	--	--	--
"University of Florida (Gainesville, FL) "	--	--	--	--	--	--	--	--	--	--	12.60%	--	--	95.80%	--	"215,082"	"27,015"	"$41,437,600 "	"15,518"	"$12,183,900 "	377	--	"15,895"	--	"$41,414,700 "	"$26,525 "	"$19,111,900 "	--	--	--	--	--	"$67,800,300 "	--	"$135,389,000 "	--	--	--
"University of Georgia (Athens, GA) "	"$1,395,420 "	"$5,200 "	"$10,000 "	"$108,218 "	"$12,457 "	"$1,398 "	"$4,354,250 "	"$990,835 "	"$157,826 "	"$7,984,460 "	18.50%	19.40%	17.90%	96.10%	--	"173,257"	"32,087"	"$12,434,200 "	"13,860"	"$8,698,310 "	"1,061"	--	"14,921"	--	"$9,092,810 "	"$27,204 "	"$10,066,200 "	"$102,450 "	"$5,287,540 "	"$359,660 "	"$6,314,530 "	"$1,923,160 "	"$24,921,300 "	--	"$42,534,100 "	--	--	--
"University of Hawaii Foundation (Honolulu, HI) "	"$197,198 "	"$8,019 "	"$44,379 "	"$38,259 "	"$25,812 "	$0 	"$208,591 "	"$92,709 "	"$602,826 "	"$1,346,210 "	11.00%	--	10.70%	100.00%	--	"123,397"	"13,560"	"$1,803,290 "	"2,790"	"$828,664 "	0	--	"2,790"	--	"$5,035,660 "	"$13,927 "	"$3,572,630 "	"$21,701 "	"$3,131,290 "	"$367,961 "	"$3,735,700 "	"$828,664 "	"$14,994,900 "	--	"$20,076,000 "	--	--	--
"University of Houston (Houston, TX) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Idaho (Moscow, ID) "	"$631,249 "	$275 	"$13,713 "	"$3,821 "	"$122,110 "	"$24,047 "	"$546,476 "	"$211,891 "	"$26,771 "	"$2,263,749 "	12.30%	13.80%	10.90%	80.30%	--	"78,133"	"9,601"	"$7,895,402 "	"2,669"	"$382,823 "	73	--	--	--	"$1,824,210 "	"$15,795 "	"$2,286,141 "	"$9,428 "	"$1,441,853 "	"$29,602 "	"$944,241 "	"$382,823 "	"$5,572,176 "	--	"$14,759,879 "	--	--	--
"University of Iowa (Iowa City, IA) "	"$3,000,930 "	"$71,176 "	"$602,092 "	"$1,380 "	"$149,112 "	$0 	"$1,062,820 "	"$1,962,650 "	"$1,547,180 "	"$8,703,570 "	12.60%	11.20%	11.30%	56.90%	--	"205,479"	"25,896"	"$22,216,800 "	"10,248"	"$6,094,460 "	"1,111"	--	"11,359"	--	"$11,006,000 "	"$25,710 "	"$16,453,100 "	"$70,328 "	"$10,385,600 "	"$712,267 "	"$6,548,240 "	"$4,565,950 "	"$42,890,900 "	--	"$81,511,700 "	--	--	--
"University of Kansas (Lawrence, KS) "	"$4,056,400 "	"$527,499 "	"$138,882 "	"$1,580 "	"$179,198 "	"$54,255 "	"$1,805,900 "	"$2,008,000 "	"$705,332 "	"$10,655,100 "	10.30%	15.60%	9.70%	52.10%	--	"240,141"	"24,700"	"$31,444,100 "	"6,333"	"$3,908,500 "	260	--	"6,593"	--	"$16,248,500 "	"$18,426 "	"$26,021,400 "	"$156,739 "	"$23,299,500 "	"$692,897 "	"$15,055,800 "	"$3,446,170 "	"$51,929,900 "	--	"$80,920,600 "	--	--	--
"University of Kentucky (Lexington, KY) "	"$1,453,890 "	"$23,102 "	"$16,562 "	"$132,907 "	"$638,530 "	"$23,027 "	"$172,450 "	"$1,153,940 "	"$1,347,080 "	"$5,241,220 "	11.70%	--	9.00%	30.20%	--	"229,970"	"26,943"	"$17,435,600 "	"4,433"	"$3,498,630 "	4	--	"4,437"	--	"$14,318,200 "	"$11,118 "	"$11,699,000 "	"$7,700 "	"$5,662,300 "	"$1,062,040 "	"$7,933,100 "	"$3,499,620 "	"$24,266,600 "	--	"$52,540,200 "	--	--	--
"University of Louisiana, Lafayette (Lafayette, LA) "	"$10,450 "	"$1,610 "	$0 	$0 	"$4,279 "	$0 	"$17,724 "	$0 	"$324,649 "	"$587,790 "	9.90%	--	9.80%	--	--	"52,712"	"5,225"	"$1,270,070 "	0	$0 	0	--	0	--	"$3,028,810 "	"$6,809 "	"$245,733 "	$0 	"$102,733 "	$0 	"$869,116 "	$0 	"$2,123,960 "	--	"$5,674,020 "	--	--	--
"University of Louisville (Louisville, KY) "	"$1,176,680 "	"$3,177 "	"$4,300 "	$226 	"$29,103 "	$0 	"$68,196 "	"$1,356,270 "	"$67,456 "	"$2,717,540 "	17.80%	17.90%	17.30%	89.80%	--	"78,401"	"13,918"	"$8,642,850 "	"4,713"	"$4,702,850 "	55	--	"4,768"	--	"$23,644,200 "	"$18,531 "	"$3,585,610 "	"$4,000 "	"$1,848,100 "	"$1,285,170 "	"$7,080,540 "	"$4,702,850 "	"$17,360,800 "	--	"$54,881,000 "	--	--	--
"University of Maine at Orono (Orono, ME) "	"$422,561 "	$0 	"$1,583 "	"$80,122 "	"$20,596 "	"$20,165 "	"$151,336 "	$0 	"$142,676 "	"$1,364,250 "	13.80%	13.90%	13.00%	99.10%	--	"71,516"	"9,854"	"$11,103,400 "	"1,889"	"$413,363 "	253	--	"2,142"	--	"$2,735,160 "	"$18,450 "	"$1,621,380 "	$0 	"$825,899 "	$50 	"$2,253,360 "	"$1,850 "	"$5,569,780 "	--	"$17,910,300 "	--	--	--
"University of Maryland College Park (College Park, MD) "	"$185,418 "	$0 	"$6,600 "	"$5,050 "	"$25,998 "	"$1,223,130 "	"$1,045,840 "	"$743,171 "	"$1,093,140 "	"$4,877,000 "	7.30%	--	7.00%	75.70%	--	"178,352"	"12,940"	"$12,531,200 "	"5,100"	"$4,341,220 "	4	--	"5,104"	--	"$13,584,700 "	"$14,541 "	"$11,403,400 "	"$39,900 "	"$10,752,400 "	"$304,710 "	"$12,477,600 "	"$1,606,330 "	"$34,170,500 "	--	"$50,308,800 "	--	--	--
"University of Maryland-Balt. County (Adelphi, MD) "	"$10,551 "	$0 	$0 	$0 	"$1,988 "	$0 	"$4,365 "	"$8,968 "	"$18,448 "	"$139,468 "	9.10%	--	8.80%	100.00%	--	"25,586"	"2,328"	"$308,375 "	412	"$56,414 "	0	--	412	--	"$2,562,290 "	"$10,405 "	"$5,074,010 "	$0 	"$1,130,240 "	"$14,015 "	"$1,374,930 "	"$56,415 "	"$3,521,120 "	--	"$9,710,480 "	--	--	--
"University of Massachusetts, Amherst (Amherst, MA) "	"$1,276,580 "	$0 	$0 	$700 	"$44,391 "	"$8,988 "	"$202,912 "	"$529,073 "	"$505,250 "	"$2,800,770 "	14.50%	14.60%	16.00%	84.20%	--	"140,067"	"20,370"	"$4,934,590 "	"2,405"	"$1,041,390 "	8	--	"2,413"	--	"$6,217,710 "	"$19,954 "	"$3,345,240 "	"$2,650 "	"$2,740,240 "	"$242,109 "	"$4,346,370 "	"$1,040,140 "	"$12,208,400 "	--	"$19,268,400 "	--	--	--
"University of Massachusetts, Boston (Boston, MA) "	"$105,818 "	$0 	$375 	"$10,395 "	$605 	$2 	"$12,232 "	$0 	"$6,476 "	"$144,124 "	7.70%	--	6.70%	90.00%	--	"42,677"	"3,268"	"$895,108 "	0	$0 	0	--	0	--	"$619,257 "	"$10,854 "	"$677,024 "	$0 	"$676,024 "	$0 	"$320,652 "	$0 	"$1,725,390 "	--	"$3,074,880 "	--	--	--
"University of Massachusetts, Lowell (Lowell, MA) "	"$120,369 "	$0 	$0 	$70 	"$1,090 "	"$7,000 "	"$83,931 "	$0 	"$46,926 "	"$454,744 "	12.40%	--	12.10%	100.00%	--	"47,521"	"5,880"	"$1,174,880 "	0	$0 	0	--	0	--	"$7,644,370 "	"$11,088 "	"$666,394 "	$0 	"$631,394 "	$0 	"$5,808,760 "	$0 	"$7,091,820 "	--	"$9,746,390 "	--	--	--
"University of Memphis (Memphis, TN) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Michigan (Ann Arbor, MI) "	"$16,424,600 "	"$278,489 "	"$1,617,740 "	"$570,099 "	"$287,249 "	"$218,503 "	"$1,510,180 "	"$1,717,140 "	"$4,640,990 "	"$28,312,900 "	17.60%	--	15.70%	94.00%	--	"389,078"	"68,602"	"$79,626,300 "	"4,451"	"$2,793,820 "	551	--	"5,002"	--	"$28,765,100 "	"$30,393 "	"$28,983,000 "	"$6,250 "	"$25,841,500 "	"$274,529 "	"$21,542,500 "	"$2,793,720 "	"$98,814,800 "	--	"$176,993,000 "	--	--	--
"University of Minnesota (Minneapolis, MN) "	"$7,335,760 "	"$66,747 "	"$865,604 "	$0 	$0 	$0 	"$602,163 "	$0 	$0 	"$9,599,920 "	--	--	--	--	--	--	"40,225"	"$40,925,300 "	334	"$733,144 "	"4,991"	--	"5,325"	--	"$55,134,100 "	"$30,556 "	"$23,240,000 "	$0 	"$16,945,600 "	$0 	"$42,387,600 "	$0 	"$92,140,400 "	--	"$161,966,000 "	--	--	--
"University of Mississippi (University, MS) "	--	--	--	--	--	--	--	--	--	"$10,521,100 "	15.50%	--	11.90%	100.00%	--	"71,000"	"11,023"	"$15,013,900 "	--	--	--	--	--	--	"$6,397,970 "	"$25,369 "	"$7,024,830 "	--	"$6,426,540 "	--	"$4,425,100 "	--	"$25,359,800 "	--	"$34,799,300 "	--	--	--
