Public Research/Doctoral / FY2007 																																						
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"Portland State University (Portland, OR) "	"$360,550 "	"$7,100 "	"$2,450 "	$135 	"$82,088 "	$0 	"$59,565 "	"$177,694 "	"$148,409 "	"$999,354 "	4.60%	--	4.40%	73.70%	15.80%	"112,378"	"5,171"	"$1,637,762 "	"1,003"	"$743,852 "	1	"$1,000 "	"1,004"	"$744,852 "	"$2,353,585 "	$644 	"$2,668,607 "	"$2,250 "	"$912,060 "	"$144,023 "	"$1,832,890 "	"$671,487 "	"$5,887,778 "	"$10,384,645 "	"$10,413,678 "	--	--	--
"Purdue University (West Lafayette, IN) "	"$10,179,590 "	"$72,049 "	"$172,108 "	"$364,733 "	"$135,613 "	"$2,950 "	"$2,570,516 "	"$4,206,118 "	"$952,180 "	"$19,543,711 "	15.10%	16.40%	14.50%	69.40%	26.10%	"370,902"	"56,000"	"$56,394,845 "	"8,212"	"$7,395,823 "	874	"$8,628,612 "	"9,086"	"$16,024,435 "	"$70,473,547 "	"$20,710 "	"$57,151,313 "	"$187,586 "	"$37,175,588 "	"$702,276 "	"$53,377,400 "	"$6,104,745 "	"$119,857,417 "	"$215,788,246 "	"$218,630,481 "	--	--	--
"Rutgers, The State University (New Brunswick, NJ) "	"$1,472,106 "	$200 	"$84,221 "	$840 	"$234,105 "	"$75,000 "	"$998,015 "	"$1,759,434 "	"$4,437,160 "	"$10,425,400 "	9.80%	9.80%	8.20%	100.00%	24.20%	"333,089"	"32,670"	"$24,852,809 "	"6,124"	"$5,724,021 "	230	"$1,563,572 "	"6,354"	"$7,287,593 "	"$18,801,860 "	"$26,578 "	"$28,396,046 "	"$508,100 "	"$24,597,791 "	"$381,880 "	"$16,826,254 "	"$3,194,264 "	"$67,839,990 "	"$102,716,690 "	"$103,021,807 "	--	--	--
"South Carolina State University (Orangeburg, SC) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"South Dakota State University (Brookings, SD) "	"$883,402 "	"$4,200 "	$0 	"$50,000 "	"$4,625 "	"$731,562 "	"$660,219 "	$0 	"$96,520 "	"$2,989,308 "	16.30%	--	--	16.30%	48.80%	"55,426"	"9,019"	"$6,871,706 "	--	--	--	--	--	--	"$1,282,611 "	"$15,222 "	"$2,155,463 "	$0 	"$1,895,837 "	$0 	"$1,200,817 "	$0 	"$7,740,426 "	"$14,072,377 "	"$14,580,238 "	--	--	--
"Southern Illinois Univ at Carbondale (Carbondale, IL) "	"$755,738 "	"$3,645 "	"$21,545 "	"$3,542 "	"$25,623 "	$0 	"$649,472 "	"$179,043 "	"$490,567 "	"$2,446,441 "	7.70%	--	7.50%	69.20%	30.10%	"201,544"	"15,449"	"$3,775,802 "	"3,051"	"$1,381,748 "	75	"$381,166 "	"3,126"	"$1,762,914 "	"$2,881,521 "	"$24,858 "	"$1,377,817 "	"$6,690 "	"$1,247,267 "	"$158,149 "	"$2,403,917 "	"$498,097 "	"$8,328,301 "	"$12,550,581 "	"$12,671,046 "	--	--	--
"SUNY-Albany (Albany, NY) "	"$466,551 "	$0 	$482 	$50 	"$148,802 "	$259 	"$136,368 "	"$176,525 "	"$72,885 "	"$1,369,908 "	8.20%	8.10%	6.90%	79.30%	10.80%	"121,538"	"9,977"	"$3,609,084 "	--	--	--	--	--	--	"$27,192,384 "	"$23,241 "	"$2,093,417 "	"$32,900 "	"$1,891,829 "	"$60,870 "	"$2,936,362 "	"$309,570 "	"$6,640,681 "	"$33,554,122 "	"$33,637,421 "	--	--	--
"SUNY-Binghamton (Binghamton, NY) "	"$297,504 "	"$101,174 "	$235 	"$27,748 "	"$15,323 "	$447 	"$38,013 "	"$75,228 "	"$80,723 "	"$1,002,111 "	9.80%	10.10%	9.40%	97.40%	24.60%	"84,575"	"8,314"	"$1,740,515 "	789	"$186,878 "	153	"$210,304 "	942	"$397,182 "	"$1,272,300 "	"$15,113 "	"$924,473 "	"$8,600 "	"$339,673 "	"$48,372 "	"$1,004,792 "	"$196,578 "	"$3,968,931 "	"$7,080,313 "	"$7,149,916 "	--	--	--
"SUNY-Buffalo (Buffalo, NY) "	"$2,990,695 "	$0 	"$11,789 "	"$209,081 "	"$19,924 "	$0 	"$417,187 "	"$123,005 "	"$114,588 "	"$4,016,227 "	12.40%	9.10%	12.10%	93.60%	40.40%	"170,007"	"21,084"	"$10,871,007 "	"1,034"	"$214,649 "	469	"$1,430,635 "	"1,503"	"$1,645,284 "	"$3,772,953 "	"$27,640 "	"$5,524,538 "	"$5,460 "	"$5,003,658 "	"$7,912 "	"$3,148,312 "	"$184,975 "	"$16,647,316 "	"$26,898,684 "	"$27,469,374 "	--	--	--
"SUNY-College of Env. Sci.-Forestry (Syracuse, NY) "	"$10,267 "	$0 	$0 	$0 	"$1,373 "	"$27,313 "	"$11,901 "	$0 	"$40,247 "	"$340,441 "	31.30%	--	18.70%	86.70%	53.10%	"15,000"	"4,701"	"$899,672 "	0	$0 	0	$0 	0	$0 	"$311,455 "	"$27,457 "	"$142,647 "	$0 	"$142,647 "	$0 	"$227,416 "	$0 	"$925,223 "	"$1,694,355 "	"$1,760,321 "	--	--	--
"SUNY-Stony Brook (Stony Brook, NY) "	"$199,482 "	"$2,648 "	"$8,214 "	"$141,294 "	"$1,000 "	"$1,800 "	"$251,503 "	"$311,595 "	"$151,021 "	"$1,353,924 "	5.80%	5.20%	5.80%	83.60%	6.40%	"115,632"	"6,673"	"$1,613,060 "	--	--	--	--	--	--	"$4,223,069 "	"$28,544 "	"$9,259,822 "	$0 	"$5,640,829 "	"$42,259 "	"$3,603,699 "	"$374,480 "	"$18,034,499 "	"$25,223,514 "	"$25,232,937 "	--	--	--
"Temple University (Philadelphia, PA) "	--	--	--	--	--	--	--	--	--	--	10.10%	--	--	75.00%	23.50%	"221,930"	"22,365"	--	--	--	--	--	--	--	"$4,919,752 "	"$20,721 "	"$16,266,629 "	--	--	--	--	--	"$21,527,173 "	"$48,084,753 "	"$48,084,753 "	--	--	--
"Tennessee State University (Nashville, TN) "	--	--	--	--	--	--	--	--	--	--	2.80%	--	--	100.00%	19.10%	"31,719"	891	--	--	--	--	--	--	--	"$1,082,264 "	"$17,512 "	"$158,208 "	--	--	--	--	--	"$1,608,685 "	"$1,912,407 "	"$1,912,407 "	--	--	--
"Texas A&M Univ.-Commerce (Commerce, TX) "	"$87,294 "	$0 	"$1,000 "	$0 	$335 	$136 	"$26,679 "	"$31,656 "	"$45,357 "	"$231,187 "	0.90%	--	0.80%	75.90%	28.30%	"72,425"	663	"$625,507 "	80	"$52,703 "	27	"$54,292 "	107	"$106,995 "	"$239,404 "	"$11,011 "	"$895,918 "	$0 	"$767,818 "	"$9,371 "	"$188,805 "	"$47,479 "	"$1,311,745 "	"$2,206,747 "	"$2,212,371 "	--	--	--
"Texas A&M Univ.-Kingsville (Kingsville, TX) "	--	--	--	--	--	--	--	--	--	--	4.40%	--	--	76.90%	9.20%	"39,037"	"1,710"	--	--	--	--	--	--	--	"$1,081,947 "	"$15,315 "	"$4,109,763 "	--	--	--	--	--	"$5,895,486 "	"$13,541,860 "	"$13,541,860 "	--	--	--
"Texas A&M University (College Station, TX) "	"$544,266 "	"$143,012 "	"$201,489 "	$0 	"$169,123 "	"$736,995 "	"$846,841 "	"$18,188,871 "	"$6,801,393 "	"$34,219,952 "	16.90%	--	16.90%	100.00%	42.60%	"258,133"	"43,526"	"$71,838,212 "	--	--	--	--	--	--	"$48,451,672 "	"$19,452 "	"$23,566,056 "	"$1,210 "	"$20,018,485 "	"$233,408 "	"$36,636,125 "	"$18,462,622 "	"$107,289,105 "	"$168,476,955 "	"$174,127,820 "	--	--	--
"Texas Tech University (Lubbock, TX) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Texas Woman's University (Denton, TX) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Univ of California, Berkeley (Berkeley, CA) "	"$9,749,334 "	"$200,000 "	"$318,294 "	"$591,962 "	"$4,763,115 "	"$1,500 "	"$4,053,973 "	"$6,071,408 "	"$11,289,221 "	"$39,675,450 "	8.80%	7.40%	8.40%	100.00%	34.60%	"399,689"	"35,073"	"$83,893,361 "	"7,404"	"$13,897,192 "	603	"$8,624,019 "	"8,007"	"$22,521,211 "	"$35,525,495 "	"$42,062 "	"$91,221,837 "	"$2,396,099 "	"$64,344,464 "	"$915,984 "	"$29,844,742 "	"$10,652,509 "	"$154,384,150 "	"$242,601,751 "	"$248,123,045 "	--	--	--
"Univ of California, Davis (Davis, CA) "	"$600,962 "	"$2,875 "	"$277,519 "	"$275,473 "	"$10,255 "	$0 	"$150,252 "	"$189,219 "	"$701,962 "	"$2,976,624 "	7.70%	7.90%	7.30%	81.90%	6.50%	"191,958"	"14,726"	"$6,137,086 "	"1,443"	"$445,212 "	4	"$2,600 "	"1,447"	"$447,812 "	"$30,779,578 "	"$44,826 "	"$11,842,445 "	"$22,746 "	"$9,919,866 "	"$31,816 "	"$19,060,326 "	"$498,994 "	"$47,249,930 "	"$94,730,493 "	"$95,834,173 "	--	--	--
"Univ of California, Irvine (Irvine, CA) "	$125 	"$24,666 "	"$65,880 "	$0 	"$8,648 "	$0 	"$81,310 "	"$151,353 "	"$476,723 "	"$1,859,265 "	11.10%	--	11.00%	81.10%	3.00%	"86,278"	"9,594"	"$2,211,302 "	"1,217"	"$961,806 "	52	"$240,778 "	"1,269"	"$1,202,584 "	"$24,392,930 "	"$35,680 "	"$23,587,170 "	"$29,091 "	"$19,441,013 "	"$181,275 "	"$20,519,144 "	"$786,480 "	"$56,447,985 "	"$74,237,001 "	"$76,600,625 "	--	--	--
"Univ of California, Los Angeles (Los Angeles, CA) "	"$7,291,088 "	"$8,400 "	"$1,677,762 "	"$387,001 "	"$3,500 "	$0 	"$1,078,229 "	"$5,431,755 "	"$582,126 "	"$20,675,691 "	8.70%	8.40%	8.40%	88.10%	21.60%	"341,636"	"29,760"	"$78,668,367 "	"3,869"	"$10,306,053 "	214	"$2,938,352 "	"4,083"	"$13,244,405 "	"$41,066,806 "	"$58,034 "	"$179,342,656 "	"$1,477,199 "	"$132,154,518 "	"$942,452 "	"$30,045,465 "	"$10,291,171 "	"$210,305,422 "	"$364,779,738 "	"$367,500,124 "	--	--	--
"Univ of California, Riverside (Riverside, CA) "	"$175,177 "	$0 	"$17,954 "	$0 	"$11,446 "	"$5,064 "	"$120,837 "	"$49,584 "	"$80,493 "	"$757,264 "	6.30%	--	6.20%	95.00%	6.30%	"64,318"	"4,027"	"$1,184,294 "	487	"$284,289 "	6	"$37,700 "	493	"$321,989 "	"$8,692,717 "	"$24,380 "	"$3,530,312 "	"$21,640 "	"$3,099,862 "	"$65,237 "	"$8,510,712 "	"$284,289 "	"$14,216,525 "	"$18,684,584 "	"$19,484,057 "	--	--	--
"Univ of California, San Diego (La Jolla, CA) "	"$686,254 "	$0 	"$87,033 "	$150 	$1 	$0 	"$404,794 "	"$34,650 "	"$13,583 "	"$1,498,726 "	6.50%	--	5.90%	94.40%	1.50%	"116,606"	"7,585"	"$2,044,630 "	981	"$277,060 "	0	$0 	981	"$277,060 "	"$21,918,750 "	"$51,890 "	"$45,502,301 "	"$2,631 "	"$33,409,480 "	"$43,939 "	"$18,660,479 "	"$277,060 "	"$83,416,549 "	"$134,094,192 "	"$134,530,488 "	--	--	--
"Univ of California, Santa Barbara (Santa Barbara, CA) "	"$446,156 "	"$1,000 "	"$110,897 "	"$22,282 "	"$18,450 "	"$184,918 "	"$223,777 "	"$184,254 "	"$342,656 "	"$2,384,091 "	5.60%	--	5.40%	22.90%	10.30%	"144,034"	"8,134"	"$5,263,055 "	"1,639"	"$944,268 "	3	"$207,500 "	"1,642"	"$1,151,768 "	"$12,952,134 "	"$25,251 "	"$15,976,416 "	"$109,530 "	"$12,049,875 "	"$144,303 "	"$10,536,388 "	"$944,268 "	"$34,443,771 "	"$51,259,343 "	"$51,384,855 "	--	--	--
"Univ of California, Santa Cruz (Santa Cruz, CA) "	"$167,385 "	"$1,350 "	"$113,512 "	$0 	"$78,301 "	"$4,288 "	"$298,332 "	"$16,528 "	"$133,935 "	"$850,579 "	3.40%	3.50%	1.60%	50.60%	3.40%	"66,956"	"2,282"	"$979,980 "	681	"$224,987 "	0	$0 	681	"$224,987 "	"$4,464,334 "	"$23,999 "	"$16,260,269 "	"$1,525 "	"$14,230,126 "	"$48,480 "	"$4,112,107 "	"$224,837 "	"$23,761,112 "	"$29,120,247 "	"$29,529,286 "	--	--	--
Univ of Illinois - Chicago (IL) 	"$1,205,842 "	"$28,320 "	"$177,889 "	"$6,500 "	"$7,773 "	"$83,110 "	"$156,155 "	"$74,039 "	"$578,771 "	"$2,318,399 "	4.60%	3.20%	4.20%	89.60%	10.10%	"165,619"	"7,566"	"$4,605,709 "	"1,080"	"$749,457 "	38	"$47,772 "	"1,118"	"$797,229 "	"$16,980,209 "	"$75,262 "	"$13,759,444 "	"$2,700 "	"$12,832,244 "	"$514,303 "	"$16,723,536 "	"$749,458 "	"$39,888,782 "	"$45,464,725 "	"$45,700,063 "	--	--	--
"Univ of Illinois - Urbana-Champaign (Urbana, IL) "	"$4,882,789 "	"$410,478 "	"$461,569 "	"$893,276 "	"$562,973 "	"$391,960 "	"$841,128 "	"$3,141,631 "	"$2,197,942 "	"$13,783,746 "	10.30%	8.90%	9.00%	77.00%	36.60%	"360,161"	"37,018"	"$48,786,026 "	"16,785"	"$7,345,881 "	399	"$7,060,904 "	"17,184"	"$14,406,785 "	"$34,133,357 "	"$43,474 "	"$21,346,127 "	"$184,337 "	"$12,973,105 "	"$1,796,258 "	"$31,180,765 "	"$7,346,131 "	"$75,528,595 "	"$133,256,282 "	"$134,487,750 "	--	--	--
"Univ of North Carolina at Chapel Hill (Chapel Hill, NC) "	"$9,715,430 "	"$303,211 "	"$958,761 "	"$349,589 "	"$240,492 "	"$118,023 "	"$853,861 "	"$9,730,802 "	"$1,285,271 "	"$24,422,417 "	19.30%	22.00%	--	77.60%	27.30%	"244,943"	"47,157"	"$67,406,588 "	"11,046"	"$14,591,501 "	"2,121"	"$22,543,877 "	"13,167"	"$37,135,378 "	"$29,213,042 "	"$50,035 "	"$84,848,017 "	"$2,178,536 "	"$67,724,386 "	"$582,197 "	"$21,929,513 "	"$15,595,796 "	"$159,559,197 "	"$246,864,455 "	"$251,313,212 "	--	--	--
"Univ of North Carolina at Charlotte (Charlotte, NC) "	"$270,418 "	$0 	$0 	$0 	"$1,448 "	$0 	"$21,319 "	"$269,683 "	"$9,995 "	"$685,759 "	5.40%	4.90%	5.20%	98.70%	9.00%	"76,785"	"4,143"	"$1,001,539 "	"1,798"	"$1,317,572 "	4	"$38,556 "	"1,802"	"$1,356,128 "	"$3,964,071 "	"$13,444 "	"$1,028,774 "	"$7,150 "	"$524,164 "	"$370,040 "	"$2,811,332 "	"$1,317,572 "	"$5,877,626 "	"$11,076,547 "	"$11,194,465 "	--	--	--
"Univ of North Carolina at Greensboro (Greensboro, NC) "	"$341,001 "	$0 	$0 	$0 	"$46,474 "	"$109,056 "	"$761,589 "	"$61,319 "	"$167,619 "	"$1,778,587 "	6.70%	7.40%	5.80%	70.60%	39.90%	"89,666"	"5,979"	"$6,539,922 "	447	"$136,563 "	34	"$32,759 "	481	"$169,322 "	"$1,390,235 "	"$17,678 "	"$1,643,153 "	"$7,125 "	"$753,570 "	"$18,421 "	"$798,475 "	"$136,563 "	"$4,073,136 "	"$16,382,543 "	"$16,675,436 "	--	--	--
"Univ. of South Carolina, Columbia (Columbia, SC) "	"$1,941,709 "	"$36,399 "	"$16,853 "	$0 	"$259,634 "	"$1,075 "	"$316,855 "	"$4,977,440 "	$0 	"$7,771,974 "	14.90%	--	13.50%	97.20%	34.20%	"206,549"	"30,796"	"$17,906,411 "	"14,672"	"$20,529,265 "	0	$0 	"14,672"	"$20,529,265 "	"$13,429,833 "	"$20,106 "	"$5,004,614 "	$0 	"$3,974,200 "	"$2,642,767 "	"$11,234,200 "	"$15,604,517 "	"$35,949,729 "	"$52,352,163 "	"$53,629,259 "	--	--	--
"Univ. of Texas at Arlington (Arlington, TX) "	"$287,178 "	$0 	"$14,750 "	"$1,115 "	"$12,272 "	$0 	"$86,137 "	"$55,763 "	"$4,101 "	"$481,161 "	3.70%	--	3.50%	34.10%	15.40%	"110,765"	"4,097"	"$764,118 "	727	"$205,531 "	22	"$22,912 "	749	"$228,443 "	"$2,226,959 "	"$13,059 "	"$787,262 "	$0 	"$717,262 "	"$39,587 "	"$921,646 "	"$178,460 "	"$2,912,357 "	"$4,964,630 "	"$4,964,630 "	--	--	--
"Univ. of Texas at Austin (Austin, TX) "	"$8,442,931 "	"$140,550 "	"$324,763 "	$927 	"$33,301 "	$0 	"$1,698,676 "	"$19,543,764 "	"$3,178,818 "	"$34,694,570 "	14.90%	16.20%	14.60%	90.30%	28.20%	"393,267"	"58,746"	"$64,418,777 "	"15,853"	"$3,317,796 "	23	"$144,730 "	"15,876"	"$3,462,526 "	"$51,166,555 "	"$31,461 "	"$52,968,269 "	"$1,059,022 "	"$36,360,251 "	"$5,683,197 "	"$34,003,434 "	"$33,177,795 "	"$126,422,985 "	"$228,758,603 "	"$229,307,397 "	--	--	--
"Univ. of Texas at Dallas (Richardson, TX) "	"$55,643 "	$0 	"$533,472 "	$0 	"$1,625 "	$0 	"$30,813 "	$770 	"$3,537 "	"$666,068 "	7.60%	7.00%	7.50%	97.90%	3.50%	"47,651"	"3,616"	"$1,178,298 "	50	"$19,220 "	0	$0 	50	"$19,220 "	"$5,050,865 "	"$16,413 "	"$8,803,376 "	$0 	"$4,098,744 "	"$29,995 "	"$2,216,706 "	"$55,450 "	"$8,525,430 "	"$33,593,412 "	"$33,593,412 "	--	--	--
"Univ. of Texas at El Paso (El Paso, TX) "	"$295,310 "	$0 	$725 	$0 	"$17,090 "	$0 	"$76,991 "	"$702,105 "	"$62,166 "	"$1,190,907 "	5.80%	--	5.50%	54.80%	12.00%	"84,177"	"4,878"	"$2,016,010 "	"2,456"	"$3,252,532 "	1	$25 	"2,457"	"$3,252,557 "	"$4,862,299 "	"$11,852 "	"$5,645,232 "	"$167,206 "	"$5,025,182 "	"$1,220,780 "	"$4,453,269 "	"$3,252,532 "	"$12,482,591 "	"$16,738,416 "	"$16,869,340 "	--	--	--
"University of Akron (Akron, OH) "	"$433,683 "	$0 	$0 	$0 	"$20,661 "	$0 	"$234,530 "	"$206,943 "	"$229,373 "	"$1,163,189 "	5.40%	5.40%	5.40%	85.80%	15.80%	"138,659"	"7,457"	"$5,155,882 "	"1,790"	"$1,638,081 "	0	$0 	"1,790"	"$1,638,081 "	"$13,917,032 "	"$15,881 "	"$4,538,105 "	"$244,980 "	"$3,911,631 "	"$543,510 "	"$9,738,536 "	"$1,311,770 "	"$16,860,457 "	"$32,625,841 "	"$32,625,841 "	--	--	--
"University of Alabama (Tuscaloosa, AL) "	--	--	--	--	--	--	--	--	--	--	13.70%	--	--	68.10%	43.60%	"213,866"	"29,210"	--	--	--	--	--	--	--	"$17,692,664 "	"$20,419 "	"$4,780,269 "	--	--	--	--	--	"$31,727,468 "	"$67,764,053 "	"$69,297,617 "	--	--	--
"University of Alabama at Birmingham (Birmingham, AL) "	"$560,618 "	"$6,575 "	"$58,269 "	"$142,631 "	"$4,075 "	$0 	"$41,964 "	"$292,515 "	"$297,800 "	"$1,404,947 "	10.70%	10.30%	8.20%	100.00%	4.70%	"90,343"	"9,623"	"$4,521,881 "	0	$0 	0	$0 	0	$0 	"$16,133,958 "	"$55,393 "	"$35,649,843 "	"$106,021 "	"$29,956,936 "	"$554,082 "	"$15,265,807 "	"$1,880,926 "	"$77,030,162 "	"$97,013,814 "	"$98,429,080 "	--	--	--
"University of Alabama in Huntsville (Huntsville, AL) "	"$93,320 "	$835 	"$1,417 "	$0 	"$14,591 "	$0 	"$13,735 "	"$31,206 "	"$4,130 "	"$176,818 "	5.20%	5.80%	4.70%	100.00%	14.50%	"25,869"	"1,346"	"$545,027 "	"1,166"	"$226,131 "	0	$0 	"1,166"	"$226,131 "	"$474,784 "	"$17,706 "	"$1,701,105 "	"$7,000 "	"$501,639 "	"$29,993 "	"$327,786 "	"$226,130 "	"$1,412,255 "	"$3,763,644 "	"$3,763,644 "	--	--	--
"University of Alaska, Fairbanks (Fairbanks, AK) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Arizona (Tucson, AZ) "	"$5,714,068 "	"$166,879 "	"$1,727,877 "	"$223,892 "	"$114,409 "	$0 	"$840,083 "	"$2,227,314 "	"$41,651 "	"$11,325,280 "	6.50%	6.70%	6.20%	96.60%	14.80%	"252,308"	"16,512"	"$21,276,173 "	"4,850"	"$4,137,824 "	328	"$3,119,703 "	"5,178"	"$7,257,527 "	"$25,393,801 "	"$30,339 "	"$37,259,922 "	"$229,699 "	"$28,777,688 "	"$1,259,943 "	"$21,176,046 "	"$5,725,773 "	"$104,401,853 "	"$143,956,957 "	"$144,614,604 "	--	--	--
"University of Arkansas (Fayetteville, AR) "	"$1,603,850 "	"$46,996 "	"$1,550 "	"$179,995 "	"$220,202 "	$0 	"$232,672 "	"$3,681,275 "	"$70,724 "	"$6,222,892 "	14.30%	18.10%	10.00%	78.20%	10.80%	"120,439"	"17,264"	"$10,737,716 "	843	"$11,944,238 "	0	$0 	843	"$11,944,238 "	"$56,838,179 "	"$27,440 "	"$15,757,039 "	"$81,225 "	"$6,858,126 "	"$3,802,139 "	"$10,650,477 "	"$11,574,903 "	"$34,278,355 "	"$99,068,446 "	"$100,024,388 "	--	--	--
"University of Arkansas at Little Rock (Little Rock, AR) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Central Florida (Orlando, FL) "	"$337,415 "	$0 	"$21,496 "	$0 	"$2,748 "	$0 	"$42,455 "	"$1,545,684 "	"$230,513 "	"$2,233,591 "	5.90%	5.70%	5.70%	65.80%	5.30%	"156,902"	"9,195"	"$2,834,200 "	"3,969"	"$3,666,118 "	606	"$3,128,256 "	"4,575"	"$6,794,374 "	"$40,797,665 "	"$12,889 "	"$4,032,332 "	"$20,217 "	"$585,213 "	"$1,093,954 "	"$3,615,302 "	"$3,553,757 "	"$8,332,983 "	"$53,577,632 "	"$53,577,632 "	--	--	--
"University of Cincinnati (Cincinnati, OH) "	"$3,083,720 "	"$1,100 "	"$641,480 "	"$3,100,632 "	"$11,858 "	"$2,133 "	"$371,722 "	"$2,279,236 "	"$201,935 "	"$9,873,926 "	7.50%	7.90%	5.40%	100.00%	35.80%	"263,430"	"19,800"	"$24,884,565 "	"2,082"	"$3,715,419 "	49	"$2,562,266 "	"2,131"	"$6,277,685 "	"$15,881,453 "	"$26,332 "	"$14,727,839 "	"$162,831 "	"$11,768,313 "	"$401,134 "	"$10,900,635 "	"$3,715,420 "	"$40,737,741 "	"$69,486,347 "	"$70,183,250 "	--	--	--
"University of Colorado Foundation (Boulder, CO) "	"$2,915,813 "	"$93,635 "	"$65,350 "	"$290,564 "	"$10,677 "	"$3,700,914 "	"$1,359,319 "	"$1,635,159 "	"$2,134,211 "	"$12,308,897 "	5.80%	6.00%	5.50%	92.10%	14.20%	"311,602"	"18,053"	"$16,305,316 "	"1,587"	"$1,876,889 "	40	"$37,618 "	"1,627"	"$1,914,507 "	"$28,711,894 "	"$27,571 "	"$42,937,148 "	"$100,335 "	"$38,145,210 "	"$716,622 "	"$23,998,328 "	"$3,931,051 "	"$88,956,837 "	"$114,974,961 "	"$115,314,602 "	--	--	--
"University of Connecticut Foundation (Storrs, CT) "	"$799,976 "	"$12,071 "	"$6,940 "	$785 	"$58,976 "	$520 	"$110,618 "	"$2,510,460 "	"$934,587 "	"$4,934,146 "	10.90%	10.70%	10.40%	94.80%	21.50%	"176,349"	"19,259"	"$8,728,451 "	"8,050"	"$13,321,473 "	942	"$2,911,431 "	"8,992"	"$16,232,904 "	"$13,435,985 "	"$32,895 "	"$5,333,086 "	"$43,626 "	"$3,889,537 "	"$7,419,581 "	"$11,522,335 "	"$13,321,472 "	"$29,333,417 "	"$40,574,956 "	"$40,929,813 "	--	--	--
"University of Delaware (Newark, DE) "	"$956,150 "	$0 	"$1,247 "	"$13,652 "	"$93,742 "	"$1,543 "	"$137,091 "	"$321,836 "	"$88,980 "	"$2,293,925 "	10.10%	--	9.50%	97.90%	11.90%	"133,439"	"13,427"	"$4,238,938 "	0	$0 	0	$0 	0	$0 	"$7,177,365 "	"$34,038 "	"$14,051,697 "	"$2,333 "	"$8,221,617 "	"$193,121 "	"$5,422,873 "	"$917,774 "	"$20,389,040 "	"$35,737,025 "	"$36,160,020 "	--	--	--
"University of Florida (Gainesville, FL) "	--	--	--	--	--	--	--	--	--	--	17.20%	--	--	97.40%	29.70%	"298,488"	"51,318"	--	--	--	--	--	--	--	"$33,242,855 "	"$33,105 "	"$42,807,447 "	--	--	--	--	--	"$106,595,704 "	"$182,617,364 "	"$190,245,178 "	--	--	--
"University of Georgia (Athens, GA) "	"$3,799,697 "	"$43,768 "	"$15,500 "	"$121,108 "	"$28,281 "	$19 	"$61,636 "	"$15,156,388 "	"$649,422 "	"$20,616,169 "	13.40%	14.00%	13.00%	85.00%	41.10%	"231,782"	"31,150"	"$36,336,333 "	"19,259"	"$25,804,130 "	490	"$1,388,462 "	"19,749"	"$27,192,592 "	"$12,552,796 "	"$29,359 "	"$16,081,780 "	"$364,240 "	"$7,751,408 "	"$2,388,683 "	"$9,931,709 "	"$25,144,725 "	"$51,021,085 "	"$88,433,680 "	"$88,468,420 "	--	--	--
"University of Hawaii Foundation (Honolulu, HI) "	"$5,227,632 "	"$249,791 "	"$65,214 "	"$29,300 "	"$138,200 "	"$20,915 "	"$496,222 "	"$174,609 "	"$1,073,665 "	"$7,563,114 "	6.80%	6.60%	6.60%	100.00%	44.60%	"205,384"	"13,931"	"$21,991,821 "	0	$0 	0	$0 	0	$0 	"$4,874,404 "	"$23,687 "	"$9,682,165 "	"$118,094 "	"$8,789,340 "	"$421,753 "	"$4,031,081 "	"$1,418,094 "	"$28,652,574 "	"$49,294,424 "	"$50,590,804 "	--	--	--
"University of Houston (Houston, TX) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Idaho (Moscow, ID) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
