Public Research/Doctoral / FY2008 																																						
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"Rutgers, The State University (New Brunswick, NJ) "	"$3,929,611 "	"$9,285 "	"$116,658 "	"$25,335 "	"$302,033 "	"$12,250 "	"$1,086,553 "	"$3,061,661 "	"$2,054,236 "	"$12,484,489 "	9.00%	9.00%	7.90%	100.00%	33.60%	"341,023"	"30,820"	"$32,808,436 "	"5,627"	"$5,230,022 "	344	"$1,893,470 "	"5,971"	"$7,123,492 "	"$17,987,010 "	"$29,436 "	"$25,863,569 "	"$191,026 "	"$20,297,605 "	"$508,478 "	"$15,883,141 "	"$4,871,176 "	"$65,263,570 "	"$97,752,873 "	"$98,432,627 "	--	--	--
"South Carolina State University (Orangeburg, SC) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"South Dakota State University (Brookings, SD) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Southern Illinois Univ at Carbondale (Carbondale, IL) "	"$853,094 "	"$183,798 "	"$27,785 "	"$3,925 "	"$89,241 "	$0 	"$937,835 "	"$128,491 "	"$335,953 "	"$2,846,234 "	7.10%	--	6.80%	64.00%	31.20%	"209,228"	"14,774"	"$4,233,588 "	"3,142"	"$1,715,649 "	63	"$356,735 "	"3,205"	"$2,072,384 "	"$4,136,059 "	"$27,254 "	"$402,278 "	"$6,500 "	"$265,253 "	"$129,797 "	"$3,409,757 "	"$414,334 "	"$10,177,673 "	"$13,589,435 "	"$14,485,091 "	--	--	--
"SUNY-Albany (Albany, NY) "	"$488,192 "	$0 	$839 	$0 	"$159,977 "	"$2,743 "	"$47,713 "	"$171,487 "	"$73,419 "	"$1,422,910 "	7.90%	8.00%	6.70%	89.20%	16.70%	"122,991"	"9,711"	"$1,857,799 "	431	"$242,844 "	31	"$17,215 "	462	"$260,059 "	"$6,235,537 "	"$27,707 "	"$1,960,697 "	"$17,050 "	"$1,737,607 "	"$52,312 "	"$1,199,641 "	"$272,439 "	"$5,021,776 "	"$11,132,365 "	"$11,170,457 "	--	--	--
"SUNY-Binghamton (Binghamton, NY) "	"$329,673 "	"$150,235 "	"$1,648 "	"$5,095 "	"$15,637 "	"$6,592 "	"$39,548 "	"$89,407 "	"$87,871 "	"$1,160,567 "	8.90%	9.20%	8.60%	97.40%	14.40%	"89,008"	"7,902"	"$1,760,775 "	715	"$167,986 "	63	"$88,078 "	778	"$256,064 "	"$6,317,850 "	"$17,954 "	"$1,451,437 "	"$5,006 "	"$611,337 "	"$25,103 "	"$1,685,076 "	"$176,921 "	"$5,385,119 "	"$12,245,615 "	"$12,529,785 "	--	--	--
"SUNY-Buffalo (Buffalo, NY) "	"$3,420,138 "	$0 	"$17,502 "	"$224,173 "	"$20,839 "	$0 	"$518,908 "	"$192,098 "	"$148,359 "	"$4,662,997 "	15.00%	11.30%	14.60%	91.70%	45.40%	"132,438"	"19,881"	"$15,513,814 "	998	"$300,282 "	125	"$162,143 "	"1,123"	"$462,425 "	"$5,035,392 "	"$26,709 "	"$7,895,672 "	$0 	"$6,169,067 "	"$6,450 "	"$3,607,566 "	"$279,218 "	"$18,752,825 "	"$34,163,128 "	"$34,324,907 "	--	--	--
"SUNY-College of Env. Sci.-Forestry (Syracuse, NY) "	"$9,880 "	$0 	$0 	$0 	$775 	"$26,672 "	"$16,644 "	$0 	"$85,714 "	"$420,150 "	20.50%	--	--	77.10%	45.30%	"20,000"	"4,105"	"$820,840 "	0	$0 	0	$0 	0	$0 	"$358,369 "	"$27,531 "	"$157,917 "	$0 	"$152,917 "	$0 	"$299,965 "	$0 	"$1,077,172 "	"$1,812,246 "	"$1,814,486 "	--	--	--
"SUNY-Stony Brook (Stony Brook, NY) "	"$254,122 "	"$3,256 "	"$32,338 "	"$48,899 "	"$1,107 "	$0 	"$313,210 "	"$164,316 "	"$100,765 "	"$1,201,543 "	5.70%	5.00%	5.40%	81.80%	7.60%	"129,890"	"7,425"	"$1,741,885 "	--	--	--	--	--	--	"$3,279,304 "	"$31,437 "	"$10,213,111 "	"$22,500 "	"$5,986,394 "	"$54,638 "	"$2,962,149 "	"$383,129 "	"$17,041,404 "	"$22,995,127 "	"$23,047,444 "	--	--	--
"Temple University (Philadelphia, PA) "	--	--	--	--	--	--	--	--	--	--	10.20%	--	--	84.30%	23.20%	"222,000"	"22,595"	--	--	--	--	--	--	--	"$5,000,893 "	"$21,421 "	"$16,385,573 "	--	--	--	--	--	"$27,399,900 "	"$52,738,839 "	"$52,738,839 "	--	--	--
"Tennessee State University (Nashville, TN) "	--	--	--	--	--	--	--	--	--	--	4.20%	--	--	100.00%	20.00%	"34,712"	"1,466"	"$288,488 "	--	--	--	--	--	--	"$718,751 "	"$18,657 "	"$117,229 "	--	--	--	--	--	"$1,307,700 "	"$1,445,035 "	"$1,445,035 "	--	--	--
"Texas A&M Univ.-Commerce (Commerce, TX) "	"$26,685 "	$0 	"$1,325 "	"$2,212 "	$785 	$153 	"$26,870 "	"$51,595 "	"$31,946 "	"$210,371 "	1.30%	--	0.80%	76.20%	37.50%	"74,307"	961	"$831,839 "	129	"$76,546 "	--	--	129	"$76,546 "	"$149,480 "	"$11,614 "	"$848,485 "	"$5,578 "	"$668,945 "	"$6,750 "	"$84,355 "	"$76,546 "	"$1,119,129 "	"$2,219,057 "	"$2,731,352 "	--	--	--
"Texas A&M Univ.-Kingsville (Kingsville, TX) "	--	--	--	--	--	--	--	--	--	--	3.60%	--	--	71.20%	2.50%	"40,748"	"1,463"	--	--	--	--	--	--	--	"$17,926,092 "	"$17,808 "	"$3,818,130 "	--	--	--	--	--	"$8,147,993 "	"$23,909,840 "	"$23,909,840 "	--	--	--
"Texas A&M University (College Station, TX) "	"$481,813 "	"$110,725 "	"$9,090 "	$0 	"$8,451 "	"$275,966 "	"$825,918 "	"$19,508,394 "	"$15,827,036 "	"$53,729,391 "	16.90%	--	16.90%	100.00%	43.00%	"262,073"	"44,221"	"$88,915,850 "	--	--	--	--	--	--	"$65,861,337 "	"$21,654 "	"$20,772,408 "	"$7,192 "	"$16,103,871 "	"$317,285 "	"$53,299,569 "	"$19,871,085 "	"$149,376,492 "	"$206,724,893 "	"$211,189,725 "	--	--	--
"Texas Tech University (Lubbock, TX) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Texas Woman's University (Denton, TX) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Univ of California, Berkeley (Berkeley, CA) "	"$9,611,125 "	$0 	"$441,643 "	"$575,047 "	"$1,627,579 "	"$10,555 "	"$2,264,373 "	"$8,335,322 "	"$6,212,564 "	"$31,831,351 "	8.90%	7.50%	8.60%	100.00%	24.70%	"403,862"	"35,927"	"$70,450,327 "	"7,678"	"$14,374,561 "	339	"$5,953,180 "	"8,017"	"$20,327,741 "	"$42,856,706 "	"$43,884 "	"$136,937,604 "	"$2,002,718 "	"$74,124,466 "	"$1,376,476 "	"$34,159,939 "	"$13,296,474 "	"$158,529,263 "	"$285,346,548 "	"$291,797,455 "	--	--	--
"Univ of California, Davis (Davis, CA) "	"$573,993 "	"$3,595 "	"$98,436 "	"$287,930 "	"$9,790 "	$0 	"$183,055 "	"$189,568 "	"$200,346 "	"$4,687,994 "	8.40%	--	8.00%	65.00%	11.40%	"165,553"	"13,968"	"$11,383,585 "	"1,337"	"$448,081 "	5	"$58,524 "	"1,342"	"$506,605 "	"$23,059,963 "	"$47,440 "	"$24,886,986 "	"$27,547 "	"$19,105,304 "	"$37,340 "	"$17,572,786 "	"$452,107 "	"$54,172,357 "	"$99,952,007 "	"$100,524,205 "	--	--	--
"Univ of California, Irvine (Irvine, CA) "	$175 	"$1,575 "	"$45,955 "	$0 	"$6,208 "	$0 	"$104,085 "	"$74,382 "	"$535,975 "	"$1,976,230 "	5.60%	--	5.50%	87.50%	2.80%	"104,331"	"5,862"	"$2,556,436 "	966	"$636,250 "	31	"$146,955 "	997	"$783,205 "	"$29,545,722 "	"$36,664 "	"$33,153,283 "	"$12,249 "	"$22,405,657 "	"$140,025 "	"$26,661,291 "	"$517,439 "	"$65,803,238 "	"$92,279,894 "	"$92,555,039 "	--	--	--
"Univ of California, Los Angeles (Los Angeles, CA) "	"$10,772,823 "	"$11,020 "	"$1,413,463 "	"$1,476,794 "	"$2,500 "	$0 	"$1,193,828 "	"$4,595,679 "	"$8,088,940 "	"$30,828,767 "	8.90%	8.30%	8.30%	75.90%	12.80%	"351,764"	"31,220"	"$58,324,665 "	"4,755"	"$10,495,585 "	189	"$4,536,187 "	"4,944"	"$15,031,772 "	"$38,290,159 "	"$63,659 "	"$253,730,106 "	"$2,309,196 "	"$145,238,310 "	"$873,448 "	"$28,384,722 "	"$10,381,539 "	"$233,525,653 "	"$456,654,332 "	"$459,275,982 "	--	--	--
"Univ of California, Riverside (Riverside, CA) "	"$177,421 "	$0 	"$13,926 "	$0 	"$4,976 "	"$4,052 "	"$126,553 "	"$57,467 "	"$57,953 "	"$598,344 "	5.60%	--	5.40%	58.00%	4.60%	"67,326"	"3,756"	"$993,216 "	401	"$265,443 "	0	$0 	401	"$265,443 "	"$10,708,660 "	"$26,019 "	"$2,620,830 "	"$2,590 "	"$2,104,930 "	"$90,628 "	"$10,576,950 "	"$265,441 "	"$18,487,763 "	"$21,384,005 "	"$21,478,948 "	--	--	--
"Univ of California, San Diego (La Jolla, CA) "	"$894,511 "	$0 	"$99,235 "	$0 	$1 	$250 	"$274,063 "	"$33,567 "	"$10,545 "	"$1,618,169 "	4.40%	--	4.40%	85.30%	1.80%	"120,444"	"5,342"	"$2,210,830 "	"1,113"	"$229,147 "	22	"$153,331 "	"1,135"	"$382,478 "	"$18,862,816 "	"$55,293 "	"$53,553,055 "	"$13,510 "	"$44,016,747 "	"$63,249 "	"$16,518,813 "	"$348,920 "	"$95,078,653 "	"$121,845,188 "	"$123,260,154 "	--	--	--
"Univ of California, Santa Barbara (Santa Barbara, CA) "	"$375,423 "	"$3,775 "	"$191,236 "	"$59,298 "	"$4,841 "	"$174,395 "	"$137,057 "	"$148,494 "	"$86,985 "	"$2,017,493 "	5.70%	--	--	78.80%	7.50%	"138,800"	"7,915"	"$6,760,137 "	--	--	--	--	--	--	"$6,482,120 "	"$27,936 "	"$30,460,577 "	"$89,098 "	"$26,883,270 "	"$38,839 "	"$3,084,554 "	"$703,809 "	"$58,499,414 "	"$90,212,348 "	"$93,216,819 "	--	--	--
"Univ of California, Santa Cruz (Santa Cruz, CA) "	"$183,466 "	"$46,035 "	"$18,175 "	$0 	"$156,807 "	"$13,329 "	"$282,343 "	"$21,245 "	"$146,398 "	"$926,486 "	9.20%	9.20%	8.20%	100.00%	3.90%	"55,302"	"5,102"	"$1,073,073 "	714	"$233,641 "	0	$0 	714	"$233,641 "	"$5,761,359 "	"$25,918 "	"$14,854,379 "	"$4,475 "	"$13,335,835 "	"$42,723 "	"$5,529,199 "	"$233,641 "	"$24,553,193 "	"$27,253,718 "	"$27,350,726 "	--	--	--
Univ of Illinois - Chicago (IL) 	"$1,257,292 "	"$7,300 "	"$288,973 "	$0 	"$6,979 "	"$87,451 "	"$294,826 "	"$94,909 "	"$131,964 "	"$2,173,294 "	4.70%	3.30%	4.40%	90.00%	12.50%	"167,992"	"7,922"	"$6,981,163 "	"1,120"	"$587,214 "	9	"$106,550 "	"1,129"	"$693,764 "	"$18,253,182 "	"$67,508 "	"$12,936,682 "	"$27,830 "	"$12,189,807 "	"$366,685 "	"$17,585,341 "	"$587,214 "	"$44,052,501 "	"$55,795,106 "	"$56,193,154 "	--	--	--
"Univ of Illinois - Urbana-Champaign (Urbana, IL) "	"$6,921,852 "	"$334,160 "	"$378,267 "	"$242,642 "	"$688,921 "	"$427,289 "	"$680,673 "	"$3,926,633 "	"$1,239,784 "	"$14,847,296 "	10.20%	9.00%	9.00%	68.20%	35.60%	"365,756"	"37,302"	"$49,826,986 "	"15,571"	"$9,272,776 "	405	"$6,976,991 "	"15,976"	"$16,249,767 "	"$38,965,707 "	"$42,540 "	"$21,675,156 "	"$230,254 "	"$16,310,873 "	"$2,493,652 "	"$31,767,604 "	"$9,273,777 "	"$81,195,703 "	"$140,096,402 "	"$143,045,125 "	--	--	--
"Univ of North Carolina at Chapel Hill (Chapel Hill, NC) "	"$9,540,529 "	"$5,288,913 "	"$618,820 "	"$374,154 "	"$265,409 "	"$127,684 "	"$1,318,083 "	"$9,940,380 "	"$2,342,313 "	"$30,751,945 "	19.30%	22.00%	--	85.00%	24.80%	"251,236"	"48,589"	"$72,516,122 "	"11,797"	"$24,312,181 "	826	"$8,411,546 "	"12,623"	"$32,723,727 "	"$28,449,396 "	"$53,514 "	"$97,330,005 "	"$445,536 "	"$76,607,455 "	"$587,686 "	"$22,077,246 "	"$13,616,393 "	"$173,451,423 "	"$292,389,028 "	"$301,083,394 "	--	--	--
"Univ of North Carolina at Charlotte (Charlotte, NC) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Univ of North Carolina at Greensboro (Greensboro, NC) "	"$682,586 "	"$24,000 "	$0 	$0 	"$28,185 "	"$90,347 "	"$168,277 "	"$78,733 "	"$40,011 "	"$1,365,132 "	6.60%	7.00%	5.90%	37.30%	35.60%	"92,295"	"6,091"	"$5,767,510 "	570	"$296,971 "	41	"$123,989 "	611	"$420,960 "	"$2,461,350 "	"$17,549 "	"$2,279,395 "	"$18,350 "	"$614,760 "	"$36,556 "	"$1,136,883 "	"$296,971 "	"$3,908,233 "	"$16,179,261 "	"$16,644,966 "	--	--	--
"Univ. of South Carolina, Columbia (Columbia, SC) "	"$2,767,268 "	"$57,488 "	"$34,213 "	$0 	"$106,397 "	"$1,075 "	"$6,675,157 "	"$1,323,764 "	$0 	"$11,180,044 "	11.60%	--	11.20%	93.60%	24.80%	"214,524"	"24,967"	"$20,994,531 "	"13,316"	"$15,963,695 "	650	"$4,625,693 "	"13,966"	"$20,589,388 "	"$22,975,040 "	"$21,089 "	"$22,978,133 "	"$201,500 "	"$13,972,810 "	"$311,020 "	"$10,918,904 "	"$2,472,101 "	"$47,352,768 "	"$84,560,298 "	"$86,009,642 "	--	--	--
"Univ. of Texas at Arlington (Arlington, TX) "	"$274,831 "	$0 	$0 	$100 	"$12,362 "	$0 	"$53,011 "	"$46,707 "	"$3,050 "	"$411,129 "	3.30%	--	3.10%	38.50%	10.70%	"116,984"	"3,882"	"$669,658 "	664	"$181,762 "	10	"$28,567 "	674	"$210,329 "	"$3,244,726 "	"$12,562 "	"$917,878 "	$0 	"$587,135 "	"$48,272 "	"$1,173,497 "	"$158,242 "	"$3,031,644 "	"$6,285,959 "	"$6,285,959 "	--	--	--
"Univ. of Texas at Austin (Austin, TX) "	"$6,762,722 "	"$841,468 "	"$466,837 "	"$1,137 "	"$16,220 "	$0 	"$1,606,319 "	"$23,027,882 "	"$6,503,140 "	"$40,229,491 "	13.80%	14.80%	13.50%	89.60%	24.00%	"424,192"	"58,364"	"$67,886,430 "	"16,539"	"$37,051,711 "	9	"$96,431 "	"16,548"	"$37,148,142 "	"$59,361,874 "	"$32,978 "	"$88,041,429 "	"$959,527 "	"$33,926,577 "	"$5,527,348 "	"$28,284,553 "	"$37,051,710 "	"$124,320,464 "	"$282,864,572 "	"$312,521,791 "	--	--	--
"Univ. of Texas at Dallas (Richardson, TX) "	"$45,056 "	$0 	"$2,635 "	$0 	$725 	$0 	"$35,137 "	$668 	"$3,357 "	"$137,894 "	7.70%	7.30%	7.50%	95.60%	2.70%	"53,743"	"4,154"	"$514,894 "	305	"$33,838 "	--	--	305	"$33,838 "	"$4,726,548 "	"$17,669 "	"$10,974,613 "	$0 	"$5,912,886 "	"$35,350 "	"$2,626,465 "	"$79,510 "	"$10,071,090 "	"$19,378,069 "	"$19,378,069 "	--	--	--
"Univ. of Texas at El Paso (El Paso, TX) "	"$357,760 "	$0 	"$1,000 "	$0 	"$18,902 "	$0 	"$124,555 "	"$738,740 "	"$75,617 "	"$1,358,717 "	5.10%	--	4.80%	80.30%	15.80%	"88,698"	"4,560"	"$3,355,990 "	--	--	--	--	--	--	"$5,717,201 "	"$12,481 "	"$6,311,142 "	"$654,033 "	"$5,732,342 "	"$2,014,664 "	"$5,223,256 "	"$4,730,700 "	"$14,401,500 "	"$21,193,190 "	"$21,388,088 "	--	--	--
"University of Akron (Akron, OH) "	"$524,954 "	$0 	$0 	$0 	"$16,888 "	$0 	"$250,552 "	"$212,720 "	"$250,208 "	"$1,292,263 "	8.40%	8.30%	7.20%	85.20%	7.40%	"142,519"	"12,000"	"$3,046,698 "	"1,708"	"$1,451,187 "	0	$0 	"1,708"	"$1,451,187 "	"$20,038,096 "	"$15,675 "	"$11,236,544 "	"$221,479 "	"$8,568,091 "	"$577,708 "	"$7,401,009 "	"$1,346,933 "	"$19,740,816 "	"$41,036,101 "	"$41,036,101 "	--	--	--
"University of Alabama (Tuscaloosa, AL) "	--	--	--	--	--	--	--	--	--	--	13.60%	--	--	69.90%	40.60%	"216,706"	"29,515"	--	--	--	--	--	--	--	"$17,335,418 "	"$18,815 "	"$6,046,606 "	--	--	--	--	--	"$37,940,774 "	"$73,750,114 "	"$74,387,570 "	--	--	--
"University of Alabama at Birmingham (Birmingham, AL) "	"$455,485 "	"$2,000 "	"$68,268 "	"$106,888 "	"$2,375 "	"$228,717 "	"$34,906 "	"$382,650 "	"$345,859 "	"$1,627,248 "	9.70%	9.80%	8.00%	100.00%	3.60%	"91,812"	"8,867"	"$2,937,447 "	--	--	--	--	--	--	"$13,893,727 "	"$56,333 "	"$36,863,996 "	"$810,009 "	"$34,975,943 "	"$493,615 "	"$12,652,680 "	"$2,577,877 "	"$72,701,121 "	"$81,912,595 "	"$81,912,595 "	--	--	--
"University of Alabama in Huntsville (Huntsville, AL) "	"$52,242 "	"$20,025 "	"$2,113 "	$0 	$100 	"$3,620 "	"$26,705 "	"$36,043 "	"$15,073 "	"$165,214 "	4.50%	4.90%	4.10%	100.00%	14.60%	"28,595"	"1,278"	"$548,424 "	"1,390"	"$219,400 "	0	$0 	"1,390"	"$219,400 "	"$709,385 "	"$18,920 "	"$1,707,669 "	"$1,100 "	"$316,469 "	"$40,628 "	"$410,895 "	"$219,400 "	"$1,268,029 "	"$3,752,197 "	"$3,752,197 "	--	--	--
"University of Alaska, Fairbanks (Fairbanks, AK) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Arizona (Tucson, AZ) "	"$7,222,482 "	"$1,107,370 "	"$1,215,656 "	"$623,717 "	"$547,387 "	$0 	"$1,133,818 "	"$3,807,426 "	"$120,426 "	"$17,571,837 "	4.40%	--	4.20%	46.30%	20.50%	"296,491"	"13,037"	"$31,582,061 "	"3,911"	"$3,464,207 "	6	"$33,097 "	"3,917"	"$3,497,304 "	"$35,311,309 "	"$39,856 "	"$42,340,888 "	"$209,203 "	"$30,329,331 "	"$996,017 "	"$27,114,756 "	"$6,963,459 "	"$110,496,825 "	"$153,960,235 "	"$155,693,883 "	--	--	--
"University of Arkansas (Fayetteville, AR) "	"$1,101,023 "	"$6,582 "	"$3,413 "	"$176,294 "	"$322,192 "	$40 	"$246,981 "	"$4,304,299 "	"$154,981 "	"$6,533,578 "	13.60%	17.00%	9.20%	63.50%	14.40%	"120,224"	"16,296"	"$12,953,516 "	868	"$13,280,052 "	0	$0 	868	"$13,280,052 "	"$43,642,288 "	"$28,833 "	"$10,319,144 "	"$73,011 "	"$3,642,655 "	"$4,091,124 "	"$11,119,706 "	"$12,740,356 "	"$32,318,680 "	"$89,706,767 "	"$93,126,168 "	--	--	--
"University of Arkansas at Little Rock (Little Rock, AR) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Central Florida (Orlando, FL) "	"$409,373 "	$0 	"$85,176 "	$0 	$590 	$0 	"$35,520 "	"$1,520,739 "	"$156,576 "	"$2,263,557 "	5.40%	5.10%	5.20%	55.60%	15.80%	"166,886"	"8,938"	"$3,777,657 "	--	--	--	--	--	--	"$8,715,566 "	"$13,235 "	"$4,434,415 "	"$8,801 "	"$681,880 "	"$1,389,004 "	"$3,308,813 "	"$3,934,423 "	"$8,767,173 "	"$23,956,764 "	"$25,187,144 "	--	--	--
"University of Cincinnati (Cincinnati, OH) "	"$3,473,697 "	"$40,225 "	"$1,185,096 "	"$60,122 "	"$216,097 "	"$1,300 "	"$354,179 "	"$3,193,464 "	"$2,102,930 "	"$10,848,798 "	6.20%	6.00%	5.70%	100.00%	17.50%	"269,074"	"16,654"	"$28,039,437 "	"3,249"	"$5,212,067 "	46	"$1,813,852 "	"3,295"	"$7,025,919 "	"$75,106,450 "	"$25,385 "	"$12,215,665 "	"$399,748 "	"$10,289,837 "	"$525,315 "	"$70,838,629 "	"$5,212,067 "	"$102,848,289 "	"$159,809,963 "	"$160,124,169 "	--	--	--
"University of Colorado Foundation (Boulder, CO) "	"$3,462,644 "	"$93,314 "	"$809,742 "	"$172,804 "	"$17,610 "	"$2,317,013 "	"$1,161,531 "	"$1,915,451 "	"$1,490,405 "	"$11,440,564 "	6.20%	6.40%	5.80%	90.40%	10.70%	"320,584"	"19,731"	"$17,510,831 "	"1,691"	"$1,456,709 "	30	"$12,379 "	"1,721"	"$1,469,088 "	"$23,185,003 "	"$28,967 "	"$68,317,151 "	"$67,370 "	"$63,080,100 "	"$729,663 "	"$19,908,538 "	"$4,311,024 "	"$123,333,446 "	"$163,059,228 "	"$167,674,332 "	--	--	--
"University of Connecticut Foundation (Storrs, CT) "	"$601,032 "	"$8,867 "	"$9,668 "	"$1,285 "	"$58,486 "	$400 	"$232,196 "	"$2,912,906 "	"$2,354,481 "	"$6,923,436 "	10.70%	10.40%	9.60%	84.60%	31.60%	"191,696"	"20,474"	"$14,608,504 "	--	--	--	--	--	--	"$13,418,418 "	"$33,491 "	"$7,532,405 "	"$93,116 "	"$5,738,493 "	"$5,344,664 "	"$11,751,401 "	"$10,799,456 "	"$31,955,690 "	"$46,241,103 "	"$48,801,423 "	--	--	--
"University of Delaware (Newark, DE) "	"$938,832 "	$0 	"$153,532 "	"$28,953 "	"$89,434 "	$778 	"$160,044 "	"$395,082 "	"$68,055 "	"$2,337,918 "	9.10%	--	8.70%	97.50%	14.40%	"140,559"	"12,776"	"$4,149,718 "	--	--	--	--	--	--	"$4,927,107 "	"$33,182 "	"$11,889,981 "	"$8,138 "	"$9,530,206 "	"$121,216 "	"$4,283,698 "	"$1,005,919 "	"$20,258,953 "	"$28,726,994 "	"$29,562,683 "	--	--	--
"University of Florida (Gainesville, FL) "	--	--	--	--	--	--	--	--	--	--	16.20%	--	--	97.70%	25.50%	"311,002"	"50,431"	--	--	--	--	--	--	--	"$44,588,605 "	"$33,373 "	"$40,659,513 "	--	--	--	--	--	"$129,397,637 "	"$206,834,577 "	"$213,789,099 "	--	--	--
"University of Georgia (Athens, GA) "	"$4,004,546 "	"$66,004 "	"$35,933 "	"$264,804 "	"$59,281 "	$0 	"$58,719 "	"$17,020,729 "	"$171,610 "	"$23,244,328 "	13.40%	13.90%	12.90%	90.80%	39.70%	"237,321"	"31,689"	"$30,590,687 "	"19,919"	"$27,537,945 "	199	"$2,980,219 "	"20,118"	"$30,518,164 "	"$14,346,372 "	"$31,548 "	"$11,686,109 "	"$391,835 "	"$4,726,596 "	"$1,853,843 "	"$12,282,401 "	"$27,305,245 "	"$54,323,867 "	"$77,131,049 "	"$77,695,208 "	--	--	--
"University of Hawaii Foundation (Honolulu, HI) "	"$4,080,129 "	"$45,656 "	"$32,649 "	"$31,084 "	"$46,763 "	"$4,105 "	"$770,214 "	"$376,198 "	"$1,123,770 "	"$6,757,752 "	6.70%	6.50%	6.50%	100.00%	19.20%	"207,917"	"13,994"	"$8,700,779 "	0	$0 	0	$0 	0	$0 	"$7,377,123 "	"$25,946 "	"$15,400,879 "	"$771,748 "	"$13,525,336 "	"$923,756 "	"$6,285,744 "	"$4,050,178 "	"$35,914,981 "	"$45,318,133 "	"$47,739,180 "	--	--	--
"University of Houston (Houston, TX) "	"$1,295,635 "	$500 	"$2,250 "	"$46,934 "	"$40,576 "	$0 	"$235,634 "	"$1,512,984 "	"$561,910 "	"$3,831,861 "	9.00%	--	5.10%	75.80%	11.80%	"158,423"	"14,242"	"$7,238,270 "	0	$0 	0	$0 	0	$0 	"$12,703,452 "	"$16,419 "	"$18,013,062 "	"$61,825 "	"$11,639,343 "	"$371,217 "	"$11,200,509 "	"$2,433,483 "	"$47,583,510 "	"$61,394,967 "	"$61,638,128 "	--	--	--
"University of Idaho (Moscow, ID) "	--	--	--	--	--	--	--	--	--	--	10.40%	--	--	97.70%	42.20%	"87,844"	"9,141"	--	--	--	--	--	--	--	"$2,366,333 "	"$28,805 "	"$1,895,302 "	--	--	--	--	--	"$10,665,628 "	"$19,542,179 "	"$19,702,345 "	--	--	--
"University of Iowa (Iowa City, IA) "	"$3,956,564 "	"$444,424 "	"$391,897 "	"$109,692 "	"$207,901 "	$0 	"$447,592 "	"$5,603,576 "	"$2,420,022 "	"$14,275,660 "	12.20%	12.50%	11.60%	88.40%	27.20%	"256,967"	"31,298"	"$33,643,496 "	"11,301"	"$15,237,364 "	913	"$4,081,152 "	"12,214"	"$19,318,516 "	"$19,174,275 "	"$39,397 "	"$26,491,814 "	"$349,556 "	"$16,889,437 "	"$4,026,885 "	"$10,621,388 "	"$14,194,497 "	"$66,367,855 "	"$123,770,403 "	"$124,929,268 "	--	--	--
"University of Kansas (Lawrence, KS) "	"$4,376,611 "	"$25,770 "	"$1,773,722 "	"$41,155 "	"$97,034 "	"$438,813 "	"$645,962 "	"$13,437,900 "	"$5,670,431 "	"$28,178,398 "	20.30%	20.00%	13.20%	89.80%	37.60%	"193,251"	"39,161"	"$46,320,990 "	"8,160"	"$27,657,389 "	187	"$308,979 "	"8,347"	"$27,966,368 "	"$24,174,748 "	"$30,871 "	"$32,607,582 "	"$3,779,513 "	"$23,473,541 "	"$4,429,332 "	"$20,974,354 "	"$27,657,389 "	"$89,952,332 "	"$123,284,920 "	"$124,561,490 "	--	--	--
"University of Kentucky (Lexington, KY) "	"$1,235,523 "	"$17,404 "	"$100,460 "	"$244,484 "	"$78,087 "	$0 	"$4,498,817 "	"$50,635 "	"$2,011,522 "	"$8,366,209 "	19.00%	--	15.50%	55.30%	25.60%	"169,668"	"32,168"	"$15,079,660 "	--	--	--	--	--	--	"$13,478,033 "	"$47,140 "	"$10,634,895 "	$100 	"$6,382,687 "	"$17,450 "	"$10,168,311 "	"$138,175 "	"$37,676,330 "	"$58,939,890 "	"$58,948,690 "	--	--	--
