Public Research/Doctoral / FY2003 																																						
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"Portland State University (Portland, OR) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Purdue University (West Lafayette, IN) "	"$7,137,225 "	"$245,330 "	"$381,062 "	"$140,712 "	"$134,815 "	$780 	"$2,749,735 "	"$4,661,569 "	"$604,409 "	"$17,163,059 "	16.30%	17.50%	15.80%	86.20%	38.80%	"338,184"	"54,978"	"$36,668,612 "	"14,081"	"$8,276,766 "	"1,587"	"$4,690,307 "	"15,668"	"$12,967,073 "	"$33,672,163 "	"$14,694 "	"$11,765,956 "	"$61,320 "	"$6,313,011 "	"$893,308 "	"$16,454,282 "	"$6,672,635 "	"$45,069,636 "	"$94,443,661 "	"$103,444,991 "	--	--	--
"Rutgers, The State University (New Brunswick, NJ) "	"$1,494,614 "	$375 	"$41,981 "	"$1,075 "	"$278,873 "	$400 	"$810,591 "	"$1,246,637 "	"$1,699,315 "	"$6,955,484 "	10.30%	10.40%	8.60%	100.00%	16.80%	"296,148"	"30,461"	"$15,220,446 "	"4,079"	"$2,536,885 "	370	"$685,722 "	"4,449"	"$3,222,607 "	"$38,576,017 "	"$24,386 "	"$20,304,992 "	"$57,710 "	"$17,223,481 "	"$336,815 "	"$17,381,315 "	"$2,078,663 "	"$53,273,516 "	"$90,350,625 "	"$92,782,578 "	--	--	--
"South Carolina State University (Orangeburg, SC) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"South Dakota State University (Brookings, SD) "	"$19,839 "	$0 	$0 	$0 	$0 	"$11,386 "	"$196,591 "	$0 	"$20,819 "	"$248,635 "	15.80%	--	0.00%	87.20%	13.00%	"50,328"	"7,947"	"$1,467,044 "	0	$0 	0	$0 	0	$0 	"$1,273,037 "	"$14,309 "	"$2,713,731 "	$0 	"$893,384 "	$0 	"$1,132,996 "	$0 	"$3,679,274 "	"$11,287,491 "	"$13,605,137 "	--	--	--
"Southern Illinois Univ at Carbondale (Carbondale, IL) "	"$652,078 "	"$37,075 "	"$15,353 "	$0 	"$3,011 "	$0 	"$232,452 "	"$288,176 "	"$194,576 "	"$1,748,534 "	9.90%	--	9.70%	59.00%	57.20%	"171,707"	"17,001"	"$7,270,412 "	"2,157"	"$3,781,341 "	30	"$1,488,679 "	"2,187"	"$5,270,020 "	"$2,865,538 "	"$18,687 "	"$387,690 "	"$27,220 "	"$263,055 "	"$237,149 "	"$2,485,975 "	"$781,341 "	"$6,002,857 "	"$12,717,250 "	"$12,789,131 "	--	--	--
"SUNY-Albany (Albany, NY) "	"$424,553 "	$0 	$474 	"$6,000 "	"$139,618 "	$0 	"$40,761 "	"$65,976 "	"$127,676 "	"$1,222,093 "	9.50%	7.30%	9.40%	63.00%	6.50%	"114,204"	"10,824"	"$2,333,682 "	547	"$144,268 "	1	"$2,000 "	548	"$146,268 "	"$28,885,464 "	"$16,718 "	"$2,883,384 "	$530 	"$2,658,555 "	"$57,729 "	"$1,782,423 "	"$144,398 "	"$7,098,373 "	"$36,141,259 "	"$36,745,603 "	--	--	--
"SUNY-Binghamton (Binghamton, NY) "	"$332,564 "	$0 	$269 	$0 	"$18,077 "	"$4,200 "	"$45,581 "	"$83,073 "	"$218,335 "	"$1,056,526 "	13.70%	--	13.40%	100.00%	19.20%	"69,478"	"9,495"	"$1,317,101 "	676	"$173,253 "	6	"$3,264 "	682	"$176,517 "	"$1,835,022 "	"$16,597 "	"$1,142,800 "	"$5,750 "	"$649,230 "	"$20,600 "	"$1,731,608 "	"$173,252 "	"$5,248,798 "	"$6,874,584 "	"$6,955,220 "	--	--	--
"SUNY-Buffalo (Buffalo, NY) "	"$1,709,731 "	$0 	"$11,008 "	"$198,083 "	"$4,765 "	$0 	"$350,546 "	$0 	"$111,454 "	"$2,576,985 "	13.00%	9.80%	12.70%	90.50%	15.20%	"159,735"	"20,776"	"$4,976,713 "	"1,387"	"$310,072 "	17	"$111,733 "	"1,404"	"$421,805 "	"$15,930,192 "	"$23,311 "	"$6,672,391 "	$0 	"$5,497,631 "	$0 	"$2,286,367 "	$0 	"$14,557,488 "	"$32,692,558 "	"$32,856,222 "	--	--	--
"SUNY-College of Env. Sci.-Forestry (Syracuse, NY) "	"$4,753 "	$0 	$0 	$0 	"$1,514 "	$0 	"$23,440 "	$0 	"$40,351 "	"$232,033 "	16.30%	--	14.50%	81.80%	20.40%	"18,339"	"2,990"	"$516,959 "	0	$0 	0	$0 	0	$0 	"$476,650 "	"$26,703 "	"$108,409 "	$0 	"$103,409 "	$0 	"$309,264 "	$0 	"$821,432 "	"$2,536,823 "	"$2,589,807 "	--	--	--
"SUNY-Stony Brook (Stony Brook, NY) "	"$80,670 "	$415 	"$11,950 "	"$11,006 "	"$1,983 "	$0 	"$172,344 "	"$11,353 "	"$112,379 "	"$601,581 "	4.90%	--	4.80%	77.70%	0.90%	"97,840"	"4,775"	"$693,356 "	186	"$58,393 "	1	"$145,000 "	187	"$203,393 "	"$13,463,833 "	"$27,257 "	"$59,879,299 "	$0 	"$7,053,573 "	"$19,090 "	"$12,310,997 "	"$58,393 "	"$24,500,932 "	"$79,469,343 "	"$79,483,895 "	--	--	--
"Temple University (Philadelphia, PA) "	--	--	--	--	--	--	--	--	--	--	10.70%	--	--	91.80%	19.60%	"185,334"	"19,799"	--	--	--	--	--	--	--	"$3,472,234 "	"$17,273 "	"$9,801,781 "	--	--	--	--	--	"$16,236,589 "	"$26,920,405 "	"$26,920,405 "	--	--	--
"Tennessee State University (Nashville, TN) "	"$2,432 "	$0 	$0 	$0 	$0 	$0 	"$72,042 "	"$20,310 "	"$65,269 "	"$518,323 "	3.00%	3.00%	--	100.00%	2.90%	"39,662"	"1,209"	"$518,323 "	--	--	--	--	--	--	"$1,611,101 "	"$10,163 "	"$2,015,706 "	"$1,000 "	"$1,007,853 "	"$2,750 "	"$805,550 "	"$34,060 "	"$6,226,580 "	"$17,604,660 "	"$23,814,911 "	--	--	--
"Texas A&M Univ.-Commerce (Commerce, TX) "	"$62,593 "	$0 	$0 	$0 	$923 	$0 	"$20,795 "	"$13,794 "	"$60,225 "	"$257,549 "	1.40%	--	1.00%	39.30%	34.70%	"70,000"	986	"$574,866 "	24	"$25,282 "	0	$0 	24	"$25,282 "	"$584,058 "	"$7,792 "	"$76,303 "	$0 	"$43,105 "	"$11,238 "	"$231,719 "	"$25,282 "	"$594,226 "	"$1,655,056 "	"$1,660,436 "	--	--	--
"Texas A&M Univ.-Kingsville (Kingsville, TX) "	--	--	--	--	--	--	--	--	--	--	5.20%	--	--	100.00%	11.50%	"29,000"	"1,500"	--	--	--	--	--	--	--	"$425,584 "	"$11,451 "	"$3,090,156 "	--	--	--	--	--	"$2,141,241 "	"$6,221,106 "	"$6,282,143 "	--	--	--
"Texas A&M University (College Station, TX) "	"$254,607 "	$627 	"$2,325 "	$0 	"$3,445 "	"$193,356 "	"$544,386 "	"$12,233,929 "	"$2,001,265 "	"$20,502,735 "	17.00%	--	17.00%	98.30%	27.30%	"237,691"	"40,413"	"$37,317,176 "	"1,056"	"$28,296,026 "	0	$0 	"1,056"	"$28,296,026 "	"$56,193,426 "	"$17,685 "	"$16,225,030 "	"$252,670 "	"$13,571,081 "	"$90,629 "	"$53,338,055 "	"$12,860,068 "	"$105,123,197 "	"$136,845,141 "	"$142,310,178 "	--	--	--
"Texas Tech University (Lubbock, TX) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Texas Woman's University (Denton, TX) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Univ of California, Berkeley (Berkeley, CA) "	"$7,767,849 "	$0 	"$542,396 "	"$1,123,111 "	"$1,313,361 "	"$3,875 "	"$2,204,906 "	"$2,984,064 "	"$2,458,934 "	"$20,636,351 "	9.60%	7.80%	9.20%	100.00%	41.10%	"340,578"	"32,528"	"$75,975,987 "	"4,952"	"$6,267,553 "	450	"$1,768,033 "	"5,402"	"$8,035,586 "	"$25,773,585 "	"$37,085 "	"$58,483,431 "	"$828,357 "	"$45,971,759 "	"$363,276 "	"$20,940,570 "	"$4,860,017 "	"$102,022,688 "	"$184,669,742 "	"$190,710,158 "	--	--	--
"Univ of California, Davis (Davis, CA) "	"$430,267 "	$0 	"$53,355 "	"$202,230 "	"$3,536 "	$0 	"$89,181 "	"$65,921 "	"$125,600 "	"$1,631,150 "	7.70%	7.90%	7.40%	82.20%	4.20%	"164,658"	"12,748"	"$2,713,940 "	950	"$291,286 "	0	$0 	950	"$291,286 "	"$22,911,734 "	"$37,025 "	"$10,017,655 "	"$21,550 "	"$7,027,659 "	"$127,654 "	"$18,305,708 "	"$314,070 "	"$43,777,639 "	"$64,663,862 "	"$64,663,862 "	--	--	--
"Univ of California, Irvine (Irvine, CA) "	"$16,708 "	$300 	"$58,905 "	$0 	"$5,105 "	$0 	"$149,275 "	"$84,497 "	"$474,607 "	"$1,264,212 "	5.50%	--	5.50%	66.80%	2.80%	"70,571"	"3,915"	"$1,696,464 "	0	$0 	0	$0 	0	$0 	"$20,535,166 "	"$29,034 "	"$13,525,807 "	"$7,150 "	"$11,952,312 "	"$160,014 "	"$16,118,322 "	"$467,591 "	"$41,898,978 "	"$52,353,828 "	"$53,225,684 "	--	--	--
"Univ of California, Los Angeles (Los Angeles, CA) "	"$3,973,058 "	"$11,887 "	"$1,359,818 "	"$322,519 "	"$4,950 "	$0 	"$861,188 "	"$2,229,596 "	"$124,730 "	"$12,956,162 "	10.20%	10.10%	9.90%	98.70%	23.80%	"280,670"	"28,686"	"$74,287,670 "	"3,201"	"$4,564,708 "	158	"$1,521,241 "	"3,359"	"$6,085,949 "	"$38,141,412 "	"$50,499 "	"$153,856,603 "	"$470,934 "	"$87,841,692 "	"$520,643 "	"$27,615,416 "	"$4,562,249 "	"$152,863,012 "	"$312,050,575 "	"$319,462,784 "	--	--	--
"Univ of California, Riverside (Riverside, CA) "	"$26,967 "	$0 	"$1,525 "	$0 	"$1,082 "	"$1,535 "	"$20,568 "	"$201,235 "	"$72,385 "	"$439,831 "	3.30%	--	3.20%	75.10%	3.10%	"52,080"	"1,717"	"$487,246 "	"1,063"	"$694,536 "	0	$0 	"1,063"	"$694,536 "	"$8,229,108 "	"$19,873 "	"$3,863,469 "	"$28,310 "	"$3,334,669 "	"$246,765 "	"$6,981,043 "	"$694,534 "	"$12,687,741 "	"$15,740,848 "	"$16,034,937 "	--	--	--
"Univ of California, San Diego (La Jolla, CA) "	"$376,990 "	$0 	"$139,589 "	$0 	$502 	$607 	"$100,088 "	$0 	"$7,278 "	"$1,006,048 "	7.00%	--	6.60%	54.40%	1.10%	"92,455"	"6,459"	"$1,458,976 "	0	$0 	0	$0 	0	$0 	"$22,445,350 "	"$46,798 "	"$52,548,839 "	$0 	"$37,960,735 "	$0 	"$18,061,336 "	$0 	"$80,884,176 "	"$138,445,305 "	"$138,589,215 "	--	--	--
"Univ of California, Santa Barbara (Santa Barbara, CA) "	"$144,084 "	"$25,000 "	"$6,800 "	"$5,949 "	"$32,143 "	"$6,475 "	"$95,238 "	"$100,398 "	"$45,394 "	"$1,093,823 "	7.50%	--	7.40%	40.20%	2.10%	"106,393"	"7,938"	"$1,285,489 "	907	"$344,840 "	0	$0 	907	"$344,840 "	"$35,181,439 "	"$21,399 "	"$13,450,474 "	"$25,510 "	"$9,889,691 "	"$17,238 "	"$3,008,474 "	"$339,185 "	"$19,421,174 "	"$61,537,216 "	"$62,017,178 "	--	--	--
"Univ of California, Santa Cruz (Santa Cruz, CA) "	"$200,700 "	"$8,070 "	"$157,079 "	$0 	"$49,898 "	"$13,539 "	"$79,644 "	"$8,690 "	"$123,226 "	"$715,756 "	6.60%	--	5.80%	17.60%	4.90%	"58,337"	"3,835"	"$884,244 "	699	"$178,539 "	--	--	699	"$178,539 "	"$3,004,982 "	"$20,210 "	"$9,408,624 "	$890 	"$9,001,289 "	"$25,398 "	"$2,866,612 "	"$176,539 "	"$15,283,303 "	"$18,138,610 "	"$18,169,055 "	--	--	--
Univ of Illinois - Chicago (IL) 	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Univ of Illinois - Urbana-Champaign (Urbana, IL) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Univ of North Carolina at Chapel Hill (Chapel Hill, NC) "	"$6,582,746 "	"$1,213,331 "	"$378,111 "	"$1,403,562 "	"$271,137 "	"$109,541 "	"$399,536 "	"$4,679,037 "	"$717,999 "	"$16,559,170 "	20.60%	23.90%	--	80.40%	28.10%	"221,482"	"45,521"	"$45,354,006 "	"6,897"	"$7,328,329 "	94	"$859,266 "	"6,991"	"$8,187,595 "	"$22,299,414 "	"$45,833 "	"$46,956,067 "	"$106,615 "	"$41,606,154 "	"$315,062 "	"$19,157,437 "	"$8,472,255 "	"$112,930,427 "	"$161,140,504 "	"$163,622,402 "	--	--	--
"Univ of North Carolina at Charlotte (Charlotte, NC) "	"$120,662 "	$0 	$0 	$480 	$83 	"$1,596 "	"$13,236 "	"$396,924 "	"$13,655 "	"$658,466 "	7.30%	7.40%	6.50%	97.60%	7.40%	"63,983"	"4,687"	"$699,490 "	882	"$803,508 "	15	"$157,016 "	897	"$960,524 "	"$2,546,440 "	"$9,801 "	"$4,978,510 "	"$12,500 "	"$1,314,546 "	"$133,839 "	"$876,275 "	"$1,014,101 "	"$3,845,975 "	"$9,512,384 "	"$9,668,551 "	--	--	--
"Univ of North Carolina at Greensboro (Greensboro, NC) "	"$82,675 "	$0 	$0 	$0 	"$17,144 "	"$74,212 "	"$31,256 "	"$26,416 "	"$46,298 "	"$618,019 "	7.10%	7.40%	6.30%	64.60%	33.20%	"90,846"	"6,453"	"$2,810,258 "	275	"$85,685 "	90	"$27,415 "	365	"$113,100 "	"$1,115,604 "	"$14,023 "	"$2,368,640 "	"$3,350 "	"$701,098 "	"$26,163 "	"$448,458 "	"$85,685 "	"$2,120,761 "	"$8,457,670 "	"$9,554,834 "	--	--	--
"Univ. of South Carolina, Columbia (Columbia, SC) "	"$1,175,560 "	"$48,091 "	"$24,074 "	$0 	"$169,589 "	"$3,442 "	"$349,207 "	"$3,191,526 "	$25 	"$5,076,956 "	11.90%	--	10.80%	87.50%	16.80%	"187,044"	"22,181"	"$8,342,094 "	0	$0 	0	$0 	0	$0 	"$18,154,107 "	"$15,644 "	"$7,788,689 "	"$1,000 "	"$1,834,788 "	"$1,643,193 "	"$12,666,143 "	"$10,916,213 "	"$29,481,004 "	"$49,721,255 "	"$50,999,395 "	--	--	--
"Univ. of Texas at Arlington (Arlington, TX) "	"$125,404 "	$0 	$0 	$385 	"$9,402 "	$125 	"$34,804 "	"$31,439 "	$300 	"$201,859 "	3.30%	--	2.50%	57.70%	6.30%	"96,607"	"3,184"	"$395,107 "	692	"$143,430 "	150	"$136,640 "	842	"$280,070 "	"$1,653,626 "	"$9,325 "	"$3,211,127 "	$0 	"$1,149,027 "	"$63,861 "	"$1,227,911 "	"$143,430 "	"$3,159,554 "	"$6,250,958 "	"$6,275,607 "	--	--	--
"Univ. of Texas at Austin (Austin, TX) "	"$4,834,207 "	"$14,873 "	"$15,372 "	$985 	"$34,055 "	$0 	"$497,528 "	"$14,322,649 "	"$973,200 "	"$21,600,115 "	10.90%	11.50%	10.50%	46.50%	67.60%	"341,770"	"37,116"	"$206,165,453 "	"13,321"	"$21,882,247 "	183	"$3,201,056 "	"13,504"	"$25,083,303 "	"$27,229,346 "	"$20,316 "	"$47,826,712 "	"$485,482 "	"$33,465,108 "	"$3,505,475 "	"$18,781,390 "	"$21,882,248 "	"$86,043,399 "	"$305,039,872 "	"$309,483,833 "	--	--	--
"Univ. of Texas at Dallas (Richardson, TX) "	"$12,170 "	$0 	$0 	$0 	$410 	$0 	"$4,245 "	$285 	"$480,699 "	"$565,108 "	3.10%	--	2.40%	52.90%	8.30%	"41,640"	"1,296"	"$566,108 "	0	$0 	0	$0 	0	$0 	"$2,538,865 "	"$10,780 "	"$2,592,895 "	$50 	"$1,592,895 "	"$39,195 "	"$1,268,629 "	"$64,791 "	"$4,497,784 "	"$6,853,417 "	"$6,853,417 "	--	--	--
"Univ. of Texas at El Paso (El Paso, TX) "	"$211,713 "	$0 	"$1,525 "	$0 	"$13,008 "	$0 	"$30,841 "	"$273,845 "	"$28,231 "	"$741,614 "	5.70%	--	6.00%	57.90%	11.30%	"86,541"	"4,937"	"$1,615,517 "	"1,287"	"$1,325,650 "	24	"$1,231,425 "	"1,311"	"$2,557,075 "	"$4,454,750 "	"$10,816 "	"$6,542,140 "	"$1,674,934 "	"$4,550,745 "	"$1,614,543 "	"$3,715,840 "	"$3,983,580 "	"$10,011,163 "	"$14,312,835 "	"$14,607,275 "	--	--	--
"University of Akron (Akron, OH) "	"$750,762 "	$0 	$0 	$0 	"$11,138 "	$0 	"$581,738 "	"$188,892 "	"$438,329 "	"$2,349,792 "	7.50%	7.40%	5.60%	78.80%	24.90%	"125,930"	"9,405"	"$5,095,217 "	"1,545"	"$541,949 "	16	"$61,146 "	"1,561"	"$603,095 "	"$6,914,095 "	"$11,975 "	"$2,518,239 "	"$44,700 "	"$2,418,164 "	"$144,510 "	"$2,297,909 "	"$492,103 "	"$10,439,735 "	"$20,423,675 "	"$20,423,675 "	--	--	--
"University of Alabama (Tuscaloosa, AL) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Alabama at Birmingham (Birmingham, AL) "	"$346,215 "	$0 	"$11,277 "	"$101,840 "	"$3,750 "	$0 	"$33,539 "	"$213,308 "	"$550,105 "	"$1,266,323 "	7.80%	6.70%	7.20%	100.00%	3.80%	"72,330"	"5,661"	"$1,933,883 "	0	$0 	0	$0 	0	$0 	"$9,300,997 "	"$42,564 "	"$19,904,927 "	"$205,827 "	"$16,088,362 "	"$465,299 "	"$7,237,770 "	"$1,529,198 "	"$37,600,159 "	"$50,899,761 "	"$51,704,442 "	--	--	--
"University of Alabama in Huntsville (Huntsville, AL) "	"$74,379 "	"$1,193 "	$113 	$0 	$46 	$0 	"$22,799 "	"$12,340 "	"$32,071 "	"$166,644 "	5.20%	6.30%	4.90%	73.70%	4.50%	"27,567"	"1,423"	"$187,337 "	"1,549"	"$142,937 "	0	$0 	"1,549"	"$142,937 "	"$791,483 "	"$14,474 "	"$455,897 "	"$4,000 "	"$417,097 "	"$21,208 "	"$674,258 "	"$142,938 "	"$1,643,402 "	"$4,176,493 "	"$4,176,493 "	--	--	--
"University of Alaska, Fairbanks (Fairbanks, AK) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Arizona (Tucson, AZ) "	"$5,500,837 "	"$13,160 "	"$887,082 "	"$188,869 "	"$1,006,462 "	$0 	"$407,695 "	"$2,749,871 "	"$36,387 "	"$11,303,509 "	8.90%	9.40%	8.60%	94.80%	7.60%	"198,452"	"17,592"	"$13,927,472 "	"5,410"	"$3,178,401 "	109	"$2,055,423 "	"5,519"	"$5,233,824 "	"$110,310,758 "	"$25,032 "	"$26,814,384 "	"$245,538 "	"$20,975,352 "	"$1,522,751 "	"$108,064,281 "	"$7,015,160 "	"$163,041,240 "	"$184,067,233 "	"$185,430,260 "	--	--	--
"University of Arkansas (Fayetteville, AR) "	"$999,213 "	"$4,978 "	"$2,725 "	"$149,952 "	"$25,042 "	$90 	"$113,948 "	"$2,999,683 "	"$69,798 "	"$4,529,138 "	16.80%	20.80%	11.80%	96.30%	2.40%	"102,363"	"17,235"	"$8,691,999 "	--	--	--	--	--	--	"$25,760,914 "	"$22,497 "	"$312,428,427 "	"$1,945,974 "	"$11,134,298 "	"$3,126,442 "	"$7,398,967 "	"$11,329,409 "	"$30,393,411 "	"$358,226,982 "	"$365,307,446 "	--	--	--
"University of Arkansas at Little Rock (Little Rock, AR) "	"$26,122 "	"$5,000 "	$0 	"$2,144 "	"$2,050 "	"$1,000 "	"$5,789 "	"$12,715 "	"$26,873 "	"$110,376 "	3.80%	--	3.60%	100.00%	7.20%	"28,355"	"1,074"	"$870,449 "	738	"$175,448 "	--	$0 	738	"$175,448 "	"$6,304,305 "	"$11,450 "	"$3,198,153 "	"$2,000 "	"$1,583,117 "	"$79,587 "	"$1,095,387 "	"$174,598 "	"$4,304,495 "	"$12,145,510 "	"$12,145,510 "	--	--	--
"University of Central Florida (Orlando, FL) "	"$239,951 "	$0 	"$20,220 "	$0 	"$1,456 "	$0 	"$14,278 "	"$270,430 "	"$85,167 "	"$696,352 "	4.10%	3.80%	3.90%	82.10%	9.50%	"116,023"	"4,726"	"$1,023,921 "	"2,078"	"$814,680 "	89	"$487,762 "	"2,167"	"$1,302,442 "	"$7,000,281 "	$375 	"$953,072 "	"$3,125 "	"$464,461 "	"$232,499 "	"$3,093,329 "	"$756,815 "	"$5,102,023 "	"$10,772,089 "	"$11,347,298 "	--	--	--
"University of Cincinnati (Cincinnati, OH) "	"$1,941,058 "	"$2,862 "	"$12,945 "	"$26,847 "	"$3,620 "	"$26,045 "	"$357,371 "	"$2,699,403 "	"$181,467 "	"$5,368,060 "	6.60%	6.00%	6.10%	100.00%	16.60%	"214,262"	"14,038"	"$8,513,304 "	"2,667"	"$4,200,169 "	262	"$584,332 "	"2,929"	"$4,784,501 "	"$13,024,991 "	"$20,270 "	"$14,311,074 "	"$202,730 "	"$12,410,165 "	"$632,138 "	"$10,947,190 "	"$4,503,220 "	"$34,799,364 "	"$51,308,841 "	"$51,491,452 "	--	--	--
"University of Colorado Foundation (Boulder, CO) "	"$1,425,277 "	"$61,248 "	"$1,074,856 "	"$132,190 "	"$44,445 "	"$2,673,275 "	"$1,814,803 "	"$233,095 "	"$546,595 "	"$8,954,403 "	6.90%	--	6.40%	76.10%	25.90%	"242,856"	"16,735"	"$25,562,313 "	"1,387"	"$1,148,263 "	256	"$1,161,206 "	"1,643"	"$2,309,469 "	"$24,366,852 "	"$23,259 "	"$32,924,205 "	"$27,000 "	"$18,398,190 "	"$578,742 "	"$18,670,193 "	"$1,158,032 "	"$55,221,445 "	"$98,850,112 "	"$98,998,798 "	--	--	--
"University of Connecticut Foundation (Storrs, CT) "	"$776,446 "	"$1,025 "	"$3,356 "	$871 	"$23,287 "	"$1,913 "	"$46,449 "	"$2,843,043 "	"$112,377 "	"$4,597,473 "	14.60%	15.40%	14.20%	86.50%	19.70%	"158,707"	"23,239"	"$8,394,854 "	"11,411"	"$12,098,564 "	"1,066"	"$2,575,125 "	"12,477"	"$14,673,689 "	"$14,905,796 "	"$28,460 "	"$6,175,538 "	"$97,573 "	"$4,123,569 "	"$3,976,063 "	"$7,062,673 "	"$12,098,564 "	"$23,429,867 "	"$42,317,096 "	"$42,502,995 "	--	--	--
"University of Delaware (Newark, DE) "	"$681,675 "	$0 	$860 	"$8,230 "	"$81,738 "	"$2,510 "	"$135,023 "	"$314,126 "	"$276,119 "	"$1,835,190 "	12.10%	--	9.40%	87.70%	18.20%	"119,293"	"14,395"	"$6,059,992 "	--	--	--	--	--	--	"$10,424,912 "	"$26,058 "	"$9,738,216 "	"$10,000 "	"$5,254,766 "	"$169,730 "	"$7,827,650 "	"$1,005,994 "	"$18,021,360 "	"$33,227,499 "	"$33,597,273 "	--	--	--
"University of Florida (Gainesville, FL) "	--	--	--	--	--	--	--	--	--	--	20.60%	--	--	97.00%	14.80%	"234,005"	"48,177"	--	--	--	--	--	--	--	"$65,251,757 "	"$26,922 "	"$34,126,497 "	--	--	--	--	--	"$126,997,808 "	"$171,476,330 "	"$176,688,606 "	--	--	--
"University of Georgia (Athens, GA) "	"$2,326,434 "	"$2,600 "	"$1,400 "	"$174,731 "	"$21,278 "	$100 	"$131,162 "	"$12,051,701 "	"$154,892 "	"$16,047,292 "	17.00%	18.00%	14.00%	81.60%	36.30%	"197,986"	"33,709"	"$20,328,971 "	"17,608"	"$18,746,947 "	"1,921"	"$2,908,984 "	"19,529"	"$21,655,931 "	"$8,669,353 "	"$30,932 "	"$9,964,027 "	"$224,980 "	"$4,748,483 "	"$571,473 "	"$6,941,312 "	"$18,609,656 "	"$37,101,443 "	"$56,002,194 "	"$59,073,376 "	--	--	--
"University of Hawaii Foundation (Honolulu, HI) "	"$200,953 "	"$26,152 "	"$49,130 "	"$35,585 "	"$7,595 "	$0 	"$168,557 "	"$117,458 "	"$804,671 "	"$1,512,825 "	8.10%	8.40%	7.60%	100.00%	19.30%	"160,799"	"13,058"	"$4,444,634 "	--	--	--	--	--	--	"$3,975,491 "	"$17,942 "	"$5,239,060 "	"$40,690 "	"$4,516,025 "	"$311,370 "	"$3,139,555 "	"$732,452 "	"$14,578,592 "	"$23,025,584 "	"$24,296,194 "	--	--	--
"University of Houston (Houston, TX) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Idaho (Moscow, ID) "	"$1,047,451 "	"$21,600 "	"$26,685 "	"$3,446 "	"$42,923 "	"$36,850 "	"$684,117 "	"$50,618 "	"$39,200 "	"$2,322,871 "	14.30%	20.00%	--	93.60%	33.00%	"70,570"	"10,061"	"$5,018,629 "	343	"$104,058 "	0	$0 	343	"$104,058 "	"$3,877,046 "	"$23,595 "	"$3,604,284 "	"$7,725 "	"$3,016,444 "	"$9,155 "	"$3,229,743 "	"$104,058 "	"$9,836,576 "	"$15,190,483 "	"$15,837,018 "	--	--	--
"University of Iowa (Iowa City, IA) "	"$2,596,586 "	"$228,598 "	"$1,587,658 "	"$9,742 "	"$1,081,209 "	$0 	"$316,383 "	"$2,435,103 "	"$2,260,350 "	"$11,803,620 "	14.10%	13.10%	14.20%	50.30%	26.40%	"235,256"	"33,148"	"$23,986,615 "	"10,126"	"$8,195,641 "	731	"$3,214,016 "	"10,857"	"$11,409,657 "	"$14,024,037 "	"$32,474 "	"$19,633,092 "	"$173,965 "	"$12,704,670 "	"$909,326 "	"$7,112,832 "	"$7,176,981 "	"$53,974,783 "	"$90,935,650 "	"$93,017,276 "	--	--	--
