Public Research/Doctoral / FY2001 																																						
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"Southern Illinois Univ at Carbondale (Carbondale, IL) "	"$617,186 "	"$26,405 "	"$1,163 "	$340 	"$7,766 "	$0 	"$119,864 "	"$253,269 "	"$217,941 "	"$1,576,671 "	--	--	--	--	--	0	"13,986"	"$2,083,664 "	"2,492"	"$767,254 "	0	--	--	--	"$4,332,976 "	"$28,392 "	"$578,065 "	$155 	"$389,481 "	"$326,650 "	"$3,909,225 "	"$767,254 "	"$7,125,018 "	--	"$10,042,503 "	--	--	--
"SUNY-Albany (Albany, NY) "	"$489,740 "	"$4,000 "	"$6,106 "	"$19,750 "	"$224,593 "	$108 	"$32,903 "	"$49,670 "	"$161,154 "	"$1,358,218 "	13.00%	--	0.00%	33.80%	--	"121,237"	"15,750"	"$2,317,587 "	--	"$49,585 "	--	--	--	--	"$11,575,953 "	"$14,070 "	"$1,813,424 "	$0 	"$1,684,549 "	$0 	"$1,534,951 "	"$54,970 "	"$5,848,969 "	--	"$17,825,933 "	--	--	--
"SUNY-Binghamton (Binghamton, NY) "	"$340,730 "	$0 	$83 	$0 	"$15,051 "	$150 	"$28,039 "	"$103,195 "	"$102,183 "	"$975,321 "	11.10%	--	10.30%	86.40%	--	"75,404"	"8,351"	"$1,533,835 "	--	--	--	--	--	--	"$1,384,243 "	"$15,005 "	"$585,460 "	"$3,000 "	"$312,265 "	"$15,900 "	"$1,161,978 "	"$201,030 "	"$4,001,407 "	--	"$6,951,159 "	--	--	--
"SUNY-Buffalo (Buffalo, NY) "	"$1,272,906 "	$0 	"$6,310 "	"$152,943 "	"$20,015 "	$0 	"$300,369 "	$0 	"$120,761 "	"$2,134,875 "	12.50%	9.60%	12.30%	89.80%	--	"152,334"	"19,070"	"$13,550,308 "	"1,498"	"$379,819 "	39	--	--	--	"$4,744,671 "	"$22,783 "	"$5,996,374 "	$0 	"$4,109,288 "	$0 	"$1,986,863 "	$0 	"$11,794,273 "	--	"$30,223,172 "	--	--	--
"SUNY-College of Env. Sci.-Forestry (Syracuse, NY) "	$566 	$0 	$0 	$0 	$236 	$0 	"$29,235 "	$0 	"$34,350 "	"$239,201 "	14.70%	--	14.00%	78.20%	--	"17,900"	"2,623"	"$636,226 "	0	$0 	0	--	--	--	"$354,014 "	"$31,600 "	"$37,075 "	$0 	"$36,875 "	$0 	"$214,670 "	$0 	"$565,499 "	--	"$1,233,997 "	--	--	--
"SUNY-Stony Brook (Stony Brook, NY) "	"$44,283 "	"$5,000 "	"$1,927 "	"$13,547 "	$956 	$160 	"$174,939 "	$730 	"$48,712 "	"$489,142 "	4.80%	--	4.70%	85.10%	--	"98,569"	"4,750"	"$604,878 "	46	"$34,221 "	7	--	--	--	"$5,496,760 "	"$27,029 "	"$6,065,760 "	"$15,000 "	"$5,433,475 "	"$2,615 "	"$4,827,390 "	"$34,221 "	"$14,762,082 "	--	"$18,180,487 "	--	--	--
"Temple University (Philadelphia, PA) "	--	--	--	--	--	--	--	--	--	--	7.10%	--	0.00%	76.30%	--	"243,038"	"17,319"	"$6,752,741 "	--	--	--	--	--	--	"$4,597,078 "	"$16,349 "	"$9,320,616 "	--	--	--	--	--	"$15,003,301 "	--	"$38,654,524 "	--	--	--
"Tennessee State University (Nashville, TN) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Texas A&M Univ.-Commerce (Commerce, TX) "	"$120,429 "	$0 	$0 	"$18,738 "	$0 	$0 	$0 	"$30,825 "	$0 	"$284,415 "	2.90%	--	0.50%	100.00%	--	"50,000"	"1,450"	"$393,054 "	101	"$52,930 "	0	--	--	--	"$464,497 "	"$9,479 "	"$56,858 "	$0 	"$55,208 "	"$5,655 "	"$385,545 "	"$52,930 "	"$1,163,005 "	--	"$1,426,350 "	--	--	--
"Texas A&M Univ.-Kingsville (Kingsville, TX) "	"$6,025 "	$0 	"$4,110 "	"$4,270 "	$0 	$0 	"$12,229 "	"$24,045 "	"$57,922 "	"$108,601 "	2.00%	--	2.10%	100.00%	--	"23,000"	458	"$285,476 "	--	--	--	--	--	--	"$405,319 "	"$12,509 "	"$1,864,866 "	$0 	"$787,265 "	"$127,493 "	"$283,564 "	"$179,788 "	"$1,458,548 "	--	"$3,259,225 "	--	--	--
"Texas A&M University (College Station, TX) "	"$351,030 "	$100 	"$1,740 "	$0 	"$10,065 "	"$180,104 "	"$588,780 "	"$10,904,725 "	"$2,990,070 "	"$19,947,150 "	19.30%	--	19.30%	98.40%	--	"219,236"	"42,231"	"$36,421,934 "	426	"$343,272 "	0	--	--	--	"$31,733,008 "	"$15,019 "	"$20,533,542 "	"$1,000 "	"$15,998,482 "	"$43,850 "	"$26,110,865 "	"$10,997,255 "	"$79,139,580 "	--	"$114,527,456 "	--	--	--
"Texas Tech University (Lubbock, TX) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Texas Woman's University (Denton, TX) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Univ of California, Berkeley (Berkeley, CA) "	"$9,895,600 "	$0 	"$588,776 "	"$484,847 "	"$1,888,301 "	"$2,125 "	"$2,679,190 "	"$3,461,161 "	"$11,791,713 "	"$34,962,715 "	9.70%	8.10%	9.40%	0.00%	--	"318,768"	"31,079"	"$95,309,834 "	"4,891"	"$6,797,914 "	329	--	--	--	"$36,021,554 "	"$41,837 "	"$39,885,773 "	"$661,718 "	"$27,783,689 "	"$443,838 "	"$22,489,042 "	"$5,319,430 "	"$103,763,285 "	--	"$202,607,331 "	--	--	--
"Univ of California, Davis (Davis, CA) "	"$453,049 "	$0 	"$152,303 "	"$35,889 "	"$5,545 "	$0 	"$116,490 "	"$21,363 "	"$17,752 "	"$1,438,451 "	8.50%	8.80%	8.10%	89.00%	--	"140,424"	"11,880"	"$2,354,825 "	391	"$86,393 "	58	--	--	--	"$21,525,032 "	"$43,500 "	"$19,108,655 "	"$1,200 "	"$16,272,770 "	"$11,396 "	"$19,722,216 "	"$86,393 "	"$53,026,995 "	--	"$73,286,096 "	--	--	--
"Univ of California, Irvine (Irvine, CA) "	"$182,933 "	$240 	"$6,366 "	$0 	"$3,860 "	$30 	"$75,784 "	"$87,319 "	"$102,219 "	"$702,213 "	5.60%	--	86.50%	86.50%	--	"66,319"	"3,724"	"$1,076,805 "	--	"$533,829 "	--	--	--	--	"$11,996,133 "	"$35,388 "	"$17,193,482 "	"$1,725 "	"$6,717,252 "	"$244,488 "	"$11,058,300 "	"$533,828 "	"$28,925,440 "	--	"$48,490,306 "	--	--	--
"Univ of California, Los Angeles (Los Angeles, CA) "	"$6,681,314 "	$350 	"$1,029,721 "	"$330,356 "	"$13,020 "	$0 	"$663,610 "	"$2,120,291 "	"$211,751 "	"$14,624,944 "	10.20%	--	9.80%	98.90%	--	"264,812"	"26,966"	"$44,675,003 "	"4,754"	"$4,776,637 "	166	--	--	--	"$30,269,338 "	"$50,756 "	"$119,119,123 "	"$344,391 "	"$103,846,448 "	"$466,589 "	"$23,151,503 "	"$4,112,076 "	"$167,121,638 "	--	"$263,652,406 "	--	--	--
"Univ of California, Riverside (Riverside, CA) "	"$16,995 "	$0 	"$20,151 "	$75 	"$1,051 "	"$2,555 "	"$170,707 "	"$34,108 "	"$118,343 "	"$506,827 "	6.20%	--	6.00%	70.20%	--	"40,198"	"2,474"	"$595,975 "	591	"$389,437 "	82	--	--	--	"$10,784,512 "	"$26,026 "	"$3,172,702 "	"$28,750 "	"$2,851,952 "	"$180,137 "	"$7,514,193 "	"$392,387 "	"$14,141,626 "	--	"$20,753,692 "	--	--	--
"Univ of California, San Diego (La Jolla, CA) "	"$498,029 "	$40 	"$33,425 "	$0 	$0 	"$7,361 "	"$132,559 "	$0 	"$9,682 "	"$813,010 "	6.70%	--	1.70%	40.20%	--	"84,963"	"5,724"	"$2,004,006 "	0	$0 	0	--	--	--	"$19,490,568 "	"$55,500 "	"$29,350,211 "	$0 	"$21,310,739 "	$0 	"$17,815,385 "	$0 	"$61,270,125 "	--	"$93,631,920 "	--	--	--
"Univ of California, Santa Barbara (Santa Barbara, CA) "	"$812,078 "	"$1,325 "	"$26,962 "	$0 	"$31,643 "	$0 	"$52,773 "	"$88,616 "	"$154,389 "	"$1,898,365 "	8.80%	9.30%	8.50%	0.00%	--	"100,817"	"8,915"	"$3,881,697 "	867	"$222,991 "	12	--	--	--	"$9,062,482 "	"$22,223 "	"$10,483,388 "	"$15,059 "	"$8,226,858 "	"$42,998 "	"$5,127,581 "	"$265,799 "	"$19,378,446 "	--	"$29,994,032 "	--	--	--
"Univ of California, Santa Cruz (Santa Cruz, CA) "	"$175,700 "	"$4,595 "	"$7,225 "	$0 	"$47,733 "	"$9,431 "	"$59,311 "	"$10,602 "	"$79,621 "	"$458,672 "	7.70%	--	6.20%	15.60%	--	"46,031"	"3,529"	"$673,675 "	384	"$137,223 "	0	--	--	--	"$1,902,729 "	"$25,467 "	"$7,592,068 "	"$4,644 "	"$6,796,674 "	"$37,391 "	"$1,594,931 "	"$137,223 "	"$11,148,870 "	--	"$13,614,630 "	--	--	--
Univ of Illinois - Chicago (IL) 	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Univ of Illinois - Urbana-Champaign (Urbana, IL) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Univ of North Carolina at Chapel Hill (Chapel Hill, NC) "	"$5,846,994 "	"$149,752 "	"$826,202 "	"$243,649 "	"$335,890 "	$25 	"$269,997 "	"$4,309,020 "	"$894,083 "	"$13,633,892 "	22.50%	26.50%	0.00%	85.10%	--	"203,196"	"45,747"	"$40,873,842 "	"9,853"	"$7,019,434 "	"1,954"	--	--	--	"$32,676,860 "	"$42,794 "	"$45,681,361 "	"$65,336 "	"$39,200,462 "	"$207,406 "	"$28,362,868 "	"$6,661,391 "	"$107,959,320 "	--	"$160,375,049 "	--	--	--
"Univ of North Carolina at Charlotte (Charlotte, NC) "	"$109,789 "	$0 	$0 	$20 	$155 	$0 	"$9,775 "	"$283,010 "	"$2,309 "	"$593,525 "	8.30%	--	8.10%	100.00%	--	"61,486"	"5,078"	"$660,319 "	767	"$615,720 "	80	--	--	--	"$3,410,043 "	"$9,868 "	"$565,039 "	"$10,000 "	"$478,568 "	"$87,997 "	"$3,032,003 "	"$615,770 "	"$4,840,232 "	--	"$6,116,614 "	--	--	--
"Univ of North Carolina at Greensboro (Greensboro, NC) "	"$71,076 "	$0 	$0 	$0 	"$13,109 "	"$203,396 "	"$946,782 "	$0 	$420 	"$1,787,295 "	9.80%	10.30%	8.80%	0.00%	--	"69,528"	"6,835"	"$4,118,142 "	--	--	212	--	--	--	"$1,051,093 "	"$14,408 "	"$1,892,118 "	"$10,000 "	"$865,635 "	$0 	"$493,850 "	"$10,000 "	"$4,092,644 "	--	"$13,766,981 "	--	--	--
"Univ. of South Carolina, Columbia (Columbia, SC) "	"$1,165,060 "	"$42,422 "	"$8,783 "	$0 	"$244,404 "	$14 	"$214,402 "	"$2,720,348 "	$0 	"$4,503,627 "	14.80%	--	14.10%	94.40%	--	"149,916"	"22,248"	"$19,388,092 "	"14,392"	"$9,523,094 "	--	--	--	--	"$14,431,316 "	"$15,984 "	"$7,577,025 "	$0 	"$2,608,900 "	"$1,431,263 "	"$9,785,226 "	"$9,478,564 "	"$27,569,970 "	--	"$55,820,040 "	--	--	--
"Univ. of Texas at Arlington (Arlington, TX) "	"$182,059 "	$0 	$0 	$0 	"$13,592 "	$0 	"$68,563 "	"$35,570 "	"$7,427 "	"$307,211 "	4.20%	--	3.70%	79.10%	--	"84,831"	"3,543"	"$410,500 "	755	"$143,050 "	148	--	--	--	"$6,357,547 "	"$10,020 "	"$1,011,489 "	$338 	"$1,010,489 "	"$52,858 "	"$5,800,826 "	"$137,926 "	"$7,568,086 "	--	"$8,261,551 "	--	--	--
"Univ. of Texas at Austin (Austin, TX) "	"$4,766,848 "	"$123,522 "	"$180,805 "	"$1,295 "	"$8,768 "	$0 	"$846,874 "	"$8,555,069 "	"$1,015,590 "	"$15,858,943 "	11.10%	11.50%	10.90%	58.20%	--	"326,655"	"36,326"	"$36,174,789 "	"11,150"	"$14,832,233 "	157	--	--	--	"$52,512,460 "	"$13,917 "	"$45,361,828 "	"$575,888 "	"$23,788,960 "	"$2,973,123 "	"$21,002,047 "	"$14,832,233 "	"$70,986,080 "	--	"$179,950,820 "	--	--	--
"Univ. of Texas at Dallas (Richardson, TX) "	"$22,455 "	$0 	"$807,146 "	$0 	$0 	$0 	"$6,463 "	$200 	"$251,625 "	"$1,151,290 "	2.70%	--	2.60%	73.20%	--	"35,182"	948	"$1,153,322 "	0	$0 	0	--	--	--	"$1,128,819 "	"$11,684 "	"$2,432,709 "	$0 	"$2,432,459 "	"$25,000 "	"$1,034,461 "	"$31,700 "	"$5,359,965 "	--	"$5,534,577 "	--	--	--
"Univ. of Texas at El Paso (El Paso, TX) "	"$188,352 "	"$4,403 "	"$10,050 "	$0 	"$10,256 "	$0 	"$16,088 "	"$290,482 "	"$887,970 "	"$1,464,807 "	6.20%	--	5.50%	47.00%	--	"84,396"	"5,206"	"$1,668,688 "	"2,146"	"$1,150,766 "	119	--	--	--	"$3,352,301 "	"$12,105 "	"$5,519,883 "	"$194,304 "	"$4,325,100 "	"$842,403 "	"$2,162,705 "	"$1,758,332 "	"$8,727,892 "	--	"$18,045,910 "	--	--	--
"University of Akron (Akron, OH) "	"$630,165 "	$0 	$0 	$0 	"$10,370 "	$0 	"$292,846 "	"$279,831 "	"$239,194 "	"$1,519,160 "	8.60%	7.70%	6.30%	76.40%	--	"129,220"	"11,081"	"$4,197,070 "	"1,220"	"$647,150 "	16	--	--	--	"$3,460,922 "	"$11,194 "	"$1,812,851 "	"$12,500 "	"$1,009,590 "	"$82,021 "	"$2,066,987 "	"$572,841 "	"$7,292,657 "	--	"$26,091,254 "	--	--	--
"University of Alabama (Tuscaloosa, AL) "	"$939,598 "	$0 	"$1,050 "	"$76,132 "	$450 	"$157,197 "	"$145,464 "	"$561,223 "	"$5,393,003 "	"$8,719,049 "	20.90%	24.80%	20.90%	100.00%	--	"130,170"	"27,191"	"$13,048,842 "	784	"$1,829,697 "	16	--	--	--	"$15,544,968 "	"$15,204 "	"$2,276,632 "	"$73,182 "	"$1,180,485 "	"$338,543 "	"$14,679,445 "	"$1,829,697 "	"$32,142,118 "	--	"$40,070,711 "	--	--	--
"University of Alabama at Birmingham (Birmingham, AL) "	"$231,438 "	$0 	"$10,435 "	"$83,696 "	"$6,080 "	$0 	"$26,983 "	"$129,368 "	"$386,902 "	"$885,074 "	6.20%	5.30%	5.50%	100.00%	--	"62,971"	"3,920"	"$1,286,745 "	597	"$822,929 "	6	--	--	--	"$8,934,493 "	"$42,800 "	"$21,645,074 "	"$89,672 "	"$17,557,744 "	"$272,535 "	"$7,490,571 "	"$822,929 "	"$42,360,134 "	--	"$54,358,485 "	--	--	--
"University of Alabama in Huntsville (Huntsville, AL) "	"$25,698 "	$0 	$100 	$0 	$80 	$0 	"$37,645 "	"$37,476 "	"$223,985 "	"$337,726 "	6.30%	9.00%	5.70%	59.10%	--	"25,091"	"1,588"	"$356,509 "	447	"$120,614 "	0	--	--	--	"$1,862,603 "	"$14,865 "	"$2,585,072 "	"$4,000 "	"$2,381,042 "	"$31,704 "	"$1,741,534 "	"$120,614 "	"$4,673,127 "	--	"$5,473,746 "	--	--	--
"University of Alaska, Fairbanks (Fairbanks, AK) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Arizona (Tucson, AZ) "	"$4,804,092 "	"$715,237 "	"$2,153,099 "	"$179,070 "	"$23,522 "	$0 	"$497,255 "	"$3,247,667 "	"$67,208 "	"$12,049,590 "	9.00%	10.00%	8.70%	95.30%	--	"200,100"	"18,033"	"$18,558,735 "	"8,030"	"$9,302,002 "	4	--	--	--	"$27,456,130 "	"$24,056 "	"$26,938,484 "	"$269,747 "	"$21,024,985 "	"$3,014,456 "	"$25,637,686 "	"$9,614,910 "	"$81,643,054 "	--	"$103,822,239 "	--	--	--
"University of Arkansas (Fayetteville, AR) "	"$1,570,485 "	"$1,000 "	"$24,855 "	"$124,820 "	"$38,848 "	$30 	"$110,299 "	"$3,047,609 "	"$53,653 "	"$5,092,757 "	17.10%	20.90%	16.10%	89.90%	--	"99,032"	"16,935"	"$10,938,677 "	--	--	--	--	--	--	"$18,863,047 "	"$20,536 "	"$20,276,538 "	"$85,874 "	"$3,519,455 "	"$3,180,914 "	"$6,954,660 "	"$9,642,996 "	"$24,974,928 "	--	"$61,824,360 "	--	--	--
"University of Arkansas at Little Rock (Little Rock, AR) "	"$26,204 "	"$5,238 "	$0 	$285 	"$3,659 "	"$1,000 "	"$10,202 "	"$11,373 "	"$33,386 "	"$114,860 "	4.50%	--	4.20%	0.00%	--	"23,130"	"1,041"	"$235,100 "	782	"$473,537 "	--	--	--	--	"$899,855 "	"$10,517 "	"$2,030,863 "	$100 	"$930,768 "	"$117,476 "	"$510,808 "	"$466,542 "	"$3,164,509 "	--	"$6,020,181 "	--	--	--
"University of Central Florida (Orlando, FL) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Cincinnati (Cincinnati, OH) "	"$1,753,428 "	"$41,000 "	"$14,436 "	"$2,304 "	"$10,402 "	"$1,125 "	"$105,485 "	"$2,339,435 "	"$165,688 "	"$4,606,209 "	7.20%	6.70%	6.50%	100.00%	--	"194,911"	"14,011"	"$14,829,261 "	"2,357"	"$3,911,929 "	231	--	--	--	"$53,383,120 "	"$18,022 "	"$8,386,485 "	"$15,900 "	"$7,925,885 "	"$684,738 "	"$13,060,084 "	"$3,911,929 "	"$31,559,502 "	--	"$86,247,123 "	--	--	--
"University of Colorado Foundation (Boulder, CO) "	"$1,287,023 "	$250 	"$60,730 "	$590 	"$43,798 "	"$915,728 "	"$1,885,885 "	"$337,061 "	"$2,975,616 "	"$7,540,089 "	10.10%	10.10%	8.20%	76.80%	--	"216,144"	"21,861"	"$27,747,822 "	"1,544"	"$1,755,069 "	41	--	--	--	"$33,239,473 "	"$22,827 "	"$25,585,329 "	"$60,177 "	"$16,337,397 "	"$1,031,733 "	"$23,879,936 "	"$1,755,070 "	"$59,149,162 "	--	"$118,819,773 "	--	--	--
"University of Connecticut Foundation (Storrs, CT) "	"$592,621 "	"$10,000 "	"$10,935 "	"$1,800 "	"$82,815 "	$293 	"$39,038 "	"$2,030,212 "	"$371,147 "	"$4,436,070 "	14.90%	15.70%	14.40%	92.30%	--	"142,825"	"21,310"	"$17,257,938 "	"7,759"	"$7,187,696 "	993	--	--	--	"$13,534,075 "	"$32,673 "	"$6,773,731 "	"$22,155 "	"$4,589,151 "	"$2,340,578 "	"$6,661,148 "	"$7,117,297 "	"$23,985,481 "	--	"$50,630,139 "	--	--	--
"University of Delaware (Newark, DE) "	"$775,185 "	$0 	$480 	"$10,515 "	"$52,405 "	"$3,870 "	"$74,542 "	"$286,652 "	"$79,573 "	"$1,692,260 "	10.60%	9.70%	0.00%	93.10%	--	"109,246"	"11,592"	"$8,111,310 "	"3,276"	"$1,140,396 "	43	--	--	--	"$10,946,500 "	"$22,207 "	"$13,268,165 "	"$10,000 "	"$8,729,337 "	"$163,244 "	"$8,286,204 "	"$1,140,395 "	"$21,780,845 "	--	"$44,989,604 "	--	--	--
"University of Florida (Gainesville, FL) "	--	--	--	--	--	--	--	--	--	--	13.00%	--	12.30%	96.60%	--	"223,199"	"29,042"	"$43,164,763 "	"13,610"	"$15,454,999 "	203	--	--	--	"$23,967,577 "	"$27,922 "	"$25,454,771 "	--	--	--	--	--	"$69,972,280 "	--	"$142,944,802 "	--	--	--
"University of Georgia (Athens, GA) "	"$2,238,912 "	"$4,800 "	"$18,326 "	"$105,424 "	"$107,941 "	"$1,074 "	"$4,985,774 "	"$1,491,004 "	"$177,054 "	"$10,330,299 "	18.00%	18.90%	17.50%	90.90%	--	"184,117"	"33,231"	"$13,305,549 "	"14,962"	"$11,047,461 "	384	--	--	--	"$9,278,711 "	"$30,049 "	"$7,468,137 "	"$99,083 "	"$4,316,056 "	"$501,287 "	"$7,422,329 "	"$2,817,540 "	"$28,407,324 "	--	"$43,602,733 "	--	--	--
"University of Hawaii Foundation (Honolulu, HI) "	"$159,706 "	"$12,631 "	"$46,283 "	"$46,424 "	"$16,586 "	$250 	"$176,833 "	"$73,949 "	"$868,101 "	"$1,588,330 "	9.30%	11.80%	9.00%	100.00%	--	"140,013"	"13,068"	"$2,914,905 "	"3,667"	"$927,409 "	0	--	--	--	"$8,425,741 "	"$15,095 "	"$5,933,947 "	"$8,002 "	"$4,184,622 "	"$490,109 "	"$7,992,910 "	"$927,409 "	"$17,936,643 "	--	"$24,277,500 "	--	--	--
"University of Houston (Houston, TX) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Idaho (Moscow, ID) "	"$922,454 "	"$169,531 "	"$41,821 "	"$2,793 "	"$18,359 "	"$22,977 "	"$675,342 "	"$47,938 "	"$43,912 "	"$2,193,404 "	12.00%	15.60%	11.80%	60.30%	--	"80,866"	"9,670"	"$13,732,167 "	496	"$116,733 "	--	--	--	--	"$904,580 "	"$20,182 "	"$355,250 "	$300 	"$1,398,732 "	"$13,862 "	"$976,820 "	"$116,778 "	"$1,149,382 "	--	"$3,831,709 "	--	--	--
"University of Iowa (Iowa City, IA) "	"$4,021,826 "	"$399,391 "	"$944,811 "	$225 	"$161,232 "	$0 	"$585,915 "	"$2,336,803 "	"$2,623,883 "	"$13,088,123 "	13.30%	12.20%	13.90%	59.50%	--	"221,405"	"29,467"	"$35,703,371 "	"10,322"	"$7,459,067 "	786	--	--	--	"$11,540,587 "	"$29,096 "	"$14,175,457 "	"$121,339 "	"$10,683,770 "	"$838,634 "	"$5,886,367 "	"$5,285,725 "	"$45,657,189 "	--	"$96,059,138 "	--	--	--
"University of Kansas (Lawrence, KS) "	"$3,245,680 "	"$170,089 "	"$198,682 "	"$5,968 "	"$52,010 "	"$107,558 "	"$1,154,294 "	"$2,767,245 "	"$3,667,734 "	"$12,917,074 "	15.00%	14.60%	14.40%	74.70%	--	"159,365"	"23,952"	"$41,777,936 "	"5,642"	"$4,670,843 "	330	--	--	--	"$11,164,565 "	"$21,414 "	"$21,983,674 "	"$215,143 "	"$17,040,894 "	"$646,373 "	"$9,138,509 "	"$4,212,147 "	"$42,466,078 "	--	"$80,384,799 "	--	--	--
"University of Kentucky (Lexington, KY) "	"$701,173 "	"$14,090 "	"$28,324 "	"$178,638 "	"$63,998 "	"$20,400 "	"$1,696,378 "	"$6,836 "	"$232,058 "	"$3,173,496 "	10.90%	--	8.60%	51.00%	--	"235,275"	"25,605"	"$11,829,984 "	--	--	--	--	--	--	"$19,708,998 "	"$24,317 "	"$10,989,320 "	$0 	"$6,890,792 "	"$10,545 "	"$9,839,871 "	"$68,121 "	"$26,845,263 "	--	"$55,351,287 "	--	--	--
"University of Louisiana, Lafayette (Lafayette, LA) "	"$9,810 "	$340 	$0 	$0 	"$2,766 "	$0 	"$20,840 "	$0 	"$353,259 "	"$612,386 "	5.30%	--	5.60%	100.00%	--	"70,086"	"3,698"	"$4,313,989 "	--	--	--	--	--	--	"$2,253,031 "	"$9,734 "	"$136,079 "	$0 	"$120,154 "	$0 	"$986,439 "	$0 	"$2,240,512 "	--	"$7,474,100 "	--	--	--
"University of Louisville (Louisville, KY) "	"$1,295,817 "	"$3,307 "	"$33,985 "	$835 	"$31,232 "	$0 	"$574,093 "	"$1,939,066 "	"$63,172 "	"$3,946,907 "	13.80%	14.00%	13.20%	87.70%	--	"83,275"	"11,527"	"$20,377,720 "	"6,410"	"$6,823,316 "	196	--	--	--	"$13,231,729 "	"$21,649 "	"$9,986,086 "	"$151,744 "	"$4,802,788 "	"$2,010,346 "	"$6,099,484 "	"$6,821,915 "	"$22,000,832 "	--	"$56,329,563 "	--	--	--
"University of Maine at Orono (Orono, ME) "	"$453,638 "	$0 	"$1,458 "	"$50,285 "	"$24,138 "	$778 	"$201,954 "	"$2,750 "	"$228,786 "	"$1,468,565 "	3.20%	3.20%	2.70%	99.20%	--	"71,481"	"2,309"	"$4,553,660 "	"1,672"	"$473,010 "	95	--	--	--	"$39,605,874 "	"$19,697 "	"$1,657,274 "	"$50,000 "	"$845,692 "	$0 	"$38,336,638 "	"$56,000 "	"$41,801,941 "	--	"$50,214,025 "	--	--	--
"University of Maryland College Park (College Park, MD) "	"$1,046,892 "	$0 	"$10,080 "	"$100,310 "	"$25,769 "	"$2,063,389 "	"$41,311 "	"$3,891,844 "	"$272,079 "	"$7,586,747 "	8.60%	--	6.90%	100.00%	--	"194,221"	"16,625"	"$15,998,282 "	"7,547"	"$12,767,802 "	70	--	--	--	"$28,542,613 "	"$23,594 "	"$20,384,406 "	"$680,705 "	"$19,050,431 "	"$4,289,335 "	"$23,196,115 "	"$12,767,803 "	"$58,133,118 "	--	"$75,963,543 "	--	--	--
"University of Maryland-Balt. County (Adelphi, MD) "	"$61,475 "	$0 	$0 	$200 	"$3,877 "	$0 	"$29,750 "	"$50,829 "	"$15,805 "	"$260,645 "	10.10%	--	9.70%	100.00%	--	"30,953"	"3,119"	"$335,445 "	588	"$192,583 "	4	--	--	--	"$6,687,057 "	"$12,265 "	"$2,367,947 "	$0 	"$1,298,184 "	"$109,275 "	"$2,939,855 "	"$193,558 "	"$5,343,109 "	--	"$10,872,597 "	--	--	--
"University of Massachusetts, Amherst (Amherst, MA) "	"$1,567,695 "	$50 	$0 	"$1,675 "	"$43,763 "	"$3,514 "	"$131,305 "	"$434,108 "	"$246,938 "	"$2,706,480 "	16.00%	16.40%	15.30%	100.00%	--	"139,962"	"22,414"	"$5,660,602 "	"2,027"	"$857,448 "	0	--	--	--	"$9,620,498 "	"$20,444 "	"$3,986,351 "	"$3,750 "	"$2,675,076 "	"$177,757 "	"$4,046,749 "	"$857,449 "	"$11,441,022 "	--	"$22,529,668 "	--	--	--
"University of Massachusetts, Boston (Boston, MA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
