Public Research/Doctoral / FY2004 																																						
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"Purdue University (West Lafayette, IN) "	"$9,315,643 "	"$243,100 "	"$417,939 "	"$237,856 "	"$142,257 "	$552 	"$3,431,691 "	"$3,898,384 "	"$184,588 "	"$18,402,874 "	17.00%	18.30%	16.50%	75.60%	38.00%	"344,309"	"58,643"	"$63,190,348 "	"8,316"	"$6,343,695 "	"1,556"	"$7,206,724 "	"9,872"	"$13,550,419 "	"$54,380,259 "	"$17,795 "	"$32,366,307 "	"$70,652 "	"$6,575,724 "	"$642,949 "	"$15,223,365 "	"$5,586,384 "	"$49,206,571 "	"$166,241,791 "	"$176,050,738 "	--	--	--
"Rutgers, The State University (New Brunswick, NJ) "	"$1,490,217 "	$190 	"$61,253 "	"$1,245 "	"$359,867 "	"$655,780 "	"$906,153 "	"$1,242,402 "	"$2,656,338 "	"$9,137,873 "	9.90%	9.90%	8.40%	100.00%	23.20%	"316,816"	"31,339"	"$16,669,001 "	"4,175"	"$3,240,134 "	293	"$1,292,216 "	"4,468"	"$4,532,350 "	"$22,514,439 "	"$22,690 "	"$20,010,795 "	"$115,350 "	"$18,262,811 "	"$351,802 "	"$16,863,355 "	"$2,175,358 "	"$54,179,899 "	"$71,994,591 "	"$73,540,861 "	--	--	--
"South Carolina State University (Orangeburg, SC) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"South Dakota State University (Brookings, SD) "	"$540,927 "	"$5,450 "	$160 	"$30,208 "	"$1,805 "	"$75,232 "	"$648,356 "	$0 	"$205,539 "	"$1,554,543 "	17.40%	--	--	86.90%	38.50%	"51,212"	"8,888"	"$3,035,125 "	--	--	--	--	--	--	"$1,360,235 "	"$14,343 "	"$846,330 "	$0 	"$490,343 "	$0 	"$958,100 "	$0 	"$3,629,663 "	"$7,882,878 "	"$9,472,482 "	--	--	--
"Southern Illinois Univ at Carbondale (Carbondale, IL) "	"$724,824 "	"$15,000 "	"$24,310 "	$100 	"$11,953 "	$0 	"$111,284 "	"$376,173 "	"$154,835 "	"$1,884,394 "	9.60%	--	9.40%	48.20%	22.70%	"182,606"	"17,619"	"$3,374,060 "	"2,844"	"$898,922 "	185	"$123,715 "	"3,029"	"$1,022,637 "	"$8,560,057 "	"$20,863 "	"$297,989 "	"$15,700 "	"$208,489 "	"$242,445 "	"$8,252,827 "	"$877,477 "	"$11,803,859 "	"$14,838,954 "	"$15,041,684 "	--	--	--
"SUNY-Albany (Albany, NY) "	"$415,025 "	$250 	$340 	"$13,100 "	"$266,487 "	$459 	"$48,168 "	"$71,719 "	"$134,863 "	"$1,399,210 "	9.00%	--	--	84.40%	1.60%	"127,446"	"11,453"	"$1,578,133 "	609	"$163,125 "	4	"$15,028 "	613	"$178,153 "	"$86,726,511 "	"$20,715 "	"$2,895,583 "	"$2,184 "	"$2,768,113 "	"$63,620 "	"$3,591,836 "	"$162,779 "	"$12,689,885 "	"$96,309,461 "	"$96,397,270 "	--	--	--
"SUNY-Binghamton (Binghamton, NY) "	"$257,793 "	"$74,535 "	$325 	"$1,625 "	"$26,884 "	$175 	"$74,606 "	"$26,634 "	"$189,215 "	"$999,206 "	12.00%	--	11.60%	100.00%	8.20%	"71,787"	"8,626"	"$1,422,712 "	376	"$55,768 "	154	"$342,277 "	530	"$398,045 "	"$9,821,420 "	"$14,804 "	"$946,460 "	$0 	"$490,010 "	"$18,384 "	"$1,248,184 "	"$62,130 "	"$5,301,105 "	"$17,288,825 "	"$17,367,823 "	--	--	--
"SUNY-Buffalo (Buffalo, NY) "	"$2,266,595 "	$0 	"$9,597 "	"$168,764 "	"$3,375 "	$0 	"$244,051 "	$0 	"$192,732 "	"$3,075,665 "	13.10%	9.80%	12.70%	86.80%	26.90%	"163,377"	"21,331"	"$6,229,164 "	849	"$280,217 "	666	"$461,676 "	"1,515"	"$741,893 "	"$3,887,637 "	"$24,583 "	"$7,728,590 "	$0 	"$5,178,152 "	$0 	"$2,249,295 "	$0 	"$15,038,758 "	"$23,194,414 "	"$23,330,536 "	--	--	--
"SUNY-College of Env. Sci.-Forestry (Syracuse, NY) "	"$507,137 "	$0 	$0 	$0 	$580 	$0 	"$23,187 "	$0 	"$103,465 "	"$834,867 "	16.30%	--	15.50%	91.20%	51.20%	"18,639"	"3,031"	"$1,257,678 "	0	$0 	0	$0 	0	$0 	"$310,876 "	"$23,989 "	"$119,315 "	$0 	"$111,175 "	$0 	"$226,603 "	$0 	"$1,374,454 "	"$2,456,593 "	"$2,555,869 "	--	--	--
"SUNY-Stony Brook (Stony Brook, NY) "	"$69,542 "	"$1,485 "	"$35,140 "	"$69,339 "	"$1,660 "	$0 	"$218,654 "	$750 	"$80,611 "	"$703,271 "	5.40%	--	5.30%	88.60%	3.60%	"93,721"	"5,029"	"$817,880 "	36	"$18,336 "	4	"$145,375 "	40	"$163,711 "	"$7,904,575 "	"$24,957 "	"$7,048,695 "	$720 	"$6,494,031 "	"$13,163 "	"$6,244,241 "	"$18,336 "	"$19,670,670 "	"$22,567,437 "	"$22,586,058 "	--	--	--
"Temple University (Philadelphia, PA) "	--	--	--	--	--	--	--	--	--	--	11.20%	--	--	90.90%	18.50%	"189,500"	"21,295"	--	--	--	--	--	--	--	"$4,439,500 "	"$17,921 "	"$12,539,198 "	--	--	--	--	--	"$18,729,796 "	"$29,890,628 "	"$29,890,628 "	--	--	--
"Tennessee State University (Nashville, TN) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Texas A&M Univ.-Commerce (Commerce, TX) "	"$231,036 "	$0 	$0 	$0 	$0 	$0 	"$70,000 "	"$10,740 "	"$59,313 "	"$398,616 "	1.70%	--	1.30%	67.50%	54.90%	"74,127"	"1,253"	"$801,732 "	31	"$34,176 "	0	$0 	31	"$34,176 "	"$201,351 "	"$7,819 "	"$114,075 "	$0 	"$59,400 "	"$17,300 "	"$136,287 "	"$34,176 "	"$730,733 "	"$1,459,097 "	"$1,459,097 "	--	--	--
"Texas A&M Univ.-Kingsville (Kingsville, TX) "	--	--	--	--	--	--	--	--	--	--	4.10%	--	--	86.30%	6.70%	"34,186"	"1,388"	--	--	--	--	--	--	--	"$1,331,516 "	"$13,097 "	"$1,669,369 "	--	--	--	--	--	"$2,840,851 "	"$6,369,569 "	"$6,544,152 "	--	--	--
"Texas A&M University (College Station, TX) "	"$253,851 "	"$17,000 "	"$10,440 "	$0 	"$15,390 "	"$325,874 "	"$571,687 "	"$13,553,509 "	"$2,305,196 "	"$22,190,629 "	15.90%	--	15.90%	83.50%	31.30%	"284,148"	"45,129"	"$32,402,950 "	65	"$19,497 "	0	$0 	65	"$19,497 "	"$25,701,835 "	"$20,543 "	"$22,164,148 "	"$1,486 "	"$19,635,133 "	"$211,618 "	"$21,694,237 "	"$13,848,808 "	"$81,292,710 "	"$103,540,061 "	"$106,731,534 "	--	--	--
"Texas Tech University (Lubbock, TX) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Texas Woman's University (Denton, TX) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Univ of California, Berkeley (Berkeley, CA) "	"$11,037,347 "	$0 	"$260,549 "	"$491,317 "	"$2,122,001 "	"$5,189 "	"$1,949,615 "	"$3,852,750 "	"$3,118,520 "	"$25,205,425 "	9.00%	7.40%	8.70%	100.00%	37.50%	"371,980"	"33,535"	"$66,759,297 "	"5,655"	"$6,942,670 "	713	"$4,898,281 "	"6,368"	"$11,840,951 "	"$29,334,861 "	"$37,873 "	"$47,919,350 "	"$5,738,203 "	"$34,979,960 "	"$410,770 "	"$19,777,867 "	"$11,038,518 "	"$95,232,903 "	"$178,005,169 "	"$182,322,659 "	--	--	--
"Univ of California, Davis (Davis, CA) "	"$446,157 "	$0 	"$145,115 "	"$166,058 "	"$16,237 "	$0 	"$56,347 "	"$86,041 "	"$61,031 "	"$1,679,448 "	7.40%	7.60%	7.10%	84.40%	3.30%	"171,206"	"12,658"	"$2,707,038 "	"1,148"	"$403,979 "	79	"$11,850 "	"1,227"	"$415,829 "	"$27,533,958 "	"$38,057 "	"$8,652,623 "	"$8,182 "	"$5,838,900 "	"$117,022 "	"$16,120,116 "	"$368,688 "	"$39,774,323 "	"$82,343,776 "	"$82,343,776 "	--	--	--
"Univ of California, Irvine (Irvine, CA) "	$275 	"$1,800 "	"$4,275 "	"$2,500 "	"$7,980 "	$0 	"$81,315 "	"$65,493 "	"$204,247 "	"$839,368 "	4.80%	--	4.70%	89.70%	2.60%	"73,114"	"3,481"	"$1,352,131 "	--	--	--	--	--	--	"$17,648,645 "	"$30,762 "	"$16,636,667 "	"$4,225 "	"$13,605,477 "	"$160,549 "	"$15,931,623 "	"$486,327 "	"$41,088,204 "	"$51,807,867 "	"$52,347,035 "	--	--	--
"Univ of California, Los Angeles (Los Angeles, CA) "	"$6,094,731 "	"$26,463 "	"$1,251,436 "	"$312,935 "	"$5,037 "	$0 	"$761,921 "	"$3,229,007 "	"$247,358 "	"$16,412,397 "	9.40%	8.90%	8.90%	75.10%	11.20%	"310,174"	"29,196"	"$29,348,834 "	"3,261"	"$6,337,547 "	183	"$1,706,576 "	"3,444"	"$8,044,123 "	"$43,353,524 "	"$50,503 "	"$123,282,165 "	"$1,004,649 "	"$79,776,632 "	"$593,855 "	"$23,864,621 "	"$6,330,935 "	"$142,405,922 "	"$262,148,586 "	"$263,691,147 "	--	--	--
"Univ of California, Riverside (Riverside, CA) "	"$78,997 "	$0 	$757 	$0 	"$3,052 "	"$1,040 "	"$84,538 "	"$205,246 "	"$65,649 "	"$565,609 "	3.60%	--	3.50%	92.90%	3.50%	"54,191"	"1,952"	"$599,329 "	951	"$687,877 "	0	$0 	951	"$687,877 "	"$7,076,170 "	"$18,400 "	"$6,127,600 "	"$29,600 "	"$1,494,100 "	"$256,403 "	"$5,765,072 "	"$687,876 "	"$9,878,428 "	"$17,167,612 "	"$17,223,473 "	--	--	--
"Univ of California, San Diego (La Jolla, CA) "	"$495,820 "	$0 	"$83,722 "	$0 	"$18,930 "	$140 	"$102,075 "	$0 	"$5,035 "	"$1,036,730 "	7.30%	--	6.80%	34.70%	1.60%	"98,859"	"7,187"	"$1,603,386 "	0	$0 	0	$0 	0	$0 	"$24,688,305 "	"$47,135 "	"$35,091,094 "	$0 	"$25,464,608 "	$0 	"$17,499,560 "	$0 	"$66,782,296 "	"$100,938,143 "	"$112,236,714 "	--	--	--
"Univ of California, Santa Barbara (Santa Barbara, CA) "	"$407,459 "	"$25,825 "	"$91,356 "	"$44,398 "	"$3,756 "	"$11,152 "	"$152,275 "	"$137,679 "	"$62,826 "	"$1,743,617 "	7.80%	--	7.60%	23.10%	3.90%	"114,329"	"8,956"	"$2,892,963 "	0	$0 	0	$0 	0	$0 	"$50,413,154 "	"$21,453 "	"$10,303,293 "	"$40,551 "	"$6,808,006 "	"$69,874 "	"$6,685,704 "	"$538,558 "	"$22,550,053 "	"$73,966,187 "	"$76,131,478 "	--	--	--
"Univ of California, Santa Cruz (Santa Cruz, CA) "	"$236,025 "	"$1,630 "	"$148,923 "	$0 	"$54,446 "	"$16,679 "	"$115,656 "	"$14,684 "	"$131,127 "	"$803,477 "	6.40%	6.50%	5.70%	14.60%	6.60%	"61,484"	"3,933"	"$980,010 "	709	"$208,872 "	0	$0 	709	"$208,872 "	"$2,256,431 "	"$20,469 "	"$7,779,487 "	"$1,970 "	"$6,247,773 "	"$26,770 "	"$2,105,210 "	"$208,872 "	"$12,497,802 "	"$14,917,980 "	"$15,048,334 "	--	--	--
Univ of Illinois - Chicago (IL) 	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Univ of Illinois - Urbana-Champaign (Urbana, IL) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Univ of North Carolina at Chapel Hill (Chapel Hill, NC) "	"$6,388,436 "	"$676,681 "	"$2,019,151 "	"$2,559,641 "	"$339,359 "	"$631,408 "	"$1,124,975 "	"$6,366,095 "	"$1,410,979 "	"$22,202,550 "	20.20%	23.20%	--	79.40%	31.30%	"228,048"	"46,014"	"$58,505,587 "	"5,671"	"$8,233,020 "	443	"$7,684,555 "	"6,114"	"$15,917,575 "	"$25,237,161 "	"$44,212 "	"$60,823,646 "	"$89,250 "	"$51,531,667 "	"$719,569 "	"$22,766,970 "	"$8,595,613 "	"$126,469,372 "	"$186,934,586 "	"$190,220,498 "	--	--	--
"Univ of North Carolina at Charlotte (Charlotte, NC) "	"$250,219 "	$0 	$0 	$985 	$526 	"$3,145 "	"$30,356 "	"$201,858 "	"$39,384 "	"$582,949 "	7.00%	6.80%	6.80%	99.70%	8.10%	"66,978"	"4,655"	"$720,729 "	951	"$652,144 "	33	"$56,602 "	984	"$708,746 "	"$4,984,884 "	"$11,367 "	"$773,387 "	"$6,000 "	"$446,887 "	"$124,535 "	"$1,165,891 "	"$652,144 "	"$3,149,601 "	"$8,860,921 "	"$9,415,921 "	--	--	--
"Univ of North Carolina at Greensboro (Greensboro, NC) "	"$84,455 "	$0 	"$5,000 "	$0 	"$15,310 "	"$181,680 "	"$52,130 "	"$47,983 "	"$25,740 "	"$732,486 "	7.30%	7.80%	6.40%	83.20%	53.00%	"81,075"	"5,949"	"$3,308,538 "	626	"$117,363 "	237	"$35,078 "	863	"$152,441 "	"$898,020 "	"$14,374 "	"$633,532 "	"$4,750 "	"$360,456 "	"$13,041 "	"$273,825 "	"$117,363 "	"$1,756,538 "	"$6,238,547 "	"$6,378,045 "	--	--	--
"Univ. of South Carolina, Columbia (Columbia, SC) "	"$1,198,544 "	"$73,777 "	"$18,300 "	$0 	"$397,136 "	"$4,605 "	"$222,528 "	"$3,594,638 "	$0 	"$5,613,372 "	13.50%	--	11.60%	86.70%	20.80%	"190,917"	"25,834"	"$9,757,250 "	--	$0 	--	$0 	--	$0 	"$15,012,388 "	"$16,254 "	"$7,682,283 "	"$2,992 "	"$3,516,606 "	"$2,197,830 "	"$12,371,063 "	"$12,556,834 "	"$32,978,130 "	"$46,806,600 "	"$49,297,687 "	--	--	--
"Univ. of Texas at Arlington (Arlington, TX) "	"$191,533 "	$400 	"$21,445 "	$0 	"$6,982 "	$25 	"$49,276 "	"$43,770 "	"$13,089 "	"$326,620 "	3.40%	--	2.90%	72.40%	11.90%	"103,786"	"3,577"	"$562,340 "	976	"$180,162 "	62	"$107,155 "	"1,038"	"$287,317 "	"$1,965,643 "	"$9,499 "	"$1,003,674 "	$0 	"$953,674 "	"$70,995 "	"$1,871,768 "	"$180,162 "	"$4,016,650 "	"$4,709,077 "	"$4,728,540 "	--	--	--
"Univ. of Texas at Austin (Austin, TX) "	"$5,892,844 "	"$8,670 "	"$31,875 "	"$2,700 "	"$40,210 "	$0 	"$511,856 "	"$10,516,609 "	"$2,164,818 "	"$19,704,083 "	8.50%	8.60%	8.20%	51.30%	46.90%	"399,483"	"33,924"	"$118,165,046 "	"11,499"	"$19,125,255 "	128	"$178,320 "	"11,627"	"$19,303,575 "	"$59,404,130 "	"$23,950 "	"$40,145,503 "	"$322,297 "	"$27,277,411 "	"$4,357,473 "	"$30,244,499 "	"$19,125,255 "	"$89,151,466 "	"$252,175,348 "	"$264,935,321 "	--	--	--
"Univ. of Texas at Dallas (Richardson, TX) "	"$15,530 "	$0 	"$427,759 "	$0 	$705 	$0 	"$2,685 "	$555 	"$292,220 "	"$815,883 "	2.10%	--	2.10%	56.20%	9.40%	"46,380"	986	"$1,144,341 "	--	--	--	--	--	--	"$1,879,259 "	"$12,154 "	"$2,399,500 "	$250 	"$1,381,500 "	"$26,425 "	"$1,688,820 "	"$46,985 "	"$5,042,795 "	"$12,220,563 "	"$12,220,563 "	--	--	--
"Univ. of Texas at El Paso (El Paso, TX) "	"$219,347 "	$0 	$500 	$0 	"$12,672 "	$0 	"$54,334 "	"$413,912 "	"$3,445 "	"$790,716 "	6.40%	--	4.80%	62.10%	7.40%	"83,354"	"5,308"	"$1,102,775 "	"1,672"	"$1,971,450 "	19	"$1,120,802 "	"1,691"	"$3,092,252 "	"$5,764,593 "	"$11,711 "	"$6,145,243 "	"$337,163 "	"$3,077,532 "	"$1,376,929 "	"$3,653,440 "	"$2,954,327 "	"$8,882,401 "	"$14,828,959 "	"$14,979,243 "	--	--	--
"University of Akron (Akron, OH) "	"$956,935 "	$0 	$0 	$0 	"$6,333 "	$0 	"$339,467 "	"$356,156 "	"$311,258 "	"$2,004,084 "	6.60%	6.40%	6.30%	84.50%	30.90%	"129,094"	"8,481"	"$5,371,124 "	"1,815"	"$918,179 "	273	"$155,161 "	"2,088"	"$1,073,340 "	"$3,909,426 "	"$11,159 "	"$4,154,454 "	"$129,443 "	"$2,128,274 "	"$51,645 "	"$2,746,874 "	"$863,938 "	"$8,517,111 "	"$17,397,297 "	"$17,397,297 "	--	--	--
"University of Alabama (Tuscaloosa, AL) "	--	--	--	--	--	--	--	--	--	--	18.60%	--	--	100.00%	38.00%	"141,161"	"26,200"	--	--	--	--	--	--	--	"$12,216,597 "	"$18,653 "	"$2,799,344 "	--	--	--	--	--	"$28,887,571 "	"$41,196,466 "	"$43,253,778 "	--	--	--
"University of Alabama at Birmingham (Birmingham, AL) "	"$426,929 "	$0 	"$12,548 "	"$87,072 "	"$3,125 "	$0 	"$70,200 "	"$269,026 "	"$458,609 "	"$1,329,635 "	8.40%	7.40%	7.80%	100.00%	4.10%	"74,640"	"6,292"	"$2,449,866 "	--	--	--	--	--	--	"$12,606,269 "	"$43,559 "	"$22,791,529 "	"$881,870 "	"$16,774,605 "	"$1,015,985 "	"$10,317,840 "	"$3,046,265 "	"$44,050,699 "	"$60,396,927 "	"$62,314,233 "	--	--	--
"University of Alabama in Huntsville (Huntsville, AL) "	"$67,599 "	$970 	$244 	$0 	$250 	$935 	"$23,158 "	"$28,327 "	"$2,050 "	"$136,226 "	4.40%	5.60%	4.00%	74.00%	2.50%	"27,772"	"1,221"	"$168,501 "	"1,594"	"$148,483 "	0	$0 	"1,594"	"$148,483 "	"$4,477,585 "	"$13,972 "	"$276,800 "	"$4,000 "	"$216,300 "	"$19,305 "	"$4,251,840 "	"$148,484 "	"$4,939,458 "	"$6,682,541 "	"$6,682,541 "	--	--	--
"University of Alaska, Fairbanks (Fairbanks, AK) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Arizona (Tucson, AZ) "	"$7,888,348 "	"$2,166 "	"$746,872 "	"$189,023 "	"$96,169 "	$0 	"$564,121 "	"$1,624,914 "	"$23,743 "	"$11,702,132 "	6.50%	8.50%	6.20%	73.70%	16.50%	"290,677"	"18,750"	"$16,708,639 "	"5,942"	"$6,952,418 "	404	"$2,315,459 "	"6,346"	"$9,267,877 "	"$20,634,535 "	"$31,876 "	"$26,042,071 "	"$261,542 "	"$20,063,169 "	"$2,000,461 "	"$18,821,071 "	"$5,749,126 "	"$80,037,568 "	"$101,050,120 "	"$101,824,142 "	--	--	--
"University of Arkansas (Fayetteville, AR) "	"$1,031,369 "	"$4,000 "	"$13,150 "	"$157,830 "	"$135,534 "	$0 	"$190,340 "	"$3,385,905 "	"$54,481 "	"$5,131,679 "	16.40%	21.00%	11.60%	57.40%	14.00%	"107,945"	"17,668"	"$11,255,643 "	--	--	--	--	--	--	"$31,726,268 "	"$23,173 "	"$19,726,367 "	"$4,364,730 "	"$9,730,437 "	"$3,491,724 "	"$8,154,853 "	"$14,885,997 "	"$34,435,694 "	"$80,143,540 "	"$83,365,931 "	--	--	--
"University of Arkansas at Little Rock (Little Rock, AR) "	"$38,579 "	$120 	$0 	"$32,421 "	"$2,668 "	"$1,000 "	"$13,622 "	"$16,455 "	"$24,615 "	"$138,502 "	2.60%	--	2.30%	87.70%	1.60%	"39,453"	"1,023"	"$338,184 "	720	"$218,542 "	--	$0 	720	"$218,542 "	"$2,006,571 "	"$12,258 "	"$3,786,265 "	$200 	"$2,890,755 "	"$86,017 "	"$954,643 "	"$218,542 "	"$5,560,352 "	"$21,467,762 "	"$21,467,762 "	--	--	--
"University of Central Florida (Orlando, FL) "	"$227,087 "	$100 	"$8,851 "	$0 	"$1,723 "	$0 	"$61,656 "	"$349,113 "	"$112,905 "	"$835,555 "	6.00%	5.70%	5.90%	86.10%	10.80%	"126,991"	"7,604"	"$1,315,122 "	"2,431"	"$1,018,369 "	80	"$666,008 "	"2,511"	"$1,684,377 "	"$4,423,581 "	$359 	"$4,316,902 "	"$3,579 "	"$609,534 "	"$300,924 "	"$2,384,904 "	"$935,810 "	"$5,128,142 "	"$12,222,686 "	"$13,182,250 "	--	--	--
"University of Cincinnati (Cincinnati, OH) "	"$2,273,438 "	"$2,025 "	"$563,746 "	"$15,687 "	"$5,455 "	"$311,460 "	"$757,223 "	"$2,384,370 "	"$142,887 "	"$7,121,644 "	6.80%	6.20%	6.20%	100.00%	25.70%	"221,773"	"15,046"	"$13,164,758 "	"2,418"	"$3,767,187 "	276	"$583,869 "	"2,694"	"$4,351,056 "	"$10,913,808 "	"$24,010 "	"$17,070,316 "	"$148,828 "	"$9,197,212 "	"$667,022 "	"$7,180,165 "	"$4,110,888 "	"$29,375,270 "	"$51,170,941 "	"$51,384,451 "	--	--	--
"University of Colorado Foundation (Boulder, CO) "	"$2,302,982 "	"$13,230 "	"$122,339 "	"$73,241 "	"$41,582 "	"$459,915 "	"$851,503 "	"$1,652,026 "	"$1,972,860 "	"$7,664,828 "	7.30%	7.30%	6.80%	69.80%	19.00%	"275,022"	"20,139"	"$16,443,474 "	"5,590"	"$3,632,598 "	18	"$126,395 "	"5,608"	"$3,758,993 "	"$25,987,247 "	"$22,737 "	"$30,907,603 "	"$130,141 "	"$17,069,761 "	"$643,643 "	"$21,980,047 "	"$3,635,454 "	"$55,620,688 "	"$86,381,007 "	"$86,788,814 "	--	--	--
"University of Connecticut Foundation (Storrs, CT) "	"$795,838 "	$275 	"$185,567 "	"$1,760 "	"$18,110 "	$200 	"$112,636 "	"$2,718,646 "	"$166,194 "	"$4,948,662 "	14.40%	14.90%	13.80%	85.00%	21.60%	"163,392"	"23,581"	"$9,643,451 "	"10,513"	"$12,077,623 "	968	"$4,484,213 "	"11,481"	"$16,561,836 "	"$16,486,009 "	"$29,538 "	"$6,248,380 "	"$222,426 "	"$4,171,081 "	"$4,996,411 "	"$10,598,196 "	"$12,077,622 "	"$27,960,651 "	"$44,479,621 "	"$44,792,439 "	--	--	--
"University of Delaware (Newark, DE) "	"$738,400 "	$0 	"$1,335 "	"$15,021 "	"$68,808 "	"$5,631 "	"$97,153 "	"$266,018 "	"$89,622 "	"$1,651,180 "	10.40%	10.30%	9.80%	98.80%	30.80%	"122,067"	"12,735"	"$13,690,726 "	0	$0 	0	$0 	0	$0 	"$11,059,362 "	"$27,080 "	"$13,471,566 "	"$1,983 "	"$8,341,170 "	"$235,276 "	"$7,302,576 "	"$909,671 "	"$20,797,461 "	"$44,442,591 "	"$44,634,805 "	--	--	--
"University of Florida (Gainesville, FL) "	--	--	--	--	--	--	--	--	--	--	18.30%	--	--	87.00%	17.10%	"265,691"	"48,624"	--	--	--	--	--	--	--	"$46,172,498 "	"$26,355 "	"$23,787,383 "	--	--	--	--	--	"$98,523,087 "	"$132,713,358 "	"$133,358,713 "	--	--	--
"University of Georgia (Athens, GA) "	"$2,598,563 "	"$2,000 "	"$23,234 "	"$275,291 "	"$24,154 "	"$9,393 "	"$41,293 "	"$11,106,785 "	"$112,138 "	"$15,108,688 "	16.60%	17.40%	16.20%	82.10%	40.00%	"208,031"	"34,574"	"$24,227,010 "	"20,556"	"$18,073,998 "	641	"$997,301 "	"21,197"	"$19,071,299 "	"$9,712,838 "	"$31,466 "	"$8,912,208 "	"$114,972 "	"$4,302,746 "	"$1,282,453 "	"$7,458,356 "	"$17,784,039 "	"$38,370,023 "	"$60,560,316 "	"$61,548,728 "	--	--	--
"University of Hawaii Foundation (Honolulu, HI) "	"$248,485 "	"$4,352 "	"$37,078 "	"$35,707 "	"$46,999 "	$0 	"$225,220 "	"$104,957 "	"$1,113,449 "	"$1,893,758 "	7.80%	7.80%	7.40%	100.00%	12.30%	"173,431"	"13,500"	"$2,917,940 "	--	--	--	--	--	--	"$3,708,718 "	"$18,128 "	"$8,435,510 "	"$34,647 "	"$7,737,475 "	"$334,691 "	"$3,207,060 "	"$992,249 "	"$18,127,553 "	"$23,772,927 "	"$24,015,425 "	--	--	--
"University of Houston (Houston, TX) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Idaho (Moscow, ID) "	"$902,058 "	"$33,400 "	"$80,409 "	"$1,873 "	"$49,270 "	"$70,886 "	"$702,307 "	"$323,944 "	"$43,191 "	"$3,529,389 "	10.30%	11.40%	8.60%	100.00%	43.70%	"84,894"	"8,727"	"$8,350,702 "	267	"$383,465 "	0	$0 	267	"$383,465 "	"$1,093,962 "	"$20,833 "	"$4,392,389 "	$0 	"$4,132,538 "	"$27,775 "	"$899,354 "	"$383,465 "	"$9,558,851 "	"$19,129,701 "	"$20,087,694 "	--	--	--
"University of Iowa (Iowa City, IA) "	"$3,261,828 "	"$157,157 "	"$305,704 "	"$18,496 "	"$331,062 "	$0 	"$224,149 "	"$3,093,073 "	"$2,519,869 "	"$10,264,556 "	13.60%	12.30%	13.00%	53.40%	30.40%	"234,644"	"31,948"	"$26,175,881 "	"10,599"	"$7,684,160 "	654	"$2,707,142 "	"11,253"	"$10,391,302 "	"$12,493,871 "	"$30,166 "	"$19,115,874 "	"$313,490 "	"$9,920,464 "	"$1,021,474 "	"$7,265,068 "	"$6,676,281 "	"$44,266,573 "	"$85,979,856 "	"$86,581,558 "	--	--	--
"University of Kansas (Lawrence, KS) "	"$3,194,167 "	"$10,430 "	"$687,057 "	"$9,244 "	"$60,430 "	"$938,944 "	"$3,023,407 "	"$7,223,299 "	"$2,569,219 "	"$20,184,099 "	21.40%	21.00%	13.40%	89.50%	37.60%	"176,714"	"37,785"	"$33,873,254 "	"6,289"	"$14,368,719 "	87	"$1,233,914 "	"6,376"	"$15,602,633 "	"$13,349,713 "	"$22,294 "	"$31,910,494 "	"$2,190,751 "	"$24,677,624 "	"$2,476,963 "	"$12,473,919 "	"$14,370,603 "	"$64,784,308 "	"$90,170,260 "	"$92,431,162 "	--	--	--
