Public Research/Doctoral / FY2002 																																						
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"Southern Illinois Univ at Carbondale (Carbondale, IL) "	"$569,414 "	"$15,530 "	$633 	$275 	"$3,448 "	"$3,772 "	"$121,130 "	"$213,702 "	"$425,326 "	"$2,315,625 "	6.70%	--	6.60%	46.20%	--	"197,522"	"13,316"	"$2,804,659 "	"2,032"	"$667,965 "	0	--	--	--	"$3,022,426 "	"$19,616 "	"$417,540 "	"$7,835 "	"$362,115 "	"$301,804 "	"$2,601,015 "	"$677,936 "	"$6,608,011 "	--	"$8,211,903 "	--	--	--
"SUNY-Albany (Albany, NY) "	"$503,210 "	$0 	$470 	"$14,925 "	"$160,356 "	$0 	"$30,452 "	"$52,878 "	"$129,042 "	"$1,206,392 "	21.70%	--	17.80%	61.20%	--	"64,793"	"14,082"	"$2,000,462 "	593	"$183,023 "	3	--	--	--	"$13,653,383 "	"$15,711 "	"$5,642,176 "	$535 	"$3,322,878 "	"$70,430 "	"$1,548,510 "	"$137,553 "	"$6,717,422 "	--	"$22,959,443 "	--	--	--
"SUNY-Binghamton (Binghamton, NY) "	"$254,095 "	"$1,000 "	$70 	$0 	"$14,136 "	$55 	"$42,629 "	"$78,307 "	"$177,981 "	"$974,965 "	11.30%	--	--	96.00%	--	"77,408"	"8,712"	"$1,341,193 "	580	"$166,073 "	8	--	--	--	"$1,258,050 "	"$17,054 "	"$1,325,775 "	$500 	"$944,217 "	"$14,590 "	"$1,085,101 "	"$166,073 "	"$4,633,070 "	--	"$6,856,978 "	--	--	--
"SUNY-Buffalo (Buffalo, NY) "	"$1,395,618 "	$0 	"$9,212 "	"$180,615 "	"$6,758 "	$0 	"$105,535 "	$0 	"$137,181 "	"$1,975,962 "	10.00%	7.10%	9.60%	92.40%	--	"158,424"	"15,814"	"$4,929,048 "	"1,409"	"$324,077 "	13	--	--	--	"$3,397,085 "	"$22,641 "	"$8,491,196 "	$0 	"$6,404,823 "	$0 	"$2,368,042 "	$0 	"$17,285,978 "	--	"$25,501,022 "	--	--	--
"SUNY-College of Env. Sci.-Forestry (Syracuse, NY) "	$990 	$0 	$0 	$0 	$210 	$0 	"$29,880 "	$0 	"$19,000 "	"$242,931 "	13.30%	--	--	80.60%	--	"20,037"	"2,671"	"$635,140 "	0	$0 	0	--	--	--	"$403,687 "	"$27,318 "	"$117,695 "	$0 	"$117,445 "	$0 	"$242,433 "	$0 	"$679,844 "	--	"$1,498,189 "	--	--	--
"SUNY-Stony Brook (Stony Brook, NY) "	"$37,566 "	$0 	"$2,080 "	"$10,129 "	"$2,223 "	$0 	"$208,667 "	"$4,583 "	"$40,749 "	"$529,347 "	5.00%	--	4.90%	100.00%	--	"87,746"	"4,382"	"$758,762 "	102	"$30,425 "	1	--	--	--	"$5,902,427 "	"$25,474 "	"$6,667,910 "	$200 	"$6,058,231 "	"$14,273 "	"$5,022,849 "	"$30,426 "	"$16,418,154 "	--	"$18,566,689 "	--	--	--
"Temple University (Philadelphia, PA) "	--	--	--	--	--	--	--	--	--	--	10.20%	--	--	91.20%	--	"182,775"	"18,587"	--	--	--	--	--	--	--	"$7,035,106 "	"$15,726 "	"$11,206,528 "	--	--	--	--	--	"$18,083,158 "	--	"$32,898,168 "	--	--	--
"Tennessee State University (Nashville, TN) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Texas A&M Univ.-Commerce (Commerce, TX) "	"$46,099 "	$0 	$0 	$0 	$0 	$0 	"$2,329 "	"$12,877 "	"$82,273 "	"$209,162 "	1.90%	--	1.40%	100.00%	--	"55,000"	"1,029"	"$444,025 "	22	"$60,440 "	1	--	--	--	"$383,807 "	"$7,868 "	"$349,556 "	$500 	"$38,009 "	"$42,725 "	"$362,372 "	"$60,440 "	"$814,107 "	--	"$1,554,960 "	--	--	--
"Texas A&M Univ.-Kingsville (Kingsville, TX) "	"$2,756 "	$0 	"$8,128 "	"$1,990 "	$0 	$0 	"$36,333 "	"$65,481 "	"$44,104 "	"$181,878 "	1.50%	--	1.50%	100.00%	--	"26,000"	400	"$205,293 "	--	--	--	--	--	--	"$394,240 "	"$12,594 "	"$520,271 "	$0 	"$204,028 "	"$81,128 "	"$388,843 "	"$317,911 "	"$1,167,722 "	--	"$2,006,658 "	--	--	--
"Texas A&M University (College Station, TX) "	"$338,589 "	"$1,000 "	"$6,075 "	$0 	"$38,537 "	"$434,458 "	"$495,292 "	"$11,684,667 "	"$2,365,929 "	"$21,235,847 "	15.80%	--	15.80%	100.00%	--	"264,066"	"41,750"	"$48,537,768 "	"21,384"	"$12,412,271 "	0	--	--	--	"$30,868,905 "	"$17,790 "	"$17,344,053 "	"$56,475 "	"$13,764,346 "	"$479,512 "	"$27,178,092 "	"$12,412,271 "	"$79,357,646 "	--	"$118,204,419 "	--	--	--
"Texas Tech University (Lubbock, TX) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Texas Woman's University (Denton, TX) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Univ of California, Berkeley (Berkeley, CA) "	"$6,609,337 "	$0 	"$917,468 "	"$1,111,760 "	"$1,637,541 "	"$1,025 "	"$2,407,336 "	"$3,120,543 "	"$4,470,855 "	"$22,475,428 "	9.40%	7.70%	9.00%	99.10%	--	"325,011"	"30,424"	"$96,226,830 "	"4,542"	"$5,626,036 "	479	--	--	--	"$36,595,206 "	"$36,623 "	"$52,098,479 "	"$524,177 "	"$40,295,421 "	"$313,791 "	"$22,781,083 "	"$4,600,226 "	"$106,817,314 "	--	"$223,260,969 "	--	--	--
"Univ of California, Davis (Davis, CA) "	"$431,576 "	$0 	"$81,220 "	"$126,623 "	"$13,150 "	$0 	"$128,842 "	"$47,114 "	"$22,062 "	"$1,500,139 "	8.50%	8.80%	8.10%	78.20%	--	"156,273"	"13,275"	"$3,215,803 "	759	"$151,049 "	24	--	--	--	"$21,942,358 "	"$37,572 "	"$19,690,261 "	"$1,910 "	"$17,160,064 "	"$10,363 "	"$18,232,623 "	"$151,049 "	"$51,101,847 "	--	"$81,868,505 "	--	--	--
"Univ of California, Irvine (Irvine, CA) "	"$61,360 "	"$2,600 "	"$208,470 "	"$1,800 "	"$6,520 "	$0 	"$73,447 "	"$81,254 "	"$405,887 "	"$1,174,900 "	5.70%	--	5.60%	80.70%	--	"68,440"	"3,887"	"$1,392,797 "	0	$0 	0	--	--	--	"$11,130,248 "	"$30,131 "	"$14,188,586 "	"$7,300 "	"$9,011,146 "	"$207,352 "	"$10,202,242 "	"$509,139 "	"$26,744,788 "	--	"$38,900,817 "	--	--	--
"Univ of California, Los Angeles (Los Angeles, CA) "	"$3,931,052 "	$250 	"$893,994 "	"$167,974 "	"$3,260 "	$0 	"$800,778 "	"$2,052,876 "	"$126,992 "	"$12,007,334 "	10.50%	10.30%	10.30%	98.90%	--	"270,192"	"28,489"	"$18,674,896 "	"4,622"	"$5,511,881 "	125	--	--	--	"$32,547,696 "	"$47,972 "	"$117,664,406 "	"$252,975 "	"$83,782,944 "	"$424,134 "	"$23,492,017 "	"$3,896,947 "	"$145,124,945 "	--	"$282,343,369 "	--	--	--
"Univ of California, Riverside (Riverside, CA) "	"$19,600 "	$50 	"$11,756 "	$0 	$857 	"$1,845 "	"$25,527 "	"$51,773 "	"$99,518 "	"$325,392 "	4.00%	--	3.90%	65.00%	--	"45,930"	"1,832"	"$374,059 "	"1,311"	"$789,993 "	0	--	--	--	"$22,299,774 "	"$21,496 "	"$2,460,680 "	"$22,700 "	"$1,530,680 "	"$466,500 "	"$21,618,022 "	"$789,991 "	"$27,887,922 "	--	"$30,331,800 "	--	--	--
"Univ of California, San Diego (La Jolla, CA) "	"$776,132 "	$125 	"$142,287 "	$0 	$250 	"$5,588 "	"$73,927 "	$0 	"$11,800 "	"$1,090,652 "	5.90%	--	5.60%	55.40%	--	"93,378"	"5,520"	"$1,380,571 "	0	$0 	0	--	--	--	"$17,350,657 "	"$47,450 "	"$39,233,857 "	$0 	"$28,281,421 "	$0 	"$15,596,769 "	$0 	"$75,184,022 "	--	"$101,213,521 "	--	--	--
"Univ of California, Santa Barbara (Santa Barbara, CA) "	"$236,417 "	"$304,836 "	"$39,998 "	$0 	"$5,367 "	"$193,019 "	"$108,183 "	"$70,674 "	"$9,851 "	"$1,671,832 "	6.30%	6.20%	6.20%	44.40%	--	"136,166"	"8,553"	"$2,690,420 "	0	$0 	0	--	--	--	"$9,133,061 "	"$20,777 "	"$9,299,961 "	"$53,620 "	"$7,466,074 "	"$45,128 "	"$7,114,418 "	"$276,289 "	"$19,092,126 "	--	"$26,679,988 "	--	--	--
"Univ of California, Santa Cruz (Santa Cruz, CA) "	"$186,581 "	"$1,050 "	"$133,163 "	$0 	"$49,739 "	"$136,383 "	"$64,679 "	"$9,471 "	"$89,637 "	"$752,940 "	7.70%	7.80%	7.00%	16.30%	--	"47,022"	"3,638"	"$900,544 "	553	"$141,286 "	0	--	--	--	"$1,596,406 "	"$21,646 "	"$6,109,472 "	$300 	"$5,734,858 "	"$43,790 "	"$1,421,837 "	"$141,286 "	"$11,243,232 "	--	"$13,513,239 "	--	--	--
Univ of Illinois - Chicago (IL) 	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Univ of Illinois - Urbana-Champaign (Urbana, IL) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Univ of North Carolina at Chapel Hill (Chapel Hill, NC) "	"$6,046,628 "	"$182,153 "	"$504,888 "	"$130,423 "	"$697,351 "	"$1,197 "	"$309,117 "	"$3,923,944 "	"$1,383,167 "	"$13,932,313 "	21.80%	25.50%	--	84.10%	--	"207,466"	"45,205"	"$47,835,089 "	"9,416"	"$5,890,637 "	820	--	--	--	"$43,558,934 "	"$44,181 "	"$51,821,748 "	"$65,113 "	"$44,627,967 "	"$202,104 "	"$40,425,752 "	"$6,037,726 "	"$126,472,571 "	--	"$180,615,690 "	--	--	--
"Univ of North Carolina at Charlotte (Charlotte, NC) "	"$104,235 "	$0 	$0 	$0 	$250 	"$1,525 "	"$9,843 "	"$341,706 "	"$4,109 "	"$629,632 "	9.40%	9.20%	9.00%	96.50%	--	"57,215"	"5,360"	"$832,877 "	894	"$915,132 "	32	--	--	--	"$2,524,173 "	"$8,414 "	"$1,151,168 "	"$7,500 "	"$927,820 "	"$105,625 "	"$1,952,025 "	"$714,934 "	"$4,276,116 "	--	"$7,658,260 "	--	--	--
"Univ of North Carolina at Greensboro (Greensboro, NC) "	"$61,563 "	$0 	$0 	$0 	"$8,465 "	"$34,208 "	"$97,528 "	"$34,628 "	"$109,349 "	"$635,165 "	7.40%	8.20%	6.20%	84.40%	--	"74,814"	"5,528"	"$1,754,223 "	402	"$99,705 "	138	--	--	--	"$1,037,322 "	"$13,653 "	"$2,983,792 "	"$5,375 "	"$748,764 "	"$25,618 "	"$596,466 "	"$99,705 "	"$2,337,358 "	--	"$7,958,193 "	--	--	--
"Univ. of South Carolina, Columbia (Columbia, SC) "	"$1,026,438 "	"$53,248 "	"$41,406 "	$0 	"$317,040 "	$64 	"$259,390 "	"$2,752,241 "	$0 	"$4,518,059 "	12.60%	--	11.20%	98.80%	--	"185,563"	"23,316"	"$12,146,487 "	0	$0 	0	--	--	--	"$36,858,804 "	"$15,716 "	"$9,003,712 "	"$1,000 "	"$3,639,400 "	"$1,464,127 "	"$33,432,705 "	"$9,689,212 "	"$51,116,516 "	--	"$70,588,279 "	--	--	--
"Univ. of Texas at Arlington (Arlington, TX) "	"$250,773 "	$0 	$825 	"$1,000 "	"$9,328 "	$0 	"$43,494 "	"$32,107 "	"$2,927 "	"$340,454 "	4.30%	--	3.40%	79.60%	--	"80,071"	"3,471"	"$492,648 "	881	"$150,803 "	315	--	--	--	"$2,978,918 "	"$9,630 "	"$994,401 "	$0 	"$927,901 "	"$42,761 "	"$1,823,761 "	"$134,084 "	"$3,820,408 "	--	"$5,458,966 "	--	--	--
"Univ. of Texas at Austin (Austin, TX) "	"$5,830,682 "	"$82,107 "	"$94,736 "	"$1,550 "	"$6,337 "	$0 	"$689,425 "	"$10,423,527 "	"$948,009 "	"$18,382,035 "	12.10%	12.90%	9.70%	42.60%	--	"328,459"	"39,906"	"$44,940,987 "	"13,019"	"$18,976,069 "	196	--	--	--	"$33,259,604 "	"$22,487 "	"$46,520,827 "	"$1,493,667 "	"$25,260,281 "	"$3,421,095 "	"$19,656,847 "	"$18,738,268 "	"$74,591,417 "	--	"$155,312,354 "	--	--	--
"Univ. of Texas at Dallas (Richardson, TX) "	"$26,775 "	$0 	"$240,100 "	$0 	$300 	$0 	"$4,876 "	"$1,860 "	"$267,981 "	"$600,074 "	2.70%	--	2.70%	72.40%	--	"36,939"	"1,002"	"$603,002 "	0	$0 	0	--	--	--	"$1,482,575 "	"$11,883 "	"$1,591,902 "	$0 	"$1,591,902 "	"$32,750 "	"$1,250,434 "	"$41,090 "	"$4,469,082 "	--	"$4,875,907 "	--	--	--
"Univ. of Texas at El Paso (El Paso, TX) "	"$191,755 "	"$6,183 "	$0 	$0 	"$12,721 "	$0 	"$18,643 "	"$245,462 "	$540 	"$548,878 "	5.60%	--	4.40%	60.50%	--	"82,644"	"4,655"	"$1,756,182 "	"1,469"	"$1,278,274 "	20	--	--	--	"$7,403,387 "	"$10,568 "	"$6,264,856 "	"$326,687 "	"$5,384,606 "	"$1,335,909 "	"$3,421,594 "	"$2,306,961 "	"$10,376,842 "	--	"$19,893,485 "	--	--	--
"University of Akron (Akron, OH) "	"$521,413 "	$0 	$0 	$0 	"$16,677 "	$0 	"$451,639 "	"$239,812 "	"$132,047 "	"$1,427,427 "	8.50%	7.70%	5.90%	79.40%	--	"132,150"	"11,217"	"$5,355,749 "	"1,490"	"$823,640 "	18	--	--	--	"$6,665,278 "	"$11,146 "	"$2,636,900 "	"$23,700 "	"$1,709,900 "	"$325,104 "	"$1,975,687 "	"$701,825 "	"$7,265,910 "	--	"$22,347,403 "	--	--	--
"University of Alabama (Tuscaloosa, AL) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Alabama at Birmingham (Birmingham, AL) "	"$317,720 "	$0 	"$8,483 "	"$88,841 "	"$4,952 "	$0 	"$28,137 "	"$121,284 "	"$350,965 "	"$931,779 "	6.50%	4.90%	6.00%	100.00%	--	"80,150"	"5,204"	"$1,998,434 "	698	"$1,009,252 "	8	--	--	--	"$9,999,975 "	"$40,433 "	"$20,139,313 "	"$321,909 "	"$16,397,530 "	"$331,783 "	"$8,279,755 "	"$1,187,863 "	"$40,095,093 "	--	"$51,495,509 "	--	--	--
"University of Alabama in Huntsville (Huntsville, AL) "	"$47,157 "	$0 	"$153,651 "	$0 	$0 	$25 	"$14,924 "	"$16,101 "	"$66,894 "	"$343,622 "	7.40%	9.60%	6.80%	74.00%	--	"27,919"	"2,076"	"$361,231 "	844	"$154,655 "	0	--	--	--	"$2,073,590 "	"$16,007 "	"$566,619 "	"$4,500 "	"$492,675 "	"$27,448 "	"$698,039 "	"$154,655 "	"$1,901,155 "	--	"$3,442,710 "	--	--	--
"University of Alaska, Fairbanks (Fairbanks, AK) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Arizona (Tucson, AZ) "	"$7,609,357 "	"$94,494 "	"$574,245 "	"$449,414 "	"$366,557 "	$0 	"$337,672 "	"$2,433,859 "	"$6,492 "	"$12,205,792 "	9.10%	10.00%	8.90%	94.90%	--	"209,765"	"19,137"	"$25,883,055 "	"9,013"	"$7,421,264 "	254	--	--	--	"$33,618,918 "	"$24,428 "	"$23,207,797 "	"$221,190 "	"$20,684,572 "	"$1,907,960 "	"$32,067,522 "	"$7,460,170 "	"$94,178,827 "	--	"$119,687,315 "	--	--	--
"University of Arkansas (Fayetteville, AR) "	"$992,845 "	"$1,000 "	"$24,454 "	"$133,942 "	"$24,822 "	$120 	"$153,439 "	"$3,125,023 "	"$208,205 "	"$4,758,717 "	17.10%	21.00%	16.10%	96.10%	--	"101,939"	"17,383"	"$24,422,498 "	--	--	--	--	--	--	"$17,296,642 "	"$21,908 "	"$9,482,945 "	"$107,902 "	"$4,410,832 "	"$3,257,018 "	"$7,196,115 "	"$9,893,506 "	"$25,069,505 "	--	"$63,660,198 "	--	--	--
"University of Arkansas at Little Rock (Little Rock, AR) "	"$31,885 "	"$4,980 "	$0 	"$1,861 "	"$2,861 "	"$1,000 "	"$7,261 "	"$16,058 "	"$50,752 "	"$135,645 "	3.10%	--	2.80%	100.00%	--	"27,800"	850	"$420,245 "	747	"$375,056 "	--	--	--	--	"$9,014,304 "	"$11,166 "	"$3,395,359 "	"$7,800 "	"$1,641,710 "	"$136,975 "	"$798,016 "	"$373,261 "	"$4,477,422 "	--	"$15,121,781 "	--	--	--
"University of Central Florida (Orlando, FL) "	"$194,664 "	$0 	"$11,075 "	$0 	"$2,774 "	$0 	"$22,988 "	"$237,580 "	"$22,056 "	"$606,388 "	4.10%	3.80%	4.00%	76.90%	--	"110,650"	"4,556"	"$768,818 "	"1,811"	"$634,523 "	98	--	--	--	"$2,391,542 "	$319 	"$504,535 "	"$4,875 "	"$332,135 "	"$186,568 "	"$1,518,995 "	"$634,524 "	"$3,306,226 "	--	"$7,618,585 "	--	--	--
"University of Cincinnati (Cincinnati, OH) "	"$2,074,106 "	"$57,887 "	"$98,209 "	"$14,591 "	"$13,118 "	"$13,506 "	"$334,120 "	"$2,308,389 "	"$131,373 "	"$5,192,600 "	7.10%	6.60%	6.60%	100.00%	--	"193,145"	"13,779"	"$16,212,972 "	--	"$4,291,391 "	--	--	--	--	"$15,287,431 "	"$19,549 "	"$13,791,440 "	"$61,760 "	"$8,109,997 "	"$922,225 "	"$11,602,503 "	"$4,212,864 "	"$30,917,384 "	--	"$131,474,697 "	--	--	--
"University of Colorado Foundation (Boulder, CO) "	"$1,307,337 "	"$40,164 "	"$82,642 "	"$106,133 "	"$29,866 "	"$556,351 "	"$2,114,749 "	"$314,694 "	"$490,747 "	"$5,416,255 "	9.90%	10.40%	9.40%	64.50%	--	"212,370"	"20,927"	"$20,056,726 "	"1,488"	"$1,373,058 "	298	--	--	--	"$27,616,256 "	"$24,494 "	"$32,135,213 "	"$45,855 "	"$13,164,222 "	"$405,422 "	"$20,615,112 "	"$1,072,698 "	"$51,927,850 "	--	"$105,182,645 "	--	--	--
"University of Connecticut Foundation (Storrs, CT) "	"$691,389 "	"$24,250 "	"$4,664 "	$0 	"$76,537 "	$430 	"$28,402 "	"$1,999,888 "	$0 	"$3,607,689 "	15.50%	16.00%	14.80%	88.50%	--	"154,340"	"23,868"	"$11,226,519 "	"7,790"	"$7,303,548 "	937	--	--	--	"$10,973,367 "	"$34,423 "	"$9,213,064 "	"$13,748 "	"$6,775,305 "	"$2,198,056 "	"$7,019,329 "	"$7,305,972 "	"$23,936,027 "	--	"$43,258,770 "	--	--	--
"University of Delaware (Newark, DE) "	--	--	--	--	--	--	--	--	--	--	11.30%	11.30%	11.40%	86.00%	--	"115,664"	"13,124"	"$3,278,653 "	--	--	--	--	--	--	"$15,661,734 "	"$24,516 "	"$17,155,382 "	--	--	--	--	--	"$21,571,775 "	--	"$43,023,915 "	--	--	--
"University of Florida (Gainesville, FL) "	--	--	--	--	--	--	--	--	--	--	20.50%	--	--	96.80%	--	"226,997"	"46,601"	--	"14,061"	"$19,842,872 "	144	--	--	--	"$80,943,075 "	"$25,499 "	"$26,719,990 "	--	--	--	--	--	"$137,333,557 "	--	"$179,330,018 "	--	--	--
"University of Georgia (Athens, GA) "	"$2,543,242 "	"$5,977 "	"$40,294 "	"$162,665 "	"$85,489 "	$159 	"$6,496,785 "	"$1,722,857 "	"$238,168 "	"$12,442,022 "	17.40%	19.00%	16.60%	90.80%	--	"195,450"	"33,952"	"$21,927,338 "	"13,278"	"$14,064,305 "	"2,226"	--	--	--	"$10,999,049 "	"$30,299 "	"$10,354,423 "	"$62,895 "	"$5,172,649 "	"$689,916 "	"$9,080,757 "	"$3,882,420 "	"$35,626,956 "	--	"$57,831,973 "	--	--	--
"University of Hawaii Foundation (Honolulu, HI) "	"$180,783 "	"$6,491 "	"$39,223 "	"$50,488 "	"$30,508 "	$0 	"$234,339 "	"$97,022 "	"$718,459 "	"$1,465,902 "	8.70%	9.10%	8.50%	100.00%	--	"160,747"	"14,064"	"$3,034,574 "	0	$0 	0	--	--	--	"$4,241,738 "	"$18,613 "	"$4,291,495 "	"$26,009 "	"$3,481,536 "	"$455,151 "	"$3,804,924 "	"$943,435 "	"$13,383,780 "	--	"$20,527,052 "	--	--	--
"University of Houston (Houston, TX) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Idaho (Moscow, ID) "	"$927,008 "	"$14,735 "	"$56,340 "	"$1,969 "	"$82,213 "	"$22,929 "	"$810,693 "	"$49,311 "	"$68,017 "	"$2,362,251 "	15.10%	19.10%	13.50%	97.90%	--	"68,217"	"10,320"	"$15,661,895 "	316	"$77,862 "	3	--	--	--	"$2,087,026 "	"$25,314 "	"$3,711,161 "	$60 	"$2,377,661 "	"$14,722 "	"$1,046,511 "	"$77,862 "	"$7,389,703 "	--	"$23,956,564 "	--	--	--
"University of Iowa (Iowa City, IA) "	"$4,557,119 "	"$77,022 "	"$1,068,393 "	"$16,305 "	"$131,842 "	$0 	"$640,506 "	"$2,230,939 "	"$2,397,057 "	"$13,021,722 "	14.80%	13.90%	14.00%	50.30%	--	"226,478"	"33,601"	"$26,583,367 "	"9,560"	"$6,945,203 "	"1,152"	--	--	--	"$11,365,888 "	"$32,359 "	"$16,959,529 "	"$112,650 "	"$11,805,184 "	"$804,759 "	"$6,622,737 "	"$6,098,031 "	"$49,430,091 "	--	"$85,260,102 "	--	--	--
"University of Kansas (Lawrence, KS) "	"$4,731,825 "	"$91,260 "	"$188,467 "	"$6,751 "	"$59,262 "	"$375,066 "	"$769,446 "	"$3,369,298 "	"$1,865,389 "	"$12,792,708 "	14.10%	13.40%	13.50%	81.00%	--	"166,991"	"23,617"	"$30,253,158 "	"5,653"	"$5,090,249 "	198	--	--	--	"$11,517,695 "	"$22,936 "	"$23,640,512 "	"$296,604 "	"$17,970,767 "	"$700,318 "	"$10,038,584 "	"$5,090,249 "	"$45,475,292 "	--	"$71,801,190 "	--	--	--
"University of Kentucky (Lexington, KY) "	"$708,404 "	"$515,604 "	"$19,851 "	"$286,371 "	"$360,091 "	$0 	"$1,946,636 "	"$18,378 "	"$2,054,109 "	"$5,991,793 "	8.90%	--	7.00%	40.80%	--	"242,559"	"21,485"	"$15,623,939 "	--	--	--	--	--	--	"$12,395,422 "	"$23,333 "	"$19,162,345 "	"$27,812 "	"$14,188,427 "	"$28,461 "	"$9,433,225 "	"$113,131 "	"$38,020,935 "	--	"$60,958,456 "	--	--	--
"University of Louisiana, Lafayette (Lafayette, LA) "	"$35,919 "	$410 	$0 	$0 	"$3,207 "	$0 	"$47,223 "	$0 	"$310,497 "	"$598,231 "	5.70%	5.70%	5.60%	100.00%	--	"70,892"	"4,007"	"$836,155 "	--	--	--	--	--	--	"$14,514,786 "	"$11,578 "	"$172,865 "	$0 	"$49,665 "	$0 	"$1,152,012 "	$0 	"$2,071,111 "	--	"$15,878,197 "	--	--	--
"University of Louisville (Louisville, KY) "	"$925,453 "	"$5,748 "	"$3,910 "	"$2,271 "	"$29,163 "	$0 	"$331,369 "	"$1,651,013 "	"$90,251 "	"$3,044,870 "	11.90%	11.90%	11.50%	95.60%	--	"85,064"	"10,161"	"$8,957,252 "	"6,440"	"$6,575,108 "	151	--	--	--	"$9,808,815 "	"$24,003 "	"$9,323,999 "	"$95,500 "	"$7,506,474 "	"$1,963,962 "	"$6,475,846 "	"$6,575,109 "	"$24,067,591 "	--	"$37,959,589 "	--	--	--
"University of Maine at Orono (Orono, ME) "	"$541,199 "	$0 	$363 	"$44,084 "	"$19,747 "	"$1,740 "	"$116,045 "	"$80,176 "	"$169,507 "	"$1,488,824 "	3.90%	--	2.60%	99.20%	--	"70,810"	"2,731"	"$3,733,357 "	"1,480"	"$403,308 "	357	--	--	--	"$2,243,881 "	"$18,649 "	"$1,552,050 "	"$3,500 "	"$896,790 "	"$114,796 "	"$1,794,037 "	"$547,305 "	"$5,336,591 "	--	"$10,628,194 "	--	--	--
"University of Maryland College Park (College Park, MD) "	"$1,048,447 "	"$151,625 "	"$21,480 "	"$101,263 "	"$24,500 "	"$2,270,075 "	"$468,851 "	"$7,106,470 "	"$299,373 "	"$11,593,097 "	11.90%	--	6.10%	86.10%	--	"201,915"	"24,011"	"$17,943,432 "	"8,569"	"$20,158,622 "	1	--	--	--	"$23,044,228 "	"$27,743 "	"$18,804,241 "	"$523,220 "	"$17,089,182 "	"$5,619,745 "	"$20,503,076 "	"$20,158,622 "	"$59,746,173 "	--	"$72,278,721 "	--	--	--
"University of Maryland-Balt. County (Adelphi, MD) "	"$39,906 "	$0 	$100 	$665 	"$4,152 "	$0 	"$30,872 "	"$18,395 "	"$14,030 "	"$185,545 "	7.70%	--	7.40%	99.60%	--	"33,072"	"2,539"	"$421,300 "	698	"$100,489 "	18	--	--	--	"$5,368,520 "	"$19,820 "	"$1,916,449 "	$0 	"$867,949 "	"$21,410 "	"$3,528,122 "	"$100,810 "	"$6,101,194 "	--	"$10,490,892 "	--	--	--
"University of Massachusetts, Amherst (Amherst, MA) "	"$1,720,258 "	$165 	$235 	"$1,570 "	"$57,125 "	"$5,731 "	"$100,901 "	"$330,332 "	"$215,009 "	"$2,707,746 "	14.40%	14.40%	13.90%	99.50%	--	"156,972"	"22,535"	"$4,514,099 "	"1,927"	"$758,237 "	3	--	--	--	"$4,832,677 "	--	"$5,712,400 "	"$1,500 "	"$3,802,148 "	"$152,518 "	"$4,080,082 "	"$758,238 "	"$13,422,714 "	--	"$22,222,290 "	--	--	--
"University of Massachusetts, Boston (Boston, MA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Massachusetts, Lowell (Lowell, MA) "	"$235,150 "	$0 	$0 	$530 	$666 	$0 	"$33,995 "	"$41,112 "	"$98,129 "	"$584,327 "	13.20%	--	12.50%	85.70%	--	"55,859"	"7,363"	"$886,539 "	343	"$119,552 "	0	--	--	--	"$30,207,253 "	"$11,775 "	"$968,234 "	"$3,250 "	"$965,734 "	"$30,248 "	"$3,808,095 "	"$99,867 "	"$5,587,674 "	--	"$32,458,249 "	--	--	--
