Public Research/Doctoral / FY2000 																																						
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"SUNY-Binghamton (Binghamton, NY) "	"$343,438 "	$0 	$125 	$0 	"$11,977 "	$175 	"$21,710 "	"$64,813 "	"$13,392 "	"$846,976 "	11.70%	--	11.10%	90.00%	--	"70,519"	"8,272"	"$2,309,760 "	564	"$115,237 "	47	--	611	--	"$1,135,400 "	"$14,299 "	"$1,674,580 "	"$1,000 "	"$683,058 "	"$20,157 "	"$969,971 "	"$116,500 "	"$4,051,880 "	--	"$8,324,330 "	--	--	--
"SUNY-Buffalo (Buffalo, NY) "	"$1,458,120 "	$0 	"$10,454 "	"$141,154 "	"$42,716 "	$0 	"$382,488 "	$0 	"$177,408 "	"$2,617,880 "	10.90%	8.40%	10.70%	91.30%	--	"157,267"	"17,173"	"$8,152,160 "	"1,706"	"$388,057 "	28	--	"1,734"	--	"$6,505,500 "	"$21,581 "	"$6,314,260 "	$0 	"$5,937,850 "	$0 	"$1,995,960 "	$0 	"$13,642,800 "	--	"$28,287,100 "	--	--	--
"SUNY-College of Env. Sci.-Forestry (Syracuse, NY) "	$0 	$0 	$0 	$0 	$175 	$420 	"$19,258 "	$0 	"$1,690 "	"$218,821 "	23.00%	--	--	73.30%	--	"15,000"	"3,451"	"$549,142 "	--	--	--	--	--	--	"$250,761 "	--	"$27,150 "	$0 	"$22,350 "	$0 	"$123,628 "	$0 	"$405,425 "	--	"$1,253,200 "	--	--	--
"SUNY-Stony Brook (Stony Brook, NY) "	"$65,872 "	$0 	"$3,323 "	"$10,877 "	"$2,170 "	$175 	"$181,471 "	$50 	"$27,347 "	"$522,967 "	4.80%	--	4.70%	97.90%	--	"84,222"	"4,029"	"$680,678 "	9	"$20,836 "	17	--	26	--	"$8,195,400 "	"$25,086 "	"$5,046,720 "	$0 	"$4,251,620 "	"$20,585 "	"$7,272,980 "	"$20,836 "	"$16,625,700 "	--	"$20,080,000 "	--	--	--
"Temple University (Philadelphia, PA) "	--	--	--	--	--	--	--	--	--	--	8.00%	--	--	74.40%	--	"234,596"	"18,750"	"$6,173,440 "	--	--	--	--	--	--	"$4,417,110 "	"$15,754 "	"$8,219,580 "	--	--	--	--	--	"$17,187,000 "	--	"$39,720,900 "	--	--	--
"Tennessee State University (Nashville, TN) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Texas A&M Univ.-Commerce (Commerce, TX) "	"$139,505 "	$0 	$0 	$0 	$0 	$0 	$770 	"$19,420 "	"$61,593 "	"$299,400 "	1.50%	--	0.90%	100.00%	--	"68,753"	"1,000"	"$480,023 "	32	"$34,235 "	0	--	32	--	"$285,651 "	"$8,868 "	"$47,284 "	$0 	"$47,284 "	"$10,430 "	"$278,126 "	"$34,235 "	"$1,178,880 "	--	"$1,517,080 "	--	--	--
"Texas A&M Univ.-Kingsville (Kingsville, TX) "	"$10,249 "	$0 	"$9,950 "	"$2,518 "	$0 	$0 	"$22,206 "	"$55,627 "	"$4,718 "	"$118,106 "	1.80%	--	1.10%	100.00%	--	"23,000"	424	"$194,794 "	476	"$178,655 "	36	--	512	--	"$729,992 "	"$10,907 "	"$2,018,820 "	$125 	"$809,317 "	"$25,809 "	"$303,899 "	"$130,088 "	"$1,557,280 "	--	"$4,357,020 "	--	--	--
"Texas A&M University (College Station, TX) "	"$234,170 "	"$14,125 "	"$5,422 "	"$1,050 "	"$26,276 "	"$5,036,710 "	"$431,726 "	"$9,757,580 "	"$2,750,220 "	"$22,611,600 "	21.70%	--	21.70%	100.00%	--	"195,104"	"42,337"	"$41,748,100 "	"26,139"	"$10,934,300 "	574	--	"26,713"	--	"$28,828,300 "	"$16,219 "	"$18,881,800 "	$0 	"$15,100,800 "	"$169,800 "	"$21,376,700 "	"$9,930,170 "	"$72,215,900 "	--	"$110,426,000 "	--	--	--
"Texas Tech University (Lubbock, TX) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Texas Woman's University (Denton, TX) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Univ of California, Berkeley (Berkeley, CA) "	"$8,855,950 "	$0 	"$910,188 "	"$432,094 "	"$816,457 "	"$1,790 "	"$1,628,140 "	"$3,179,920 "	"$7,066,040 "	"$26,002,900 "	10.80%	9.00%	10.40%	--	--	"313,232"	"33,955"	"$56,860,500 "	"5,270"	"$5,836,440 "	494	--	"5,764"	--	"$35,033,100 "	"$38,543 "	"$42,444,900 "	"$201,110 "	"$24,275,800 "	"$396,843 "	"$26,256,500 "	"$4,775,360 "	"$93,947,700 "	--	"$166,844,000 "	--	--	--
"Univ of California, Davis (Davis, CA) "	"$563,614 "	$0 	"$123,016 "	"$123,593 "	"$14,621 "	$0 	"$161,063 "	"$29,434 "	"$224,490 "	"$1,960,230 "	7.50%	7.80%	7.30%	89.40%	--	"139,639"	"10,417"	"$3,265,610 "	468	"$120,786 "	13	--	481	--	"$27,261,800 "	"$39,027 "	"$15,772,000 "	"$1,000 "	"$10,471,500 "	"$33,801 "	"$24,994,800 "	"$120,786 "	"$55,798,900 "	--	"$76,768,100 "	--	--	--
"Univ of California, Irvine (Irvine, CA) "	"$72,114 "	$45 	"$125,586 "	$0 	"$6,020 "	"$4,874 "	"$112,194 "	"$38,312 "	"$349,333 "	"$1,025,520 "	5.00%	--	4.80%	84.70%	--	"65,627"	"3,303"	"$1,056,530 "	--	"$722,508 "	--	--	--	--	"$18,689,900 "	"$34,573 "	"$9,778,220 "	"$2,025 "	"$8,156,040 "	"$369,227 "	"$16,915,000 "	"$536,669 "	"$45,281,300 "	--	"$67,254,200 "	--	--	--
"Univ of California, Los Angeles (Los Angeles, CA) "	"$3,842,100 "	$0 	"$1,372,360 "	"$293,671 "	"$14,463 "	$0 	"$693,589 "	"$1,813,810 "	"$533,018 "	"$12,613,400 "	11.60%	--	10.60%	75.60%	--	"268,001"	"31,116"	"$61,300,600 "	"3,968"	"$4,490,190 "	211	--	"4,179"	--	"$35,696,200 "	"$46,787 "	"$109,966,000 "	"$224,680 "	"$78,070,100 "	"$401,865 "	"$21,025,600 "	"$3,382,760 "	"$134,844,000 "	--	"$253,765,000 "	--	--	--
"Univ of California, Riverside (Riverside, CA) "	"$23,578 "	$0 	"$2,951 "	$129 	"$1,513 "	$0 	"$20,079 "	"$59,961 "	"$78,415 "	"$426,677 "	7.80%	--	7.70%	17.40%	--	"38,249"	"2,989"	"$461,817 "	688	"$358,779 "	0	--	688	--	"$5,534,400 "	"$22,040 "	"$3,191,940 "	"$8,000 "	"$2,376,440 "	"$158,541 "	"$2,220,990 "	"$358,779 "	"$7,439,040 "	--	"$12,403,400 "	--	--	--
"Univ of California, San Diego (La Jolla, CA) "	"$289,733 "	$600 	"$36,040 "	$0 	$525 	"$5,225 "	"$185,427 "	$0 	"$2,245 "	"$748,116 "	6.20%	--	5.80%	67.90%	--	"80,188"	"4,966"	"$2,041,340 "	0	$0 	0	--	0	--	"$20,464,000 "	"$52,716 "	"$47,784,100 "	$0 	"$40,690,500 "	$0 	"$19,340,000 "	$0 	"$87,679,300 "	--	"$112,792,000 "	--	--	--
"Univ of California, Santa Barbara (Santa Barbara, CA) "	"$326,062 "	"$103,025 "	"$36,948 "	$0 	"$2,280 "	"$124,685 "	"$58,349 "	"$93,508 "	"$25,774 "	"$1,513,620 "	6.60%	--	7.00%	23.70%	--	"127,153"	"8,434"	"$2,944,640 "	983	"$417,452 "	4	--	987	--	"$5,087,200 "	"$20,285 "	"$8,064,530 "	"$23,746 "	"$7,555,190 "	"$71,380 "	"$3,774,740 "	"$324,152 "	"$16,336,500 "	--	"$24,110,800 "	--	--	--
"Univ of California, Santa Cruz (Santa Cruz, CA) "	"$197,856 "	$410 	"$12,295 "	$0 	"$52,251 "	"$6,616 "	"$50,069 "	"$13,192 "	"$85,666 "	"$515,445 "	9.80%	--	8.00%	19.40%	--	"40,796"	"3,978"	"$763,741 "	393	"$117,141 "	0	--	393	--	"$2,713,760 "	"$23,126 "	"$5,288,630 "	$750 	"$3,386,630 "	"$39,318 "	"$1,986,240 "	"$117,141 "	"$8,239,900 "	--	"$15,564,000 "	--	--	--
Univ of Illinois - Chicago (IL) 	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Univ of Illinois - Urbana-Champaign (Urbana, IL) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Univ of North Carolina at Chapel Hill (Chapel Hill, NC) "	"$5,857,070 "	"$140,041 "	"$593,667 "	"$151,978 "	"$488,713 "	"$1,825 "	"$273,437 "	"$3,593,380 "	"$680,948 "	"$12,462,600 "	23.10%	27.10%	--	84.60%	--	"200,834"	"46,474"	"$46,733,600 "	"8,675"	"$5,590,720 "	"2,081"	--	"10,756"	--	"$40,504,400 "	"$38,891 "	"$36,879,400 "	"$64,101 "	"$29,560,800 "	"$199,362 "	"$37,153,300 "	"$5,590,720 "	"$104,118,000 "	--	"$164,640,000 "	--	--	--
"Univ of North Carolina at Charlotte (Charlotte, NC) "	"$98,344 "	$0 	$0 	$0 	$493 	$0 	"$8,763 "	"$194,798 "	"$110,237 "	"$596,301 "	9.60%	--	9.50%	100.00%	--	"49,954"	"4,811"	"$1,908,770 "	678	"$859,300 "	175	--	853	--	"$3,057,450 "	"$7,763 "	"$612,483 "	"$10,500 "	"$453,083 "	"$462,467 "	"$1,677,870 "	"$859,550 "	"$3,560,060 "	--	"$8,009,180 "	--	--	--
"Univ of North Carolina at Greensboro (Greensboro, NC) "	"$90,897 "	$0 	$50 	$0 	"$6,596 "	"$39,838 "	"$46,263 "	$0 	"$581,422 "	"$1,118,290 "	--	--	--	--	--	--	"7,891"	"$2,743,280 "	18	"$14,415 "	0	--	18	--	"$1,116,440 "	"$12,818 "	"$1,177,730 "	$0 	"$455,173 "	"$8,500 "	"$623,918 "	"$13,290 "	"$3,011,620 "	--	"$8,482,920 "	--	--	--
"Univ. of South Carolina, Columbia (Columbia, SC) "	--	--	--	--	--	--	--	--	--	"$4,675,550 "	15.70%	--	--	98.40%	--	"166,075"	"26,083"	"$13,410,100 "	"14,231"	"$8,155,810 "	0	--	"14,231"	--	"$25,205,800 "	"$15,231 "	"$5,478,240 "	--	"$2,621,270 "	--	"$9,792,020 "	--	"$25,033,000 "	--	"$57,726,100 "	--	--	--
"Univ. of Texas at Arlington (Arlington, TX) "	"$22,193 "	$0 	$0 	"$1,000 "	"$8,058 "	$0 	"$123,655 "	"$45,569 "	"$6,406 "	"$248,681 "	3.70%	--	2.20%	72.00%	--	"83,674"	"3,091"	"$387,027 "	759	"$173,152 "	7	--	766	--	"$7,660,560 "	"$9,020 "	"$768,872 "	"$27,300 "	"$758,009 "	"$52,922 "	"$7,577,380 "	"$173,151 "	"$8,838,040 "	--	"$9,149,730 "	--	--	--
"Univ. of Texas at Austin (Austin, TX) "	"$4,445,780 "	"$120,675 "	"$149,131 "	"$1,925 "	"$7,553 "	$0 	"$487,967 "	"$7,869,100 "	"$1,787,330 "	"$15,227,000 "	11.50%	--	10.90%	94.60%	--	"314,333"	"36,180"	"$42,078,800 "	"11,584"	"$13,906,900 "	156	--	"11,740"	--	"$56,724,700 "	"$12,764 "	"$58,902,000 "	"$503,706 "	"$20,258,100 "	"$2,862,440 "	"$19,908,600 "	"$13,906,900 "	"$66,259,600 "	--	"$201,637,000 "	--	--	--
"Univ. of Texas at Dallas (Richardson, TX) "	"$38,943 "	$0 	$0 	$0 	$0 	$0 	"$6,316 "	$25 	"$24,716 "	"$166,803 "	9.20%	--	9.10%	65.90%	--	"33,324"	"3,071"	"$170,113 "	13	"$19,451 "	0	--	13	--	"$798,452 "	"$11,176 "	"$2,809,270 "	$500 	"$2,809,220 "	"$17,526 "	"$530,418 "	"$19,451 "	"$4,115,960 "	--	"$36,736,800 "	--	--	--
"Univ. of Texas at El Paso (El Paso, TX) "	"$139,859 "	$0 	"$12,150 "	$0 	"$5,457 "	$0 	"$11,855 "	"$276,493 "	"$9,787 "	"$490,667 "	4.90%	--	3.50%	48.40%	--	"80,272"	"3,923"	"$763,381 "	"2,081"	"$1,096,390 "	0	--	"2,081"	--	"$3,418,300 "	"$10,139 "	"$3,717,090 "	"$4,982 "	"$3,192,150 "	"$458,526 "	"$3,197,020 "	"$1,096,390 "	"$7,522,210 "	--	"$9,830,630 "	--	--	--
"University of Akron (Akron, OH) "	"$541,507 "	$0 	$0 	$0 	"$11,911 "	$0 	"$82,443 "	"$505,779 "	"$82,564 "	"$1,232,620 "	7.40%	6.90%	6.60%	85.70%	--	"125,579"	"9,239"	"$4,961,000 "	"1,567"	"$711,780 "	24	--	"1,591"	--	"$3,614,830 "	"$10,350 "	"$1,245,300 "	"$7,269 "	"$1,102,680 "	"$83,545 "	"$2,376,170 "	"$711,845 "	"$5,768,710 "	--	"$15,510,900 "	--	--	--
"University of Alabama (Tuscaloosa, AL) "	"$921,294 "	$0 	$125 	"$74,320 "	"$5,750 "	"$99,171 "	"$102,444 "	"$5,910,550 "	"$389,256 "	"$9,163,350 "	17.00%	--	16.60%	100.00%	--	"226,365"	"38,460"	"$15,082,600 "	"13,230"	"$7,618,100 "	70	--	"13,300"	--	"$11,204,300 "	"$14,975 "	"$2,806,380 "	$878 	"$1,469,790 "	"$360,746 "	"$9,433,690 "	"$7,981,370 "	"$23,899,300 "	--	"$37,687,700 "	--	--	--
"University of Alabama at Birmingham (Birmingham, AL) "	"$275,548 "	$0 	"$28,895 "	"$77,813 "	"$3,393 "	$0 	"$15,175 "	"$123,498 "	"$476,827 "	"$1,003,150 "	10.80%	7.60%	10.40%	100.00%	--	"61,767"	"6,644"	"$1,695,220 "	625	"$724,027 "	7	--	632	--	"$13,817,100 "	"$39,795 "	"$17,918,100 "	"$112,158 "	"$13,106,300 "	"$236,899 "	"$11,987,900 "	"$724,027 "	"$39,255,700 "	--	"$56,863,700 "	--	--	--
"University of Alabama in Huntsville (Huntsville, AL) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Alaska, Fairbanks (Fairbanks, AK) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Arizona (Tucson, AZ) "	"$3,743,760 "	$580 	"$282,245 "	"$143,206 "	"$32,588 "	$0 	"$100,630 "	"$1,808,210 "	$0 	"$6,449,180 "	9.00%	10.20%	8.40%	94.50%	--	"193,451"	"17,407"	"$19,380,000 "	"7,139"	"$5,357,960 "	15	--	"7,154"	--	"$21,617,900 "	"$22,804 "	"$23,194,300 "	"$67,941 "	"$17,232,800 "	"$1,677,790 "	"$18,848,500 "	"$5,357,960 "	"$58,863,600 "	--	"$91,710,700 "	--	--	--
"University of Arkansas (Fayetteville, AR) "	"$2,441,880 "	"$2,802,020 "	"$14,050 "	"$123,061 "	"$27,619 "	$0 	"$5,263,110 "	"$2,626,300 "	"$187,041 "	"$13,566,100 "	16.90%	--	15.90%	98.50%	--	"104,261"	"17,646"	"$24,099,900 "	--	--	--	--	--	--	"$16,157,500 "	"$21,261 "	"$36,572,700 "	$0 	"$11,026,900 "	"$2,708,370 "	"$6,834,300 "	"$8,207,190 "	"$38,785,000 "	--	"$88,197,500 "	--	--	--
"University of Arkansas at Little Rock (Little Rock, AR) "	"$55,368 "	"$10,058 "	$0 	$220 	"$4,535 "	"$1,000 "	"$9,188 "	"$14,538 "	"$11,003 "	"$160,865 "	2.80%	--	2.50%	100.00%	--	"26,400"	744	"$1,623,580 "	--	--	--	--	--	--	"$824,977 "	"$9,979 "	"$3,556,740 "	"$3,750 "	"$1,294,840 "	"$168,830 "	"$685,702 "	"$274,232 "	"$2,715,980 "	--	"$7,384,360 "	--	--	--
"University of Central Florida (Orlando, FL) "	"$263,439 "	$0 	"$2,000 "	$0 	"$8,496 "	$0 	"$13,614 "	"$190,137 "	"$16,859 "	"$538,989 "	5.70%	--	5.60%	48.00%	--	"95,000"	"5,389"	"$807,962 "	"1,886"	"$648,116 "	47	--	"1,933"	--	"$6,548,610 "	"$8,613 "	"$2,753,340 "	"$2,750 "	"$223,939 "	"$195,317 "	"$1,924,330 "	"$648,116 "	"$4,245,860 "	--	"$12,160,400 "	--	--	--
"University of Cincinnati (Cincinnati, OH) "	"$1,278,050 "	"$1,383 "	"$10,271 "	"$61,280 "	"$12,115 "	"$8,574 "	"$230,825 "	"$1,760,860 "	$0 	"$3,572,830 "	8.80%	8.10%	8.10%	100.00%	--	"192,558"	"16,864"	"$18,581,200 "	"2,341"	"$3,541,040 "	197	--	"2,538"	--	"$25,416,600 "	"$16,852 "	"$7,476,140 "	"$47,600 "	"$6,539,150 "	"$815,767 "	"$9,332,000 "	"$3,541,040 "	"$25,496,900 "	--	"$61,671,400 "	--	--	--
"University of Colorado Foundation (Boulder, CO) "	"$1,959,930 "	"$2,960 "	"$253,799 "	"$4,433 "	"$61,237 "	"$778,548 "	"$2,018,010 "	"$409,780 "	"$946,251 "	"$6,475,950 "	11.30%	10.20%	10.40%	97.50%	--	"202,866"	"22,826"	"$20,844,400 "	"1,353"	"$1,054,960 "	271	--	"1,624"	--	"$31,843,100 "	"$13,477 "	"$25,649,500 "	"$50,588 "	"$16,137,600 "	"$335,959 "	"$29,358,600 "	"$1,054,960 "	"$63,097,200 "	--	"$95,473,800 "	--	--	--
"University of Connecticut Foundation (Storrs, CT) "	"$538,904 "	"$10,000 "	"$13,199 "	$953 	"$125,869 "	$525 	"$48,705 "	"$1,949,850 "	"$276,357 "	"$3,694,570 "	15.20%	15.90%	14.70%	94.20%	--	"143,374"	"21,768"	"$9,437,830 "	"7,428"	"$6,353,710 "	"1,470"	--	"8,898"	--	"$8,059,360 "	"$32,593 "	"$8,737,950 "	"$5,537 "	"$4,554,970 "	"$1,827,710 "	"$4,428,560 "	"$6,353,710 "	"$18,435,100 "	--	"$36,955,100 "	--	--	--
"University of Delaware (Newark, DE) "	"$646,791 "	$0 	"$2,913 "	"$8,577 "	"$56,665 "	"$7,893 "	"$71,782 "	"$256,025 "	"$53,195 "	"$1,372,680 "	12.60%	11.60%	12.00%	60.90%	--	"101,984"	"12,811"	"$4,983,550 "	"3,144"	"$860,390 "	62	--	"3,206"	--	"$8,091,290 "	"$17,863 "	"$10,419,100 "	"$2,000 "	"$6,562,070 "	"$238,095 "	"$5,253,300 "	"$869,390 "	"$16,655,600 "	--	"$44,678,600 "	--	--	--
"University of Florida (Gainesville, FL) "	--	--	--	--	--	--	--	--	--	--	13.60%	--	--	95.90%	--	"218,942"	"29,834"	"$43,373,200 "	"13,590"	"$13,541,200 "	297	--	"13,887"	--	"$38,773,000 "	"$27,042 "	"$41,895,100 "	--	--	--	--	--	"$78,660,100 "	--	"$163,600,000 "	--	--	--
"University of Georgia (Athens, GA) "	"$1,707,240 "	"$3,950 "	"$9,020 "	"$129,261 "	"$24,024 "	"$1,046 "	"$4,831,860 "	"$996,000 "	"$190,645 "	"$9,154,950 "	18.80%	19.50%	18.30%	92.30%	--	"180,748"	"34,009"	"$15,224,300 "	"14,666"	"$10,331,000 "	565	--	"15,231"	--	"$10,419,600 "	"$29,227 "	"$10,354,700 "	"$156,830 "	"$6,409,550 "	"$850,583 "	"$6,402,200 "	"$2,500,270 "	"$28,022,500 "	--	"$45,738,900 "	--	--	--
"University of Hawaii Foundation (Honolulu, HI) "	"$144,684 "	"$228,234 "	"$23,506 "	"$39,746 "	"$54,895 "	$990 	"$149,543 "	"$100,343 "	"$650,732 "	"$1,481,690 "	9.10%	16.60%	8.80%	100.00%	--	"134,285"	"12,189"	"$2,707,900 "	"3,099"	"$867,603 "	0	--	"3,099"	--	"$11,471,100 "	"$14,041 "	"$4,275,010 "	"$62,948 "	"$3,674,530 "	"$439,492 "	"$10,028,100 "	"$867,604 "	"$19,597,700 "	--	"$28,201,900 "	--	--	--
"University of Houston (Houston, TX) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Idaho (Moscow, ID) "	"$843,750 "	"$323,373 "	"$114,971 "	"$2,566 "	"$21,088 "	"$9,321 "	"$622,852 "	"$274,375 "	"$77,198 "	"$3,053,810 "	13.10%	14.70%	11.70%	81.70%	--	"78,592"	"10,331"	"$14,536,400 "	"2,136"	"$540,514 "	32	--	"2,168"	--	"$6,952,780 "	"$17,360 "	"$2,953,110 "	$650 	"$1,930,520 "	"$83,397 "	"$5,202,980 "	"$540,514 "	"$11,355,400 "	--	"$27,395,500 "	--	--	--
"University of Iowa (Iowa City, IA) "	"$3,821,680 "	"$86,854 "	"$625,040 "	$622 	"$175,288 "	$0 	"$1,288,230 "	"$2,091,340 "	"$1,642,400 "	"$10,165,300 "	13.30%	12.00%	12.00%	69.40%	--	"210,958"	"27,977"	"$26,745,200 "	"9,950"	"$5,870,440 "	578	--	"10,528"	--	"$12,900,900 "	"$26,416 "	"$13,579,100 "	"$59,702 "	"$10,827,600 "	"$908,640 "	"$7,381,180 "	"$4,945,150 "	"$45,193,700 "	--	"$83,893,800 "	--	--	--
"University of Kansas (Lawrence, KS) "	"$3,189,360 "	"$105,974 "	"$305,943 "	"$3,889 "	"$36,032 "	"$101,465 "	"$1,640,030 "	"$1,890,140 "	"$1,356,440 "	"$10,243,200 "	14.30%	13.70%	13.40%	58.90%	--	"155,764"	"22,309"	"$28,346,900 "	"5,688"	"$3,906,760 "	376	--	"6,064"	--	"$18,317,400 "	"$20,226 "	"$27,124,700 "	"$140,947 "	"$24,291,200 "	"$667,293 "	"$16,000,100 "	"$3,446,030 "	"$54,055,200 "	--	"$78,491,000 "	--	--	--
"University of Kentucky (Lexington, KY) "	"$707,584 "	"$14,170 "	"$47,406 "	"$253,735 "	"$42,444 "	"$40,000 "	"$301,027 "	"$1,279,740 "	"$329,530 "	"$3,413,960 "	8.90%	--	7.10%	32.20%	--	"221,433"	"19,784"	"$14,083,700 "	--	"$4,977,140 "	--	--	--	--	"$11,266,400 "	"$30,147 "	"$9,496,060 "	"$264,259 "	"$6,782,410 "	"$1,774,110 "	"$7,372,950 "	"$4,977,140 "	"$23,999,700 "	--	"$48,381,900 "	--	--	--
"University of Louisiana, Lafayette (Lafayette, LA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Louisville (Louisville, KY) "	"$956,513 "	"$4,974 "	"$15,865 "	$100 	"$24,305 "	$0 	"$69,655 "	"$1,383,800 "	"$276,922 "	"$2,753,720 "	14.10%	14.10%	13.60%	90.80%	--	"80,040"	"11,257"	"$9,349,540 "	"5,445"	"$5,068,630 "	65	--	"5,510"	--	"$16,169,700 "	"$20,071 "	"$7,000,070 "	"$14,000 "	"$3,475,290 "	"$1,616,660 "	"$6,336,040 "	"$5,068,630 "	"$18,962,800 "	--	"$44,091,300 "	--	--	--
"University of Maine at Orono (Orono, ME) "	"$444,370 "	$0 	$200 	"$61,807 "	"$11,291 "	"$27,000 "	"$192,266 "	"$21,050 "	"$106,985 "	"$1,347,730 "	10.50%	11.70%	10.00%	86.10%	--	"83,103"	"8,710"	"$4,780,460 "	"1,810"	"$535,811 "	141	--	"1,951"	--	"$2,730,140 "	"$18,754 "	"$4,719,840 "	"$50,000 "	"$1,687,080 "	$0 	"$2,041,930 "	"$122,450 "	"$6,207,530 "	--	"$14,388,100 "	--	--	--
"University of Maryland College Park (College Park, MD) "	"$248,441 "	$0 	"$16,638 "	"$19,520 "	"$30,741 "	"$862,084 "	"$42,982 "	"$2,168,480 "	"$790,774 "	"$4,314,370 "	7.30%	--	7.10%	94.40%	--	"187,689"	"13,699"	"$10,624,300 "	"5,351"	"$5,621,030 "	2	--	"5,353"	--	"$21,235,500 "	"$16,124 "	"$11,690,300 "	"$157,399 "	"$10,462,500 "	"$1,145,540 "	"$19,019,400 "	"$5,759,700 "	"$40,774,300 "	--	"$56,119,200 "	--	--	--
"University of Maryland-Balt. County (Adelphi, MD) "	"$12,007 "	$0 	$0 	$0 	"$2,097 "	$0 	"$6,241 "	"$11,904 "	"$16,450 "	"$162,260 "	7.30%	--	7.10%	99.40%	--	"28,744"	"2,110"	"$219,269 "	292	"$49,048 "	4	--	296	--	"$3,657,240 "	"$11,233 "	"$2,374,060 "	$0 	"$1,586,490 "	"$20,647 "	"$2,553,930 "	"$50,123 "	"$5,211,070 "	--	"$7,925,910 "	--	--	--
"University of Massachusetts, Amherst (Amherst, MA) "	"$1,540,300 "	$50 	"$1,000 "	"$1,500 "	"$39,750 "	"$6,029 "	"$108,628 "	"$377,629 "	"$308,838 "	"$2,637,390 "	14.60%	14.90%	14.10%	91.50%	--	"146,243"	"21,375"	"$7,305,390 "	"1,974"	"$802,084 "	1	--	"1,975"	--	"$5,073,500 "	"$20,444 "	"$3,283,290 "	"$16,350 "	"$2,695,240 "	"$190,704 "	"$3,796,040 "	"$802,084 "	"$11,249,500 "	--	"$21,117,200 "	--	--	--
"University of Massachusetts, Boston (Boston, MA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Massachusetts, Lowell (Lowell, MA) "	"$158,012 "	$0 	$0 	$308 	$710 	$0 	"$92,646 "	"$14,579 "	"$29,276 "	"$494,592 "	12.80%	--	12.50%	100.00%	--	"47,340"	"6,060"	"$795,889 "	226	"$42,193 "	0	--	226	--	"$20,341,900 "	"$11,315 "	"$1,185,890 "	$0 	"$1,150,890 "	"$10,107 "	"$7,104,800 "	"$32,409 "	"$8,941,050 "	--	"$22,620,900 "	--	--	--
"University of Memphis (Memphis, TN) "	"$216,339 "	$700 	$495 	$0 	"$4,101 "	$0 	"$12,808 "	"$25,000 "	"$171,844 "	"$464,336 "	4.20%	--	4.00%	--	--	"84,940"	"3,530"	"$1,044,480 "	9	"$447,970 "	0	--	9	--	"$3,564,290 "	--	"$1,173,680 "	"$200,000 "	"$721,683 "	"$100,000 "	"$2,452,740 "	"$447,970 "	"$4,269,850 "	--	"$8,810,790 "	--	--	--
