Public Research/Doctoral / FY2009 																																						
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"Portland State University (Portland, OR) "	"$623,991 "	$0 	$10 	$45 	"$49,593 "	$0 	"$94,346 "	"$99,563 "	"$52,695 "	"$1,065,397 "	3.70%	--	3.50%	81.20%	8.40%	"118,227"	"4,334"	"$1,318,622 "	779	"$514,849 "	0	$0 	779	"$514,849 "	"$4,068,061 "	$772 	"$7,243,855 "	"$33,000 "	"$5,735,364 "	"$91,829 "	"$3,222,346 "	"$506,368 "	"$11,724,699 "	"$15,638,317 "	"$15,649,943 "	--	--	--
"Purdue University (West Lafayette, IN) "	"$6,149,608 "	"$36,201 "	"$198,565 "	"$363,192 "	"$96,313 "	$485 	"$3,317,759 "	"$3,696,971 "	"$1,162,878 "	"$16,716,898 "	13.40%	14.50%	12.90%	72.30%	23.40%	"385,869"	"51,778"	"$40,739,961 "	"7,726"	"$6,122,736 "	811	"$10,324,356 "	"8,537"	"$16,447,092 "	"$61,948,328 "	"$22,119 "	"$37,136,513 "	"$90,955 "	"$33,299,234 "	"$582,908 "	"$46,751,959 "	"$5,408,694 "	"$122,826,655 "	"$173,835,479 "	"$175,857,926 "	--	--	--
"Rutgers, The State University (New Brunswick, NJ) "	"$1,892,417 "	"$6,555 "	"$152,465 "	"$13,210 "	"$218,044 "	"$5,790 "	"$1,240,677 "	"$2,227,134 "	"$1,311,022 "	"$8,871,420 "	8.30%	8.30%	7.20%	100.00%	24.40%	"345,132"	"28,753"	"$27,313,263 "	"5,396"	"$4,642,947 "	776	"$6,508,816 "	"6,172"	"$11,151,763 "	"$21,457,684 "	"$30,017 "	"$43,641,905 "	"$222,400 "	"$28,626,495 "	"$457,136 "	"$15,939,367 "	"$3,845,035 "	"$67,520,542 "	"$112,081,703 "	"$113,589,656 "	--	--	--
"South Carolina State University (Orangeburg, SC) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"South Dakota State University (Brookings, SD) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Southern Illinois Univ at Carbondale (Carbondale, IL) "	"$723,854 "	"$80,044 "	"$6,910 "	"$2,083 "	"$31,847 "	$0 	"$879,173 "	"$88,611 "	"$258,659 "	"$2,300,812 "	6.40%	--	6.10%	49.80%	34.30%	"205,211"	"13,031"	"$4,188,285 "	"2,959"	"$1,781,925 "	135	"$1,023,179 "	"3,094"	"$2,805,104 "	"$4,048,005 "	"$28,734 "	"$441,539 "	"$1,050 "	"$236,989 "	"$91,827 "	"$3,259,873 "	"$293,117 "	"$8,636,507 "	"$12,204,216 "	"$12,206,219 "	--	--	--
"SUNY-Albany (Albany, NY) "	"$449,641 "	$0 	$375 	$100 	"$143,242 "	"$5,997 "	"$65,601 "	"$161,872 "	"$62,099 "	"$1,355,322 "	6.90%	6.80%	5.80%	80.90%	24.70%	"124,713"	"8,566"	"$1,701,496 "	--	--	--	--	--	--	"$2,674,018 "	"$32,578 "	"$1,073,987 "	"$3,508 "	"$804,382 "	"$53,002 "	"$1,085,911 "	"$252,427 "	"$4,381,983 "	"$6,901,594 "	"$7,001,869 "	--	--	--
"SUNY-Binghamton (Binghamton, NY) "	"$340,226 "	"$57,169 "	"$1,212 "	"$3,413 "	"$16,790 "	"$8,027 "	"$28,120 "	"$118,121 "	"$65,373 "	"$984,752 "	7.80%	8.00%	7.50%	99.30%	15.50%	"92,137"	"7,190"	"$1,853,182 "	"1,862"	"$357,601 "	16	"$38,800 "	"1,878"	"$396,401 "	"$852,008 "	"$18,842 "	"$1,232,974 "	"$7,300 "	"$602,674 "	"$53,403 "	"$642,635 "	"$363,279 "	"$5,831,060 "	"$11,944,722 "	"$12,031,222 "	--	--	--
"SUNY-Buffalo (Buffalo, NY) "	"$2,546,376 "	$0 	"$19,704 "	"$211,138 "	"$16,663 "	$0 	"$535,612 "	"$255,669 "	"$93,945 "	"$3,787,006 "	9.90%	7.30%	9.60%	89.70%	37.00%	"189,168"	"18,635"	"$8,901,314 "	"1,118"	"$374,247 "	85	"$319,288 "	"1,203"	"$693,535 "	"$4,209,211 "	"$27,336 "	"$5,069,206 "	$0 	"$3,622,694 "	"$3,074 "	"$3,499,652 "	"$362,850 "	"$15,639,982 "	"$24,081,698 "	"$25,136,919 "	--	--	--
"SUNY-College of Env. Sci.-Forestry (Syracuse, NY) "	"$28,393 "	$0 	$0 	$0 	"$2,190 "	$0 	"$6,609 "	$0 	"$8,969 "	"$275,602 "	16.70%	--	12.40%	83.30%	25.80%	"18,000"	"3,004"	"$656,815 "	0	$0 	0	$0 	0	$0 	"$230,363 "	"$33,084 "	"$125,496 "	$0 	"$118,496 "	$0 	"$164,410 "	$0 	"$750,372 "	"$2,548,081 "	"$2,548,081 "	--	--	--
"SUNY-Stony Brook (Stony Brook, NY) "	"$216,306 "	"$3,614 "	"$63,212 "	"$41,834 "	$701 	$0 	"$337,000 "	"$151,273 "	"$174,745 "	"$1,226,484 "	5.30%	4.80%	5.00%	82.20%	3.80%	"134,762"	"7,129"	"$1,576,859 "	--	--	--	--	--	--	"$5,522,710 "	"$32,344 "	"$18,475,897 "	"$530,000 "	"$12,788,591 "	"$22,320 "	"$5,139,369 "	"$730,553 "	"$29,582,180 "	"$41,033,468 "	"$41,038,650 "	--	--	--
"Temple University (Philadelphia, PA) "	--	--	--	--	--	--	--	--	--	--	10.40%	--	--	94.70%	16.40%	"203,397"	"21,135"	--	--	--	--	--	--	--	"$4,522,898 "	"$21,940 "	"$16,758,742 "	--	--	--	--	--	"$25,078,132 "	"$40,019,135 "	"$40,019,135 "	--	--	--
"Tennessee State University (Nashville, TN) "	--	--	--	--	--	--	--	--	--	--	4.40%	--	--	100.00%	31.40%	"32,902"	"1,452"	--	--	--	--	--	--	--	"$498,811 "	"$19,391 "	"$99,793 "	--	--	--	--	--	"$1,341,794 "	"$1,414,144 "	"$1,414,144 "	--	--	--
"Texas A&M Univ.-Commerce (Commerce, TX) "	"$29,149 "	$0 	$0 	$906 	$565 	$140 	"$9,297 "	"$27,932 "	"$35,266 "	"$143,973 "	0.60%	--	0.40%	73.70%	57.90%	"76,112"	491	"$1,608,169 "	19	"$47,278 "	--	--	19	"$47,278 "	"$146,647 "	"$12,027 "	"$753,358 "	$0 	"$739,233 "	"$3,150 "	"$126,108 "	"$47,528 "	"$1,107,595 "	"$2,776,439 "	"$2,776,439 "	--	--	--
"Texas A&M Univ.-Kingsville (Kingsville, TX) "	--	--	--	--	--	--	--	--	--	--	3.90%	--	--	21.50%	5.80%	"36,492"	"1,414"	--	--	--	--	--	--	--	"$1,813,436 "	"$17,971 "	"$2,818,576 "	--	--	--	--	--	"$6,339,319 "	"$6,339,319 "	"$6,339,319 "	--	--	--
"Texas A&M University (College Station, TX) "	"$284,111 "	"$100,905 "	"$30,283 "	$0 	"$39,596 "	"$4,072,588 "	"$1,006,678 "	"$17,595,339 "	"$7,821,199 "	"$48,815,925 "	11.60%	--	11.50%	86.50%	45.90%	"332,136"	"38,365"	"$85,701,706 "	1	"$46,250 "	--	--	1	"$46,250 "	"$41,968,692 "	"$24,804 "	"$24,628,415 "	"$14,799 "	"$20,912,932 "	"$223,174 "	"$36,057,534 "	"$17,858,133 "	"$133,021,716 "	"$186,597,643 "	"$189,409,219 "	--	--	--
"Texas Tech University (Lubbock, TX) "	"$835,772 "	"$15,873 "	"$1,436 "	"$79,622 "	"$8,390 "	"$886,501 "	"$217,384 "	"$2,503,620 "	"$100,191 "	"$5,780,375 "	13.40%	--	13.10%	80.00%	27.20%	"175,744"	"23,473"	"$21,261,531 "	--	--	--	--	--	--	"$28,798,628 "	"$16,848 "	"$16,140,478 "	"$92,363 "	"$4,813,218 "	"$2,495,292 "	"$8,547,704 "	"$7,368,939 "	"$24,724,631 "	"$78,071,402 "	"$78,078,809 "	--	--	--
"Texas Woman's University (Denton, TX) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Univ of California, Berkeley (Berkeley, CA) "	"$13,767,384 "	$0 	"$188,698 "	"$921,480 "	"$2,094,472 "	"$104,807 "	"$2,591,577 "	"$7,108,763 "	"$2,938,525 "	"$32,240,030 "	8.40%	7.20%	8.00%	100.00%	25.40%	"416,449"	"35,138"	"$64,834,473 "	"7,152"	"$14,004,295 "	360	"$7,595,323 "	"7,512"	"$21,599,618 "	"$44,435,068 "	"$45,302 "	"$106,037,536 "	"$2,571,529 "	"$51,036,974 "	"$1,318,088 "	"$28,968,500 "	"$12,797,978 "	"$131,139,415 "	"$255,095,124 "	"$256,102,143 "	--	--	--
"Univ of California, Davis (Davis, CA) "	"$549,489 "	"$2,825 "	"$161,281 "	"$330,131 "	"$17,267 "	$0 	"$171,230 "	"$216,559 "	"$88,414 "	"$3,173,183 "	7.60%	--	7.10%	65.00%	7.20%	"166,091"	"12,609"	"$6,643,313 "	"1,394"	"$136,861 "	8	"$672,062 "	"1,402"	"$808,923 "	"$24,928,614 "	"$47,906 "	"$26,952,320 "	"$52,803 "	"$23,644,459 "	"$74,268 "	"$20,318,056 "	"$682,248 "	"$63,605,665 "	"$92,507,131 "	"$94,923,706 "	--	--	--
"Univ of California, Irvine (Irvine, CA) "	$0 	"$6,170 "	"$155,699 "	$0 	"$6,199 "	$0 	"$458,025 "	"$86,375 "	"$823,040 "	"$2,205,008 "	3.80%	--	3.80%	73.40%	3.20%	"112,509"	"4,330"	"$2,387,932 "	684	"$511,699 "	17	"$36,917 "	701	"$548,616 "	"$25,327,122 "	"$36,751 "	"$25,331,631 "	"$4,800 "	"$22,500,896 "	"$129,457 "	"$21,873,651 "	"$438,068 "	"$61,145,424 "	"$75,561,629 "	"$76,059,499 "	--	--	--
"Univ of California, Los Angeles (Los Angeles, CA) "	"$7,861,946 "	"$6,324 "	"$2,857,192 "	"$380,077 "	"$2,550 "	$0 	"$1,629,353 "	"$4,941,174 "	"$81,605 "	"$21,771,093 "	8.60%	8.00%	8.30%	79.70%	16.70%	"367,042"	"31,447"	"$58,597,552 "	"5,008"	"$9,402,245 "	151	"$3,389,935 "	"5,159"	"$12,792,180 "	"$38,463,550 "	"$64,284 "	"$205,966,530 "	"$1,170,659 "	"$159,488,278 "	"$736,832 "	"$29,470,653 "	"$9,397,666 "	"$237,790,776 "	"$351,688,985 "	"$353,283,882 "	--	--	--
"Univ of California, Riverside (Riverside, CA) "	"$158,604 "	$90 	"$1,590 "	$0 	"$13,443 "	"$5,160 "	"$127,474 "	"$78,588 "	"$347,589 "	"$869,020 "	6.40%	--	6.20%	70.10%	4.70%	"69,747"	"4,484"	"$961,480 "	816	"$244,477 "	0	$0 	816	"$244,477 "	"$7,511,518 "	"$25,566 "	"$4,375,738 "	$540 	"$2,633,937 "	"$43,502 "	"$7,288,135 "	"$211,984 "	"$17,746,456 "	"$20,503,880 "	"$20,604,033 "	--	--	--
"Univ of California, San Diego (La Jolla, CA) "	"$545,472 "	$0 	"$31,839 "	$600 	"$12,042 "	$850 	"$322,975 "	"$33,705 "	"$104,020 "	"$1,348,730 "	4.40%	4.30%	4.00%	89.50%	1.70%	"122,338"	"5,347"	"$1,731,286 "	"1,120"	"$269,333 "	30	"$99,950 "	"1,150"	"$369,283 "	"$19,536,090 "	"$60,670 "	"$41,875,181 "	"$21,800 "	"$35,863,949 "	"$49,330 "	"$18,246,114 "	"$269,333 "	"$78,129,276 "	"$100,906,449 "	"$101,346,996 "	--	--	--
"Univ of California, Santa Barbara (Santa Barbara, CA) "	"$365,627 "	$50 	"$145,200 "	"$16,972 "	"$6,203 "	"$221,904 "	"$144,499 "	"$117,943 "	"$1,055,123 "	"$2,888,347 "	5.20%	--	5.10%	96.80%	8.70%	"153,083"	"7,919"	"$3,538,948 "	--	--	--	--	--	--	"$10,957,275 "	"$29,464 "	"$15,328,686 "	"$41,000 "	"$12,131,808 "	"$81,155 "	"$6,730,157 "	"$500,489 "	"$27,346,548 "	"$40,711,789 "	"$40,711,789 "	--	--	--
"Univ of California, Santa Cruz (Santa Cruz, CA) "	"$154,226 "	"$1,575 "	"$8,965 "	$0 	"$55,565 "	"$1,797 "	"$249,977 "	"$23,390 "	"$167,469 "	"$715,891 "	10.00%	10.00%	5.00%	100.00%	2.60%	"56,839"	"5,686"	"$852,364 "	603	"$218,598 "	0	$0 	603	"$218,598 "	"$5,379,197 "	"$24,688 "	"$13,195,798 "	"$18,425 "	"$12,221,316 "	"$31,304 "	"$4,192,937 "	"$218,598 "	"$21,219,857 "	"$32,218,368 "	"$32,319,968 "	--	--	--
Univ of Illinois - Chicago (IL) 	"$1,129,718 "	"$11,300 "	"$241,824 "	"$31,570 "	"$6,621 "	"$105,984 "	"$149,442 "	"$87,041 "	"$921,573 "	"$2,689,073 "	4.00%	2.70%	3.60%	90.20%	17.30%	"174,170"	"6,908"	"$11,007,850 "	--	--	--	--	--	--	"$17,510,642 "	"$66,438 "	"$18,635,044 "	$260 	"$17,411,594 "	"$502,210 "	"$17,143,945 "	"$674,054 "	"$51,351,297 "	"$63,465,129 "	"$63,704,676 "	--	--	--
"Univ of Illinois - Urbana-Champaign (Urbana, IL) "	"$5,791,213 "	"$334,972 "	"$163,450 "	"$202,499 "	"$933,746 "	"$366,484 "	"$903,903 "	"$5,001,248 "	"$3,638,744 "	"$17,336,259 "	9.10%	7.80%	8.00%	80.90%	36.40%	"376,704"	"34,372"	"$52,818,528 "	--	--	--	--	--	--	"$36,772,833 "	"$41,766 "	"$17,766,174 "	"$270,272 "	"$15,390,535 "	"$3,471,982 "	"$32,593,487 "	"$11,738,323 "	"$88,893,726 "	"$145,278,843 "	"$147,963,666 "	--	--	--
"Univ of North Carolina at Chapel Hill (Chapel Hill, NC) "	"$11,323,786 "	"$626,244 "	"$1,110,720 "	"$395,071 "	"$138,450 "	"$215,532 "	"$1,235,510 "	"$10,673,275 "	"$1,687,405 "	"$28,633,686 "	19.50%	22.30%	--	85.00%	21.90%	"255,473"	"49,696"	"$59,186,561 "	"12,261"	"$22,180,848 "	"1,022"	"$6,561,363 "	"13,283"	"$28,742,211 "	"$28,473,857 "	"$56,354 "	"$98,740,139 "	"$339,016 "	"$81,205,188 "	"$590,363 "	"$24,611,815 "	"$14,753,255 "	"$198,148,088 "	"$270,111,159 "	"$271,248,202 "	--	--	--
"Univ of North Carolina at Charlotte (Charlotte, NC) "	"$186,087 "	$0 	$220 	$0 	"$1,529 "	"$1,000 "	"$43,454 "	"$455,969 "	"$3,994 "	"$802,863 "	4.20%	4.50%	4.10%	16.40%	12.90%	"86,404"	"3,661"	"$1,031,166 "	"1,885"	"$1,058,658 "	40	"$947,141 "	"1,925"	"$2,005,799 "	"$3,331,208 "	"$13,554 "	"$1,502,706 "	"$33,774 "	"$578,912 "	"$218,198 "	"$1,866,775 "	"$1,058,658 "	"$4,708,278 "	"$8,020,725 "	"$8,020,725 "	--	--	--
"Univ of North Carolina at Greensboro (Greensboro, NC) "	"$958,930 "	$250 	$0 	$0 	"$21,420 "	"$71,540 "	"$227,674 "	"$97,720 "	"$47,847 "	"$1,525,118 "	5.10%	5.40%	4.60%	22.80%	24.30%	"94,864"	"4,860"	"$4,272,766 "	560	"$217,629 "	51	"$196,603 "	611	"$414,232 "	"$2,124,287 "	"$20,050 "	"$2,239,985 "	"$13,876 "	"$1,464,570 "	"$36,525 "	"$1,474,425 "	"$217,629 "	"$11,049,395 "	"$17,557,585 "	"$17,586,279 "	--	--	--
"Univ. of South Carolina, Columbia (Columbia, SC) "	"$1,544,280 "	"$34,560 "	"$12,665 "	$0 	"$1,164,073 "	"$2,600 "	"$5,602,459 "	"$3,840,727 "	$0 	"$12,413,323 "	11.40%	--	10.90%	91.40%	28.00%	"216,174"	"24,552"	"$21,266,009 "	"13,671"	"$19,230,714 "	0	$0 	"13,671"	"$19,230,714 "	"$27,884,494 "	"$19,733 "	"$11,061,975 "	"$327,900 "	"$9,185,461 "	"$1,043,908 "	"$23,306,617 "	"$8,030,617 "	"$56,571,877 "	"$75,829,338 "	"$76,133,644 "	--	--	--
"Univ. of Texas at Arlington (Arlington, TX) "	"$256,468 "	$0 	$0 	"$2,250 "	"$15,458 "	$0 	"$39,763 "	"$38,392 "	"$5,420 "	"$389,265 "	3.00%	--	2.90%	42.40%	24.70%	"123,195"	"3,698"	"$1,363,057 "	605	"$127,657 "	8	"$24,015 "	613	"$151,672 "	"$2,060,062 "	"$11,776 "	"$618,732 "	$825 	"$584,132 "	"$34,586 "	"$1,329,194 "	"$125,571 "	"$2,769,028 "	"$5,509,702 "	"$5,509,702 "	--	--	--
"Univ. of Texas at Austin (Austin, TX) "	"$7,064,277 "	"$121,643 "	"$281,739 "	$889 	"$39,796 "	$0 	"$3,236,605 "	"$22,773,940 "	"$5,007,955 "	"$39,634,455 "	13.10%	14.80%	12.80%	85.60%	27.10%	"454,703"	"59,349"	"$64,387,507 "	"16,354"	"$37,964,050 "	33	"$279,096 "	"16,387"	"$38,243,146 "	"$47,495,279 "	"$35,748 "	"$82,650,835 "	"$1,938,952 "	"$36,497,487 "	"$5,626,920 "	"$32,423,390 "	"$38,354,515 "	"$129,731,322 "	"$238,004,115 "	"$238,853,465 "	--	--	--
"Univ. of Texas at Dallas (Richardson, TX) "	"$50,247 "	$0 	$315 	$0 	$900 	$0 	"$44,693 "	"$1,940 "	"$10,112 "	"$143,759 "	6.80%	6.20%	6.70%	98.10%	2.40%	"55,848"	"3,788"	"$253,384 "	301	"$45,448 "	0	$0 	301	"$45,448 "	"$2,892,570 "	"$18,118 "	"$3,454,038 "	$0 	"$2,194,548 "	"$49,875 "	"$2,196,777 "	"$94,323 "	"$8,281,111 "	"$10,584,948 "	"$10,584,948 "	--	--	--
"Univ. of Texas at El Paso (El Paso, TX) "	"$320,304 "	$0 	"$1,000 "	$0 	"$16,737 "	$0 	"$105,244 "	"$670,110 "	"$590,420 "	"$1,737,153 "	4.70%	--	4.40%	84.20%	13.50%	"89,210"	"4,214"	"$2,891,685 "	--	--	--	--	--	--	"$5,378,014 "	"$13,242 "	"$6,823,872 "	"$103,746 "	"$6,418,288 "	"$884,669 "	"$5,093,556 "	"$2,578,049 "	"$15,008,899 "	"$21,367,623 "	"$21,625,457 "	--	--	--
"University of Akron (Akron, OH) "	"$761,820 "	$0 	$0 	$0 	"$9,510 "	$0 	"$314,388 "	"$538,303 "	"$65,779 "	"$1,718,118 "	7.70%	7.70%	6.70%	84.80%	6.20%	"145,115"	"11,160"	"$2,737,631 "	"2,958"	"$1,726,409 "	0	$0 	"2,958"	"$1,726,409 "	"$32,785,576 "	"$15,040 "	"$4,858,526 "	"$282,248 "	"$4,546,073 "	"$438,876 "	"$3,672,274 "	"$1,603,149 "	"$12,742,022 "	"$44,025,846 "	"$44,025,846 "	--	--	--
"University of Alabama (Tuscaloosa, AL) "	--	--	--	--	--	--	--	--	--	--	13.50%	--	--	69.40%	40.60%	"218,427"	"29,471"	--	--	--	--	--	--	--	"$17,782,892 "	"$19,073 "	"$6,675,812 "	--	--	--	--	--	"$41,792,921 "	"$75,394,662 "	"$75,614,662 "	--	--	--
"University of Alabama at Birmingham (Birmingham, AL) "	"$841,583 "	"$4,500 "	"$118,902 "	"$105,630 "	"$4,784 "	"$113,837 "	"$57,875 "	"$469,441 "	"$268,022 "	"$1,985,174 "	10.90%	13.00%	9.20%	100.00%	5.10%	"86,191"	"9,395"	"$4,390,164 "	--	--	--	--	--	--	"$9,064,108 "	"$53,071 "	"$37,867,253 "	"$382,813 "	"$35,804,708 "	"$544,501 "	"$8,207,855 "	"$2,209,048 "	"$71,266,430 "	"$86,296,369 "	"$87,537,836 "	--	--	--
"University of Alabama in Huntsville (Huntsville, AL) "	"$28,833 "	$0 	"$2,109 "	$0 	$0 	"$17,740 "	"$17,891 "	"$18,471 "	"$11,445 "	"$99,744 "	2.90%	3.20%	2.70%	100.00%	9.90%	"29,619"	863	"$156,514 "	978	"$164,431 "	0	$0 	978	"$164,431 "	"$573,616 "	"$19,867 "	"$270,482 "	"$10,207 "	"$147,732 "	"$23,979 "	"$439,241 "	"$164,431 "	"$1,006,196 "	"$1,573,901 "	"$1,573,901 "	--	--	--
"University of Alaska, Fairbanks (Fairbanks, AK) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Arizona (Tucson, AZ) "	"$4,074,583 "	"$256,943 "	"$1,024,427 "	"$551,912 "	"$36,735 "	$0 	"$1,494,824 "	"$3,038,456 "	"$47,152 "	"$11,271,952 "	4.90%	4.90%	4.70%	78.50%	12.20%	"255,333"	"12,401"	"$17,219,218 "	"5,830"	"$6,892,378 "	0	$0 	"5,830"	"$6,892,378 "	"$41,040,463 "	"$39,511 "	"$29,539,769 "	"$115,325 "	"$23,135,845 "	"$1,431,035 "	"$36,926,954 "	"$7,501,138 "	"$110,289,067 "	"$141,386,156 "	"$141,919,858 "	--	--	--
"University of Arkansas (Fayetteville, AR) "	"$997,517 "	"$42,077 "	$420 	"$154,523 "	"$83,546 "	"$1,000 "	"$424,442 "	"$7,739,157 "	"$124,303 "	"$9,854,193 "	16.10%	20.80%	15.80%	98.60%	22.40%	"122,491"	"19,684"	"$18,390,364 "	"7,931"	"$15,638,643 "	0	$0 	"7,931"	"$15,638,643 "	"$35,531,106 "	"$28,753 "	"$4,369,948 "	"$186,555 "	"$3,421,330 "	"$1,011,693 "	"$9,021,612 "	"$16,397,314 "	"$36,127,695 "	"$81,949,935 "	"$82,668,502 "	--	--	--
"University of Arkansas at Little Rock (Little Rock, AR) "	"$29,943 "	$270 	$0 	"$39,402 "	"$1,846 "	$0 	"$19,640 "	"$99,494 "	"$141,068 "	"$373,473 "	1.10%	2.00%	0.80%	13.40%	9.90%	"132,039"	"1,454"	"$643,434 "	"4,823"	"$2,694,136 "	940	"$333,483 "	"5,763"	"$3,027,619 "	"$1,479,690 "	"$12,850 "	"$2,138,523 "	"$7,260 "	"$909,923 "	"$460,875 "	"$859,794 "	"$1,020,989 "	"$3,456,284 "	"$6,487,945 "	"$6,492,625 "	--	--	--
"University of Central Florida (Orlando, FL) "	"$250,591 "	$0 	"$53,220 "	$0 	$741 	$0 	"$50,113 "	"$1,277,600 "	"$117,277 "	"$1,788,687 "	7.20%	7.20%	4.00%	85.90%	14.20%	"164,443"	"11,773"	"$2,232,276 "	0	$0 	0	$0 	0	$0 	"$6,672,055 "	"$12,901 "	"$2,362,297 "	"$6,861 "	"$957,139 "	"$704,971 "	"$2,837,067 "	"$2,809,699 "	"$7,989,802 "	"$15,708,426 "	"$15,708,426 "	--	--	--
"University of Cincinnati (Cincinnati, OH) "	"$5,422,149 "	"$65,834 "	"$2,718,284 "	"$166,809 "	"$95,390 "	"$35,701 "	"$334,966 "	"$3,335,241 "	"$233,982 "	"$12,604,428 "	8.10%	7.50%	7.60%	100.00%	18.90%	"222,073"	"18,019"	"$16,959,628 "	"3,998"	"$5,760,953 "	130	"$2,612,708 "	"4,128"	"$8,373,661 "	"$25,825,779 "	"$23,960 "	"$18,922,854 "	"$389,420 "	"$10,814,595 "	"$705,257 "	"$22,401,071 "	"$5,760,953 "	"$61,153,158 "	"$89,726,964 "	"$89,855,755 "	--	--	--
"University of Colorado Foundation (Boulder, CO) "	"$3,314,798 "	"$61,721 "	"$90,097 "	"$105,926 "	"$41,825 "	"$2,377,484 "	"$1,177,018 "	"$1,891,961 "	"$2,901,096 "	"$11,961,926 "	5.80%	6.00%	5.40%	89.90%	15.60%	"332,224"	"19,265"	"$20,830,025 "	"1,653"	"$1,389,594 "	63	"$10,815 "	"1,716"	"$1,400,409 "	"$25,331,686 "	"$30,061 "	"$48,916,023 "	"$65,605 "	"$34,131,329 "	"$624,592 "	"$22,328,275 "	"$3,947,912 "	"$95,396,555 "	"$133,134,414 "	"$133,915,548 "	--	--	--
"University of Connecticut Foundation (Storrs, CT) "	"$593,940 "	"$126,437 "	"$7,072 "	"$10,995 "	"$35,068 "	$0 	"$154,336 "	"$2,618,391 "	"$820,883 "	"$5,368,774 "	9.50%	9.30%	8.70%	73.00%	26.30%	"202,366"	"19,218"	"$8,944,792 "	--	--	--	--	--	--	"$9,981,412 "	"$35,520 "	"$4,683,711 "	"$251,343 "	"$3,849,611 "	"$2,574,823 "	"$7,733,329 "	"$7,653,205 "	"$24,974,554 "	"$33,958,866 "	"$34,338,621 "	--	--	--
"University of Delaware (Newark, DE) "	--	--	--	--	--	--	--	--	--	--	8.20%	--	--	85.20%	16.60%	"146,734"	"12,074"	--	--	--	--	--	--	--	"$4,511,488 "	"$34,249 "	"$13,039,442 "	--	--	--	--	--	"$20,923,925 "	"$27,910,938 "	"$27,910,938 "	--	--	--
"University of Florida (Gainesville, FL) "	--	--	--	--	--	--	--	--	--	--	14.70%	--	--	97.80%	17.00%	"320,902"	"47,069"	--	--	--	--	--	--	--	"$33,463,797 "	"$38,676 "	"$35,777,326 "	--	--	--	--	--	"$165,792,632 "	"$202,574,212 "	"$210,178,947 "	--	--	--
"University of Georgia (Athens, GA) "	"$3,142,796 "	"$264,000 "	"$1,112 "	"$448,953 "	"$25,019 "	$100 	"$52,090 "	"$14,153,591 "	"$110,353 "	"$19,029,351 "	12.30%	13.00%	11.90%	93.30%	41.00%	"250,177"	"30,765"	"$27,642,281 "	"19,875"	"$23,654,571 "	172	"$1,499,063 "	"20,047"	"$25,153,634 "	"$13,009,346 "	"$32,005 "	"$9,584,798 "	"$124,590 "	"$3,521,756 "	"$2,198,758 "	"$11,131,811 "	"$23,654,571 "	"$46,186,298 "	"$67,370,365 "	"$67,370,365 "	--	--	--
"University of Hawaii Foundation (Honolulu, HI) "	"$3,858,653 "	"$17,110 "	"$107,120 "	"$53,759 "	"$36,168 "	"$1,275 "	"$579,089 "	"$278,589 "	"$912,050 "	"$5,905,826 "	5.70%	5.60%	5.40%	100.00%	16.50%	"234,963"	"13,438"	"$8,245,136 "	0	$0 	0	$0 	0	$0 	"$7,355,723 "	"$28,084 "	"$20,648,388 "	"$1,730,004 "	"$14,469,845 "	"$629,178 "	"$6,595,958 "	"$4,142,032 "	"$36,536,569 "	"$50,070,320 "	"$51,694,380 "	--	--	--
"University of Houston (Houston, TX) "	"$1,167,027 "	$0 	$759 	"$50,162 "	"$25,692 "	$0 	"$350,097 "	"$1,053,862 "	"$425,304 "	"$3,172,016 "	11.50%	--	4.40%	81.90%	9.40%	"167,400"	"19,236"	"$6,914,396 "	0	$0 	0	$0 	0	$0 	"$15,053,381 "	"$16,472 "	"$17,108,884 "	"$41,280 "	"$11,897,570 "	"$285,438 "	"$13,671,851 "	"$1,906,987 "	"$59,787,829 "	"$73,213,984 "	"$73,396,568 "	--	--	--
