Private Research/Doctoral / FY2001 																																						
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"Syracuse University (Syracuse, NY) "	"$2,443,487 "	"$161,027 "	"$12,941 "	$0 	"$63,865 "	$0 	"$1,821,369 "	"$1,720 "	"$2,036,251 "	"$7,689,239 "	12.50%	12.80%	10.90%	98.30%	--	"174,418"	"21,733"	"$12,182,899 "	"5,680"	"$4,370,493 "	361	--	--	--	"$11,964,476 "	"$19,063 "	"$8,322,889 "	$125 	"$5,900,206 "	"$4,919 "	"$7,563,929 "	"$8,149 "	"$25,587,537 "	--	"$37,529,645 "	--	--	--
"Teachers College, Columbia University (New York, NY) "	"$18,962 "	$0 	"$1,000 "	$0 	"$73,106 "	"$1,025 "	"$233,162 "	$0 	"$798,404 "	"$2,379,941 "	10.00%	--	9.90%	0.00%	--	"55,405"	"5,538"	"$3,289,443 "	--	--	--	--	--	--	"$1,551,004 "	--	"$11,286,193 "	$0 	"$9,306,790 "	$0 	"$1,518,107 "	$0 	"$13,964,837 "	--	"$17,141,814 "	--	--	--
"Texas Christian University (Fort Worth, TX) "	"$365,477 "	$0 	$0 	"$1,075 "	"$2,800 "	$0 	"$55,255 "	"$1,031,199 "	"$111,109 "	"$2,685,318 "	26.50%	28.80%	26.00%	93.20%	--	"51,429"	"13,638"	"$9,136,000 "	"3,428"	"$1,998,367 "	135	--	--	--	"$4,054,661 "	"$19,253 "	"$5,422,067 "	"$190,940 "	"$1,291,931 "	"$356,105 "	"$2,244,057 "	"$1,998,907 "	"$8,011,082 "	--	"$24,472,729 "	--	--	--
"The George Washington University (Washington, DC) "	"$1,490,501 "	"$7,600 "	"$32,647 "	$0 	"$86,234 "	"$7,925 "	"$40,803 "	"$173,874 "	"$251,862 "	"$3,449,828 "	11.40%	--	0.00%	98.30%	--	"133,627"	"15,293"	"$7,435,737 "	317	"$169,821 "	4	--	--	--	"$5,782,337 "	"$29,389 "	"$9,845,262 "	"$1,500 "	"$8,874,965 "	"$29,950 "	"$5,415,152 "	"$289,121 "	"$25,280,850 "	--	"$32,656,286 "	--	--	--
"Trevecca Nazarene University (Nashville, TN) "	"$1,190 "	$0 	$0 	$0 	$0 	$0 	"$22,752 "	$0 	"$40,587 "	"$121,405 "	51.30%	--	2.10%	79.00%	--	"10,140"	"5,204"	"$453,777 "	0	$0 	0	--	--	--	"$450,625 "	"$9,602 "	"$84,100 "	$0 	"$59,100 "	$0 	"$332,084 "	$0 	"$3,800,664 "	--	"$4,537,908 "	--	--	--
"Trinity International University (Deerfield, IL) "	"$36,249 "	$0 	$300 	$300 	"$5,120 "	$0 	$995 	"$8,790 "	"$3,945 "	"$275,306 "	9.40%	--	9.20%	56.40%	--	"17,586"	"1,655"	"$413,996 "	20	"$19,095 "	0	--	--	--	"$354,871 "	"$8,966 "	"$1,592,080 "	$750 	"$520,580 "	"$5,000 "	"$328,871 "	"$19,095 "	"$4,437,684 "	--	"$8,289,784 "	--	--	--
"Tufts University (Medford, MA) "	"$352,417 "	$0 	$0 	$0 	$0 	$0 	$0 	$0 	"$1,055,887 "	"$6,073,804 "	22.70%	24.50%	22.20%	70.50%	--	"72,006"	"16,366"	"$16,879,666 "	--	--	--	--	--	--	"$9,828,858 "	"$37,641 "	"$17,207,726 "	$0 	"$7,286,493 "	$0 	"$8,250,508 "	$0 	"$29,370,629 "	--	"$55,638,153 "	--	--	--
"Tulane University (New Orleans, LA) "	--	--	--	--	--	--	--	--	--	--	12.30%	--	10.60%	96.20%	--	"95,063"	"11,740"	"$13,361,409 "	"1,848"	"$1,943,377 "	0	--	--	--	"$11,423,844 "	"$45,069 "	"$14,202,054 "	--	--	--	--	--	"$34,359,715 "	--	"$53,868,686 "	--	--	--
"Union Institute & University (Cincinnati, OH) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Bridgeport (Bridgeport, CT) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Chicago (Chicago, IL) "	"$3,354,775 "	"$93,439 "	"$2,582,294 "	"$50,390 "	"$119,523 "	$500 	"$1,137,553 "	"$14,340 "	"$9,673,164 "	"$24,915,442 "	22.30%	26.90%	20.90%	98.50%	--	"109,555"	"24,462"	"$47,646,714 "	102	"$19,910 "	118	--	--	--	"$13,675,535 "	"$65,400 "	"$42,431,556 "	$0 	"$35,653,500 "	"$2,850 "	"$10,567,173 "	"$19,910 "	"$94,870,859 "	--	"$163,614,961 "	--	--	--
"University of Dayton (Dayton, OH) "	--	--	--	--	--	--	--	--	--	--	17.30%	--	16.40%	92.90%	--	"92,421"	"16,005"	"$3,668,450 "	--	--	--	--	--	--	"$2,110,577 "	"$17,397 "	"$4,825,497 "	--	--	--	--	--	"$9,365,155 "	--	"$23,441,326 "	--	--	--
"University of Denver (Denver, CO) "	"$504,082 "	"$41,631 "	"$13,601 "	"$56,953 "	"$22,508 "	$0 	"$686,003 "	$0 	"$487,476 "	"$2,366,548 "	9.10%	--	8.20%	55.10%	--	"108,914"	"9,922"	"$10,502,373 "	0	$0 	0	--	--	--	"$2,618,358 "	"$16,984 "	"$6,232,585 "	$0 	"$2,121,639 "	$0 	"$1,716,584 "	$0 	"$8,215,145 "	--	"$37,886,647 "	--	--	--
"University of Hartford (West Hartford, CT) "	"$37,535 "	$0 	"$4,450 "	"$3,865 "	"$3,720 "	$198 	"$48,287 "	"$33,650 "	"$127,814 "	"$675,687 "	4.80%	5.70%	4.70%	0.00%	--	"66,208"	"3,175"	"$863,586 "	--	--	--	--	--	--	"$1,968,429 "	"$12,335 "	"$1,229,007 "	"$25,025 "	"$1,009,431 "	"$25,281 "	"$912,178 "	"$111,524 "	"$3,967,000 "	--	"$6,606,376 "	--	--	--
"University of La Verne (La Verne, CA) "	--	--	--	--	--	--	--	--	--	--	4.00%	--	3.40%	65.40%	--	"46,419"	"1,867"	"$425,043 "	134	"$11,775 "	--	--	--	--	"$353,395 "	"$9,366 "	"$682,035 "	--	--	--	--	--	"$1,255,663 "	--	"$7,359,497 "	--	--	--
"University of Miami (Coral Gables, FL) "	"$1,371,648 "	$0 	"$129,447 "	$0 	"$3,610 "	$0 	"$894,969 "	$0 	"$169,615 "	"$2,660,695 "	10.00%	10.50%	8.60%	86.50%	--	"106,284"	"10,609"	"$8,627,639 "	"3,841"	"$2,799,411 "	199	--	--	--	"$13,146,852 "	"$44,052 "	"$20,660,703 "	$0 	"$16,264,903 "	$0 	"$9,803,849 "	$0 	"$63,272,748 "	--	"$105,811,940 "	--	--	--
"University of Notre Dame (Notre Dame, IN) "	"$924,554 "	$0 	"$116,665 "	"$482,762 "	"$317,276 "	"$211,297 "	"$625,025 "	"$54,322 "	"$1,061,620 "	"$16,773,495 "	42.70%	48.10%	33.80%	90.50%	--	"99,490"	"42,526"	"$72,363,326 "	6	"$24,150 "	0	--	--	--	"$12,835,226 "	"$34,002 "	"$26,429,943 "	"$79,390 "	"$14,954,000 "	"$46,237 "	"$7,777,409 "	"$245,997 "	"$49,252,109 "	--	"$142,242,132 "	--	--	--
"University of Pennsylvania (Philadelphia, PA) "	$0 	"$439,746 "	"$395,764 "	$0 	"$39,456 "	"$117,439 "	"$1,414,841 "	"$1,143,815 "	"$10,254,428 "	"$26,664,910 "	27.90%	40.50%	26.90%	85.30%	--	"227,555"	"63,450"	"$92,967,757 "	"2,990"	"$2,400,000 "	315	--	--	--	"$37,427,999 "	"$59,169 "	"$92,210,700 "	"$59,200 "	"$48,590,403 "	"$25,469 "	"$30,284,404 "	"$1,261,075 "	"$139,521,373 "	--	"$285,595,522 "	--	--	--
"University of Rochester (Rochester, NY) "	"$2,111,429 "	$500 	"$93,744 "	$0 	"$340,983 "	"$1,300 "	"$322,734 "	"$66,888 "	"$7,985,069 "	"$11,431,697 "	18.90%	21.00%	17.70%	90.70%	--	"78,164"	"14,783"	"$22,749,829 "	134	"$85,500 "	"1,260"	--	--	--	"$10,435,843 "	"$69,177 "	"$11,426,149 "	"$3,000 "	"$6,110,311 "	"$4,520 "	"$6,533,798 "	"$85,500 "	"$45,234,584 "	--	"$69,900,094 "	--	--	--
"University of Saint Thomas (Saint Paul, MN) "	"$33,444 "	"$66,140 "	$0 	$346 	$0 	"$22,000 "	"$122,198 "	$0 	"$211,791 "	"$2,041,937 "	8.50%	--	8.40%	88.30%	--	"53,597"	"4,541"	"$7,106,359 "	--	--	--	--	--	--	"$2,965,012 "	"$14,608 "	"$4,099,415 "	$0 	"$1,664,542 "	$0 	"$931,006 "	$0 	"$6,870,923 "	--	"$21,489,008 "	--	--	--
"University of San Diego (San Diego, CA) "	"$163,383 "	$0 	$10 	"$1,515 "	"$3,625 "	$0 	"$33,615 "	"$93,227 "	"$30,317 "	"$518,340 "	10.50%	--	10.50%	94.40%	--	"35,370"	"3,721"	"$798,713 "	991	"$648,974 "	386	--	--	--	"$1,809,801 "	"$19,810 "	"$2,934,336 "	"$29,000 "	"$2,550,978 "	"$188,625 "	"$1,302,514 "	"$539,225 "	"$5,391,127 "	--	"$8,135,006 "	--	--	--
"University of San Francisco (San Francisco, CA) "	"$483,327 "	$0 	"$2,500 "	$0 	"$20,250 "	$0 	"$78,811 "	"$177,477 "	"$78,032 "	"$1,547,263 "	8.90%	--	8.70%	70.30%	--	"75,331"	"6,736"	"$2,873,656 "	592	"$672,490 "	164	--	--	--	"$559,736 "	"$19,514 "	"$4,771,221 "	"$8,101 "	"$2,885,711 "	"$30,099 "	"$432,231 "	"$320,740 "	"$6,053,924 "	--	"$12,537,449 "	--	--	--
"University of Southern California (Los Angeles, CA) "	"$6,826,840 "	$0 	"$10,677 "	$0 	"$68,435 "	$0 	"$818,776 "	$0 	"$4,501,365 "	"$12,585,121 "	27.40%	27.40%	27.40%	99.40%	--	"165,467"	"45,356"	"$56,248,026 "	--	--	--	--	--	--	"$40,531,804 "	"$39,135 "	"$78,902,519 "	$0 	"$54,504,277 "	$0 	"$34,090,946 "	$0 	"$179,617,676 "	--	"$293,309,089 "	--	--	--
"University of the Pacific (Stockton, CA) "	"$186,145 "	$0 	$0 	$0 	"$1,595 "	$100 	"$95,621 "	"$126,771 "	"$421,826 "	"$11,260,712 "	10.60%	11.60%	7.80%	80.70%	--	"46,150"	"4,907"	"$16,428,811 "	"1,029"	"$903,670 "	0	--	--	--	"$3,957,562 "	"$28,882 "	"$5,214,994 "	"$1,560 "	"$714,265 "	"$681,205 "	"$1,098,192 "	"$1,021,250 "	"$13,988,621 "	--	"$27,991,231 "	--	--	--
"University of Tulsa (Tulsa, OK) "	"$17,400 "	$0 	"$33,493 "	"$57,836 "	"$81,529 "	"$17,396 "	"$30,158 "	"$722,758 "	"$53,780 "	"$1,662,366 "	20.50%	20.80%	16.70%	87.40%	--	"29,118"	"5,962"	"$3,613,504 "	14	"$70,920 "	--	--	--	--	"$5,462,585 "	"$22,384 "	"$4,294,900 "	"$220,850 "	"$1,377,101 "	"$632,425 "	"$2,024,085 "	"$2,277,691 "	"$7,230,475 "	--	"$21,597,979 "	--	--	--
"Vanderbilt University (Nashville, TN) "	"$3,117,655 "	"$341,944 "	"$630,290 "	"$60,980 "	"$39,285 "	$0 	"$1,457,627 "	"$1,508,692 "	"$2,352,758 "	"$9,581,120 "	22.80%	25.90%	21.70%	96.40%	--	"94,977"	"21,650"	"$37,308,162 "	580	"$2,910,477 "	65	--	--	--	"$25,752,444 "	"$53,432 "	"$67,522,796 "	"$193,650 "	"$54,193,879 "	"$50,449 "	"$23,141,723 "	"$2,910,477 "	"$102,480,106 "	--	"$155,718,613 "	--	--	--
"Wake Forest University (Winston-Salem, NC) "	"$1,721,812 "	"$5,495 "	"$114,006 "	"$10,875 "	"$2,517 "	"$2,947 "	"$50,727 "	"$1,989,931 "	"$12,600 "	"$5,426,358 "	33.40%	--	33.40%	90.00%	--	"44,666"	"14,922"	"$20,140,955 "	54	"$126,289 "	560	--	--	--	"$6,606,716 "	"$91,636 "	"$14,787,299 "	"$106,900 "	"$8,701,824 "	"$1,019,544 "	"$5,097,801 "	"$4,054,060 "	"$25,668,708 "	--	"$58,298,136 "	--	--	--
"Washington University (St. Louis, MO) "	"$6,000,269 "	"$118,769 "	"$561,163 "	$610 	"$129,946 "	"$10,083 "	"$1,914,412 "	$0 	"$1,716,593 "	"$20,297,849 "	27.80%	30.10%	25.10%	89.80%	--	"102,496"	"28,506"	"$40,279,546 "	0	$0 	0	--	--	--	"$14,806,773 "	"$95,321 "	"$27,642,348 "	$0 	"$19,587,485 "	$0 	"$10,253,675 "	$0 	"$72,931,121 "	--	"$122,060,592 "	--	--	--
"Widener University (Chester, PA) "	$960 	$0 	$0 	$0 	$0 	$0 	"$22,862 "	$425 	$702 	"$560,448 "	13.00%	--	10.50%	90.00%	--	"32,936"	"4,294"	"$2,735,694 "	20	"$6,356 "	2	--	--	--	"$819,416 "	"$13,142 "	"$418,750 "	$0 	"$153,250 "	$425 	"$230,420 "	"$2,516 "	"$1,463,070 "	--	"$4,862,340 "	--	--	--
"William Marsh Rice University (Houston, TX) "	"$155,176 "	$0 	"$56,230 "	$353 	"$112,921 "	$0 	"$60,158 "	"$562,597 "	"$3,130,807 "	"$7,049,299 "	29.20%	35.20%	27.50%	94.30%	--	"36,952"	"10,806"	"$17,133,966 "	--	--	--	--	--	--	"$13,238,465 "	"$51,500 "	"$25,126,993 "	"$18,410 "	"$8,048,501 "	"$47,429 "	"$6,065,829 "	"$1,037,950 "	"$23,604,079 "	--	"$67,497,259 "	--	--	--
"Wilmington College (New Castle, DE) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Yale University (New Haven, CT) "	"$10,349,732 "	"$186,464 "	"$210,897 "	$0 	"$36,191 "	"$540,333 "	"$5,563,359 "	"$2,495,577 "	"$12,337,330 "	"$42,435,605 "	32.80%	--	30.20%	93.70%	--	"123,515"	"40,549"	"$188,960,714 "	--	--	--	--	--	--	"$21,163,415 "	"$128,632 "	"$80,503,878 "	"$551,986 "	"$56,679,455 "	"$206,137 "	"$14,694,632 "	"$3,568,891 "	"$144,308,972 "	--	"$350,122,800 "	--	--	--
"Yeshiva University (New York, NY) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
																																						
Mean	"$1,960,982 "	"$46,522 "	"$448,093 "	"$16,185 "	"$66,912 "	"$176,899 "	"$589,607 "	"$320,664 "	"$1,471,868 "	"$8,832,471 "	19.20%	26.70%	17.10%	82.70%	--	"78,032"	"15,406"	"$29,253,474 "	"1,073"	"$1,106,985 "	154	--	--	--	"$12,155,156 "	"$40,994 "	"$27,096,112 "	"$42,342 "	"$15,171,909 "	"$161,538 "	"$8,573,243 "	"$616,522 "	"$47,707,738 "	--	"$94,186,358 "	--	--	--
Max Value	"$57,037,216 "	"$439,746 "	"$8,422,641 "	"$482,762 "	"$703,447 "	"$3,248,793 "	"$5,563,359 "	"$2,495,577 "	"$12,337,330 "	"$78,035,299 "	51.30%	59.40%	98.10%	100.00%	--	"261,977"	"71,317"	"$263,371,857 "	"8,477"	"$15,773,777 "	"1,260"	--	--	--	"$89,971,331 "	"$214,544 "	"$236,032,392 "	"$659,467 "	"$118,519,234 "	"$4,623,510 "	"$88,010,446 "	"$5,226,120 "	"$259,334,004 "	--	"$683,172,781 "	--	--	--
75th Percentile	"$1,371,648 "	"$21,000 "	"$116,665 "	"$1,515 "	"$68,435 "	"$17,396 "	"$686,003 "	"$193,018 "	"$1,520,473 "	"$11,431,697 "	26.20%	31.60%	23.20%	96.60%	--	"102,496"	"21,335"	"$26,666,089 "	"1,029"	"$1,419,047 "	199	--	--	--	"$13,675,535 "	"$53,432 "	"$30,903,634 "	"$25,039 "	"$19,587,485 "	"$111,140 "	"$9,716,489 "	"$539,225 "	"$63,773,172 "	--	"$114,918,249 "	--	--	--
50th Percentile (median)	"$334,739 "	$0 	"$3,388 "	$0 	"$5,199 "	$50 	"$167,893 "	"$31,419 "	"$254,387 "	"$3,406,532 "	17.30%	26.20%	14.20%	90.70%	--	"69,797"	"11,284"	"$9,373,371 "	276	"$89,645 "	2	--	--	--	"$6,606,716 "	"$28,049 "	"$9,454,754 "	$750 	"$5,739,115 "	"$12,262 "	"$2,667,027 "	"$69,463 "	"$21,259,290 "	--	"$41,170,508 "	--	--	--
25th Percentile	"$18,962 "	$0 	$0 	$0 	"$1,340 "	$0 	"$46,478 "	$0 	"$57,307 "	"$862,709 "	10.50%	18.80%	8.40%	73.60%	--	"35,370"	"4,541"	"$2,857,514 "	6	"$2,970 "	0	--	--	--	"$1,558,535 "	"$15,600 "	"$3,020,715 "	$0 	"$1,184,394 "	$0 	"$721,031 "	$0 	"$6,370,041 "	--	"$12,537,449 "	--	--	--
Min Value	$0 	$0 	$0 	$0 	$0 	$0 	$0 	$0 	$0 	$0 	4.00%	5.70%	0.00%	0.00%	--	0	0	$0 	0	$0 	0	--	--	--	"$106,278 "	"$5,855 "	"$84,100 "	$0 	$0 	$0 	$0 	$0 	"$565,002 "	--	"$2,252,000 "	--	--	--
Number of Institutions	66	66	66	66	66	66	66	66	66	70	73	39	72	73	0	75	75	75	52	53	47	0	0	0	75	74	75	66	70	66	70	70	75	0	75	0	0	0
Reporting Valid (non-null) Data																																						
Total Number of Institutions	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101
																																						
©2010 CAE	Privacy Policy - Disclaimer 																																					
