Private Research/Doctoral / FY2006 																																						
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"Southern Methodist University (Dallas, TX) "	"$1,016,824 "	"$89,782 "	"$83,453 "	"$7,175 "	"$111,647 "	"$14,827 "	"$609,630 "	"$2,485,955 "	"$2,184,031 "	"$7,163,093 "	14.30%	--	13.60%	97.80%	42.90%	"77,869"	"11,169"	"$24,406,794 "	--	--	--	--	--	--	"$6,786,142 "	"$27,718 "	"$14,557,874 "	"$446,653 "	"$8,440,495 "	"$659,089 "	"$4,121,034 "	"$3,867,823 "	"$25,258,788 "	"$56,847,292 "	"$57,073,611 "	--	--	--
"Spalding University (Louisville, KY) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Stanford University (Stanford, CA) "	"$34,154,146 "	"$400,466 "	"$21,740,445 "	$0 	"$70,581 "	$0 	"$2,577,823 "	"$777,335 "	"$91,708,747 "	"$171,119,955 "	30.60%	38.90%	28.60%	98.90%	47.60%	"161,432"	"49,325"	"$431,237,005 "	"8,388"	"$9,976,968 "	580	"$23,471,254 "	"8,968"	"$33,448,222 "	"$81,057,508 "	"$114,021 "	"$167,589,485 "	"$101,800 "	"$69,560,596 "	"$46,306 "	"$61,808,736 "	"$1,400,730 "	"$427,111,873 "	"$911,163,132 "	"$911,163,132 "	--	--	--
"Stevens Institute of Technology (Hoboken, NJ) "	"$6,785 "	$150 	$0 	$0 	$51 	$0 	"$120,270 "	$0 	"$63,423 "	"$2,420,190 "	24.00%	--	17.40%	87.90%	43.00%	"12,364"	"2,967"	"$4,337,466 "	0	$0 	0	$0 	0	$0 	"$585,747 "	"$26,975 "	"$2,628,894 "	$0 	"$2,508,688 "	$0 	"$494,880 "	$0 	"$7,153,005 "	"$10,083,581 "	"$11,209,052 "	--	--	--
"Syracuse University (Syracuse, NY) "	"$4,877,650 "	"$62,000 "	"$11,585 "	$0 	"$21,883 "	"$1,250 "	"$794,809 "	"$5,878 "	"$5,235,959 "	"$12,083,323 "	9.80%	10.40%	9.50%	97.70%	38.90%	"206,997"	"20,289"	"$22,847,376 "	"6,063"	"$7,436,756 "	222	"$1,185,830 "	"6,285"	"$8,622,586 "	"$10,184,926 "	"$38,042 "	"$16,410,881 "	$0 	"$6,574,640 "	"$1,150 "	"$9,504,060 "	"$12,640 "	"$35,204,463 "	"$58,743,473 "	"$61,310,080 "	--	--	--
"Teachers College, Columbia University (New York, NY) "	"$51,170 "	$0 	"$95,300 "	$0 	"$1,000 "	"$15,924 "	"$365,993 "	$0 	"$644,117 "	"$2,156,708 "	8.40%	--	8.20%	66.30%	13.40%	"51,559"	"4,349"	"$4,010,376 "	0	$0 	0	$0 	0	$0 	"$303,364 "	"$25,561 "	"$21,802,013 "	$0 	"$19,671,224 "	$0 	"$103,264 "	$0 	"$23,377,749 "	"$29,844,936 "	"$29,864,016 "	--	--	--
"Texas Christian University (Fort Worth, TX) "	"$134,696 "	"$2,000,000 "	$0 	"$2,005 "	$33 	$0 	"$37,784 "	"$1,562,961 "	"$111,488 "	"$4,963,299 "	20.30%	23.20%	19.30%	92.80%	25.30%	"59,101"	"11,996"	"$8,551,956 "	"3,860"	"$3,805,063 "	171	"$1,093,291 "	"4,031"	"$4,898,354 "	"$3,186,498 "	"$24,645 "	"$8,902,291 "	"$846,090 "	"$2,064,955 "	"$524,550 "	"$1,444,233 "	"$3,805,063 "	"$11,308,894 "	"$33,773,642 "	"$33,997,642 "	--	--	--
"The George Washington University (Washington, DC) "	"$1,661,477 "	"$4,250 "	"$24,959 "	$0 	"$42,625 "	$0 	"$259,110 "	"$151,465 "	"$690,000 "	"$4,706,354 "	9.40%	--	--	100.00%	20.60%	"165,336"	"15,470"	"$10,972,155 "	506	"$226,195 "	9	$335 	515	"$226,530 "	"$4,145,938 "	"$32,231 "	"$26,151,247 "	"$38,175 "	"$20,223,620 "	"$17,175 "	"$3,660,732 "	"$418,802 "	"$36,234,015 "	"$53,366,627 "	"$53,787,126 "	--	--	--
"Trevecca Nazarene University (Nashville, TN) "	"$281,138 "	$0 	"$15,280 "	$0 	"$1,810 "	"$30,580 "	$0 	"$28,444 "	$60 	"$425,936 "	17.10%	--	9.60%	100.00%	14.80%	"2,891"	493	"$754,704 "	101	"$28,444 "	0	$0 	101	"$28,444 "	"$672,582 "	"$11,758 "	"$28,500 "	$0 	"$28,500 "	$0 	"$672,582 "	"$58,527 "	"$4,396,712 "	"$5,082,507 "	"$5,082,507 "	--	--	--
"Trinity International University (Deerfield, IL) "	"$75,855 "	$0 	"$5,408 "	"$1,509 "	"$1,500 "	$0 	"$5,890 "	"$4,105 "	"$29,419 "	"$472,958 "	10.00%	--	9.90%	75.70%	13.80%	"19,615"	"1,968"	"$930,964 "	412	"$35,310 "	--	--	412	"$35,310 "	"$257,991 "	"$13,074 "	"$1,290,196 "	$0 	"$1,282,196 "	"$1,750 "	"$233,816 "	"$36,835 "	"$4,724,306 "	"$6,770,205 "	"$6,934,701 "	--	--	--
"Tufts University (Medford, MA) "	"$2,494,801 "	"$33,000 "	"$7,805 "	"$1,587 "	"$75,012 "	"$34,613,516 "	"$1,102,449 "	"$145,837 "	"$4,558,742 "	"$46,533,935 "	21.00%	34.40%	20.60%	68.70%	77.60%	"86,088"	"18,064"	"$158,980,540 "	0	$0 	0	$0 	0	$0 	"$9,951,626 "	"$56,786 "	"$20,705,163 "	"$10,775 "	"$13,601,938 "	"$19,342 "	"$4,896,744 "	"$233,820 "	"$70,296,272 "	"$204,844,078 "	"$205,815,371 "	--	--	--
"Tulane University (New Orleans, LA) "	--	--	--	--	--	--	--	--	--	--	7.10%	--	--	97.10%	18.70%	"156,311"	"11,135"	--	--	--	--	--	--	--	"$7,820,085 "	"$51,198 "	"$31,860,191 "	--	--	--	--	--	"$39,662,499 "	"$73,128,535 "	"$73,332,395 "	--	--	--
"Union Institute & University (Cincinnati, OH) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Bridgeport (Bridgeport, CT) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Chicago (Chicago, IL) "	"$2,368,697 "	"$27,577 "	"$1,081,110 "	$0 	"$140,878 "	$0 	"$1,300,432 "	"$45,564 "	"$4,892,419 "	"$22,317,939 "	23.40%	29.30%	21.10%	99.80%	25.50%	"120,685"	"28,245"	"$60,419,415 "	176	"$62,076 "	16	"$330,217 "	192	"$392,293 "	"$17,295,891 "	"$85,118 "	"$98,413,472 "	$70 	"$80,116,852 "	"$7,700 "	"$13,409,390 "	"$62,076 "	"$147,208,807 "	"$237,117,399 "	"$239,822,941 "	--	--	--
"University of Dayton (Dayton, OH) "	--	--	--	--	--	--	--	--	--	--	16.00%	--	--	96.50%	53.80%	"93,023"	"14,872"	--	--	--	--	--	--	--	"$2,743,491 "	"$21,951 "	"$3,715,429 "	--	--	--	--	--	"$13,487,837 "	"$21,218,588 "	"$21,787,244 "	--	--	--
"University of Denver (Denver, CO) "	"$2,689,582 "	"$3,844 "	"$52,803 "	"$310,962 "	"$98,013 "	"$20,199 "	"$590,328 "	"$186,338 "	"$78,493 "	"$4,803,305 "	8.30%	--	7.70%	82.00%	29.30%	"98,459"	"8,144"	"$10,079,519 "	"1,162"	"$992,153 "	10	"$800,674 "	"1,172"	"$1,792,827 "	"$4,767,290 "	"$22,717 "	"$8,272,881 "	"$40,919 "	"$4,720,966 "	"$49,140 "	"$2,220,718 "	"$992,154 "	"$14,803,275 "	"$34,397,903 "	"$34,397,903 "	--	--	--
"University of Hartford (West Hartford, CT) "	"$50,777 "	$0 	"$1,075 "	"$1,286 "	"$4,525 "	$0 	"$153,665 "	"$236,703 "	"$205,948 "	"$967,157 "	6.00%	7.80%	5.90%	72.50%	17.30%	"67,920"	"4,109"	"$1,672,964 "	0	$0 	0	$0 	0	$0 	"$1,548,221 "	"$19,704 "	"$3,233,736 "	"$152,140 "	"$1,367,613 "	"$61,187 "	"$1,215,388 "	"$709,869 "	"$5,621,863 "	"$9,656,546 "	"$9,659,146 "	--	--	--
"University of La Verne (La Verne, CA) "	--	--	--	--	--	--	--	--	--	--	3.60%	--	--	32.70%	16.40%	"42,388"	"1,519"	--	--	--	--	--	--	--	"$835,552 "	"$12,365 "	"$1,436,209 "	--	--	--	--	--	"$2,116,924 "	"$10,164,687 "	"$11,034,339 "	--	--	--
"University of Miami (Coral Gables, FL) "	"$2,361,889 "	$0 	"$651,405 "	$0 	"$42,094 "	$0 	"$2,351,736 "	$0 	$0 	"$5,674,166 "	17.80%	18.40%	15.40%	100.00%	9.60%	"116,884"	"20,760"	"$15,261,615 "	"7,978"	"$5,769,032 "	472	"$2,337,259 "	"8,450"	"$8,106,291 "	"$16,907,797 "	"$52,610 "	"$57,817,777 "	$0 	"$48,048,806 "	$0 	"$13,333,667 "	$0 	"$108,395,018 "	"$158,454,647 "	"$161,630,575 "	--	--	--
"University of Notre Dame (Notre Dame, IN) "	"$428,616 "	$0 	"$4,853,773 "	"$289,416 "	"$89,960 "	"$1,248,180 "	"$1,162,969 "	"$686,857 "	"$800,168 "	"$29,437,349 "	44.90%	50.10%	39.00%	91.40%	55.30%	"109,401"	"49,173"	"$99,539,424 "	111	"$250,538 "	201	"$1,423,051 "	312	"$1,673,589 "	"$16,746,430 "	"$54,561 "	"$21,986,684 "	"$318,500 "	"$6,045,703 "	"$107,566 "	"$7,890,114 "	"$1,514,195 "	"$57,763,909 "	"$179,859,540 "	"$180,736,258 "	--	--	--
"University of Pennsylvania (Philadelphia, PA) "	$0 	"$755,037 "	"$601,775 "	$0 	"$408,893 "	"$63,842 "	"$1,560,923 "	"$618,986 "	"$10,845,859 "	"$30,513,400 "	25.70%	37.00%	24.60%	83.70%	30.70%	"257,874"	"66,165"	"$125,885,074 "	"4,190"	"$4,788,804 "	6	"$300,276 "	"4,196"	"$5,089,080 "	"$54,567,475 "	"$76,020 "	"$117,138,513 "	"$309,300 "	"$59,741,577 "	"$89,920 "	"$49,326,932 "	"$1,140,947 "	"$196,606,429 "	"$409,494,598 "	"$417,583,539 "	--	--	--
"University of Rochester (Rochester, NY) "	"$3,657,502 "	"$1,705 "	"$170,004 "	$0 	"$52,177 "	"$10,514 "	"$438,831 "	"$114,917 "	"$1,509,817 "	"$6,125,976 "	17.20%	18.60%	16.10%	93.10%	24.00%	"91,302"	"15,723"	"$15,838,524 "	675	"$177,325 "	28	"$159,202 "	703	"$336,527 "	"$9,332,557 "	"$79,270 "	"$17,072,346 "	"$5,470 "	"$13,928,022 "	"$9,052 "	"$8,595,863 "	"$177,325 "	"$46,400,686 "	"$65,989,714 "	"$68,962,090 "	--	--	--
"University of Saint Thomas (Saint Paul, MN) "	"$180,321 "	$197 	$0 	$515 	$0 	$0 	"$165,823 "	"$65,375 "	"$88,888 "	"$1,328,689 "	9.90%	14.90%	9.00%	14.80%	9.50%	"73,428"	"7,284"	"$2,930,436 "	158	"$46,259 "	0	$0 	158	"$46,259 "	"$1,416,530 "	"$19,512 "	"$4,204,051 "	$0 	"$2,417,357 "	"$27,043 "	"$727,766 "	"$138,588 "	"$5,478,236 "	"$30,685,937 "	"$31,435,887 "	--	--	--
"University of San Diego (San Diego, CA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of San Francisco (San Francisco, CA) "	"$522,867 "	$650 	$0 	"$32,516 "	"$15,388 "	$30 	"$173,373 "	"$278,006 "	"$110,092 "	"$1,677,225 "	9.90%	11.30%	8.60%	96.50%	42.70%	"72,195"	"7,170"	"$8,741,130 "	991	"$629,339 "	223	"$1,278,574 "	"1,214"	"$1,907,913 "	"$1,766,347 "	"$28,000 "	"$4,977,807 "	"$59,725 "	"$1,727,583 "	"$60,752 "	"$876,003 "	"$629,339 "	"$6,025,198 "	"$20,487,672 "	"$20,732,100 "	--	--	--
"University of Southern California (Los Angeles, CA) "	"$13,880,994 "	$0 	"$233,198 "	$0 	"$90,656 "	$0 	"$891,825 "	$0 	"$12,568,695 "	"$28,230,899 "	12.10%	--	12.10%	63.70%	24.00%	"298,995"	"36,068"	"$97,318,715 "	--	--	--	--	--	--	"$104,497,750 "	"$46,081 "	"$80,456,295 "	$0 	"$49,152,523 "	$0 	"$75,544,097 "	$0 	"$258,125,665 "	"$405,745,421 "	"$412,699,508 "	--	--	--
"University of the Pacific (Stockton, CA) "	"$994,069 "	$0 	$0 	$0 	"$8,458 "	$150 	"$80,934 "	"$212,431 "	"$491,294 "	"$2,087,461 "	10.60%	11.60%	9.00%	95.30%	37.00%	"51,758"	"5,464"	"$7,580,695 "	"1,220"	"$1,313,636 "	23	"$139,473 "	"1,243"	"$1,453,109 "	"$5,249,559 "	"$37,283 "	"$1,680,244 "	"$21,833 "	"$627,091 "	"$687,058 "	"$1,325,814 "	"$1,353,406 "	"$5,490,705 "	"$20,480,331 "	"$20,840,405 "	--	--	--
"University of Tulsa (Tulsa, OK) "	"$3,825 "	"$13,500 "	"$35,825 "	"$100,090 "	"$54,182 "	"$3,075 "	"$51,938 "	"$1,220,822 "	"$160,403 "	"$2,359,229 "	20.70%	24.30%	12.20%	87.30%	18.00%	"34,215"	"7,086"	"$3,547,300 "	12	"$7,860 "	3	"$8,409 "	15	"$16,269 "	"$3,264,881 "	"$33,964 "	"$4,126,396 "	"$385,196 "	"$1,338,743 "	"$709,764 "	"$1,737,366 "	"$3,333,094 "	"$8,680,270 "	"$19,746,744 "	"$19,746,744 "	--	--	--
"Vanderbilt University (Nashville, TN) "	"$4,576,403 "	"$63,900 "	"$235,272 "	"$131,818 "	"$41,915 "	"$18,105 "	"$1,875,643 "	"$253,808 "	"$1,663,320 "	"$8,957,956 "	20.50%	24.20%	19.80%	96.60%	22.10%	"111,853"	"22,890"	"$25,409,994 "	0	$0 	0	$0 	0	$0 	"$18,148,927 "	"$74,770 "	"$43,725,806 "	"$216,340 "	"$30,120,277 "	"$21,308 "	"$11,332,832 "	"$672,603 "	"$69,079,721 "	"$114,909,353 "	"$116,341,425 "	--	--	--
"Wake Forest University (Winston-Salem, NC) "	"$3,512,144 "	"$1,500 "	"$15,767 "	"$17,851 "	"$39,502 "	"$4,240 "	"$101,278 "	"$4,494,497 "	"$54,838 "	"$10,403,592 "	35.70%	--	32.30%	85.00%	28.90%	"46,456"	"16,596"	"$21,756,565 "	"4,479"	"$8,711,383 "	4	"$278,062 "	"4,483"	"$8,989,445 "	"$19,383,352 "	"$121,832 "	"$11,796,841 "	"$130,080 "	"$10,191,399 "	"$1,259,552 "	"$6,073,911 "	"$8,482,088 "	"$38,756,865 "	"$75,397,303 "	"$77,980,726 "	--	--	--
"Washington University (St. Louis, MO) "	"$7,163,376 "	"$37,800 "	"$907,736 "	$250 	"$202,799 "	$0 	"$2,689,815 "	$0 	"$2,695,740 "	"$14,746,055 "	26.30%	26.30%	23.90%	96.20%	24.70%	"100,960"	"26,515"	"$31,182,545 "	--	--	--	--	--	--	"$11,613,885 "	"$119,700 "	"$47,597,212 "	$0 	"$34,048,316 "	$0 	"$8,300,818 "	$0 	"$80,926,137 "	"$126,390,121 "	"$130,566,114 "	--	--	--
"Widener University (Chester, PA) "	"$6,294 "	$0 	$0 	$200 	$250 	"$7,286 "	"$22,389 "	"$13,780 "	"$760,632 "	"$1,390,176 "	7.60%	--	7.30%	86.20%	35.50%	"49,290"	"3,752"	"$1,566,758 "	38	"$57,680 "	0	$0 	38	"$57,680 "	"$528,117 "	"$17,112 "	"$541,374 "	$0 	"$436,374 "	"$41,550 "	"$468,457 "	"$57,680 "	"$3,248,235 "	"$4,412,218 "	"$4,417,313 "	--	--	--
"William Marsh Rice University (Houston, TX) "	"$857,917 "	$0 	"$27,600 "	$0 	"$103,763 "	$0 	"$71,075 "	"$1,382,959 "	"$826,415 "	"$7,211,351 "	28.50%	34.90%	27.10%	92.40%	35.70%	"41,277"	"11,771"	"$24,869,803 "	"1,486"	"$2,724,287 "	2	"$6,000 "	"1,488"	"$2,730,287 "	"$9,341,025 "	"$61,460 "	"$16,318,440 "	"$94,350 "	"$13,282,280 "	"$225,428 "	"$5,480,346 "	"$2,724,287 "	"$32,961,526 "	"$69,695,731 "	"$72,671,816 "	--	--	--
"Wilmington College (New Castle, DE) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Yale University (New Haven, CT) "	"$9,695,695 "	"$32,113 "	"$759,650 "	$0 	"$12,616 "	"$361,255 "	"$7,858,724 "	"$6,107,572 "	"$20,002,775 "	"$57,367,504 "	32.00%	--	31.40%	92.60%	62.50%	"135,131"	"43,267"	"$270,857,660 "	--	--	--	--	--	--	"$20,683,430 "	"$183,413 "	"$95,191,090 "	"$1,176,610 "	"$60,001,166 "	"$273,415 "	"$15,823,374 "	"$8,079,332 "	"$162,844,889 "	"$433,461,932 "	"$440,194,349 "	--	--	--
"Yeshiva University (New York, NY) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
																																						
Mean	"$2,718,609 "	"$193,136 "	"$823,626 "	"$30,624 "	"$331,208 "	"$655,655 "	"$812,948 "	"$669,250 "	"$3,391,777 "	"$15,617,347 "	17.20%	23.70%	17.00%	83.60%	30.10%	"96,519"	"16,870"	"$41,939,265 "	"1,449"	"$1,506,290 "	88	"$1,101,040 "	"1,531"	"$2,535,523 "	"$12,018,721 "	"$54,146 "	"$31,212,803 "	"$113,882 "	"$19,559,531 "	"$132,200 "	"$9,196,398 "	"$1,230,647 "	"$58,558,408 "	"$112,545,986 "	"$114,819,241 "	--	--	--
Max Value	"$34,154,146 "	"$5,766,887 "	"$21,740,445 "	"$310,962 "	"$17,254,779 "	"$34,613,516 "	"$7,858,724 "	"$6,107,572 "	"$91,708,747 "	"$171,119,955 "	46.80%	58.60%	49.20%	100.00%	77.60%	"374,908"	"70,723"	"$431,237,005 "	"8,388"	"$9,976,968 "	963	"$23,471,254 "	"8,968"	"$33,448,222 "	"$104,497,750 "	"$246,471 "	"$183,886,000 "	"$1,176,610 "	"$95,481,953 "	"$1,259,552 "	"$75,544,097 "	"$11,154,419 "	"$427,111,873 "	"$911,163,132 "	"$911,163,132 "	--	--	--
75th Percentile	"$2,462,981 "	"$63,900 "	"$170,004 "	"$13,908 "	"$72,189 "	"$18,105 "	"$1,102,449 "	"$618,986 "	"$2,695,740 "	"$14,746,055 "	21.00%	30.70%	21.10%	97.10%	38.90%	"120,081"	"26,515"	"$33,877,730 "	"1,486"	"$2,546,642 "	39	"$800,674 "	"1,880"	"$2,730,287 "	"$14,710,061 "	"$72,896 "	"$35,994,472 "	"$94,350 "	"$22,253,263 "	"$89,920 "	"$9,504,060 "	"$1,353,406 "	"$69,079,721 "	"$126,390,121 "	"$127,493,490 "	--	--	--
50th Percentile (median)	"$522,867 "	$288 	"$5,408 "	$200 	"$12,638 "	$0 	"$218,919 "	"$70,580 "	"$540,031 "	"$5,227,420 "	16.00%	22.20%	13.50%	90.40%	26.00%	"77,869"	"12,070"	"$13,806,129 "	455	"$189,610 "	4	"$73,445 "	456	"$262,667 "	"$5,524,459 "	"$33,964 "	"$9,953,673 "	"$5,000 "	"$6,574,640 "	"$27,043 "	"$3,942,748 "	"$202,819 "	"$25,258,788 "	"$43,273,556 "	"$44,028,551 "	--	--	--
25th Percentile	"$50,777 "	$0 	$0 	$0 	"$1,100 "	$0 	"$56,313 "	"$4,105 "	"$63,423 "	"$1,623,082 "	9.90%	12.10%	9.00%	79.80%	17.30%	"41,277"	"5,113"	"$3,547,300 "	101	"$35,310 "	0	$0 	101	"$35,310 "	"$1,489,753 "	"$21,951 "	"$2,987,058 "	$0 	"$1,367,613 "	"$1,150 "	"$776,900 "	"$36,374 "	"$6,025,198 "	"$15,502,937 "	"$15,502,937 "	--	--	--
Min Value	$0 	$0 	$0 	$0 	$0 	$0 	$0 	$0 	$0 	"$184,829 "	3.30%	7.00%	1.30%	8.00%	3.00%	"2,891"	493	"$195,181 "	0	$0 	0	$0 	0	$0 	"$141,946 "	"$11,758 "	"$28,500 "	$0 	"$28,500 "	$0 	"$103,264 "	$0 	"$1,247,697 "	"$3,677,610 "	"$3,677,610 "	--	--	--
Number of Institutions	63	63	63	63	63	63	63	63	64	65	75	44	60	75	75	75	75	65	46	46	43	43	46	46	75	75	75	63	65	63	65	63	75	75	75	0	0	0
Reporting Valid (non-null) Data																																						
Total Number of Institutions	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101
																																						
©2010 CAE	Privacy Policy - Disclaimer 																																					
