Private Research/Doctoral / FY2004 																																						
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"Southern Methodist University (Dallas, TX) "	"$617,114 "	"$28,733 "	"$14,220 "	"$16,408 "	"$96,165 "	"$7,550 "	"$546,710 "	"$1,778,032 "	"$808,918 "	"$4,593,477 "	14.20%	--	13.70%	93.80%	34.80%	"78,198"	"11,142"	"$16,591,942 "	--	--	--	--	--	--	"$6,814,251 "	"$25,266 "	"$17,009,035 "	"$487,160 "	"$4,243,319 "	"$984,077 "	"$3,820,843 "	"$3,653,719 "	"$17,695,244 "	"$47,690,134 "	"$47,769,383 "	--	--	--
"Spalding University (Louisville, KY) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Stanford University (Stanford, CA) "	"$36,170,456 "	"$272,990 "	"$1,701,939 "	$0 	"$56,137 "	"$5,000 "	"$1,908,817 "	"$161,582 "	"$25,022,395 "	"$79,693,313 "	30.20%	39.50%	29.00%	98.90%	24.60%	"158,602"	"47,924"	"$129,149,588 "	"8,059"	"$8,293,380 "	423	"$7,950,334 "	"8,482"	"$16,243,714 "	"$47,157,139 "	"$111,261 "	"$165,435,040 "	"$15,206 "	"$65,896,015 "	"$16,278 "	"$36,132,704 "	"$318,759 "	"$307,080,059 "	"$524,538,874 "	"$524,538,874 "	--	--	--
"Stevens Institute of Technology (Hoboken, NJ) "	"$2,289 "	$125 	"$1,000 "	$0 	"$1,350 "	$0 	"$124,463 "	$0 	"$29,997 "	"$3,127,076 "	30.20%	--	20.20%	94.40%	59.70%	"12,312"	"3,722"	"$5,257,433 "	--	--	--	--	--	--	"$1,897,180 "	"$24,822 "	"$1,269,141 "	$0 	"$749,885 "	$0 	"$234,690 "	$0 	"$4,299,707 "	"$8,804,688 "	"$9,396,627 "	--	--	--
"Syracuse University (Syracuse, NY) "	"$2,336,779 "	"$2,000 "	"$7,835 "	$0 	"$33,763 "	$0 	"$663,411 "	"$2,460 "	"$2,497,436 "	"$6,666,619 "	10.60%	11.10%	10.20%	98.00%	20.80%	"193,061"	"20,462"	"$11,839,423 "	"5,517"	"$5,070,541 "	260	"$1,079,581 "	"5,777"	"$6,150,122 "	"$31,215,825 "	"$27,531 "	"$7,484,819 "	$75 	"$4,084,545 "	$525 	"$4,962,098 "	"$7,637 "	"$19,853,610 "	"$56,823,034 "	"$57,762,878 "	--	--	--
"Teachers College, Columbia University (New York, NY) "	"$21,456 "	$0 	"$2,568,293 "	$0 	"$215,680 "	"$8,825 "	"$89,971 "	$0 	"$2,240 "	"$3,801,467 "	5.10%	--	5.00%	32.40%	26.80%	"98,680"	"4,988"	"$4,490,448 "	--	--	--	--	--	--	"$730,896 "	"$21,955 "	"$10,487,970 "	$0 	"$8,072,955 "	$0 	"$729,646 "	$0 	"$13,468,917 "	"$16,731,730 "	"$16,890,500 "	--	--	--
"Texas Christian University (Fort Worth, TX) "	"$110,379 "	$0 	$0 	"$2,788 "	"$2,589 "	$0 	"$31,926 "	"$1,099,765 "	"$137,383 "	"$2,657,913 "	25.10%	28.40%	24.20%	92.20%	22.90%	"55,982"	"14,037"	"$4,492,864 "	"3,700"	"$2,367,737 "	238	"$5,234,996 "	"3,938"	"$7,602,733 "	"$3,253,917 "	"$23,499 "	"$5,377,201 "	"$276,800 "	"$1,993,979 "	"$479,485 "	"$1,572,920 "	"$2,367,736 "	"$8,275,744 "	"$19,661,451 "	"$19,919,943 "	--	--	--
"The George Washington University (Washington, DC) "	"$1,672,050 "	$0 	"$27,011 "	$0 	"$73,963 "	$0 	"$619,142 "	"$120,582 "	"$191,288 "	"$4,006,618 "	9.70%	--	--	100.00%	21.30%	"157,273"	"15,324"	"$9,983,864 "	900	"$258,547 "	0	$0 	900	"$258,547 "	"$5,091,398 "	"$27,328 "	"$21,194,220 "	"$1,500 "	"$19,288,720 "	"$52,155 "	"$4,290,398 "	"$325,254 "	"$36,256,925 "	"$46,832,442 "	"$47,218,144 "	--	--	--
"Trevecca Nazarene University (Nashville, TN) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Trinity International University (Deerfield, IL) "	"$38,060 "	$0 	$0 	"$9,230 "	$0 	$0 	"$12,828 "	"$1,865 "	"$18,268 "	"$669,983 "	11.30%	--	10.50%	63.80%	16.00%	"18,390"	"2,080"	"$796,956 "	312	"$23,470 "	0	$0 	312	"$23,470 "	"$373,327 "	"$10,511 "	"$951,992 "	$500 	"$680,792 "	"$1,790 "	"$359,422 "	"$23,470 "	"$4,216,457 "	"$4,969,277 "	"$5,060,480 "	--	--	--
"Tufts University (Medford, MA) "	"$368,687 "	"$2,082 "	"$10,230 "	"$1,797 "	"$48,830 "	"$34,024 "	"$653,138 "	"$150,737 "	"$3,652,233 "	"$8,086,434 "	22.90%	25.20%	22.20%	60.00%	36.70%	"80,143"	"18,319"	"$12,704,173 "	0	$0 	0	$0 	0	$0 	"$2,891,994 "	"$45,576 "	"$11,875,298 "	"$17,201 "	"$4,543,064 "	"$12,607 "	"$2,651,689 "	"$195,767 "	"$19,169,167 "	"$34,618,522 "	"$34,674,321 "	--	--	--
"Tulane University (New Orleans, LA) "	--	--	--	--	--	--	--	--	--	--	11.20%	--	--	92.60%	41.40%	"112,299"	"12,523"	--	--	--	--	--	--	--	"$7,613,011 "	"$44,854 "	"$18,136,160 "	--	--	--	--	--	"$26,153,621 "	"$60,477,536 "	"$61,299,008 "	--	--	--
"Union Institute & University (Cincinnati, OH) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Bridgeport (Bridgeport, CT) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Chicago (Chicago, IL) "	"$1,750,008 "	"$25,069 "	"$1,016,987 "	$0 	"$64,677 "	$0 	"$1,003,420 "	"$14,955 "	"$4,574,845 "	"$18,309,784 "	23.70%	30.80%	22.90%	94.30%	26.00%	"118,181"	"28,056"	"$40,722,037 "	112	"$34,476 "	68	"$1,073,088 "	180	"$1,107,564 "	"$13,903,949 "	"$65,749 "	"$63,044,669 "	$500 	"$49,508,559 "	"$12,546 "	"$12,038,916 "	"$34,476 "	"$102,885,160 "	"$156,512,538 "	"$161,602,650 "	--	--	--
"University of Dayton (Dayton, OH) "	--	--	--	--	--	--	--	--	--	--	17.70%	--	--	96.50%	46.30%	"90,330"	"16,013"	--	--	--	--	--	--	--	"$3,130,413 "	"$20,947 "	"$1,960,243 "	--	--	--	--	--	"$11,569,847 "	"$23,146,450 "	"$23,969,126 "	--	--	--
"University of Denver (Denver, CO) "	"$413,763 "	"$59,481 "	"$30,599 "	"$25,815 "	"$52,395 "	"$13,130 "	"$360,138 "	$0 	"$2,664,194 "	"$4,000,152 "	10.70%	--	10.30%	87.60%	33.60%	"83,189"	"8,866"	"$9,197,264 "	--	--	--	--	--	--	"$2,867,621 "	"$20,743 "	"$9,753,397 "	$0 	"$2,789,424 "	$0 	"$2,313,454 "	$0 	"$12,335,908 "	"$27,396,317 "	"$27,655,286 "	--	--	--
"University of Hartford (West Hartford, CT) "	"$33,255 "	$0 	"$1,110 "	$932 	"$5,731 "	$40 	"$77,630 "	"$77,246 "	"$20,926 "	"$593,093 "	8.30%	9.00%	7.80%	93.40%	15.80%	"52,041"	"4,328"	"$1,231,388 "	--	--	--	--	--	--	"$1,207,958 "	"$17,563 "	"$2,898,452 "	"$129,695 "	"$2,687,651 "	"$80,828 "	"$926,668 "	"$521,851 "	"$5,844,955 "	"$7,778,632 "	"$7,796,444 "	--	--	--
"University of La Verne (La Verne, CA) "	--	--	--	--	--	--	--	--	--	--	7.00%	--	--	27.00%	22.20%	"39,680"	"2,790"	--	--	--	--	--	--	--	"$279,839 "	"$11,188 "	"$327,505 "	--	--	--	--	--	"$1,420,812 "	"$2,628,430 "	"$3,538,430 "	--	--	--
"University of Miami (Coral Gables, FL) "	"$3,315,914 "	$0 	"$419,047 "	$0 	"$19,082 "	$0 	"$2,181,555 "	$0 	"$208,810 "	"$6,196,540 "	15.80%	15.90%	13.10%	80.20%	8.80%	"110,497"	"17,490"	"$9,605,219 "	"9,298"	"$5,327,537 "	864	"$3,731,310 "	"10,162"	"$9,058,847 "	"$13,634,837 "	"$50,103 "	"$36,786,570 "	$0 	"$30,763,407 "	$0 	"$11,517,085 "	$0 	"$77,980,138 "	"$109,289,087 "	"$125,714,936 "	--	--	--
"University of Notre Dame (Notre Dame, IN) "	"$1,434,524 "	$0 	"$171,993 "	"$453,582 "	"$93,874 "	"$494,371 "	"$938,905 "	"$493,047 "	"$2,283,339 "	"$19,876,610 "	42.20%	48.00%	38.20%	92.70%	33.30%	"105,249"	"44,453"	"$57,020,996 "	5	"$1,150 "	159	"$78,156 "	164	"$79,306 "	"$12,676,117 "	"$40,974 "	"$22,702,327 "	"$34,500 "	"$11,097,744 "	"$138,036 "	"$7,768,625 "	"$788,350 "	"$49,984,128 "	"$171,054,928 "	"$173,685,917 "	--	--	--
"University of Pennsylvania (Philadelphia, PA) "	$0 	"$640,289 "	"$431,367 "	$0 	"$254,386 "	"$2,762 "	"$821,132 "	"$1,807,204 "	"$10,965,744 "	"$28,278,147 "	27.50%	40.10%	26.20%	83.70%	21.30%	"246,150"	"67,772"	"$70,727,046 "	"2,787"	"$2,745,146 "	163	"$721,350 "	"2,950"	"$3,466,496 "	"$49,026,035 "	"$70,660 "	"$108,461,172 "	"$468,500 "	"$65,015,038 "	"$283,128 "	"$43,712,496 "	"$2,735,260 "	"$211,432,786 "	"$332,829,949 "	"$336,989,459 "	--	--	--
"University of Rochester (Rochester, NY) "	"$2,456,319 "	"$1,326 "	"$107,997 "	$0 	"$145,745 "	$100 	"$540,857 "	"$83,260 "	"$2,181,134 "	"$5,558,960 "	17.40%	19.30%	16.90%	89.40%	19.30%	"89,479"	"15,603"	"$11,037,763 "	630	"$130,230 "	81	"$118,659 "	711	"$248,889 "	"$8,282,237 "	"$80,536 "	"$13,562,140 "	"$9,900 "	"$12,455,383 "	"$6,500 "	"$7,322,550 "	"$130,230 "	"$44,018,793 "	"$57,228,182 "	"$58,549,545 "	--	--	--
"University of Saint Thomas (Saint Paul, MN) "	"$109,706 "	"$10,100 "	$0 	"$9,303 "	$800 	$0 	"$186,583 "	"$793,625 "	"$58,755 "	"$1,823,911 "	9.80%	14.60%	8.70%	84.80%	6.40%	"66,630"	"6,507"	"$2,755,725 "	105	"$816,429 "	0	$0 	105	"$816,429 "	"$1,568,067 "	"$15,535 "	"$4,314,615 "	"$8,100 "	"$2,023,045 "	"$8,450 "	"$686,387 "	"$822,334 "	"$25,171,636 "	"$43,010,323 "	"$43,011,752 "	--	--	--
"University of San Diego (San Diego, CA) "	"$130,192 "	$0 	$0 	"$3,450 "	"$15,227 "	$0 	"$85,241 "	"$156,569 "	"$329,895 "	"$890,395 "	8.90%	11.00%	8.70%	81.40%	1.90%	"46,846"	"4,146"	"$1,084,822 "	122	"$21,051 "	3	"$500,000 "	125	"$521,051 "	"$2,058,723 "	"$23,097 "	"$153,572 "	"$53,800 "	"$102,672 "	"$312,370 "	"$1,658,272 "	"$923,431 "	"$4,375,160 "	"$57,686,762 "	"$57,686,762 "	--	--	--
"University of San Francisco (San Francisco, CA) "	"$410,677 "	$0 	$0 	"$26,000 "	"$16,066 "	$0 	"$132,465 "	"$254,410 "	"$69,342 "	"$1,492,256 "	11.00%	--	8.60%	83.00%	39.40%	"70,335"	"7,772"	"$8,084,278 "	667	"$1,089,464 "	208	"$529,880 "	875	"$1,619,344 "	"$1,156,471 "	"$24,059 "	"$6,709,503 "	"$33,965 "	"$3,177,603 "	"$30,545 "	"$385,223 "	"$491,912 "	"$6,075,870 "	"$20,514,797 "	"$20,668,998 "	--	--	--
"University of Southern California (Los Angeles, CA) "	"$7,630,488 "	$0 	"$7,530,025 "	$0 	"$376,035 "	$0 	"$898,272 "	$0 	"$7,167,822 "	"$24,231,446 "	15.00%	--	14.90%	64.30%	17.80%	"279,557"	"41,952"	"$57,301,856 "	--	--	--	--	--	--	"$83,868,590 "	"$41,637 "	"$71,539,520 "	$0 	"$43,134,575 "	$0 	"$67,045,647 "	$0 	"$215,513,450 "	"$322,090,595 "	"$354,481,220 "	--	--	--
"University of the Pacific (Stockton, CA) "	"$867,653 "	$0 	$0 	$0 	"$3,370 "	"$1,525 "	"$84,874 "	"$179,781 "	"$356,490 "	"$1,807,798 "	10.30%	12.70%	8.70%	91.40%	23.30%	"49,513"	"5,103"	"$4,616,424 "	"1,746"	"$1,235,386 "	28	"$17,725 "	"1,774"	"$1,253,111 "	"$3,328,038 "	"$31,041 "	"$6,214,374 "	"$17,775 "	"$732,690 "	"$702,220 "	"$1,291,752 "	"$1,255,529 "	"$5,477,623 "	"$19,799,094 "	"$20,882,492 "	--	--	--
"University of Tulsa (Tulsa, OK) "	"$4,600 "	$0 	"$28,234 "	"$69,333 "	"$84,829 "	"$1,000 "	"$127,486 "	"$1,143,059 "	"$56,514 "	"$2,157,320 "	19.40%	21.90%	12.00%	89.00%	24.70%	"33,826"	"6,569"	"$3,968,003 "	38	"$16,075 "	10	"$17,649 "	48	"$33,724 "	"$3,457,643 "	"$25,426 "	"$2,136,381 "	"$205,287 "	"$1,311,900 "	"$684,463 "	"$2,282,114 "	"$3,423,392 "	"$8,340,650 "	"$16,065,616 "	"$16,065,616 "	--	--	--
"Vanderbilt University (Nashville, TN) "	"$3,353,132 "	"$65,945 "	"$100,930 "	"$23,872 "	"$31,671 "	"$6,000 "	"$1,576,323 "	"$506,689 "	"$2,459,235 "	"$8,202,378 "	22.30%	25.90%	21.50%	97.20%	22.50%	"105,186"	"23,467"	"$27,332,580 "	391	"$1,299,167 "	146	"$1,449,855 "	537	"$2,749,022 "	"$14,367,414 "	"$66,262 "	"$26,853,218 "	"$342,229 "	"$14,723,021 "	"$42,764 "	"$11,776,963 "	"$1,293,065 "	"$73,254,431 "	"$121,286,772 "	"$122,551,193 "	--	--	--
"Wake Forest University (Winston-Salem, NC) "	"$2,064,934 "	$500 	"$7,620 "	"$7,143 "	"$3,551 "	"$2,454 "	"$48,060 "	"$3,253,160 "	"$10,555 "	"$7,223,758 "	32.30%	--	33.20%	85.00%	25.40%	"41,757"	"13,481"	"$13,936,119 "	"4,322"	"$7,304,271 "	203	"$2,061,505 "	"4,525"	"$9,365,776 "	"$8,916,747 "	"$112,562 "	"$17,097,421 "	"$292,469 "	"$12,464,115 "	"$1,741,183 "	"$6,153,507 "	"$6,532,805 "	"$34,392,668 "	"$54,892,531 "	"$56,700,571 "	--	--	--
"Washington University (St. Louis, MO) "	"$9,315,908 "	"$194,906 "	"$413,071 "	$0 	"$650,613 "	"$20,083 "	"$3,264,686 "	"$1,833,487 "	"$294,708 "	"$16,781,118 "	26.80%	27.30%	24.00%	84.80%	30.10%	"110,203"	"29,554"	"$36,542,870 "	672	"$1,941,902 "	4	"$43,450 "	676	"$1,985,352 "	"$12,288,012 "	"$108,978 "	"$26,016,862 "	"$3,280 "	"$19,906,511 "	"$31,920 "	"$7,737,927 "	"$1,942,503 "	"$75,374,581 "	"$121,319,754 "	"$124,200,707 "	--	--	--
"Widener University (Chester, PA) "	$740 	$770 	$0 	"$6,100 "	$0 	$0 	"$18,465 "	"$7,802 "	$550 	"$583,796 "	12.10%	--	10.30%	90.00%	32.90%	"37,243"	"4,496"	"$2,069,418 "	23	"$64,418 "	1	"$1,000 "	24	"$65,418 "	"$2,153,125 "	"$16,530 "	"$512,470 "	"$50,000 "	"$289,170 "	"$6,430 "	"$320,630 "	"$64,418 "	"$1,859,836 "	"$6,281,425 "	"$6,281,425 "	--	--	--
"William Marsh Rice University (Houston, TX) "	"$385,412 "	$0 	"$82,800 "	$789 	"$105,709 "	"$86,000 "	"$40,560 "	"$619,430 "	"$4,511,729 "	"$9,023,946 "	30.90%	36.60%	29.20%	91.80%	36.00%	"39,427"	"12,177"	"$20,437,044 "	"1,672"	"$1,158,403 "	3	"$7,600 "	"1,675"	"$1,166,003 "	"$9,915,217 "	"$55,143 "	"$15,698,541 "	"$31,280 "	"$11,104,671 "	"$53,119 "	"$4,823,993 "	"$1,152,792 "	"$30,951,500 "	"$56,717,418 "	"$57,218,651 "	--	--	--
"Wilmington College (New Castle, DE) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Yale University (New Haven, CT) "	"$10,794,394 "	"$38,223 "	"$490,431 "	$0 	"$25,442 "	"$299,573 "	"$6,235,739 "	"$2,550,573 "	"$11,579,563 "	"$43,495,290 "	34.00%	--	33.30%	93.70%	46.60%	"129,937"	"44,150"	"$123,266,924 "	--	--	--	--	--	--	"$17,927,089 "	"$157,305 "	"$69,550,343 "	"$1,201,963 "	"$45,481,265 "	"$205,798 "	"$13,634,079 "	"$4,480,590 "	"$131,043,820 "	"$264,771,841 "	"$268,119,700 "	--	--	--
"Yeshiva University (New York, NY) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
																																						
Mean	"$2,325,439 "	"$40,775 "	"$615,441 "	"$23,318 "	"$71,746 "	"$103,394 "	"$749,816 "	"$568,046 "	"$2,312,988 "	"$10,197,572 "	17.70%	25.20%	17.40%	85.90%	26.90%	"91,198"	"16,780"	"$23,041,139 "	"1,437"	"$1,262,378 "	99	"$720,801 "	"1,502"	"$1,940,067 "	"$11,779,480 "	"$48,444 "	"$24,615,642 "	"$95,908 "	"$14,987,660 "	"$148,775 "	"$7,870,237 "	"$1,038,783 "	"$49,760,753 "	"$87,547,135 "	"$89,901,985 "	--	--	--
Max Value	"$36,170,456 "	"$640,289 "	"$10,177,567 "	"$453,582 "	"$650,613 "	"$1,943,344 "	"$8,259,312 "	"$5,854,938 "	"$25,022,395 "	"$79,693,313 "	44.80%	59.40%	44.50%	100.00%	71.20%	"340,705"	"70,149"	"$139,723,175 "	"9,298"	"$8,293,380 "	864	"$7,950,334 "	"10,162"	"$16,243,714 "	"$83,868,590 "	"$236,281 "	"$165,435,040 "	"$1,201,963 "	"$79,466,047 "	"$1,741,183 "	"$67,045,647 "	"$11,001,643 "	"$307,080,059 "	"$540,333,491 "	"$582,583,760 "	--	--	--
75th Percentile	"$1,632,155 "	"$28,733 "	"$107,997 "	"$9,230 "	"$93,874 "	"$7,550 "	"$653,138 "	"$619,430 "	"$2,459,235 "	"$9,340,353 "	23.70%	30.80%	23.50%	96.30%	35.10%	"115,742"	"24,893"	"$27,503,995 "	"1,672"	"$1,313,375 "	159	"$529,880 "	"1,675"	"$2,033,890 "	"$13,903,949 "	"$65,749 "	"$29,048,540 "	"$53,800 "	"$19,288,720 "	"$138,036 "	"$8,017,882 "	"$1,255,529 "	"$65,126,644 "	"$109,289,087 "	"$118,643,672 "	--	--	--
50th Percentile (median)	"$421,760 "	$0 	"$7,885 "	$0 	"$22,911 "	$100 	"$246,885 "	"$87,427 "	"$331,105 "	"$4,107,327 "	15.80%	24.40%	13.90%	91.80%	25.40%	"76,995"	"12,718"	"$9,605,219 "	630	"$213,857 "	7	"$71,140 "	607	"$427,740 "	"$5,091,398 "	"$30,089 "	"$9,404,282 "	"$8,100 "	"$4,243,319 "	"$14,257 "	"$3,134,555 "	"$213,857 "	"$19,622,666 "	"$40,395,098 "	"$41,078,831 "	--	--	--
25th Percentile	"$61,931 "	$0 	$0 	$0 	"$3,032 "	$0 	"$84,874 "	"$2,955 "	"$63,042 "	"$1,492,256 "	9.80%	15.90%	9.40%	81.40%	16.00%	"39,427"	"4,942"	"$2,588,181 "	112	"$33,191 "	0	$0 	150	"$76,284 "	"$1,383,877 "	"$20,947 "	"$2,736,238 "	$0 	"$924,973 "	$525 	"$729,646 "	"$14,605 "	"$5,844,955 "	"$14,143,938 "	"$14,622,206 "	--	--	--
Min Value	$0 	$0 	$0 	$0 	$0 	$0 	$0 	$0 	$0 	"$144,113 "	3.00%	7.20%	2.30%	27.00%	1.20%	"11,438"	689	"$176,205 "	0	$0 	0	$0 	0	$0 	"$147,822 "	"$7,007 "	"$153,572 "	$0 	"$102,672 "	$0 	"$144,627 "	$0 	"$1,016,672 "	"$1,726,434 "	"$1,726,434 "	--	--	--
Number of Institutions	63	63	63	63	63	63	63	63	64	65	77	40	60	77	77	77	77	65	45	45	45	45	46	46	77	77	77	63	65	63	65	63	77	77	77	0	0	0
Reporting Valid (non-null) Data																																						
Total Number of Institutions	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101
																																						
©2010 CAE	Privacy Policy - Disclaimer 																																					
