Private Research/Doctoral / FY2000 																																						
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"Stevens Institute of Technology (Hoboken, NJ) "	"$2,374 "	$100 	$50 	$0 	"$2,495 "	$0 	"$63,940 "	$0 	"$213,854 "	"$1,887,130 "	15.80%	--	12.10%	89.60%	--	"23,048"	"3,645"	"$4,300,990 "	--	--	--	--	--	--	"$1,963,160 "	"$20,009 "	"$1,045,110 "	$0 	"$524,707 "	$0 	"$931,506 "	$0 	"$3,815,440 "	--	"$8,159,360 "	--	--	--
"Syracuse University (Syracuse, NY) "	"$2,347,870 "	"$30,625 "	"$11,341 "	$0 	"$192,763 "	$0 	"$976,834 "	$875 	"$2,069,500 "	"$9,408,640 "	12.90%	13.40%	12.10%	98.40%	--	"169,121"	"21,859"	"$18,898,200 "	"6,099"	"$3,942,680 "	238	--	"6,337"	--	"$7,461,120 "	"$17,323 "	"$9,001,710 "	$0 	"$6,230,030 "	"$1,300 "	"$5,316,210 "	"$2,175 "	"$24,496,600 "	--	"$42,814,000 "	--	--	--
"Teachers College, Columbia University (New York, NY) "	"$4,531 "	$0 	$0 	$0 	"$44,560 "	"$3,823 "	"$35,802 "	$0 	"$100,955 "	"$2,438,140 "	9.40%	--	9.40%	48.40%	--	"56,202"	"5,286"	"$2,808,960 "	0	$0 	0	--	0	--	"$1,723,340 "	"$16,735 "	"$9,042,910 "	$0 	"$8,168,240 "	$0 	"$1,714,590 "	$0 	"$14,470,600 "	--	"$17,023,000 "	--	--	--
"Texas Christian University (Fort Worth, TX) "	"$102,573 "	$0 	$0 	"$3,240 "	$896 	$0 	"$38,470 "	"$831,538 "	"$109,143 "	"$2,180,670 "	24.10%	28.50%	23.70%	85.50%	--	"54,431"	"13,145"	"$6,606,310 "	"3,389"	"$1,717,160 "	39	--	"3,428"	--	"$2,272,750 "	"$18,225 "	"$5,179,580 "	"$102,380 "	"$1,318,300 "	"$293,060 "	"$1,780,420 "	"$1,637,140 "	"$7,186,350 "	--	"$21,819,900 "	--	--	--
"The George Washington University (Washington, DC) "	"$1,439,030 "	"$8,500 "	"$2,325 "	$0 	"$108,876 "	$100 	"$388,699 "	"$71,398 "	"$134,803 "	"$3,329,860 "	12.00%	--	--	98.20%	--	"129,823"	"15,630"	"$11,876,000 "	304	"$160,432 "	2	--	306	--	"$5,884,090 "	"$22,323 "	"$11,173,800 "	"$3,500 "	"$10,703,800 "	"$29,105 "	"$5,721,140 "	"$177,657 "	"$25,537,500 "	--	"$40,350,200 "	--	--	--
"Trevecca Nazarene University (Nashville, TN) "	"$1,020 "	$0 	$0 	$0 	$0 	$0 	"$24,672 "	$0 	"$30,538 "	"$113,413 "	9.90%	--	5.00%	97.80%	--	"10,631"	"1,050"	"$503,513 "	0	$0 	0	--	0	--	"$500,212 "	"$10,088 "	"$133,350 "	$0 	"$42,200 "	$0 	"$196,193 "	$0 	"$3,034,800 "	--	"$5,135,960 "	--	--	--
"Trinity International University (Deerfield, IL) "	--	--	--	--	--	--	--	--	--	"$358,230 "	13.50%	--	--	89.00%	--	"11,773"	"1,591"	"$481,102 "	--	--	--	--	--	--	"$384,861 "	"$7,083 "	"$998,044 "	--	"$466,750 "	--	"$381,261 "	--	"$4,708,270 "	--	"$5,657,660 "	--	--	--
"Tufts University (Medford, MA) "	"$268,929 "	$0 	$0 	$0 	$0 	$0 	$0 	$0 	"$821,984 "	"$5,712,060 "	22.80%	--	22.00%	76.30%	--	"72,793"	"16,627"	"$14,714,500 "	70	"$61,972 "	525	--	595	--	"$13,389,300 "	"$34,504 "	"$36,074,900 "	$0 	"$25,148,700 "	$0 	"$12,040,900 "	$0 	"$46,916,700 "	--	"$72,989,900 "	--	--	--
"Tulane University (New Orleans, LA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Union Institute & University (Cincinnati, OH) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Bridgeport (Bridgeport, CT) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Chicago (Chicago, IL) "	"$3,444,880 "	"$81,732 "	"$1,112,550 "	$300 	"$93,957 "	$0 	"$968,430 "	"$17,390 "	"$3,213,330 "	"$18,546,700 "	25.60%	31.20%	24.20%	98.50%	--	"107,592"	"27,528"	"$57,405,100 "	202	"$24,990 "	55	--	257	--	"$15,764,000 "	"$59,147 "	"$58,501,100 "	$200 	"$34,137,300 "	"$1,125 "	"$11,577,200 "	"$24,990 "	"$91,074,600 "	--	"$177,619,000 "	--	--	--
"University of Dayton (Dayton, OH) "	--	--	--	--	--	--	--	--	--	--	14.60%	--	--	93.00%	--	"90,616"	"13,185"	"$5,117,140 "	--	--	--	--	--	--	"$1,880,350 "	"$16,033 "	"$3,351,650 "	--	--	--	--	--	"$8,514,460 "	--	"$27,205,000 "	--	--	--
"University of Denver (Denver, CO) "	"$434,124 "	"$20,240 "	"$12,145 "	"$65,320 "	"$29,150 "	$0 	"$348,273 "	$0 	"$890,689 "	"$2,672,630 "	10.30%	--	9.30%	53.70%	--	"107,380"	"11,011"	"$8,911,730 "	--	--	--	--	--	--	"$2,712,340 "	"$16,053 "	"$6,572,570 "	$0 	"$1,869,280 "	$0 	"$2,363,200 "	$0 	"$8,733,750 "	--	"$27,087,800 "	--	--	--
"University of Hartford (West Hartford, CT) "	"$44,738 "	$0 	"$4,450 "	"$3,572 "	"$2,387 "	$96 	"$39,916 "	"$31,452 "	"$336,456 "	"$856,907 "	6.60%	7.90%	6.50%	71.40%	--	"59,733"	"3,931"	"$884,264 "	--	--	--	--	--	--	"$2,022,590 "	"$11,506 "	"$1,099,590 "	$0 	"$803,617 "	"$18,049 "	"$1,099,240 "	"$74,191 "	"$4,710,740 "	--	"$7,390,870 "	--	--	--
"University of La Verne (La Verne, CA) "	--	--	--	--	--	--	--	--	--	--	6.40%	--	5.60%	100.00%	--	"31,336"	"2,011"	"$327,683 "	--	--	--	--	--	--	"$380,171 "	"$5,224 "	"$1,366,000 "	--	--	--	--	--	"$1,117,980 "	--	"$10,676,800 "	--	--	--
"University of Miami (Coral Gables, FL) "	"$1,384,040 "	$0 	"$305,750 "	$0 	$0 	$0 	"$782,460 "	$0 	"$133,561 "	"$2,693,410 "	10.00%	10.40%	8.40%	61.30%	--	"103,097"	"10,307"	"$5,501,300 "	"4,029"	"$2,983,480 "	330	--	"4,359"	--	"$11,438,300 "	"$41,378 "	"$31,425,600 "	$0 	"$17,558,600 "	$0 	"$9,155,060 "	$0 	"$51,141,000 "	--	"$100,563,000 "	--	--	--
"University of Notre Dame (Notre Dame, IN) "	"$557,332 "	$0 	"$84,281 "	"$305,454 "	"$92,958 "	"$214,884 "	"$829,795 "	"$32,273 "	"$770,291 "	"$15,236,300 "	42.10%	47.70%	35.20%	91.20%	--	"96,927"	"40,841"	"$77,204,900 "	3	"$2,000 "	0	--	3	--	"$13,669,500 "	"$31,641 "	"$22,232,500 "	"$59,520 "	"$11,594,300 "	"$30,675 "	"$7,222,770 "	"$169,132 "	"$42,938,700 "	--	"$140,679,000 "	--	--	--
"University of Pennsylvania (Philadelphia, PA) "	$0 	"$2,431,290 "	"$353,814 "	$0 	"$133,960 "	"$1,763,330 "	"$3,210,940 "	"$1,421,300 "	"$11,308,900 "	"$34,253,400 "	27.30%	36.80%	26.80%	87.60%	--	"224,138"	"61,086"	"$82,619,500 "	"3,983"	"$2,020,010 "	307	--	"4,290"	--	"$41,113,100 "	"$56,290 "	"$77,369,200 "	"$213,702 "	"$41,236,000 "	"$252,277 "	"$35,356,500 "	"$2,232,820 "	"$171,543,000 "	--	"$288,152,000 "	--	--	--
"University of Rochester (Rochester, NY) "	"$2,676,390 "	"$118,923 "	"$88,975 "	$0 	"$97,863 "	$400 	"$244,433 "	"$65,945 "	"$7,593,670 "	"$11,045,400 "	18.00%	20.40%	16.60%	77.40%	--	"76,449"	"13,730"	"$18,891,200 "	252	"$116,165 "	"2,468"	--	"2,720"	--	"$12,347,600 "	"$58,376 "	"$9,842,210 "	$0 	"$8,876,000 "	"$19,707 "	"$6,119,130 "	"$116,165 "	"$39,110,700 "	--	"$64,090,700 "	--	--	--
"University of Saint Thomas (Saint Paul, MN) "	"$42,812 "	"$32,410 "	$0 	$204 	$0 	$0 	"$253,173 "	$0 	"$129,795 "	"$1,826,540 "	9.20%	--	8.50%	75.50%	--	"52,439"	"4,827"	"$6,005,810 "	--	--	--	--	--	--	"$5,189,570 "	"$14,126 "	"$4,220,040 "	$0 	"$1,731,300 "	$0 	"$937,737 "	$0 	"$5,960,900 "	--	"$25,243,000 "	--	--	--
"University of San Diego (San Diego, CA) "	"$223,047 "	$0 	$0 	$560 	"$1,544 "	$0 	"$56,111 "	"$59,962 "	"$43,117 "	"$580,013 "	10.40%	--	10.20%	87.20%	--	"39,445"	"4,107"	"$862,754 "	876	"$564,441 "	470	--	"1,346"	--	"$816,150 "	"$17,641 "	"$2,090,720 "	"$26,100 "	"$1,508,840 "	"$168,395 "	"$726,300 "	"$468,947 "	"$3,886,610 "	--	"$7,410,650 "	--	--	--
"University of San Francisco (San Francisco, CA) "	"$314,440 "	$0 	$0 	$0 	"$6,655 "	"$11,500 "	"$37,857 "	"$143,043 "	"$228,544 "	"$1,586,760 "	12.80%	--	12.30%	89.30%	--	"64,533"	"8,241"	"$6,671,490 "	566	"$862,287 "	158	--	724	--	"$746,457 "	"$17,202 "	"$2,915,330 "	"$7,580 "	"$1,507,980 "	"$78,020 "	"$565,365 "	"$378,628 "	"$5,895,560 "	--	"$19,241,700 "	--	--	--
"University of Southern California (Los Angeles, CA) "	"$7,130,070 "	$0 	"$6,980 "	$0 	"$94,282 "	$0 	"$655,846 "	$0 	"$4,767,340 "	"$12,869,475 "	20.00%	--	20.00%	99.40%	--	"167,438"	"33,541"	"$49,928,675 "	--	--	--	--	--	--	"$34,614,776 "	"$35,042 "	"$48,616,365 "	$0 	"$33,011,865 "	$0 	"$28,398,596 "	$0 	"$116,914,349 "	--	"$236,876,037 "	--	--	--
"University of the Pacific (Stockton, CA) "	"$166,027 "	$0 	$0 	"$10,050 "	$746 	$0 	"$74,267 "	"$96,561 "	"$145,265 "	"$1,156,390 "	10.00%	11.00%	8.20%	92.20%	--	"45,162"	"4,534"	"$4,109,240 "	996	"$893,818 "	0	--	996	--	"$2,812,560 "	"$27,630 "	"$2,853,550 "	"$2,800 "	"$716,501 "	"$616,090 "	"$980,181 "	"$893,818 "	"$3,867,230 "	--	"$12,007,600 "	--	--	--
"University of Tulsa (Tulsa, OK) "	"$15,600 "	$0 	"$25,785 "	"$45,583 "	"$14,765 "	"$27,525 "	"$36,025 "	"$676,409 "	"$52,082 "	"$1,569,780 "	16.50%	18.70%	14.50%	79.50%	--	"39,127"	"6,458"	"$2,566,200 "	55	"$297,206 "	0	--	55	--	"$19,713,300 "	"$20,421 "	"$9,132,150 "	"$111,700 "	"$1,269,090 "	"$460,308 "	"$18,643,400 "	"$1,884,350 "	"$23,312,200 "	--	"$35,929,100 "	--	--	--
"Vanderbilt University (Nashville, TN) "	"$3,497,260 "	"$184,606 "	"$251,401 "	"$17,006 "	"$41,287 "	$0 	"$1,613,830 "	"$202,942 "	"$1,881,830 "	"$7,818,420 "	26.20%	30.60%	25.30%	96.40%	--	"93,916"	"24,626"	"$21,022,400 "	550	"$594,647 "	68	--	618	--	"$29,751,100 "	"$51,310 "	"$15,786,700 "	"$175,699 "	"$10,242,000 "	"$82,269 "	"$25,548,700 "	"$594,697 "	"$58,070,300 "	--	"$94,181,500 "	--	--	--
"Wake Forest University (Winston-Salem, NC) "	"$1,765,210 "	"$1,500 "	"$128,995 "	"$10,883 "	"$8,033 "	"$3,919 "	"$1,912,290 "	"$127,383 "	"$36,469 "	"$5,400,530 "	34.60%	--	33.90%	90.00%	--	"42,639"	"14,742"	"$10,623,000 "	"2,026"	"$405,340 "	"1,519"	--	"3,545"	--	"$7,704,990 "	"$95,395 "	"$9,495,040 "	"$4,668 "	"$4,802,720 "	"$58,683 "	"$3,919,750 "	"$405,340 "	"$21,560,800 "	--	"$42,501,800 "	--	--	--
"Washington University (St. Louis, MO) "	"$6,034,440 "	"$79,140 "	"$629,850 "	$160 	"$188,631 "	"$46,083 "	"$2,080,420 "	"$241,770 "	"$1,711,600 "	"$22,023,300 "	29.20%	30.90%	26.10%	89.60%	--	"101,750"	"29,680"	"$51,951,500 "	"1,038"	"$241,770 "	5	--	"1,043"	--	"$16,442,700 "	"$84,691 "	"$24,785,100 "	$0 	"$17,024,400 "	$0 	"$6,506,620 "	"$241,770 "	"$70,511,100 "	--	"$127,219,000 "	--	--	--
"Widener University (Chester, PA) "	$850 	$0 	$0 	$0 	"$1,843 "	$0 	"$23,457 "	"$1,270 "	"$1,160 "	"$538,249 "	14.20%	--	11.60%	97.00%	--	"32,092"	"4,571"	"$1,354,430 "	38	"$8,347 "	6	--	44	--	"$1,599,920 "	"$12,868 "	"$567,700 "	$0 	"$63,950 "	$0 	"$253,288 "	"$9,470 "	"$1,309,700 "	--	"$4,630,480 "	--	--	--
"William Marsh Rice University (Houston, TX) "	"$131,790 "	$0 	"$6,500 "	"$2,700 "	"$110,344 "	$0 	"$77,039 "	"$580,859 "	"$1,439,560 "	"$8,261,510 "	31.30%	37.50%	29.30%	93.80%	--	"36,324"	"11,364"	"$36,069,600 "	--	--	--	--	--	--	"$8,219,040 "	"$46,186 "	"$16,973,600 "	"$152,630 "	"$6,280,670 "	"$51,993 "	"$4,419,500 "	"$1,082,430 "	"$21,912,500 "	--	"$73,651,500 "	--	--	--
"Wilmington College (New Castle, DE) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Yale University (New Haven, CT) "	"$8,372,810 "	"$284,684 "	"$272,756 "	$0 	"$37,123 "	"$630,232 "	"$1,559,140 "	"$3,563,610 "	"$27,126,900 "	"$54,937,600 "	34.40%	--	33.60%	95.30%	--	"121,664"	"41,864"	"$233,716,000 "	--	--	--	--	--	--	"$15,537,400 "	"$109,790 "	"$63,163,900 "	"$1,924,790 "	"$41,703,500 "	"$174,323 "	"$13,079,500 "	"$6,771,580 "	"$132,607,000 "	--	"$358,103,000 "	--	--	--
"Yeshiva University (New York, NY) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
																																						
Mean	"$2,270,494 "	"$65,633 "	"$462,781 "	"$12,719 "	"$58,347 "	"$165,906 "	"$575,740 "	"$346,058 "	"$1,804,889 "	"$9,594,118 "	19.10%	27.20%	19.10%	87.40%	--	"83,598"	"16,610"	"$31,746,651 "	"1,434"	"$938,860 "	285	--	"1,719"	--	"$12,212,309 "	"$38,069 "	"$20,347,413 "	"$210,789 "	"$12,576,538 "	"$156,768 "	"$7,912,596 "	"$888,843 "	"$42,217,895 "	--	"$89,488,909 "	--	--	--
Max Value	"$71,056,600 "	"$2,431,290 "	"$11,655,400 "	"$305,454 "	"$594,183 "	"$2,689,230 "	"$3,210,940 "	"$3,563,610 "	"$27,126,900 "	"$93,225,500 "	49.00%	60.80%	96.00%	100.00%	--	"382,583"	"66,138"	"$233,716,000 "	"8,863"	"$7,337,340 "	"3,752"	--	"10,117"	--	"$77,799,630 "	"$212,653 "	"$115,546,000 "	"$9,498,060 "	"$71,965,500 "	"$4,891,280 "	"$45,875,500 "	"$18,336,200 "	"$263,256,000 "	--	"$580,474,000 "	--	--	--
75th Percentile	"$1,531,750 "	"$8,500 "	"$128,995 "	"$1,700 "	"$55,017 "	"$14,183 "	"$771,501 "	"$202,942 "	"$1,543,450 "	"$11,790,800 "	25.20%	34.60%	24.20%	97.80%	--	"103,097"	"24,626"	"$36,069,600 "	"1,889"	"$1,090,920 "	241	--	"2,720"	--	"$15,548,700 "	"$51,310 "	"$29,572,500 "	"$15,750 "	"$17,854,400 "	"$78,568 "	"$9,369,160 "	"$571,286 "	"$58,168,000 "	--	"$109,933,000 "	--	--	--
50th Percentile (median)	"$358,624 "	$0 	"$5,000 "	$0 	"$8,863 "	$0 	"$244,433 "	"$32,273 "	"$228,544 "	"$3,723,370 "	17.20%	28.50%	16.70%	91.20%	--	"67,135"	"13,165"	"$11,207,650 "	600	"$207,323 "	15	--	724	--	"$6,319,045 "	"$22,323 "	"$8,951,420 "	$50 	"$4,783,590 "	"$7,733 "	"$3,428,760 "	"$70,004 "	"$17,813,350 "	--	"$41,426,000 "	--	--	--
25th Percentile	"$42,812 "	$0 	$0 	$0 	"$1,260 "	$0 	"$39,517 "	$0 	"$60,243 "	"$1,377,850 "	11.60%	14.30%	9.60%	81.90%	--	"39,127"	"4,827"	"$3,179,330 "	38	"$8,347 "	0	--	44	--	"$1,723,340 "	"$16,033 "	"$2,735,470 "	$0 	"$1,303,340 "	$0 	"$937,737 "	$0 	"$5,945,860 "	--	"$12,062,100 "	--	--	--
Min Value	$0 	$0 	$0 	$0 	$0 	$0 	$0 	$0 	$0 	"$113,413 "	6.00%	3.10%	3.90%	45.70%	--	"10,215"	"1,050"	"$217,733 "	0	$0 	0	--	0	--	"$53,543 "	"$5,224 "	"$133,350 "	$0 	"$42,200 "	$0 	"$40,321 "	$0 	"$780,229 "	--	"$1,185,540 "	--	--	--
Number of Institutions	67	67	67	67	67	67	67	67	67	69	74	33	68	74	0	74	74	74	49	50	49	0	49	0	74	71	74	67	69	67	69	67	74	0	74	0	0	0
Reporting Valid (non-null) Data																																						
Total Number of Institutions	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101
																																						
©2010 CAE	Privacy Policy - Disclaimer 																																					
