Private Research/Doctoral / FY2008 																																						
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"Southern Methodist University (Dallas, TX) "	"$990,473 "	"$16,695 "	"$39,370 "	"$45,228 "	"$76,454 "	"$10,175 "	"$1,709,497 "	"$2,230,518 "	"$576,947 "	"$6,455,539 "	16.00%	--	15.30%	96.60%	41.10%	"88,817"	"14,215"	"$31,106,963 "	--	--	--	--	--	--	"$5,196,114 "	"$33,908 "	"$28,262,591 "	"$1,032,930 "	"$9,525,926 "	"$644,093 "	"$3,458,516 "	"$4,397,035 "	"$23,932,092 "	"$75,634,907 "	"$75,859,163 "	--	--	--
"Spalding University (Louisville, KY) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Stanford University (Stanford, CA) "	"$28,448,435 "	"$90,695 "	"$15,506,539 "	$0 	"$186,988 "	$0 	"$1,631,126 "	"$277,503 "	"$14,925,375 "	"$88,924,499 "	28.90%	36.00%	27.20%	98.90%	35.70%	"164,874"	"47,660"	"$279,989,350 "	--	--	--	--	--	--	"$67,959,646 "	"$144,135 "	"$144,816,375 "	"$160,600 "	"$86,854,482 "	"$17,325 "	"$49,380,769 "	"$955,780 "	"$344,950,024 "	"$785,042,846 "	"$785,042,849 "	--	--	--
"Stevens Institute of Technology (Hoboken, NJ) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Syracuse University (Syracuse, NY) "	"$3,248,878 "	"$70,000 "	"$6,840 "	$0 	"$27,295 "	$0 	"$614,248 "	"$10,308 "	"$6,685,702 "	"$12,347,711 "	9.10%	9.50%	8.70%	97.70%	38.00%	"212,651"	"19,263"	"$26,909,520 "	"5,414"	"$8,919,230 "	208	"$2,897,089 "	"5,622"	"$11,816,319 "	"$16,856,835 "	"$40,484 "	"$15,510,528 "	$0 	"$7,931,031 "	$100 	"$15,799,034 "	"$17,786 "	"$44,722,067 "	"$70,772,366 "	"$72,770,308 "	--	--	--
"Teachers College, Columbia University (New York, NY) "	"$9,796 "	$0 	"$5,000 "	$0 	$250 	"$3,150 "	"$141,089 "	$0 	"$28,676 "	"$3,065,109 "	4.50%	--	4.40%	41.30%	23.80%	"105,843"	"4,764"	"$5,759,285 "	0	$0 	0	$0 	0	$0 	"$392,914 "	"$30,062 "	"$16,182,178 "	$0 	"$15,694,578 "	$0 	"$192,914 "	$0 	"$19,625,536 "	"$24,202,078 "	"$24,255,136 "	--	--	--
"Texas Christian University (Fort Worth, TX) "	"$569,294 "	"$922,038 "	$0 	"$5,275 "	$500 	$0 	"$24,946 "	"$2,465,686 "	"$84,351 "	"$5,347,500 "	18.00%	20.00%	17.50%	94.00%	30.00%	"64,952"	"11,719"	"$12,462,823 "	"4,088"	"$5,154,011 "	71	"$2,077,062 "	"4,159"	"$7,231,073 "	"$3,756,190 "	"$29,056 "	"$12,645,610 "	"$510,284 "	"$2,730,284 "	"$672,089 "	"$1,702,267 "	"$5,159,811 "	"$14,144,741 "	"$41,564,552 "	"$42,317,621 "	--	--	--
"The George Washington University (Washington, DC) "	"$2,732,114 "	"$42,050 "	"$35,586 "	$0 	"$71,187 "	"$23,265 "	"$397,567 "	"$212,408 "	"$748,204 "	"$6,524,379 "	9.70%	9.50%	9.10%	100.00%	29.60%	"180,301"	"17,492"	"$17,345,521 "	439	"$261,676 "	--	--	439	"$261,676 "	"$4,352,231 "	"$36,018 "	"$22,664,099 "	"$103,976 "	"$20,104,823 "	"$33,305 "	"$3,711,821 "	"$602,709 "	"$39,603,802 "	"$58,593,284 "	"$59,312,752 "	--	--	--
"Trevecca Nazarene University (Nashville, TN) "	"$13,975 "	$0 	$0 	$0 	$25 	$0 	$0 	"$30,939 "	"$11,390 "	"$167,287 "	5.50%	--	3.30%	79.60%	12.00%	"20,701"	"1,133"	"$527,419 "	0	$0 	0	$0 	0	$0 	"$191,421 "	"$13,153 "	"$35,925 "	$200 	"$35,925 "	"$21,900 "	"$173,571 "	"$99,469 "	"$3,712,563 "	"$4,404,559 "	"$4,414,849 "	--	--	--
"Trinity International University (Deerfield, IL) "	"$13,466 "	$0 	$0 	"$5,320 "	$0 	$0 	"$39,706 "	"$1,150 "	"$25,633 "	"$411,140 "	10.20%	--	9.10%	59.50%	10.50%	"17,255"	"1,757"	"$599,275 "	283	"$25,455 "	0	$0 	283	"$25,455 "	"$226,811 "	"$14,415 "	"$1,636,174 "	$0 	"$1,539,758 "	$200 	"$164,092 "	"$26,505 "	"$3,885,013 "	"$5,720,622 "	"$5,733,544 "	--	--	--
"Tufts University (Medford, MA) "	"$1,766,382 "	"$12,500 "	"$95,239 "	"$3,565 "	"$71,751 "	"$477,103 "	"$2,784,656 "	"$151,897 "	"$5,468,651 "	"$14,507,033 "	18.90%	20.30%	18.30%	96.00%	12.20%	"87,492"	"16,521"	"$25,052,578 "	766	"$488,391 "	73	"$165,165 "	839	"$653,556 "	"$4,730,860 "	"$56,921 "	"$31,397,943 "	"$84,900 "	"$21,370,237 "	"$29,592 "	"$3,932,971 "	"$434,233 "	"$46,274,233 "	"$205,734,148 "	"$208,346,975 "	--	--	--
"Tulane University (New Orleans, LA) "	--	--	--	--	--	--	--	--	--	--	9.20%	--	--	97.50%	24.50%	"102,076"	"9,425"	--	--	--	--	--	--	--	"$18,027,185 "	"$52,532 "	"$26,335,255 "	--	--	--	--	--	"$45,589,630 "	"$80,753,743 "	"$81,125,896 "	--	--	--
"Union Institute & University (Cincinnati, OH) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Bridgeport (Bridgeport, CT) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Chicago (Chicago, IL) "	"$5,995,227 "	"$67,635 "	"$682,947 "	$500 	"$999,774 "	$0 	"$5,596,275 "	"$28,745 "	"$7,159,868 "	"$34,272,291 "	21.30%	26.60%	18.80%	99.60%	35.30%	"129,082"	"27,511"	"$90,651,993 "	162	"$44,905 "	5	"$300,166 "	167	"$345,071 "	"$30,095,673 "	"$108,568 "	"$86,748,010 "	$0 	"$53,215,109 "	"$2,105 "	"$21,307,970 "	"$44,905 "	"$147,791,893 "	"$256,898,651 "	"$261,886,759 "	--	--	--
"University of Dayton (Dayton, OH) "	--	--	--	--	--	--	--	--	--	--	12.40%	--	--	90.80%	39.10%	"95,017"	"11,782"	--	--	--	--	--	--	--	"$4,785,212 "	"$25,488 "	"$2,145,852 "	--	--	--	--	--	"$12,823,705 "	"$19,164,958 "	"$19,518,365 "	--	--	--
"University of Denver (Denver, CO) "	"$889,608 "	"$2,180 "	"$36,610 "	"$69,086 "	"$13,304 "	"$20,361 "	"$865,020 "	"$286,921 "	"$165,768 "	"$3,186,362 "	5.80%	--	--	83.70%	30.70%	"112,501"	"6,528"	"$14,626,535 "	--	--	--	--	--	--	"$4,374,000 "	"$20,889 "	"$23,160,671 "	"$56,920 "	"$7,865,222 "	"$61,458 "	"$2,603,080 "	"$764,748 "	"$16,688,184 "	"$47,638,299 "	"$49,416,611 "	--	--	--
"University of Hartford (West Hartford, CT) "	"$40,985 "	$0 	$150 	"$1,256 "	"$7,790 "	$100 	"$100,935 "	"$230,732 "	"$187,677 "	"$948,719 "	6.30%	7.50%	6.10%	82.50%	14.00%	"70,471"	"4,427"	"$1,692,545 "	0	$0 	0	$0 	0	$0 	"$657,636 "	"$21,168 "	"$2,003,105 "	"$34,695 "	"$1,560,634 "	"$25,088 "	"$531,152 "	"$538,693 "	"$5,702,193 "	"$12,071,169 "	"$12,858,287 "	--	--	--
"University of La Verne (La Verne, CA) "	--	--	--	--	--	--	--	--	--	--	5.00%	--	--	17.10%	17.90%	"46,218"	"2,319"	--	--	--	--	--	--	--	"$688,865 "	"$13,111 "	"$1,445,737 "	--	--	--	--	--	"$1,258,700 "	"$4,327,016 "	"$4,429,219 "	--	--	--
"University of Miami (Coral Gables, FL) "	"$3,368,811 "	$0 	"$2,543,373 "	$0 	"$118,528 "	$0 	"$4,268,541 "	$0 	"$1,803,329 "	"$12,261,455 "	18.70%	18.50%	15.60%	100.00%	14.50%	"120,593"	"22,536"	"$28,993,411 "	"6,139"	"$10,116,415 "	312	"$3,463,029 "	"6,451"	"$13,579,444 "	"$25,639,567 "	"$66,146 "	"$71,888,741 "	$0 	"$63,269,373 "	$0 	"$15,853,023 "	$0 	"$139,894,530 "	"$200,256,227 "	"$200,518,526 "	--	--	--
"University of Notre Dame (Notre Dame, IN) "	"$994,057 "	$0 	"$745,039 "	"$355,040 "	"$132,629 "	"$3,856,581 "	"$2,258,940 "	"$992,309 "	"$3,506,159 "	"$44,541,139 "	41.70%	46.70%	36.10%	96.20%	47.40%	"106,779"	"44,489"	"$125,825,556 "	77	"$350,598 "	220	"$1,671,642 "	297	"$2,022,240 "	"$26,799,620 "	"$61,140 "	"$53,077,284 "	"$106,000 "	"$13,467,644 "	"$226,350 "	"$10,799,159 "	"$2,076,814 "	"$88,774,922 "	"$265,414,329 "	"$288,986,190 "	--	--	--
"University of Pennsylvania (Philadelphia, PA) "	$0 	"$150,930 "	"$2,252,222 "	"$70,300 "	"$281,366 "	"$78,267 "	"$2,864,135 "	"$2,602,572 "	"$11,718,228 "	"$39,269,915 "	26.30%	35.60%	25.10%	85.10%	30.20%	"263,910"	"69,294"	"$143,610,834 "	"3,385"	"$7,031,915 "	74	"$7,834,679 "	"3,459"	"$14,866,594 "	"$57,505,521 "	"$81,467 "	"$139,820,900 "	"$413,450 "	"$66,938,192 "	"$333,968 "	"$40,800,436 "	"$3,873,704 "	"$205,552,190 "	"$475,957,652 "	"$477,508,680 "	--	--	--
"University of Rochester (Rochester, NY) "	--	--	--	--	--	--	--	--	--	"$10,437,858 "	16.90%	--	16.40%	94.10%	28.50%	"93,523"	"15,851"	"$28,643,034 "	--	--	--	--	--	--	"$14,840,747 "	"$86,184 "	"$25,852,858 "	--	"$21,540,005 "	--	"$9,154,213 "	--	"$58,413,087 "	"$100,668,243 "	"$109,054,657 "	--	--	--
"University of Saint Thomas (Saint Paul, MN) "	"$147,566 "	$301 	$462 	$975 	$550 	$0 	"$244,047 "	"$77,484 "	"$68,169 "	"$1,113,148 "	10.70%	--	9.40%	71.70%	16.40%	"76,923"	"8,201"	"$5,800,705 "	206	"$85,085 "	11	"$50,472 "	217	"$135,557 "	"$6,807,643 "	"$22,137 "	"$3,704,571 "	"$3,157 "	"$1,780,153 "	"$22,892 "	"$779,383 "	"$175,799 "	"$5,995,547 "	"$35,445,742 "	"$35,450,032 "	--	--	--
"University of San Diego (San Diego, CA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of San Francisco (San Francisco, CA) "	"$533,390 "	$0 	$0 	"$23,456 "	"$3,647 "	$0 	"$138,650 "	"$19,797 "	"$343,951 "	"$1,504,049 "	8.40%	9.10%	6.70%	92.90%	29.50%	"83,116"	"7,005"	"$4,809,533 "	206	"$123,424 "	0	$0 	206	"$123,424 "	"$1,064,166 "	"$31,684 "	"$5,276,315 "	"$42,240 "	"$2,757,169 "	"$28,684 "	"$641,079 "	"$123,424 "	"$6,321,209 "	"$16,310,120 "	"$16,459,775 "	--	--	--
"University of Southern California (Los Angeles, CA) "	"$14,641,750 "	$0 	$630 	$0 	"$96,967 "	$0 	"$857,058 "	$0 	"$15,952,887 "	"$31,924,513 "	24.50%	40.10%	24.50%	94.40%	14.60%	"189,981"	"46,578"	"$59,639,938 "	--	--	--	--	--	--	"$127,938,880 "	"$50,125 "	"$63,589,930 "	$0 	"$45,245,134 "	$0 	"$71,203,482 "	$0 	"$292,583,462 "	"$409,183,101 "	"$423,101,131 "	--	--	--
"University of the Pacific (Stockton, CA) "	"$861,828 "	$0 	$0 	$0 	"$160,230 "	$0 	"$58,053 "	"$152,659 "	"$830,411 "	"$2,763,765 "	10.20%	9.40%	9.10%	97.30%	34.70%	"53,022"	"5,385"	"$8,454,330 "	"1,084"	"$1,053,644 "	11	"$54,650 "	"1,095"	"$1,108,294 "	"$2,707,309 "	"$43,304 "	"$9,060,590 "	"$16,010 "	"$763,589 "	"$585,828 "	"$1,429,528 "	"$1,065,431 "	"$6,392,885 "	"$24,342,213 "	"$24,554,724 "	--	--	--
"University of Tulsa (Tulsa, OK) "	"$2,798 "	"$13,300 "	"$50,920 "	"$84,816 "	"$85,901 "	"$2,145 "	"$322,346 "	"$1,110,120 "	"$928,049 "	"$3,462,726 "	13.20%	13.90%	9.50%	55.10%	14.30%	"54,242"	"7,162"	"$5,854,967 "	23	"$519,454 "	2	"$3,517 "	25	"$522,971 "	"$7,141,894 "	"$37,684 "	"$16,237,106 "	"$242,459 "	"$4,585,419 "	"$1,276,277 "	"$3,632,585 "	"$3,582,515 "	"$17,665,886 "	"$40,840,709 "	"$40,840,709 "	--	--	--
"Vanderbilt University (Nashville, TN) "	"$5,064,164 "	"$32,419 "	"$382,193 "	"$260,732 "	"$43,772 "	"$25,574 "	"$2,485,848 "	"$270,910 "	"$2,771,441 "	"$11,479,057 "	18.90%	21.90%	18.20%	96.30%	26.70%	"116,178"	"21,986"	"$35,674,812 "	563	"$749,895 "	54	"$1,727,237 "	617	"$2,477,132 "	"$18,333,658 "	"$83,894 "	"$40,581,155 "	"$131,580 "	"$28,311,647 "	"$58,699 "	"$16,240,391 "	"$708,463 "	"$81,766,232 "	"$133,381,429 "	"$134,934,653 "	--	--	--
"Wake Forest University (Winston-Salem, NC) "	"$2,246,090 "	"$5,100 "	"$119,670 "	"$26,605 "	"$164,129 "	"$4,610 "	"$65,494 "	"$10,221,751 "	"$57,332 "	"$16,672,501 "	25.40%	29.70%	24.80%	90.00%	32.00%	"63,242"	"16,045"	"$23,169,894 "	"5,655"	"$17,100,767 "	2	"$125,000 "	"5,657"	"$17,225,767 "	"$7,375,180 "	"$137,345 "	"$12,590,077 "	"$49,320 "	"$9,889,837 "	"$1,584,625 "	"$6,768,174 "	"$17,100,766 "	"$48,461,575 "	"$72,454,714 "	"$72,967,637 "	--	--	--
"Washington University (St. Louis, MO) "	"$6,463,912 "	"$82,964 "	"$420,851 "	$50 	"$179,249 "	"$2,249,505 "	"$3,899,752 "	$0 	"$1,624,718 "	"$15,479,034 "	20.80%	21.50%	19.20%	88.20%	24.90%	"111,462"	"23,146"	"$38,306,226 "	--	--	--	--	--	--	"$20,146,401 "	"$132,025 "	"$37,955,771 "	$0 	"$35,412,341 "	$0 	"$11,779,433 "	$0 	"$109,903,216 "	"$153,563,742 "	"$157,565,198 "	--	--	--
"Widener University (Chester, PA) "	"$29,244 "	$0 	$0 	"$5,110 "	"$3,505 "	$41 	"$33,627 "	"$24,548 "	"$131,656 "	"$742,435 "	6.60%	--	0.60%	94.60%	29.60%	"49,888"	"3,302"	"$1,037,521 "	308	"$85,362 "	0	$0 	308	"$85,362 "	"$635,763 "	"$20,793 "	"$605,635 "	$50 	"$471,635 "	"$47,279 "	"$588,629 "	"$85,387 "	"$2,445,125 "	"$3,502,594 "	"$3,513,016 "	--	--	--
"William Marsh Rice University (Houston, TX) "	"$1,362,786 "	"$236,430 "	"$101,247 "	$0 	"$118,409 "	$0 	"$526,619 "	"$1,310,376 "	"$2,791,585 "	"$11,244,532 "	27.20%	33.20%	26.30%	92.60%	39.60%	"43,349"	"11,802"	"$34,122,090 "	"1,660"	"$2,501,518 "	1	"$1,000 "	"1,661"	"$2,502,518 "	"$8,831,212 "	"$73,949 "	"$25,751,595 "	"$78,145 "	"$15,236,476 "	"$155,887 "	"$7,445,317 "	"$2,501,518 "	"$39,506,957 "	"$86,263,037 "	"$88,389,492 "	--	--	--
"Wilmington College (New Castle, DE) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Yale University (New Haven, CT) "	"$8,947,835 "	"$296,733 "	"$1,653,318 "	$0 	"$56,149 "	"$312,189 "	"$7,428,118 "	"$6,695,424 "	"$12,646,841 "	"$52,031,877 "	29.90%	--	29.20%	93.60%	56.30%	"140,409"	"42,020"	"$274,026,595 "	--	--	--	--	--	--	"$30,664,740 "	"$180,823 "	"$117,924,563 "	"$1,668,158 "	"$65,327,883 "	"$349,287 "	"$16,078,109 "	"$9,845,711 "	"$166,866,667 "	"$486,610,483 "	"$492,832,801 "	--	--	--
"Yeshiva University (New York, NY) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
																																						
Mean	"$2,915,979 "	"$91,628 "	"$1,036,675 "	"$35,783 "	"$100,353 "	"$486,020 "	"$1,168,569 "	"$1,037,801 "	"$2,521,495 "	"$14,285,818 "	15.70%	22.80%	15.20%	85.10%	29.90%	"104,876"	"17,097"	"$38,971,338 "	"1,553"	"$2,195,001 "	47	"$812,440 "	"1,559"	"$2,987,130 "	"$14,242,554 "	"$60,172 "	"$36,849,797 "	"$160,713 "	"$23,224,301 "	"$185,076 "	"$9,951,615 "	"$1,833,732 "	"$65,498,073 "	"$126,381,709 "	"$129,615,762 "	--	--	--
Max Value	"$28,448,435 "	"$1,001,368 "	"$15,839,426 "	"$355,040 "	"$999,774 "	"$13,936,232 "	"$8,846,523 "	"$10,221,751 "	"$15,952,887 "	"$88,924,499 "	45.80%	59.30%	45.70%	100.00%	69.30%	"387,821"	"69,294"	"$279,989,350 "	"6,139"	"$17,100,767 "	312	"$7,834,679 "	"6,451"	"$17,225,767 "	"$127,938,880 "	"$271,773 "	"$204,314,409 "	"$2,668,460 "	"$132,156,696 "	"$1,584,625 "	"$71,203,482 "	"$17,100,766 "	"$344,950,024 "	"$785,042,846 "	"$785,042,849 "	--	--	--
75th Percentile	"$3,248,878 "	"$67,635 "	"$248,854 "	"$36,749 "	"$89,466 "	"$42,255 "	"$1,237,628 "	"$1,036,011 "	"$2,771,441 "	"$15,479,034 "	19.00%	30.30%	18.80%	97.60%	41.10%	"123,451"	"24,848"	"$38,306,226 "	"2,200"	"$2,501,518 "	54	"$539,956 "	"2,229"	"$2,502,518 "	"$16,855,565 "	"$81,129 "	"$42,142,865 "	"$84,900 "	"$28,159,244 "	"$155,887 "	"$11,779,433 "	"$2,076,814 "	"$81,766,232 "	"$164,385,815 "	"$165,366,488 "	--	--	--
50th Percentile (median)	"$990,473 "	"$6,385 "	"$16,215 "	"$1,200 "	"$27,295 "	$755 	"$327,653 "	"$197,780 "	"$583,114 "	"$6,458,036 "	14.60%	20.30%	12.10%	92.90%	30.00%	"87,492"	"11,802"	"$18,199,526 "	563	"$419,495 "	12	"$125,000 "	542	"$588,264 "	"$5,752,014 "	"$36,018 "	"$16,182,178 "	"$8,000 "	"$7,931,031 "	"$42,131 "	"$3,942,753 "	"$434,233 "	"$23,932,092 "	"$58,593,284 "	"$59,312,752 "	--	--	--
25th Percentile	"$42,288 "	$0 	$250 	$0 	"$3,505 "	$0 	"$100,935 "	"$15,365 "	"$124,843 "	"$2,073,182 "	8.70%	10.20%	8.00%	81.60%	15.60%	"54,242"	"5,013"	"$4,849,486 "	153	"$44,905 "	0	$0 	153	"$75,054 "	"$2,110,819 "	"$24,692 "	"$2,145,852 "	$0 	"$1,780,153 "	"$2,105 "	"$1,422,806 "	"$44,905 "	"$6,392,885 "	"$16,987,795 "	"$16,987,795 "	--	--	--
Min Value	$0 	$0 	$0 	$0 	$0 	$0 	$0 	$0 	$0 	"$167,287 "	0.80%	4.60%	0.60%	17.10%	7.40%	"10,559"	711	"$294,263 "	0	$0 	0	$0 	0	$0 	"$137,283 "	"$13,111 "	"$35,925 "	$0 	"$35,925 "	$0 	"$91,023 "	$0 	"$936,342 "	"$1,825,938 "	"$1,825,938 "	--	--	--
Number of Institutions	59	59	59	59	59	59	59	59	60	63	75	41	60	75	75	75	75	63	39	40	39	39	40	40	75	75	75	59	63	59	63	59	75	75	75	0	0	0
Reporting Valid (non-null) Data																																						
Total Number of Institutions	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101
																																						
©2010 CAE	Privacy Policy - Disclaimer 																																					
