Private Research/Doctoral / FY2007 																																						
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"Seton Hall University (South Orange, NJ) "	--	--	--	--	--	--	--	--	--	--	8.50%	--	--	94.70%	34.90%	"67,759"	"5,756"	--	--	--	--	--	--	--	"$5,299,884 "	"$24,166 "	"$5,545,399 "	--	--	--	--	--	"$9,095,748 "	"$24,670,910 "	"$25,636,318 "	--	--	--
"Southern Methodist University (Dallas, TX) "	"$1,063,879 "	"$79,821 "	"$17,220 "	"$22,718 "	"$128,626 "	"$16,111 "	"$498,900 "	"$1,538,645 "	"$1,034,112 "	"$4,995,490 "	13.80%	--	13.10%	96.60%	43.10%	"88,681"	"12,195"	"$29,305,998 "	--	--	--	--	--	--	"$4,524,833 "	"$31,664 "	"$24,009,815 "	"$441,990 "	"$7,358,066 "	"$630,816 "	"$3,186,538 "	"$2,914,949 "	"$22,424,596 "	"$68,028,920 "	"$68,261,009 "	--	--	--
"Spalding University (Louisville, KY) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Stanford University (Stanford, CA) "	"$29,067,877 "	"$281,311 "	"$13,421,923 "	$0 	"$51,728 "	$0 	"$3,134,820 "	"$293,551 "	"$15,764,277 "	"$106,488,362 "	28.60%	35.20%	26.90%	98.90%	34.20%	"162,807"	"46,565"	"$284,588,291 "	"8,131"	"$11,556,210 "	458	"$16,711,474 "	"8,589"	"$28,267,684 "	"$55,293,876 "	"$133,883 "	"$261,447,296 "	"$21,300 "	"$84,154,161 "	"$119,764 "	"$42,831,933 "	"$765,001 "	"$351,450,714 "	"$832,344,826 "	"$832,344,830 "	--	--	--
"Stevens Institute of Technology (Hoboken, NJ) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Syracuse University (Syracuse, NY) "	"$3,047,814 "	$200 	"$12,441 "	$0 	"$34,443 "	"$30,000 "	"$630,980 "	"$4,505 "	"$4,171,783 "	"$9,380,655 "	9.50%	10.00%	9.20%	97.70%	57.20%	"210,224"	"19,957"	"$39,320,313 "	"5,569"	"$7,414,894 "	170	"$2,441,310 "	"5,739"	"$9,856,204 "	"$9,890,175 "	"$37,673 "	"$10,051,851 "	$0 	"$4,605,613 "	$200 	"$9,209,608 "	"$11,938 "	"$29,216,900 "	"$68,770,844 "	"$69,647,069 "	--	--	--
"Teachers College, Columbia University (New York, NY) "	"$57,886 "	$0 	$200 	$0 	"$100,599 "	"$3,725 "	"$17,216 "	$0 	"$399,956 "	"$1,469,730 "	5.40%	--	5.30%	39.90%	9.70%	"86,591"	"4,640"	"$2,593,834 "	0	$0 	0	$0 	0	$0 	"$373,570 "	"$27,609 "	"$16,607,832 "	$0 	"$16,093,074 "	$0 	"$163,470 "	$0 	"$18,775,227 "	"$26,656,043 "	"$26,668,182 "	--	--	--
"Texas Christian University (Fort Worth, TX) "	"$306,707 "	"$1,602,962 "	$0 	"$6,275 "	$533 	$0 	"$38,326 "	"$2,177,334 "	"$72,721 "	"$5,340,939 "	19.80%	22.20%	19.50%	92.80%	33.80%	"62,507"	"12,375"	"$15,450,549 "	"4,190"	"$3,963,291 "	120	"$16,151,667 "	"4,310"	"$20,114,958 "	"$4,796,162 "	"$26,705 "	"$13,760,581 "	"$221,600 "	"$1,999,294 "	"$575,790 "	"$1,546,349 "	"$3,964,591 "	"$12,075,973 "	"$45,673,336 "	"$45,677,948 "	--	--	--
"The George Washington University (Washington, DC) "	"$4,229,647 "	$500 	"$17,420 "	$0 	"$70,371 "	"$25,892 "	"$417,646 "	"$237,149 "	"$840,555 "	"$7,380,401 "	8.70%	--	8.30%	100.00%	28.70%	"180,721"	"15,681"	"$17,027,815 "	516	"$289,025 "	--	--	516	"$289,025 "	"$8,953,519 "	"$33,501 "	"$22,657,412 "	"$66,900 "	"$20,158,828 "	"$26,670 "	"$8,251,596 "	"$568,789 "	"$43,205,154 "	"$59,312,821 "	"$59,571,347 "	--	--	--
"Trevecca Nazarene University (Nashville, TN) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Trinity International University (Deerfield, IL) "	"$110,420 "	$0 	$0 	"$1,490 "	"$1,500 "	$0 	"$9,515 "	"$2,835 "	"$15,707 "	"$461,938 "	12.00%	--	11.40%	78.40%	11.40%	"20,211"	"2,420"	"$683,939 "	330	"$40,139 "	--	--	330	"$40,139 "	"$267,397 "	"$14,442 "	"$1,621,520 "	$0 	"$1,515,520 "	"$7,370 "	"$257,235 "	"$45,139 "	"$5,049,051 "	"$6,005,608 "	"$6,034,215 "	--	--	--
"Tufts University (Medford, MA) "	"$2,569,352 "	"$10,000 "	"$102,025 "	"$2,295 "	"$78,930 "	"$2,131 "	"$2,776,080 "	"$140,906 "	"$4,392,925 "	"$13,639,184 "	20.10%	21.50%	19.50%	95.60%	50.70%	"86,450"	"17,350"	"$42,834,974 "	"1,014"	"$430,008 "	13	"$145,798 "	"1,027"	"$575,806 "	"$5,103,932 "	"$54,107 "	"$18,350,665 "	"$72,025 "	"$9,737,009 "	"$19,130 "	"$4,522,170 "	"$334,443 "	"$33,757,858 "	"$84,436,427 "	"$92,495,481 "	--	--	--
"Tulane University (New Orleans, LA) "	--	--	--	--	--	--	--	--	--	--	9.40%	--	--	95.50%	23.00%	"98,941"	"9,299"	--	--	--	--	--	--	--	"$7,034,061 "	"$57,100 "	"$19,308,458 "	--	--	--	--	--	"$33,977,684 "	"$67,614,990 "	"$67,912,235 "	--	--	--
"Union Institute & University (Cincinnati, OH) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Bridgeport (Bridgeport, CT) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Chicago (Chicago, IL) "	"$12,901,726 "	"$68,578 "	"$723,633 "	$0 	"$117,780 "	$0 	"$3,481,802 "	"$33,395 "	"$6,065,155 "	"$38,895,860 "	22.60%	28.00%	20.50%	99.80%	31.00%	"126,281"	"28,589"	"$101,873,552 "	148	"$43,206 "	14	"$415,521 "	162	"$458,727 "	"$18,279,419 "	"$89,918 "	"$137,901,535 "	$0 	"$65,251,044 "	"$1,450 "	"$11,765,605 "	"$43,206 "	"$152,884,927 "	"$328,328,020 "	"$333,488,424 "	--	--	--
"University of Dayton (Dayton, OH) "	--	--	--	--	--	--	--	--	--	--	14.80%	--	--	89.10%	46.30%	"92,857"	"13,732"	--	--	--	--	--	--	--	"$2,119,771 "	"$23,676 "	"$3,004,570 "	--	--	--	--	--	"$6,924,193 "	"$14,654,221 "	"$14,764,945 "	--	--	--
"University of Denver (Denver, CO) "	"$2,643,422 "	"$13,645 "	"$18,418 "	"$40,598 "	"$18,559 "	"$20,097 "	"$1,026,425 "	"$240,865 "	"$352,353 "	"$4,955,814 "	8.00%	--	--	99.20%	37.40%	"100,095"	"7,999"	"$14,037,377 "	--	--	--	--	--	--	"$3,531,336 "	"$24,050 "	"$15,972,246 "	"$643,529 "	"$6,353,912 "	"$106,330 "	"$2,344,329 "	"$1,329,598 "	"$16,348,319 "	"$37,545,073 "	"$37,545,073 "	--	--	--
"University of Hartford (West Hartford, CT) "	"$45,530 "	$0 	$80 	"$1,539 "	"$7,290 "	$0 	"$56,061 "	"$353,421 "	"$302,085 "	"$1,187,353 "	7.40%	7.20%	7.30%	96.20%	16.10%	"63,185"	"4,677"	"$1,765,585 "	0	$0 	0	$0 	0	$0 	"$1,181,789 "	"$20,530 "	"$2,351,994 "	"$25,000 "	"$1,785,061 "	"$75,421 "	"$1,012,429 "	"$982,748 "	"$8,272,269 "	"$10,998,441 "	"$30,984,351 "	--	--	--
"University of La Verne (La Verne, CA) "	--	--	--	--	--	--	--	--	--	--	5.60%	--	--	38.20%	32.50%	"40,965"	"2,311"	--	--	--	--	--	--	--	"$551,900 "	"$12,901 "	"$283,390 "	--	--	--	--	--	"$1,761,084 "	"$4,942,038 "	"$5,112,474 "	--	--	--
"University of Miami (Coral Gables, FL) "	"$5,046,221 "	$0 	"$526,881 "	$0 	"$23,911 "	$0 	"$2,679,910 "	$0 	"$387,316 "	"$8,866,831 "	18.90%	19.00%	15.70%	100.00%	12.60%	"118,392"	"22,380"	"$22,652,091 "	"8,383"	"$6,552,164 "	702	"$6,382,236 "	"9,085"	"$12,934,400 "	"$16,931,426 "	"$56,951 "	"$70,189,379 "	$0 	"$55,749,734 "	$0 	"$12,529,933 "	$0 	"$122,991,807 "	"$180,025,975 "	"$180,465,154 "	--	--	--
"University of Notre Dame (Notre Dame, IN) "	"$649,295 "	$0 	"$1,707,019 "	"$292,044 "	"$152,751 "	"$3,127,131 "	"$1,505,145 "	"$935,711 "	"$2,292,692 "	"$41,831,116 "	46.20%	52.70%	39.90%	92.50%	53.90%	"109,857"	"50,789"	"$111,905,227 "	87	"$214,757 "	207	"$989,895 "	294	"$1,204,652 "	"$17,611,256 "	"$56,487 "	"$31,578,646 "	"$115,000 "	"$11,359,508 "	"$95,875 "	"$10,401,032 "	"$1,645,771 "	"$78,719,856 "	"$207,641,205 "	"$215,425,113 "	--	--	--
"University of Pennsylvania (Philadelphia, PA) "	$0 	"$318,186 "	"$1,356,240 "	"$35,000 "	"$44,287 "	"$1,368,384 "	"$1,199,001 "	"$401,978 "	"$21,953,702 "	"$50,767,138 "	25.90%	36.30%	22.90%	83.00%	29.40%	"262,517"	"68,086"	"$115,283,135 "	"4,214"	"$6,904,616 "	79	"$5,822,832 "	"4,293"	"$12,727,448 "	"$58,537,350 "	"$78,832 "	"$117,334,816 "	"$272,250 "	"$64,349,754 "	"$17,075 "	"$50,961,460 "	"$944,486 "	"$217,805,887 "	"$392,420,770 "	"$393,747,828 "	--	--	--
"University of Rochester (Rochester, NY) "	"$3,342,939 "	"$1,500 "	"$230,389 "	$0 	"$52,539 "	"$7,864 "	"$607,799 "	"$106,353 "	"$2,158,312 "	"$6,962,690 "	15.90%	16.40%	15.30%	93.80%	28.60%	"92,600"	"14,756"	"$23,172,972 "	765	"$210,869 "	70	"$66,429 "	835	"$277,298 "	"$8,346,077 "	"$82,668 "	"$17,212,251 "	"$31,750 "	"$14,176,248 "	"$7,246 "	"$7,331,032 "	"$175,191 "	"$48,835,347 "	"$80,943,275 "	"$83,946,651 "	--	--	--
"University of Saint Thomas (Saint Paul, MN) "	"$165,005 "	$4 	$295 	$465 	$0 	$0 	"$261,884 "	"$180,485 "	"$139,007 "	"$1,307,998 "	8.90%	13.60%	7.80%	90.60%	18.70%	"74,746"	"6,686"	"$3,806,996 "	234	"$245,299 "	0	$0 	234	"$245,299 "	"$5,269,631 "	"$20,022 "	"$3,988,735 "	"$1,000 "	"$2,168,237 "	"$28,195 "	"$696,705 "	"$313,349 "	"$5,745,953 "	"$20,369,056 "	"$23,077,927 "	--	--	--
"University of San Diego (San Diego, CA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of San Francisco (San Francisco, CA) "	"$604,932 "	"$3,200 "	$0 	"$5,532 "	"$23,489 "	$0 	"$343,879 "	"$17,098 "	"$329,801 "	"$1,759,834 "	10.90%	12.50%	8.10%	81.00%	24.60%	"69,343"	"7,588"	"$4,679,127 "	132	"$85,639 "	0	$0 	132	"$85,639 "	"$1,022,267 "	"$29,441 "	"$5,483,243 "	"$36,500 "	"$2,017,585 "	"$19,014 "	"$756,607 "	"$208,183 "	"$6,655,127 "	"$18,986,250 "	"$19,323,726 "	--	--	--
"University of Southern California (Los Angeles, CA) "	"$12,326,308 "	$0 	"$49,767 "	$0 	"$175,313 "	$0 	"$842,125 "	$0 	"$13,456,923 "	"$27,322,704 "	23.00%	38.00%	22.70%	95.60%	12.30%	"186,046"	"42,745"	"$57,746,357 "	--	--	--	--	--	--	"$113,807,083 "	"$48,424 "	"$174,463,496 "	$0 	"$159,890,438 "	$0 	"$69,532,259 "	$0 	"$366,701,758 "	"$469,646,622 "	"$476,984,106 "	--	--	--
"University of the Pacific (Stockton, CA) "	"$757,220 "	$0 	$0 	$0 	"$7,095 "	"$1,075 "	"$134,771 "	"$201,202 "	"$554,908 "	"$2,056,094 "	11.60%	13.00%	9.30%	94.00%	40.60%	"52,165"	"6,058"	"$7,222,190 "	"1,412"	"$1,256,569 "	16	"$61,510 "	"1,428"	"$1,318,079 "	"$3,243,540 "	"$39,994 "	"$3,248,437 "	"$12,880 "	"$1,064,909 "	"$648,921 "	"$2,304,683 "	"$1,275,639 "	"$7,506,881 "	"$17,772,380 "	"$17,908,439 "	--	--	--
"University of Tulsa (Tulsa, OK) "	"$47,200 "	$0 	"$37,258 "	"$106,859 "	"$54,439 "	$65 	"$61,126 "	"$1,032,636 "	"$268,558 "	"$2,408,069 "	13.90%	16.10%	9.20%	57.80%	16.30%	"51,752"	"7,216"	"$5,296,335 "	18	"$3,120 "	4	"$9,029 "	22	"$12,149 "	"$4,864,038 "	"$38,059 "	"$5,969,540 "	"$266,887 "	"$1,274,033 "	"$596,261 "	"$1,860,552 "	"$2,701,441 "	"$7,985,414 "	"$32,427,050 "	"$34,009,922 "	--	--	--
"Vanderbilt University (Nashville, TN) "	"$4,960,793 "	"$53,968 "	"$226,624 "	"$45,052 "	"$35,027 "	"$50,910 "	"$3,166,905 "	"$116,937 "	"$3,479,613 "	"$12,260,854 "	18.90%	22.20%	18.30%	96.50%	22.70%	"114,299"	"21,621"	"$31,222,777 "	523	"$617,207 "	96	"$862,461 "	619	"$1,479,668 "	"$17,742,751 "	"$80,400 "	"$50,222,148 "	"$208,780 "	"$42,312,361 "	"$32,290 "	"$14,009,231 "	"$628,006 "	"$91,887,867 "	"$137,272,890 "	"$139,844,745 "	--	--	--
"Wake Forest University (Winston-Salem, NC) "	"$1,441,558 "	$200 	"$33,371 "	"$21,450 "	"$116,750 "	"$4,617 "	"$51,942 "	"$5,487,029 "	"$60,482 "	"$10,799,610 "	26.30%	30.60%	25.70%	90.00%	26.50%	"61,633"	"16,234"	"$18,356,752 "	"5,037"	"$10,620,900 "	3	"$454,120 "	"5,040"	"$11,075,020 "	"$6,613,583 "	"$130,451 "	"$18,443,881 "	"$272,720 "	"$9,731,183 "	"$1,561,346 "	"$6,172,220 "	"$10,620,900 "	"$39,581,228 "	"$69,245,949 "	"$70,338,368 "	--	--	--
"Washington University (St. Louis, MO) "	"$12,249,237 "	"$31,531 "	"$547,682 "	$0 	"$170,025 "	$0 	"$2,863,884 "	$0 	"$493,154 "	"$16,814,386 "	22.00%	23.40%	20.00%	86.80%	19.20%	"113,430"	"24,907"	"$30,402,696 "	0	$0 	0	$0 	0	$0 	"$14,831,244 "	"$127,224 "	"$41,954,492 "	$0 	"$30,869,815 "	$0 	"$11,803,542 "	$0 	"$121,083,973 "	"$158,212,549 "	"$160,793,265 "	--	--	--
"Widener University (Chester, PA) "	"$51,466 "	$0 	$0 	$25 	$460 	"$9,408 "	"$48,790 "	"$23,630 "	"$13,463 "	"$690,215 "	6.40%	--	6.10%	85.10%	22.80%	"49,575"	"3,191"	"$918,249 "	110	"$76,444 "	0	$0 	110	"$76,444 "	"$763,165 "	"$17,557 "	"$388,425 "	$0 	"$383,425 "	"$49,914 "	"$407,788 "	"$76,444 "	"$2,146,905 "	"$4,030,354 "	"$4,035,406 "	--	--	--
"William Marsh Rice University (Houston, TX) "	"$1,342,249 "	"$225,000 "	"$21,364 "	$0 	"$129,561 "	"$17,578 "	"$290,267 "	"$1,562,447 "	"$1,664,518 "	"$9,241,439 "	27.70%	33.90%	26.60%	92.80%	35.10%	"42,227"	"11,711"	"$23,781,530 "	"1,569"	"$2,853,145 "	2	"$1,500 "	"1,571"	"$2,854,645 "	"$9,024,490 "	"$70,866 "	"$16,920,243 "	"$100,805 "	"$15,166,233 "	"$223,134 "	"$6,196,884 "	"$2,853,144 "	"$36,161,677 "	"$67,768,187 "	"$69,731,386 "	--	--	--
"Wilmington College (New Castle, DE) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Yale University (New Haven, CT) "	"$6,784,634 "	"$82,445 "	"$783,533 "	$0 	"$45,737 "	"$349,706 "	"$8,539,719 "	"$6,171,724 "	"$14,767,891 "	"$52,554,203 "	31.40%	--	30.60%	92.70%	49.20%	"138,922"	"43,556"	"$192,421,017 "	--	--	--	--	--	--	"$25,786,907 "	"$198,125 "	"$110,013,160 "	"$1,301,755 "	"$68,146,321 "	"$325,440 "	"$17,659,304 "	"$8,619,904 "	"$173,470,693 "	"$391,315,420 "	"$395,683,302 "	--	--	--
"Yeshiva University (New York, NY) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
																																						
Mean	"$2,617,561 "	"$156,640 "	"$849,906 "	"$26,159 "	"$84,032 "	"$206,736 "	"$1,083,421 "	"$798,373 "	"$2,460,587 "	"$13,279,393 "	16.60%	22.70%	16.10%	86.80%	30.30%	"99,704"	"17,133"	"$35,347,112 "	"1,619"	"$1,843,598 "	76	"$1,425,804 "	"1,689"	"$3,172,187 "	"$12,809,724 "	"$57,809 "	"$38,312,616 "	"$128,822 "	"$22,699,554 "	"$157,537 "	"$9,268,384 "	"$1,441,383 "	"$62,043,402 "	"$119,249,087 "	"$123,174,341 "	--	--	--
Max Value	"$29,067,877 "	"$3,238,162 "	"$13,493,729 "	"$292,044 "	"$1,613,368 "	"$3,127,131 "	"$8,539,719 "	"$6,302,303 "	"$21,953,702 "	"$106,488,362 "	46.20%	58.50%	45.90%	100.00%	78.20%	"381,162"	"68,086"	"$284,588,291 "	"8,383"	"$11,556,210 "	702	"$16,711,474 "	"9,085"	"$28,267,684 "	"$113,807,083 "	"$259,600 "	"$261,447,296 "	"$1,301,755 "	"$159,890,438 "	"$1,561,346 "	"$69,532,259 "	"$12,535,112 "	"$366,701,758 "	"$832,344,826 "	"$832,344,830 "	--	--	--
75th Percentile	"$2,671,420 "	"$79,821 "	"$195,429 "	"$21,450 "	"$78,930 "	"$20,158 "	"$1,199,001 "	"$773,714 "	"$2,120,251 "	"$13,639,184 "	20.10%	30.40%	20.50%	97.60%	41.60%	"123,781"	"24,630"	"$39,320,313 "	"1,635"	"$2,603,427 "	79	"$775,515 "	"1,667"	"$2,854,645 "	"$13,933,806 "	"$73,104 "	"$41,954,492 "	"$115,000 "	"$27,274,966 "	"$135,799 "	"$10,401,032 "	"$1,329,598 "	"$77,737,406 "	"$156,603,891 "	"$160,793,265 "	--	--	--
50th Percentile (median)	"$844,285 "	"$1,000 "	"$14,346 "	$245 	"$24,369 "	$30 	"$367,769 "	"$160,696 "	"$464,251 "	"$5,340,939 "	14.80%	21.20%	13.80%	93.80%	29.30%	"83,313"	"12,375"	"$15,851,956 "	641	"$246,317 "	15	"$173,295 "	644	"$517,267 "	"$5,826,546 "	"$37,044 "	"$15,972,246 "	"$13,115 "	"$7,358,066 "	"$35,464 "	"$3,926,276 "	"$371,010 "	"$24,313,574 "	"$47,550,469 "	"$49,308,678 "	--	--	--
25th Percentile	"$51,466 "	$0 	$80 	$0 	"$3,445 "	$0 	"$64,439 "	"$10,228 "	"$97,332 "	"$1,960,031 "	8.80%	13.00%	8.30%	83.60%	16.30%	"49,575"	"5,494"	"$4,060,380 "	148	"$43,206 "	0	$0 	162	"$79,600 "	"$1,645,022 "	"$24,167 "	"$2,351,994 "	$0 	"$1,785,061 "	"$2,130 "	"$942,710 "	"$45,139 "	"$7,985,414 "	"$16,907,380 "	"$17,719,192 "	--	--	--
Min Value	$0 	$0 	$0 	$0 	$0 	$0 	$0 	$0 	$0 	"$238,571 "	4.00%	5.50%	3.40%	30.70%	4.60%	"10,813"	"1,022"	"$314,014 "	0	$0 	0	$0 	0	$0 	"$133,983 "	"$12,901 "	"$115,100 "	$0 	"$115,858 "	$0 	"$163,470 "	$0 	"$813,085 "	"$2,225,580 "	"$2,225,580 "	--	--	--
Number of Institutions	60	60	60	60	60	60	60	60	61	63	75	45	58	75	75	75	75	63	43	44	40	41	43	44	75	75	75	60	63	60	63	60	75	75	75	0	0	0
Reporting Valid (non-null) Data																																						
Total Number of Institutions	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101
																																						
©2010 CAE	Privacy Policy - Disclaimer 																																					
