Private Research/Doctoral / FY1999 																																						
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"Stevens Institute of Technology (Hoboken, NJ) "	"$6,035 "	$0 	"$7,495 "	$0 	"$15,238 "	$0 	"$63,022 "	$0 	"$293,917 "	"$6,487,420 "	20.70%	28.10%	17.90%	87.30%	--	"18,764"	"3,892"	"$7,960,860 "	0	$0 	0	--	0	--	"$1,004,780 "	"$16,773 "	"$377,600 "	$0 	"$258,600 "	$0 	"$930,390 "	$0 	"$8,113,670 "	--	"$11,339,200 "	--	--	--
"Syracuse University (Syracuse, NY) "	"$1,882,090 "	"$3,000 "	"$2,733 "	$0 	"$22,290 "	$0 	"$831,322 "	$0 	"$2,371,750 "	"$8,458,060 "	12.30%	12.70%	11.70%	98.50%	--	"166,124"	"20,486"	"$12,963,900 "	"6,340"	"$3,926,810 "	163	--	"6,503"	--	"$9,681,620 "	"$17,396 "	"$7,161,830 "	$0 	"$4,833,300 "	$0 	"$6,742,730 "	$0 	"$23,321,200 "	--	"$33,682,500 "	--	--	--
"Teachers College, Columbia University (New York, NY) "	"$1,910 "	$0 	$0 	$0 	"$38,425 "	"$2,125 "	"$37,412 "	$0 	"$330,480 "	"$1,801,120 "	9.80%	--	9.70%	51.90%	--	"55,832"	"5,456"	"$2,465,270 "	--	--	--	--	--	--	"$1,205,600 "	"$14,503 "	"$9,744,830 "	$0 	"$7,675,040 "	$0 	"$1,187,850 "	$0 	"$11,938,700 "	--	"$14,945,600 "	--	--	--
"Texas Christian University (Fort Worth, TX) "	"$28,214 "	$0 	$0 	"$1,825 "	"$3,686 "	$0 	"$43,586 "	"$677,832 "	"$105,258 "	"$1,994,110 "	25.40%	27.70%	24.70%	95.50%	--	"48,778"	"12,382"	"$4,626,720 "	"2,559"	"$1,471,100 "	23	--	"2,582"	--	"$1,945,250 "	"$16,600 "	"$4,579,730 "	"$261,440 "	"$1,272,280 "	"$243,892 "	"$1,251,610 "	"$1,471,660 "	"$6,259,850 "	--	"$27,988,300 "	--	--	--
"The George Washington University (Washington, DC) "	"$1,953,210 "	"$13,500 "	"$15,275 "	$0 	"$178,462 "	$100 	"$144,499 "	"$87,764 "	"$24,514 "	"$7,828,070 "	13.70%	--	13.20%	98.20%	--	"126,958"	"17,355"	"$19,772,900 "	340	"$154,792 "	43	--	383	--	"$5,467,660 "	"$22,030 "	"$7,667,920 "	"$3,000 "	"$6,419,350 "	"$27,466 "	"$3,899,980 "	"$171,525 "	"$23,025,500 "	--	"$44,019,200 "	--	--	--
"Trevecca Nazarene University (Nashville, TN) "	--	--	--	--	--	--	--	--	--	--	4.50%	--	4.50%	--	--	"19,712"	886	"$487,450 "	--	--	--	--	--	--	"$493,769 "	"$10,088 "	"$2,395,390 "	--	--	--	--	--	"$6,763,480 "	--	"$7,818,800 "	--	--	--
"Trinity International University (Deerfield, IL) "	"$39,277 "	"$2,200 "	$0 	$250 	$0 	$0 	"$3,276 "	$0 	"$2,388 "	"$271,541 "	10.80%	--	10.60%	94.80%	--	"11,542"	"1,247"	"$283,067 "	16	"$13,506 "	0	--	16	--	"$376,781 "	"$6,329 "	"$608,391 "	$0 	"$571,391 "	$350 	"$314,071 "	"$13,506 "	"$4,599,520 "	--	"$4,972,180 "	--	--	--
"Tufts University (Medford, MA) "	"$193,288 "	$0 	$0 	$0 	$0 	$0 	$0 	$0 	"$1,430,780 "	"$5,870,560 "	26.20%	--	25.50%	77.80%	--	"70,253"	"18,373"	"$20,025,900 "	138	"$51,290 "	531	--	669	--	"$9,009,380 "	"$34,779 "	"$13,161,500 "	$0 	"$6,833,900 "	$0 	"$7,649,390 "	$0 	"$25,815,300 "	--	"$52,554,700 "	--	--	--
"Tulane University (New Orleans, LA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Union Institute & University (Cincinnati, OH) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Bridgeport (Bridgeport, CT) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Chicago (Chicago, IL) "	"$1,368,890 "	"$2,919 "	"$733,981 "	$315 	"$129,639 "	$0 	"$545,063 "	"$18,060 "	"$2,588,630 "	"$15,422,800 "	28.10%	--	27.70%	98.40%	--	"105,560"	"29,651"	"$40,255,600 "	149	"$23,064 "	36	--	185	--	"$13,121,300 "	"$59,172 "	"$27,885,600 "	$0 	"$24,876,900 "	"$1,200 "	"$10,193,700 "	"$23,065 "	"$73,220,800 "	--	"$120,663,000 "	--	--	--
"University of Dayton (Dayton, OH) "	--	--	--	--	--	--	--	--	--	--	15.40%	--	14.70%	98.70%	--	"77,248"	"11,898"	"$6,509,990 "	--	--	--	--	--	--	"$1,355,930 "	"$14,966 "	"$2,050,050 "	--	--	--	--	--	"$6,175,050 "	--	"$14,213,100 "	--	--	--
"University of Denver (Denver, CO) "	"$383,725 "	"$64,076 "	"$7,931 "	"$2,390 "	"$68,488 "	$0 	"$225,548 "	$0 	"$1,228,120 "	"$3,055,610 "	17.50%	--	17.50%	73.50%	--	"78,468"	"13,771"	"$11,924,500 "	--	--	--	--	--	--	"$1,669,010 "	"$14,705 "	"$5,343,240 "	$0 	"$1,441,380 "	$0 	"$1,418,110 "	$0 	"$9,455,810 "	--	"$33,728,600 "	--	--	--
"University of Hartford (West Hartford, CT) "	"$12,250 "	$0 	"$1,200 "	"$2,765 "	"$2,580 "	$78 	"$35,648 "	"$4,148 "	"$340,877 "	"$732,345 "	7.10%	--	7.00%	61.10%	--	"54,371"	"3,859"	"$1,330,490 "	--	--	--	--	--	--	"$1,030,710 "	"$11,110 "	"$928,633 "	$0 	"$923,758 "	"$9,555 "	"$886,661 "	"$24,959 "	"$4,157,170 "	--	"$13,052,800 "	--	--	--
"University of La Verne (La Verne, CA) "	--	--	--	--	--	--	--	--	--	--	8.10%	--	--	100.00%	--	"29,653"	"2,389"	"$2,629,250 "	--	--	--	--	--	--	"$226,310 "	"$6,994 "	"$500,705 "	--	--	--	--	--	"$1,038,360 "	--	"$8,517,810 "	--	--	--
"University of Miami (Coral Gables, FL) "	"$1,061,200 "	$0 	"$177,577 "	$0 	"$10,733 "	$0 	$0 	$0 	$0 	"$1,348,870 "	11.00%	10.60%	10.80%	78.40%	--	"98,488"	"10,803"	"$5,295,220 "	"3,826"	"$2,437,850 "	89	--	"3,915"	--	"$14,882,000 "	"$39,474 "	"$29,137,400 "	$0 	"$14,567,000 "	$0 	"$7,931,400 "	$0 	"$40,561,000 "	--	"$85,736,300 "	--	--	--
"University of Notre Dame (Notre Dame, IN) "	"$493,046 "	$0 	"$108,134 "	"$188,148 "	"$79,741 "	"$186,109 "	"$976,027 "	"$28,645 "	"$659,875 "	"$14,419,800 "	42.30%	47.60%	34.30%	91.80%	--	"96,864"	"40,994"	"$48,952,800 "	9	"$21,225 "	0	--	9	--	"$17,914,800 "	"$29,458 "	"$20,498,000 "	"$18,000 "	"$10,232,500 "	"$18,250 "	"$6,385,520 "	"$90,000 "	"$42,054,900 "	--	"$113,527,000 "	--	--	--
"University of Pennsylvania (Philadelphia, PA) "	$0 	"$270,368 "	"$2,826,440 "	$0 	"$118,807 "	"$307,669 "	"$2,068,670 "	"$1,335,780 "	"$4,774,020 "	"$23,108,200 "	27.50%	36.90%	26.50%	88.00%	--	"220,468"	"60,738"	"$95,110,600 "	"3,969"	"$1,757,840 "	205	--	"4,174"	--	"$35,525,600 "	"$50,092 "	"$68,554,300 "	"$175,400 "	"$38,724,400 "	"$368,910 "	"$30,861,000 "	"$2,203,100 "	"$130,211,000 "	--	"$270,061,000 "	--	--	--
"University of Rochester (Rochester, NY) "	"$2,157,830 "	"$102,650 "	"$92,108 "	$0 	"$228,284 "	$775 	"$163,269 "	"$50,282 "	"$934,683 "	"$4,032,530 "	18.90%	21.10%	18.30%	80.00%	--	"75,170"	"14,229"	"$8,260,590 "	574	"$95,224 "	161	--	735	--	"$10,007,300 "	"$53,376 "	"$7,969,860 "	$300 	"$6,414,870 "	"$11,273 "	"$4,620,330 "	"$95,222 "	"$26,434,500 "	--	"$48,321,200 "	--	--	--
"University of Saint Thomas (Saint Paul, MN) "	"$94,992 "	"$6,040 "	$0 	$0 	$0 	$0 	"$191,517 "	$0 	"$404,874 "	"$1,828,990 "	10.20%	--	9.80%	96.30%	--	"50,874"	"5,192"	"$4,337,170 "	0	$0 	0	--	0	--	"$1,930,960 "	"$12,978 "	"$3,512,330 "	$0 	"$1,592,060 "	$0 	"$827,877 "	$0 	"$5,108,870 "	--	"$16,611,400 "	--	--	--
"University of San Diego (San Diego, CA) "	"$116,530 "	$0 	$0 	"$1,793 "	"$1,971 "	$0 	"$60,285 "	"$78,540 "	"$20,233 "	"$489,381 "	11.30%	--	11.30%	95.80%	--	"35,112"	"3,957"	"$1,700,420 "	"1,063"	"$528,122 "	140	--	"1,203"	--	"$932,744 "	"$14,749 "	"$1,118,840 "	"$32,500 "	"$825,395 "	"$163,915 "	"$840,419 "	"$448,806 "	"$3,206,490 "	--	"$8,876,420 "	--	--	--
"University of San Francisco (San Francisco, CA) "	"$244,681 "	$0 	$200 	$0 	"$5,540 "	$0 	"$43,576 "	"$165,357 "	"$133,868 "	"$1,312,830 "	11.00%	--	--	78.40%	--	"71,112"	"7,852"	"$4,181,730 "	590	"$764,991 "	140	--	730	--	"$1,469,260 "	"$16,471 "	"$2,582,150 "	"$3,850 "	"$1,437,010 "	"$54,587 "	"$709,224 "	"$359,522 "	"$4,283,920 "	--	"$15,355,700 "	--	--	--
"University of Southern California (Los Angeles, CA) "	"$5,040,800 "	$0 	"$2,680 "	$0 	"$133,946 "	$0 	"$336,518 "	$0 	"$5,909,270 "	"$12,033,600 "	20.40%	--	20.40%	96.20%	--	"176,561"	"35,948"	"$47,968,600 "	--	--	--	--	--	--	"$34,347,900 "	"$32,600 "	"$32,961,300 "	$0 	"$22,004,000 "	$0 	"$30,302,600 "	$0 	"$110,802,000 "	--	"$216,784,000 "	--	--	--
"University of the Pacific (Stockton, CA) "	"$89,874 "	$0 	"$1,000 "	"$9,163 "	"$1,644 "	$0 	"$72,317 "	"$78,890 "	"$319,228 "	"$1,494,300 "	13.70%	14.30%	11.20%	90.90%	--	"44,835"	"6,143"	"$6,973,970 "	945	"$927,958 "	25	--	970	--	"$1,828,040 "	"$26,596 "	"$2,988,110 "	"$1,940 "	"$770,708 "	"$649,897 "	"$945,055 "	"$927,958 "	"$4,350,900 "	--	"$18,013,200 "	--	--	--
"University of Tulsa (Tulsa, OK) "	"$3,431 "	"$6,605 "	"$16,462 "	"$69,865 "	"$20,338 "	"$1,815 "	"$19,425 "	"$488,653 "	"$69,633 "	"$1,412,270 "	15.70%	15.10%	15.50%	88.70%	--	"32,344"	"5,086"	"$2,320,850 "	233	"$427,624 "	1	--	234	--	"$6,342,040 "	"$18,917 "	"$12,685,300 "	"$69,344 "	"$1,019,430 "	"$389,477 "	"$1,767,310 "	"$1,510,830 "	"$5,948,500 "	--	"$27,242,000 "	--	--	--
"Vanderbilt University (Nashville, TN) "	"$3,578,140 "	"$183,598 "	"$2,588,260 "	"$14,511 "	"$41,689 "	$0 	"$1,937,260 "	"$91,593 "	"$2,563,200 "	"$11,079,300 "	25.30%	28.90%	24.40%	94.80%	--	"92,949"	"23,513"	"$34,680,800 "	491	"$330,729 "	49	--	540	--	"$26,224,300 "	"$48,283 "	"$97,392,000 "	"$169,924 "	"$76,513,800 "	"$45,054 "	"$24,450,500 "	"$339,760 "	"$130,144,000 "	--	"$193,183,000 "	--	--	--
"Wake Forest University (Winston-Salem, NC) "	"$1,871,090 "	"$1,575 "	"$8,007 "	"$20,162 "	"$5,855 "	$0 	"$830,718 "	$0 	"$170,970 "	"$4,447,590 "	36.40%	--	36.20%	90.00%	--	"41,309"	"15,050"	"$11,761,500 "	0	$0 	"1,344"	--	"1,344"	--	"$6,588,190 "	"$83,807 "	"$7,789,570 "	$0 	"$6,385,880 "	$0 	"$4,136,010 "	$0 	"$21,622,800 "	--	"$47,159,100 "	--	--	--
"Washington University (St. Louis, MO) "	"$7,677,680 "	"$409,457 "	"$384,268 "	"$1,730 "	"$96,965 "	"$45,292 "	"$2,215,870 "	"$121,112 "	"$3,911,600 "	"$15,444,300 "	27.30%	29.40%	25.00%	89.60%	--	"99,988"	"27,266"	"$34,422,300 "	850	"$203,942 "	0	--	850	--	"$16,102,400 "	"$79,230 "	"$20,696,900 "	"$1,000 "	"$10,825,600 "	"$34,817 "	"$8,576,120 "	"$203,941 "	"$59,161,900 "	--	"$114,367,000 "	--	--	--
"Widener University (Chester, PA) "	"$1,700 "	$0 	$0 	$0 	$940 	$0 	"$27,107 "	"$2,390 "	"$1,879 "	"$547,567 "	17.20%	--	14.20%	97.00%	--	"31,219"	"5,383"	"$1,791,740 "	41	"$9,250 "	20	--	61	--	"$1,437,500 "	"$11,800 "	"$512,250 "	$0 	"$216,500 "	$0 	"$163,087 "	"$2,740 "	"$1,244,200 "	--	"$4,464,940 "	--	--	--
"William Marsh Rice University (Houston, TX) "	"$167,944 "	$0 	"$28,941 "	"$3,000 "	"$108,486 "	$0 	"$121,408 "	"$541,771 "	"$494,123 "	"$4,910,540 "	32.30%	38.10%	30.50%	94.90%	--	"35,348"	"11,429"	"$21,443,200 "	--	--	--	--	--	--	"$6,093,660 "	"$45,080 "	"$30,506,800 "	"$141,540 "	"$5,975,610 "	"$73,425 "	"$3,995,470 "	"$1,128,450 "	"$17,717,800 "	--	"$78,361,800 "	--	--	--
"Wilmington College (New Castle, DE) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Yale University (New Haven, CT) "	"$7,904,140 "	"$52,134 "	"$112,406 "	$0 	"$39,134 "	$0 	"$1,013,810 "	"$2,166,070 "	"$6,539,820 "	"$34,480,700 "	35.30%	--	34.30%	95.30%	--	"123,041"	"43,481"	"$103,994,000 "	--	--	--	--	--	--	"$18,560,700 "	"$99,352 "	"$54,915,500 "	"$1,955,700 "	"$34,743,500 "	"$161,718 "	"$15,255,800 "	"$4,528,040 "	"$108,920,000 "	--	"$224,443,000 "	--	--	--
"Yeshiva University (New York, NY) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
																																						
Mean	"$1,562,340 "	"$39,794 "	"$354,856 "	"$7,450 "	"$60,125 "	"$175,690 "	"$456,243 "	"$240,295 "	"$1,349,121 "	"$7,628,353 "	19.80%	26.80%	18.90%	88.40%	--	"78,252"	"16,437"	"$25,125,817 "	"1,333"	"$840,404 "	324	--	"1,657"	--	"$10,210,392 "	"$34,449 "	"$18,286,035 "	"$56,565 "	"$11,730,967 "	"$67,437 "	"$7,317,865 "	"$479,741 "	"$35,964,045 "	--	"$76,226,501 "	--	--	--
Max Value	"$40,073,800 "	"$431,749 "	"$4,466,140 "	"$188,148 "	"$675,396 "	"$3,219,850 "	"$2,736,110 "	"$2,944,030 "	"$20,407,300 "	"$56,952,300 "	49.60%	61.00%	49.60%	100.00%	--	"252,896"	"65,496"	"$184,356,000 "	"8,541"	"$5,572,850 "	"4,362"	--	"9,332"	--	"$50,974,700 "	"$196,494 "	"$111,378,000 "	"$1,955,700 "	"$76,513,800 "	"$687,312 "	"$50,547,700 "	"$6,141,791 "	"$188,059,000 "	--	"$451,672,000 "	--	--	--
75th Percentile	"$1,403,490 "	"$11,169 "	"$77,839 "	"$1,730 "	"$52,202 "	"$10,829 "	"$545,063 "	"$120,272 "	"$1,529,110 "	"$10,773,100 "	25.90%	36.90%	24.70%	97.50%	--	"98,776"	"23,798"	"$25,053,400 "	"1,517"	"$1,158,340 "	218	--	"2,406"	--	"$13,121,300 "	"$48,283 "	"$23,868,900 "	"$10,000 "	"$15,506,800 "	"$73,425 "	"$8,454,110 "	"$339,760 "	"$49,226,300 "	--	"$106,893,000 "	--	--	--
50th Percentile (median)	"$193,288 "	$0 	"$2,000 "	$0 	"$5,855 "	$0 	"$94,576 "	"$4,148 "	"$293,917 "	"$3,417,790 "	18.80%	27.90%	18.40%	91.00%	--	"67,160"	"12,382"	"$10,342,200 "	551	"$257,284 "	29	--	709	--	"$4,474,220 "	"$19,079 "	"$7,667,920 "	$0 	"$4,598,770 "	"$1,200 "	"$2,854,710 "	"$23,065 "	"$14,058,900 "	--	"$36,466,300 "	--	--	--
25th Percentile	"$7,089 "	$0 	$0 	$0 	"$1,331 "	$0 	"$34,867 "	$0 	"$19,816 "	"$1,109,270 "	11.30%	14.30%	10.80%	84.30%	--	"32,344"	"5,192"	"$2,465,270 "	9	"$21,225 "	0	--	61	--	"$1,205,600 "	"$14,705 "	"$2,270,380 "	$0 	"$1,124,730 "	$0 	"$886,661 "	$0 	"$4,599,520 "	--	"$14,213,100 "	--	--	--
Min Value	$0 	$0 	$0 	$0 	$0 	$0 	$0 	$0 	$0 	"$83,478 "	3.30%	5.90%	0.00%	51.90%	--	"7,196"	886	"$133,602 "	0	$0 	0	--	0	--	"$66,448 "	"$5,255 "	"$222,956 "	$0 	"$90,456 "	$0 	"$62,834 "	$0 	"$805,598 "	--	"$1,133,270 "	--	--	--
Number of Institutions	69	69	69	69	69	69	69	69	69	70	75	30	70	74	0	75	75	75	48	51	48	0	48	0	75	74	75	69	70	69	70	69	75	0	75	0	0	0
Reporting Valid (non-null) Data																																						
Total Number of Institutions	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101
																																						
©2010 CAE	Privacy Policy - Disclaimer 																																					
