Private Research/Doctoral / FY2005 																																						
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"Southern Methodist University (Dallas, TX) "	"$544,569 "	"$29,351 "	"$19,975 "	"$6,055 "	"$276,698 "	"$12,060 "	"$373,829 "	"$1,867,326 "	"$631,923 "	"$4,294,913 "	14.90%	--	14.30%	100.00%	35.60%	"75,211"	"11,213"	"$12,809,611 "	--	--	--	--	--	--	"$5,749,798 "	"$27,308 "	"$10,217,585 "	"$293,888 "	"$4,042,559 "	"$677,637 "	"$3,569,431 "	"$3,062,994 "	"$16,476,287 "	"$36,005,441 "	"$37,233,840 "	--	--	--
"Spalding University (Louisville, KY) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Stanford University (Stanford, CA) "	"$42,073,840 "	"$522,687 "	"$7,550,357 "	$0 	"$5,148 "	$0 	"$3,098,603 "	"$242,789 "	"$19,095,579 "	"$102,105,273 "	30.60%	40.10%	29.00%	98.90%	28.40%	"160,412"	"49,102"	"$159,662,354 "	"8,038"	"$8,315,857 "	954	"$8,608,093 "	"8,992"	"$16,923,950 "	"$51,921,406 "	"$113,739 "	"$192,752,849 "	"$33,634 "	"$81,789,827 "	"$173,036 "	"$40,734,110 "	"$649,659 "	"$346,208,324 "	"$603,585,914 "	"$603,585,914 "	--	--	--
"Stevens Institute of Technology (Hoboken, NJ) "	"$1,125 "	$0 	$0 	$0 	"$1,150 "	$0 	"$93,832 "	$0 	"$28,977 "	"$6,063,253 "	29.60%	--	18.50%	98.00%	67.10%	"12,100"	"3,584"	"$8,116,639 "	0	$0 	0	$0 	0	$0 	"$512,984 "	"$26,113 "	"$984,414 "	$0 	"$848,860 "	$0 	"$311,042 "	$0 	"$9,633,668 "	"$12,104,970 "	"$12,309,319 "	--	--	--
"Syracuse University (Syracuse, NY) "	"$3,580,205 "	$0 	"$13,395 "	$0 	"$36,282 "	"$3,861 "	"$445,359 "	"$1,695 "	"$3,934,652 "	"$9,185,739 "	10.10%	10.70%	9.70%	97.90%	42.70%	"202,514"	"20,514"	"$15,457,919 "	"5,951"	"$6,143,164 "	215	"$623,834 "	"6,166"	"$6,766,998 "	"$7,676,544 "	"$26,947 "	"$6,239,942 "	$0 	"$4,382,388 "	$0 	"$6,716,470 "	"$14,445 "	"$25,008,251 "	"$36,233,860 "	"$36,985,072 "	--	--	--
"Teachers College, Columbia University (New York, NY) "	"$5,775 "	$0 	"$1,710 "	$0 	$622 	"$4,870 "	"$215,066 "	$0 	"$101,340 "	"$1,885,126 "	4.70%	--	4.60%	33.20%	12.90%	"100,814"	"4,720"	"$2,595,919 "	0	$0 	0	$0 	0	$0 	"$561,726 "	"$24,026 "	"$14,488,699 "	$0 	"$12,135,914 "	$0 	"$359,766 "	$0 	"$14,704,958 "	"$20,105,562 "	"$20,204,351 "	--	--	--
"Texas Christian University (Fort Worth, TX) "	"$130,344 "	$0 	$0 	$525 	$58 	$0 	"$69,446 "	"$1,330,614 "	"$54,676 "	"$2,779,193 "	23.10%	25.70%	22.10%	92.80%	27.80%	"57,704"	"13,333"	"$5,657,021 "	"3,712"	"$2,838,373 "	204	"$1,470,677 "	"3,916"	"$4,309,050 "	"$2,628,564 "	"$24,178 "	"$4,456,787 "	"$391,650 "	"$2,121,158 "	"$411,356 "	"$1,576,315 "	"$2,838,373 "	"$9,063,788 "	"$20,338,988 "	"$20,494,996 "	--	--	--
"The George Washington University (Washington, DC) "	"$1,288,893 "	$400 	"$12,147 "	$0 	"$56,850 "	$0 	"$303,807 "	"$148,094 "	"$505,990 "	"$3,842,755 "	8.50%	10.90%	7.60%	100.00%	25.10%	"165,889"	"14,129"	"$12,342,894 "	721	"$204,957 "	0	$0 	721	"$204,957 "	"$5,336,891 "	"$31,907 "	"$22,304,048 "	"$40,000 "	"$18,860,271 "	"$23,808 "	"$2,429,957 "	"$366,713 "	"$31,448,285 "	"$49,200,161 "	"$50,786,100 "	--	--	--
"Trevecca Nazarene University (Nashville, TN) "	$0 	$0 	"$2,200 "	$580 	"$11,157 "	$0 	"$216,663 "	"$26,122 "	$800 	"$273,082 "	79.00%	--	68.40%	100.00%	10.80%	673	532	"$489,427 "	0	$0 	0	$0 	0	$0 	"$386,941 "	"$4,197 "	$0 	$0 	$0 	$0 	"$384,691 "	"$68,992 "	"$3,953,088 "	"$4,536,819 "	"$4,569,500 "	--	--	--
"Trinity International University (Deerfield, IL) "	"$32,095 "	$0 	$0 	"$2,215 "	$0 	$0 	"$18,370 "	"$4,493 "	"$25,592 "	"$407,251 "	9.20%	--	9.20%	76.30%	6.00%	"18,985"	"1,753"	"$473,415 "	471	"$67,168 "	0	$0 	471	"$67,168 "	"$288,788 "	"$13,245 "	"$1,308,157 "	$200 	"$1,280,579 "	"$3,358 "	"$245,788 "	"$70,161 "	"$6,882,083 "	"$7,829,382 "	"$7,901,943 "	--	--	--
"Tufts University (Medford, MA) "	"$632,469 "	"$69,500 "	"$4,472 "	"$2,161 "	"$81,528 "	"$2,600 "	"$624,074 "	"$145,977 "	"$3,873,297 "	"$8,761,655 "	22.10%	35.80%	21.70%	68.80%	41.30%	"83,116"	"18,357"	"$24,086,531 "	0	$0 	0	$0 	0	$0 	"$6,416,936 "	"$47,134 "	"$17,344,942 "	"$12,450 "	"$10,284,042 "	"$10,946 "	"$3,999,666 "	"$213,925 "	"$27,510,262 "	"$58,374,124 "	"$59,972,749 "	--	--	--
"Tulane University (New Orleans, LA) "	--	--	--	--	--	--	--	--	--	--	8.20%	--	--	97.10%	39.20%	"156,331"	"12,792"	--	--	--	--	--	--	--	"$13,367,111 "	"$43,867 "	"$17,850,058 "	--	--	--	--	--	"$26,189,098 "	"$68,664,494 "	"$69,519,448 "	--	--	--
"Union Institute & University (Cincinnati, OH) "	--	--	--	--	--	--	--	--	--	--	4.10%	--	--	100.00%	59.50%	"16,800"	687	--	--	--	--	--	--	--	"$6,796 "	"$12,779 "	"$37,560 "	--	--	--	--	--	"$331,887 "	"$364,147 "	"$364,147 "	--	--	--
"University of Bridgeport (Bridgeport, CT) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Chicago (Chicago, IL) "	"$2,312,496 "	"$3,900 "	"$891,927 "	$600 	"$65,376 "	$0 	"$838,149 "	"$28,000 "	"$4,293,213 "	"$19,835,102 "	25.40%	31.20%	25.40%	99.70%	28.30%	"118,308"	"29,993"	"$51,145,329 "	194	"$63,360 "	29	"$345,593 "	223	"$408,953 "	"$15,608,078 "	"$79,232 "	"$73,179,148 "	$0 	"$56,398,382 "	"$8,450 "	"$12,653,435 "	"$63,360 "	"$112,500,437 "	"$180,462,601 "	"$184,465,257 "	--	--	--
"University of Dayton (Dayton, OH) "	--	--	--	--	--	--	--	--	--	--	18.70%	--	--	97.40%	34.30%	"91,426"	"17,112"	--	--	--	--	--	--	--	"$3,031,547 "	"$20,939 "	"$2,510,169 "	--	--	--	--	--	"$9,026,126 "	"$18,513,283 "	"$18,953,683 "	--	--	--
"University of Denver (Denver, CO) "	"$2,747,002 "	"$1,821 "	"$55,398 "	"$26,680 "	"$10,826 "	"$22,932 "	"$1,550,508 "	"$628,988 "	"$109,921 "	"$5,668,377 "	10.10%	--	8.80%	88.20%	25.80%	"83,024"	"8,376"	"$8,923,145 "	0	$0 	0	$0 	0	$0 	"$8,110,638 "	"$21,673 "	"$10,069,362 "	"$46,661 "	"$3,529,367 "	"$83,064 "	"$2,748,075 "	"$1,077,850 "	"$16,969,046 "	"$34,620,952 "	"$34,624,712 "	--	--	--
"University of Hartford (West Hartford, CT) "	"$65,893 "	$0 	$150 	$933 	"$5,931 "	$200 	"$52,668 "	"$217,240 "	"$233,605 "	"$854,317 "	6.10%	7.30%	6.00%	72.60%	15.70%	"66,227"	"4,067"	"$1,173,932 "	14	$995 	800	"$588,315 "	814	"$589,310 "	"$1,301,952 "	"$18,194 "	"$2,471,847 "	"$25,100 "	"$2,183,847 "	"$19,694 "	"$1,016,493 "	"$468,115 "	"$5,705,836 "	"$7,466,108 "	"$7,466,108 "	--	--	--
"University of La Verne (La Verne, CA) "	--	--	--	--	--	--	--	--	--	--	7.40%	--	--	37.20%	23.90%	"40,972"	"3,033"	--	--	--	--	--	--	--	"$307,582 "	"$11,557 "	"$528,987 "	--	--	--	--	--	"$1,530,695 "	"$3,026,333 "	"$3,123,601 "	--	--	--
"University of Miami (Coral Gables, FL) "	"$3,981,037 "	$0 	"$286,807 "	$0 	"$26,237 "	$0 	"$2,207,960 "	$0 	"$800,669 "	"$7,547,801 "	16.70%	16.70%	15.20%	100.00%	9.60%	"115,476"	"19,329"	"$12,665,615 "	"8,869"	"$5,210,847 "	840	"$3,343,503 "	"9,709"	"$8,554,350 "	"$14,142,679 "	"$51,051 "	"$58,297,715 "	$0 	"$52,147,617 "	$0 	"$11,382,606 "	$0 	"$103,054,929 "	"$131,400,661 "	"$135,728,832 "	--	--	--
"University of Notre Dame (Notre Dame, IN) "	"$149,611 "	$0 	"$1,365,930 "	"$587,432 "	"$85,664 "	"$566,504 "	"$929,946 "	"$402,427 "	"$1,607,677 "	"$21,201,871 "	42.50%	48.10%	36.50%	92.20%	47.30%	"106,593"	"45,306"	"$54,690,047 "	138	"$354,417 "	197	"$1,363,094 "	335	"$1,717,511 "	"$12,575,097 "	"$51,635 "	"$22,360,294 "	"$460,000 "	"$15,357,763 "	"$69,510 "	"$8,505,736 "	"$1,161,917 "	"$56,256,563 "	"$115,703,430 "	"$119,363,878 "	--	--	--
"University of Pennsylvania (Philadelphia, PA) "	$0 	"$552,051 "	"$1,106,584 "	$0 	"$79,412 "	"$9,777 "	"$2,547,651 "	"$5,736 "	"$13,728,643 "	"$33,946,871 "	28.20%	40.00%	26.90%	83.80%	28.00%	"252,971"	"71,268"	"$110,571,253 "	"3,515"	"$2,544,072 "	171	"$1,106,063 "	"3,686"	"$3,650,135 "	"$55,032,154 "	"$72,780 "	"$106,477,775 "	$314 	"$59,828,923 "	"$1,895 "	"$45,517,162 "	"$73,932 "	"$193,063,590 "	"$394,249,685 "	"$400,465,565 "	--	--	--
"University of Rochester (Rochester, NY) "	"$3,287,801 "	$364 	"$123,164 "	$0 	"$63,293 "	"$4,366 "	"$329,504 "	"$104,831 "	"$2,610,494 "	"$6,646,812 "	17.70%	19.40%	16.80%	92.30%	20.10%	"90,521"	"15,983"	"$13,293,807 "	745	"$178,392 "	99	"$74,128 "	844	"$252,520 "	"$10,386,792 "	"$87,951 "	"$16,138,686 "	"$1,294 "	"$14,597,137 "	"$12,683 "	"$8,489,242 "	"$178,392 "	"$48,835,791 "	"$66,265,201 "	"$67,253,445 "	--	--	--
"University of Saint Thomas (Saint Paul, MN) "	"$127,324 "	$100 	$100 	"$8,002 "	$0 	$0 	"$160,557 "	"$189,251 "	"$60,113 "	"$1,150,715 "	9.80%	15.30%	8.60%	83.10%	9.90%	"69,762"	"6,861"	"$2,569,413 "	454	"$209,771 "	0	$0 	454	"$209,771 "	"$1,691,831 "	"$18,025 "	"$6,763,748 "	"$4,750 "	"$1,266,466 "	"$16,408 "	"$742,625 "	"$220,299 "	"$3,703,662 "	"$26,005,083 "	"$26,051,468 "	--	--	--
"University of San Diego (San Diego, CA) "	"$133,446 "	$0 	"$3,075 "	"$2,000 "	"$9,708 "	$0 	"$243,841 "	"$174,801 "	"$280,162 "	"$1,030,730 "	9.20%	11.80%	9.00%	81.20%	8.20%	"49,127"	"4,535"	"$1,355,108 "	"1,726"	"$1,346,444 "	3	"$30,000 "	"1,729"	"$1,376,444 "	"$2,821,495 "	"$26,012 "	"$3,778,980 "	"$37,150 "	"$2,864,158 "	"$536,605 "	"$2,539,840 "	"$1,236,863 "	"$8,610,130 "	"$16,571,438 "	"$17,430,381 "	--	--	--
"University of San Francisco (San Francisco, CA) "	"$480,901 "	$0 	$0 	"$65,991 "	"$19,857 "	$0 	"$106,926 "	"$334,187 "	"$82,215 "	"$1,772,730 "	10.80%	--	8.60%	94.50%	42.70%	"71,740"	"7,769"	"$8,495,041 "	958	"$1,366,070 "	148	"$403,030 "	"1,106"	"$1,769,100 "	"$1,763,865 "	"$26,730 "	"$5,927,748 "	"$40,164 "	"$1,727,049 "	"$28,782 "	"$629,774 "	"$649,176 "	"$5,146,565 "	"$19,888,481 "	"$20,285,437 "	--	--	--
"University of Southern California (Los Angeles, CA) "	"$11,531,037 "	$0 	"$85,850 "	$0 	"$221,012 "	$0 	"$891,876 "	$0 	"$9,841,115 "	"$23,179,975 "	14.10%	--	14.10%	64.00%	16.20%	"291,273"	"40,998"	"$53,851,672 "	--	--	--	--	--	--	"$114,679,269 "	"$43,390 "	"$60,779,261 "	$0 	"$30,956,940 "	$0 	"$90,925,378 "	$0 	"$211,208,791 "	"$331,754,481 "	"$344,265,008 "	--	--	--
"University of the Pacific (Stockton, CA) "	"$854,350 "	$0 	$0 	$0 	"$6,878 "	"$1,170 "	"$105,359 "	"$172,306 "	"$433,777 "	"$1,929,065 "	10.90%	12.30%	9.00%	95.70%	41.80%	"51,091"	"5,588"	"$6,469,838 "	"1,194"	"$1,235,070 "	53	"$77,998 "	"1,247"	"$1,313,068 "	"$1,500,718 "	"$31,908 "	"$3,143,175 "	"$2,510 "	"$468,722 "	"$675,070 "	"$1,204,042 "	"$1,163,245 "	"$5,050,868 "	"$15,465,525 "	"$15,503,228 "	--	--	--
"University of Tulsa (Tulsa, OK) "	"$3,388 "	$0 	"$22,570 "	"$101,597 "	"$55,740 "	$160 	"$116,048 "	"$953,297 "	"$174,479 "	"$2,106,252 "	19.10%	22.10%	13.90%	81.50%	17.80%	"35,618"	"6,801"	"$2,908,498 "	26	"$9,130 "	3	"$9,178 "	29	"$18,308 "	"$3,537,436 "	"$32,061 "	"$3,207,383 "	"$306,376 "	"$1,481,835 "	"$657,059 "	"$1,606,347 "	"$2,640,872 "	"$6,960,032 "	"$16,366,962 "	"$16,366,962 "	--	--	--
"Vanderbilt University (Nashville, TN) "	"$3,444,840 "	"$153,506 "	"$131,581 "	"$18,126 "	"$56,041 "	"$13,080 "	"$1,707,631 "	"$557,500 "	"$2,494,525 "	"$8,843,598 "	21.20%	24.40%	20.50%	96.40%	21.40%	"105,722"	"22,417"	"$23,317,310 "	533	"$1,311,495 "	210	"$1,675,993 "	743	"$2,987,488 "	"$14,798,322 "	"$71,330 "	"$43,278,869 "	"$601,500 "	"$33,115,397 "	"$44,388 "	"$11,726,107 "	"$1,336,802 "	"$70,443,764 "	"$109,052,548 "	"$109,453,198 "	--	--	--
"Wake Forest University (Winston-Salem, NC) "	"$2,013,864 "	$550 	"$4,973 "	"$11,305 "	"$2,125 "	"$3,183 "	"$47,687 "	"$3,532,561 "	"$37,990 "	"$7,585,616 "	32.20%	--	32.90%	85.00%	20.60%	"43,094"	"13,874"	"$15,314,752 "	"4,702"	"$8,653,729 "	191	"$1,998,937 "	"4,893"	"$10,652,666 "	"$8,819,573 "	"$120,056 "	"$14,930,476 "	"$419,931 "	"$10,462,698 "	"$1,488,930 "	"$6,673,472 "	"$7,645,734 "	"$33,542,847 "	"$74,441,599 "	"$78,754,505 "	--	--	--
"Washington University (St. Louis, MO) "	"$6,412,628 "	"$21,834 "	"$609,745 "	$250 	"$187,409 "	"$29,402 "	"$2,417,728 "	$0 	"$1,028,715 "	"$11,142,842 "	25.90%	36.00%	23.40%	96.30%	24.90%	"99,932"	"25,834"	"$29,652,121 "	--	--	--	--	--	--	"$9,933,490 "	"$113,256 "	"$34,726,166 "	$0 	"$26,717,875 "	$0 	"$6,720,172 "	$0 	"$67,599,496 "	"$118,996,734 "	"$120,274,192 "	--	--	--
"Widener University (Chester, PA) "	"$6,795 "	$0 	$0 	$125 	$0 	$0 	"$19,398 "	"$17,965 "	"$8,020 "	"$632,452 "	10.70%	--	9.30%	100.00%	35.30%	"40,772"	"4,353"	"$1,876,298 "	28	"$35,370 "	1	"$1,000 "	29	"$36,370 "	"$782,289 "	"$17,493 "	"$1,205,731 "	$0 	"$796,531 "	"$16,830 "	"$401,091 "	"$35,370 "	"$3,151,826 "	"$5,320,659 "	"$5,320,659 "	--	--	--
"William Marsh Rice University (Houston, TX) "	"$394,991 "	$0 	"$19,030 "	$480 	"$107,654 "	$0 	"$80,991 "	"$651,629 "	"$2,939,078 "	"$7,636,882 "	30.10%	36.90%	28.30%	92.00%	36.00%	"41,697"	"12,558"	"$19,040,758 "	"1,397"	"$1,378,347 "	2	"$1,500 "	"1,399"	"$1,379,847 "	"$7,797,054 "	"$60,490 "	"$13,671,236 "	"$65,095 "	"$11,633,260 "	"$64,370 "	"$4,356,862 "	"$1,366,432 "	"$30,826,920 "	"$52,918,204 "	"$54,340,841 "	--	--	--
"Wilmington College (New Castle, DE) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Yale University (New Haven, CT) "	"$10,408,478 "	"$40,171 "	"$275,569 "	$0 	"$37,604 "	"$9,924 "	"$6,487,819 "	"$4,089,520 "	"$12,292,641 "	"$45,966,452 "	33.10%	--	32.50%	93.50%	44.30%	"131,852"	"43,646"	"$126,564,001 "	--	--	--	--	--	--	"$19,787,902 "	"$168,649 "	"$85,090,427 "	"$1,870,069 "	"$55,073,280 "	"$340,626 "	"$16,239,025 "	"$7,011,939 "	"$147,044,767 "	"$285,706,955 "	"$290,248,497 "	--	--	--
"Yeshiva University (New York, NY) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
																																						
Mean	"$2,171,222 "	"$82,308 "	"$454,810 "	"$24,450 "	"$67,120 "	"$100,892 "	"$1,200,035 "	"$527,673 "	"$1,867,216 "	"$10,384,230 "	18.00%	25.60%	17.70%	88.70%	29.70%	"90,645"	"16,129"	"$25,789,150 "	"1,413"	"$1,243,236 "	122	"$677,305 "	"1,532"	"$1,905,148 "	"$10,985,339 "	"$49,449 "	"$25,478,514 "	"$136,725 "	"$16,385,348 "	"$130,230 "	"$7,882,264 "	"$1,036,595 "	"$47,787,781 "	"$87,922,289 "	"$90,685,225 "	--	--	--
Max Value	"$42,073,840 "	"$2,012,441 "	"$8,432,918 "	"$587,432 "	"$1,055,145 "	"$1,783,475 "	"$30,228,461 "	"$4,914,775 "	"$19,095,579 "	"$102,105,273 "	79.00%	58.00%	68.40%	100.00%	67.80%	"353,857"	"71,268"	"$159,662,354 "	"8,869"	"$8,653,729 "	954	"$8,608,093 "	"9,709"	"$16,923,950 "	"$114,679,269 "	"$225,108 "	"$192,752,849 "	"$2,491,004 "	"$85,027,016 "	"$1,488,930 "	"$90,925,378 "	"$12,320,931 "	"$346,208,324 "	"$603,585,914 "	"$638,229,000 "	--	--	--
75th Percentile	"$1,707,002 "	"$38,502 "	"$85,850 "	"$11,135 "	"$63,293 "	"$12,060 "	"$891,876 "	"$554,980 "	"$1,769,639 "	"$10,440,864 "	23.10%	35.80%	22.30%	98.40%	42.20%	"118,308"	"25,834"	"$29,652,121 "	"1,514"	"$1,366,070 "	171	"$700,867 "	"1,552"	"$1,769,100 "	"$12,575,097 "	"$61,072 "	"$34,497,341 "	"$40,164 "	"$19,605,711 "	"$83,064 "	"$7,919,732 "	"$1,163,245 "	"$57,440,696 "	"$104,699,919 "	"$106,181,391 "	--	--	--
50th Percentile (median)	"$315,058 "	$0 	"$2,200 "	$125 	"$17,031 "	$0 	"$216,663 "	"$57,005 "	"$433,777 "	"$4,487,024 "	16.20%	24.40%	14.10%	93.60%	28.30%	"75,211"	"12,558"	"$9,080,729 "	472	"$205,345 "	10	"$30,000 "	597	"$330,737 "	"$4,758,119 "	"$30,180 "	"$7,740,285 "	"$2,000 "	"$3,785,963 "	"$16,640 "	"$3,088,980 "	"$151,235 "	"$14,704,958 "	"$36,005,441 "	"$36,985,072 "	--	--	--
25th Percentile	"$34,068 "	$0 	$0 	$0 	"$2,125 "	$0 	"$80,991 "	"$5,736 "	"$47,531 "	"$1,333,842 "	9.20%	15.30%	9.00%	83.20%	17.50%	"37,103"	"4,353"	"$2,569,413 "	26	"$9,130 "	0	$0 	29	"$29,445 "	"$985,260 "	"$20,939 "	"$2,286,372 "	$0 	"$1,280,579 "	$125 	"$645,050 "	"$38,087 "	"$5,705,836 "	"$12,104,970 "	"$12,712,543 "	--	--	--
Min Value	$0 	$0 	$0 	$0 	$0 	$0 	$0 	$0 	$0 	"$153,866 "	3.00%	7.20%	2.40%	33.20%	1.80%	673	532	"$183,817 "	0	$0 	0	$0 	0	$0 	"$6,796 "	"$4,197 "	$0 	$0 	$0 	$0 	"$147,282 "	$0 	"$331,887 "	"$364,147 "	"$364,147 "	--	--	--
Number of Institutions	65	65	65	65	65	65	65	65	65	66	81	41	63	81	81	81	81	66	44	44	43	43	44	44	81	81	81	65	66	65	66	65	81	81	81	0	0	0
Reporting Valid (non-null) Data																																						
Total Number of Institutions	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101
																																						
©2010 CAE	Privacy Policy - Disclaimer 																																					
