Private Research/Doctoral / FY2002 																																						
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"Texas Christian University (Fort Worth, TX) "	"$82,291 "	$0 	$0 	"$5,050 "	$937 	$0 	"$46,329 "	"$980,388 "	"$46,025 "	"$2,141,267 "	25.70%	27.80%	25.10%	93.60%	--	"51,826"	"13,327"	"$5,374,273 "	"2,938"	"$2,397,728 "	226	--	--	--	"$2,941,526 "	"$21,108 "	"$11,828,648 "	"$722,380 "	"$2,223,969 "	"$300,627 "	"$1,632,060 "	"$2,400,281 "	"$7,697,998 "	--	"$26,358,429 "	--	--	--
"The George Washington University (Washington, DC) "	"$1,640,294 "	"$5,200 "	"$28,928 "	$0 	"$96,295 "	"$52,500 "	"$100,975 "	"$216,807 "	"$141,554 "	"$3,744,871 "	11.00%	--	--	94.70%	--	"139,625"	"15,331"	"$12,377,547 "	326	"$193,197 "	1	--	--	--	"$5,598,392 "	"$24,499 "	"$17,871,013 "	$0 	"$17,094,701 "	"$7,600 "	"$4,989,038 "	"$325,822 "	"$35,403,633 "	--	"$48,400,736 "	--	--	--
"Trevecca Nazarene University (Nashville, TN) "	"$2,190 "	$0 	$0 	$0 	$0 	$0 	"$27,070 "	$0 	"$34,206 "	"$151,443 "	6.80%	--	4.40%	100.00%	--	"11,536"	785	"$613,318 "	0	$0 	0	--	--	--	"$350,006 "	"$10,678 "	"$53,186 "	$0 	$0 	$0 	"$249,176 "	$0 	"$3,772,127 "	--	"$4,775,608 "	--	--	--
"Trinity International University (Deerfield, IL) "	"$34,307 "	$0 	$0 	"$4,290 "	$0 	$0 	"$3,975 "	$735 	"$5,918 "	"$275,568 "	11.10%	--	11.00%	58.00%	--	"17,700"	"1,970"	"$284,243 "	345	"$24,770 "	0	--	--	--	"$246,969 "	"$8,107 "	"$609,017 "	"$1,000 "	"$508,017 "	"$1,150 "	"$239,469 "	"$24,770 "	"$4,123,449 "	--	"$5,484,447 "	--	--	--
"Tufts University (Medford, MA) "	"$370,897 "	$0 	$0 	$0 	$0 	$0 	$0 	$0 	"$639,413 "	"$6,124,790 "	24.00%	26.80%	22.70%	59.30%	--	"74,209"	"17,788"	"$14,637,864 "	--	--	--	--	--	--	"$11,307,881 "	"$41,025 "	"$40,235,595 "	$0 	"$13,398,639 "	$0 	"$10,440,570 "	$0 	"$34,078,459 "	--	"$82,253,225 "	--	--	--
"Tulane University (New Orleans, LA) "	--	--	--	--	--	--	--	--	--	--	12.30%	--	--	66.00%	--	"98,135"	"12,096"	--	--	--	--	--	--	--	"$10,308,598 "	"$45,617 "	"$13,993,622 "	--	--	--	--	--	"$30,427,311 "	--	"$53,177,221 "	--	--	--
"Union Institute & University (Cincinnati, OH) "	$500 	$0 	$0 	$15 	$0 	"$1,575 "	"$8,040 "	$0 	$0 	"$37,657 "	3.00%	0.90%	3.00%	100.00%	--	"6,175"	184	"$37,657 "	0	$0 	0	--	--	--	"$19,699 "	"$11,806 "	"$31,850 "	$0 	"$31,850 "	$0 	"$19,699 "	$0 	"$148,821 "	--	"$148,821 "	--	--	--
"University of Bridgeport (Bridgeport, CT) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Chicago (Chicago, IL) "	"$2,031,422 "	"$11,928 "	"$2,238,042 "	$500 	"$101,995 "	$0 	"$824,089 "	"$16,416 "	"$16,782,865 "	"$30,472,336 "	23.70%	29.90%	22.70%	98.50%	--	"110,724"	"26,190"	"$57,227,202 "	0	$0 	0	--	--	--	"$16,409,491 "	"$69,373 "	"$67,748,424 "	$100 	"$43,223,316 "	$675 	"$12,832,203 "	"$23,666 "	"$112,379,044 "	--	"$183,772,188 "	--	--	--
"University of Dayton (Dayton, OH) "	--	--	--	--	--	--	--	--	--	--	20.00%	--	--	96.20%	--	"85,835"	"17,202"	--	--	--	--	--	--	--	"$2,017,135 "	"$18,047 "	"$2,669,908 "	--	--	--	--	--	"$8,957,212 "	--	"$25,466,964 "	--	--	--
"University of Denver (Denver, CO) "	"$366,168 "	"$27,128 "	"$16,936 "	"$98,929 "	"$8,536 "	"$14,497 "	"$584,144 "	$0 	"$1,310,952 "	"$2,893,077 "	10.60%	--	10.00%	96.80%	--	"77,496"	"8,242"	"$10,125,727 "	0	$0 	0	--	--	--	"$2,662,979 "	"$18,222 "	"$7,197,528 "	$0 	"$2,396,079 "	$0 	"$1,964,949 "	$0 	"$9,732,311 "	--	"$30,983,160 "	--	--	--
"University of Hartford (West Hartford, CT) "	"$10,418 "	$0 	$50 	"$1,258 "	$395 	$0 	"$40,992 "	"$32,433 "	"$231,057 "	"$632,561 "	5.20%	--	5.20%	77.40%	--	"55,734"	"2,914"	"$744,442 "	--	--	--	--	--	--	"$1,743,704 "	"$13,020 "	"$2,628,539 "	"$13,000 "	"$2,311,720 "	"$37,396 "	"$858,170 "	"$102,860 "	"$5,656,437 "	--	"$8,101,470 "	--	--	--
"University of La Verne (La Verne, CA) "	--	--	--	--	--	--	--	--	--	--	5.80%	--	--	83.20%	--	"37,276"	"2,176"	--	--	--	--	--	--	--	"$355,459 "	"$9,942 "	"$313,278 "	--	--	--	--	--	"$1,272,697 "	--	"$3,593,020 "	--	--	--
"University of Miami (Coral Gables, FL) "	"$1,920,744 "	$0 	"$183,529 "	$0 	"$8,305 "	$0 	"$1,323,472 "	$0 	"$124,815 "	"$3,655,093 "	13.30%	13.40%	10.40%	92.00%	--	"99,789"	"13,316"	"$5,687,708 "	"6,060"	"$3,798,189 "	431	--	--	--	"$16,358,444 "	"$45,683 "	"$28,533,967 "	$0 	"$19,923,293 "	$0 	"$10,670,842 "	$0 	"$54,591,896 "	--	"$86,221,741 "	--	--	--
"University of Notre Dame (Notre Dame, IN) "	"$1,255,320 "	$0 	"$371,831 "	"$379,993 "	"$137,947 "	"$288,598 "	"$1,016,822 "	"$1,860,252 "	"$955,919 "	"$18,858,064 "	41.60%	47.20%	35.60%	92.90%	--	"100,728"	"41,883"	"$63,766,935 "	5	"$1,550 "	1	--	--	--	"$13,000,920 "	"$37,077 "	"$26,326,640 "	"$105,100 "	"$14,215,312 "	"$132,446 "	"$8,010,307 "	"$2,167,563 "	"$51,749,360 "	--	"$126,754,875 "	--	--	--
"University of Pennsylvania (Philadelphia, PA) "	$0 	"$551,769 "	"$12,802,736 "	$0 	"$363,040 "	"$88,226 "	"$972,446 "	"$775,465 "	"$10,261,798 "	"$40,821,264 "	26.40%	38.50%	25.60%	84.00%	--	"232,080"	"61,325"	"$86,704,800 "	"4,103"	"$2,798,047 "	380	--	--	--	"$46,342,764 "	"$63,849 "	"$95,731,235 "	"$85,700 "	"$37,969,164 "	"$39,220 "	"$36,904,592 "	"$1,002,105 "	"$155,052,510 "	--	"$319,742,070 "	--	--	--
"University of Rochester (Rochester, NY) "	"$2,581,802 "	"$1,588 "	"$323,051 "	$0 	"$226,279 "	$0 	"$426,977 "	"$59,095 "	"$4,815,694 "	"$8,478,325 "	18.80%	20.50%	18.20%	88.20%	--	"78,936"	"14,844"	"$13,606,466 "	368	"$109,002 "	360	--	--	--	"$8,925,092 "	"$72,766 "	"$14,314,634 "	"$19,300 "	"$11,599,695 "	"$13,050 "	"$8,134,850 "	"$109,002 "	"$42,529,958 "	--	"$57,453,956 "	--	--	--
"University of Saint Thomas (Saint Paul, MN) "	"$18,655 "	"$6,641 "	$0 	$0 	$0 	$0 	"$124,237 "	$0 	"$766,851 "	"$1,402,357 "	8.80%	13.00%	8.40%	67.90%	--	"58,016"	"5,106"	"$3,438,580 "	0	$0 	0	--	--	--	"$2,611,007 "	"$14,011 "	"$6,231,844 "	$0 	"$4,586,894 "	$0 	"$1,702,729 "	$0 	"$10,595,923 "	--	"$19,538,925 "	--	--	--
"University of San Diego (San Diego, CA) "	"$210,201 "	$0 	$225 	$50 	"$4,030 "	$0 	"$52,823 "	"$97,982 "	"$85,618 "	"$590,083 "	6.90%	--	6.70%	86.20%	--	"43,187"	"2,983"	"$877,917 "	987	"$734,655 "	41	--	--	--	"$1,381,167 "	"$18,646 "	"$2,798,981 "	"$64,300 "	"$2,559,481 "	"$175,375 "	"$1,060,894 "	"$629,415 "	"$5,564,549 "	--	"$7,300,088 "	--	--	--
"University of San Francisco (San Francisco, CA) "	"$472,934 "	"$1,000 "	"$25,100 "	"$5,050 "	"$51,461 "	$195 	"$76,855 "	"$261,493 "	"$46,988 "	"$1,613,742 "	8.10%	--	8.00%	76.80%	--	"78,311"	"6,352"	"$7,287,218 "	613	"$1,039,539 "	158	--	--	--	"$478,193 "	"$19,426 "	"$5,111,256 "	"$14,448 "	"$2,743,641 "	"$23,181 "	"$414,282 "	"$488,979 "	"$14,497,531 "	--	"$25,663,178 "	--	--	--
"University of Southern California (Los Angeles, CA) "	"$6,089,688 "	$0 	"$11,344 "	$0 	"$101,631 "	$0 	"$1,917,446 "	$0 	"$4,453,524 "	"$12,839,234 "	25.00%	25.00%	25.00%	99.30%	10.60%	"168,760"	"42,232"	"$68,766,313 "	--	--	--	--	--	--	"$63,676,349 "	"$39,314 "	"$192,875,376 "	$0 	"$47,926,745 "	$0 	"$46,964,730 "	$0 	"$173,057,828 "	"$572,080,682 "	"$585,161,932 "	--	--	--
"University of the Pacific (Stockton, CA) "	"$372,121 "	$0 	$0 	$0 	$540 	$0 	"$29,890 "	"$165,667 "	"$98,386 "	"$1,382,509 "	11.10%	12.80%	8.60%	83.20%	--	"48,517"	"5,373"	"$5,202,464 "	462	"$200,723 "	9	--	--	--	"$2,446,180 "	"$29,138 "	"$5,114,326 "	"$26,500 "	"$884,450 "	"$747,110 "	"$1,297,054 "	"$1,154,327 "	"$5,786,859 "	--	"$17,073,675 "	--	--	--
"University of Tulsa (Tulsa, OK) "	"$5,218 "	$0 	"$21,466 "	"$55,198 "	"$50,989 "	$120 	"$35,415 "	"$906,893 "	"$70,528 "	"$1,800,893 "	16.10%	18.00%	13.40%	79.70%	--	"37,824"	"6,100"	"$2,677,119 "	10	"$20,302 "	0	--	--	--	"$4,932,387 "	"$23,474 "	"$4,043,226 "	"$238,642 "	"$1,565,201 "	"$726,473 "	"$2,242,859 "	"$2,628,674 "	"$7,110,892 "	--	"$16,015,315 "	--	--	--
"Vanderbilt University (Nashville, TN) "	"$3,084,055 "	"$180,023 "	"$276,459 "	"$21,378 "	"$43,984 "	$0 	"$1,483,484 "	"$178,292 "	"$1,422,055 "	"$6,757,466 "	22.30%	25.80%	21.50%	94.70%	--	"98,713"	"21,994"	"$23,023,154 "	648	"$13,290,149 "	147	--	--	--	"$14,485,150 "	"$57,621 "	"$62,475,184 "	"$267,450 "	"$50,232,292 "	"$50,762 "	"$11,799,790 "	"$664,400 "	"$161,650,454 "	--	"$198,514,829 "	--	--	--
"Wake Forest University (Winston-Salem, NC) "	"$2,141,683 "	"$1,550 "	"$46,665 "	"$3,848 "	"$10,092 "	"$3,350 "	"$40,318 "	"$1,816,380 "	"$40,629 "	"$5,747,732 "	31.50%	--	27.80%	85.00%	--	"45,322"	"14,298"	"$16,155,585 "	"3,973"	"$5,537,404 "	375	--	--	--	"$8,322,664 "	"$99,644 "	"$18,490,131 "	"$125,586 "	"$14,374,181 "	"$1,242,350 "	"$4,435,361 "	"$4,063,794 "	"$31,447,083 "	--	"$58,737,679 "	--	--	--
"Washington University (St. Louis, MO) "	"$5,344,191 "	"$98,435 "	"$634,014 "	"$1,150 "	"$99,059 "	"$55,083 "	"$2,791,159 "	"$143,948 "	"$218,671 "	"$12,016,894 "	29.20%	29.60%	25.80%	94.80%	--	"98,177"	"28,714"	"$34,958,220 "	735	"$311,782 "	7	--	--	--	"$28,794,522 "	"$101,444 "	"$31,147,394 "	"$2,780 "	"$18,270,384 "	"$58,700 "	"$6,215,592 "	"$311,780 "	"$61,606,762 "	--	"$137,226,420 "	--	--	--
"Widener University (Chester, PA) "	$265 	$0 	$0 	$0 	$0 	$0 	"$27,465 "	"$2,000 "	"$1,615 "	"$528,221 "	12.90%	--	10.90%	90.00%	--	"33,512"	"4,311"	"$1,205,609 "	26	"$6,875 "	2	--	--	--	"$500,054 "	"$14,375 "	"$361,509 "	$0 	"$178,000 "	"$1,000 "	"$207,769 "	"$4,000 "	"$1,419,519 "	--	"$3,071,532 "	--	--	--
"William Marsh Rice University (Houston, TX) "	"$161,261 "	$0 	"$7,500 "	$525 	"$94,786 "	"$29,000 "	"$43,997 "	"$531,113 "	"$1,211,912 "	"$5,273,411 "	30.10%	35.30%	28.40%	91.30%	--	"37,853"	"11,394"	"$23,215,320 "	--	--	--	--	--	--	"$12,973,875 "	"$54,953 "	"$12,814,424 "	"$183,930 "	"$6,563,840 "	"$41,253 "	"$6,206,582 "	"$1,122,548 "	"$21,226,275 "	--	"$59,492,665 "	--	--	--
"Wilmington College (New Castle, DE) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Yale University (New Haven, CT) "	"$6,239,280 "	"$75,107 "	"$263,672 "	$0 	"$84,329 "	"$268,740 "	"$5,445,252 "	"$3,224,078 "	"$7,970,746 "	"$34,679,076 "	33.10%	--	32.90%	93.60%	--	"129,407"	"42,803"	"$119,191,691 "	--	--	--	--	--	--	"$19,565,839 "	"$136,488 "	"$70,566,046 "	"$893,386 "	"$50,820,995 "	"$191,245 "	"$15,784,698 "	"$4,683,570 "	"$123,576,153 "	--	"$256,342,000 "	--	--	--
"Yeshiva University (New York, NY) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
																																						
Mean	"$1,842,432 "	"$43,524 "	"$597,570 "	"$16,001 "	"$77,524 "	"$99,386 "	"$500,097 "	"$422,681 "	"$1,454,789 "	"$8,921,682 "	18.30%	25.10%	17.70%	86.40%	37.10%	"84,992"	"16,384"	"$23,683,974 "	"1,107"	"$1,124,191 "	95	--	"1,713"	"$474,394 "	"$11,602,871 "	"$43,264 "	"$28,128,639 "	"$88,541 "	"$15,462,702 "	"$113,564 "	"$7,878,230 "	"$796,364 "	"$46,647,065 "	"$301,749,502 "	"$91,873,608 "	--	--	--
Max Value	"$40,280,934 "	"$551,769 "	"$12,802,736 "	"$379,993 "	"$719,608 "	"$3,611,308 "	"$5,445,252 "	"$6,454,492 "	"$16,782,865 "	"$64,360,318 "	46.70%	58.30%	46.70%	100.00%	63.60%	"284,980"	"70,027"	"$139,157,610 "	"8,447"	"$13,290,149 "	705	--	"1,713"	"$474,394 "	"$63,676,349 "	"$214,100 "	"$192,875,376 "	"$1,706,630 "	"$91,781,961 "	"$1,242,350 "	"$46,964,730 "	"$12,619,718 "	"$252,246,904 "	"$572,080,682 "	"$585,161,932 "	--	--	--
75th Percentile	"$1,515,510 "	"$6,641 "	"$53,975 "	"$3,848 "	"$89,696 "	"$29,000 "	"$426,977 "	"$217,472 "	"$1,089,086 "	"$10,009,054 "	24.00%	29.80%	23.80%	96.20%	--	"105,549"	"22,088"	"$23,023,154 "	875	"$734,655 "	52	--	--	--	"$14,485,150 "	"$57,318 "	"$36,350,276 "	"$26,100 "	"$19,923,293 "	"$58,700 "	"$8,763,994 "	"$657,066 "	"$58,638,754 "	--	"$100,130,987 "	--	--	--
50th Percentile (median)	"$262,356 "	$0 	"$2,098 "	$0 	"$10,028 "	$0 	"$128,026 "	"$41,061 "	"$180,113 "	"$3,639,153 "	17.00%	25.00%	16.80%	90.00%	37.10%	"71,210"	"12,152"	"$9,487,705 "	368	"$91,374 "	1	--	"1,713"	"$474,394 "	"$6,572,000 "	"$26,028 "	"$9,372,623 "	$500 	"$4,457,109 "	"$12,713 "	"$3,588,157 "	"$85,747 "	"$16,703,489 "	"$301,749,502 "	"$36,293,942 "	--	--	--
25th Percentile	"$12,071 "	$0 	$0 	$0 	$937 	$0 	"$35,415 "	$0 	"$34,206 "	"$1,107,707 "	11.10%	14.90%	10.00%	79.70%	--	"37,824"	"5,373"	"$3,060,634 "	0	$0 	0	--	--	--	"$1,548,739 "	"$17,869 "	"$2,628,539 "	$0 	"$1,510,177 "	$0 	"$858,170 "	$0 	"$5,786,859 "	--	"$12,176,264 "	--	--	--
Min Value	$0 	$0 	$0 	$0 	$0 	$0 	$0 	$0 	$0 	"$37,657 "	2.70%	0.90%	3.00%	46.60%	10.60%	"6,175"	184	"$37,657 "	0	$0 	0	--	"1,713"	"$474,394 "	"$19,699 "	"$5,939 "	"$31,850 "	$0 	$0 	$0 	"$19,699 "	$0 	"$148,821 "	"$31,418,322 "	"$148,821 "	--	--	--
Number of Institutions	64	64	64	63	64	64	64	64	64	66	75	39	61	75	2	75	75	66	51	51	51	0	1	1	75	75	75	64	66	64	66	64	75	2	75	0	0	0
Reporting Valid (non-null) Data																																						
Total Number of Institutions	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101
																																						
©2010 CAE	Privacy Policy - Disclaimer 																																					
