Public Master's / FY2004 																																					
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"Southern Connecticut State University (New Haven, CT) "	$800 	$0 	$0 	$50 	$0 	"$1,600 "	"$37,068 "	"$21,540 "	"$256,180 "	8.90%	9.30%	8.50%	100.00%	26.50%	"51,732"	"4,587"	"$434,919 "	617	"$119,184 "	21	"$5,904 "	638	"$125,088 "	"$735,441 "	"$9,771 "	"$297,759 "	"$2,000 "	"$54,531 "	"$47,949 "	"$587,446 "	"$119,184 "	"$970,884 "	"$1,640,922 "	"$1,640,922 "	--	--	--
"Southern Illinois Univ, Edwardsville (Edwardsville, IL) "	"$213,308 "	$0 	$0 	"$11,998 "	$276 	"$11,032 "	"$30,376 "	"$21,421 "	"$293,461 "	7.00%	5.80%	6.80%	83.60%	12.60%	"62,617"	"4,354"	"$442,182 "	647	"$204,606 "	10	"$2,528 "	657	"$207,134 "	"$946,183 "	"$16,405 "	"$80,164 "	"$5,700 "	"$52,639 "	"$61,013 "	"$422,907 "	"$139,607 "	"$1,016,320 "	"$3,509,863 "	"$3,557,289 "	--	--	--
"Southern New Hampshire University (Manchester, NH) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Southern Oregon University (Ashland, OR) "	"$216,826 "	$0 	$0 	"$3,310 "	$0 	"$103,613 "	"$3,532 "	"$1,891 "	"$458,693 "	4.70%	4.70%	4.50%	78.90%	20.20%	"24,611"	"1,146"	"$468,470 "	304	"$48,067 "	0	$0 	304	"$48,067 "	"$209,438 "	"$6,466 "	"$852,401 "	$250 	"$149,650 "	"$27,594 "	"$173,113 "	"$51,742 "	"$1,213,035 "	"$2,316,166 "	"$2,316,166 "	--	--	--
"Southern Polytechnic State University (Marietta, GA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Southern University A. & M. Col. Fnd. (Baton Rouge, LA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Southern University and A&M College (Baton Rouge, LA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Southern University at New Orleans (New Orleans, LA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Southern Utah University (Cedar City, UT) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Southwestern Oklahoma State University (Weatherford, OK) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Stephen F. Austin State University (Nacogdoches, TX) "	"$284,370 "	$0 	$300 	"$1,965 "	$0 	"$180,177 "	"$45,650 "	"$62,921 "	"$577,216 "	4.90%	4.80%	4.80%	100.00%	33.80%	"84,404"	"4,151"	"$933,183 "	140	"$184,504 "	1	"$220,000 "	141	"$404,504 "	"$983,022 "	"$8,751 "	"$217,750 "	$0 	"$165,700 "	"$98,752 "	"$883,825 "	"$178,119 "	"$2,061,995 "	"$2,763,239 "	"$2,767,100 "	--	--	--
"Sul Ross State University (Alpine, TX) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"SUNY-College at Brockport (Brockport, NY) "	"$20,906 "	$0 	$0 	$110 	"$1,827 "	"$36,480 "	"$41,061 "	"$5,191 "	"$275,279 "	7.60%	--	6.80%	100.00%	38.70%	"65,254"	"4,927"	"$384,708 "	653	"$53,709 "	--	--	653	"$53,709 "	"$83,578 "	"$10,413 "	"$121,256 "	$0 	"$79,706 "	"$2,200 "	"$53,804 "	"$53,709 "	"$680,496 "	"$994,776 "	"$994,776 "	--	--	--
"SUNY-College at Buffalo (Buffalo, NY) "	"$28,506 "	$0 	$0 	"$1,395 "	$210 	"$26,570 "	"$3,296 "	"$44,646 "	"$241,298 "	3.20%	3.10%	3.10%	59.70%	14.40%	"67,634"	"2,193"	"$580,631 "	--	--	--	--	--	--	"$412,381 "	"$12,701 "	"$2,267,356 "	$0 	"$2,060,356 "	$320 	"$320,928 "	"$6,244 "	"$3,202,321 "	"$4,034,164 "	"$4,308,700 "	--	--	--
"SUNY-Cortland (Cortland, NY) "	"$11,997 "	$0 	$0 	$0 	"$34,605 "	"$1,883 "	"$47,943 "	"$3,037 "	"$645,056 "	10.40%	--	10.20%	74.50%	62.30%	"55,000"	"5,730"	"$812,873 "	967	"$78,593 "	0	$0 	967	"$78,593 "	"$143,479 "	"$9,298 "	"$11,300 "	$0 	"$5,000 "	"$9,035 "	"$35,030 "	"$81,414 "	"$789,061 "	"$1,304,501 "	"$1,304,501 "	--	--	--
"SUNY-Empire State College (Saratoga Springs, NY) "	$150 	$62 	$0 	$0 	$0 	"$9,055 "	$0 	"$7,045 "	"$220,305 "	9.80%	--	9.70%	99.30%	23.00%	"41,258"	"4,029"	"$257,760 "	0	$0 	0	$0 	0	$0 	"$205,496 "	"$5,956 "	"$535,601 "	$0 	"$505,101 "	$0 	"$182,996 "	$0 	"$978,310 "	"$1,121,878 "	"$1,138,794 "	--	--	--
"SUNY-Fredonia (Fredonia, NY) "	"$40,502 "	$0 	$0 	$875 	$0 	$0 	"$14,890 "	"$32,863 "	"$213,984 "	7.90%	--	7.60%	69.50%	35.80%	"41,649"	"3,308"	"$805,500 "	--	--	--	--	--	--	"$166,029 "	"$10,881 "	"$276,340 "	$0 	"$126,140 "	$970 	"$150,203 "	"$104,678 "	"$1,030,461 "	"$2,250,038 "	"$2,514,737 "	--	--	--
"SUNY-Geneseo (Geneseo, NY) "	"$93,773 "	$0 	$0 	"$9,860 "	"$6,431 "	"$76,819 "	$0 	"$42,529 "	"$583,473 "	14.60%	14.80%	14.50%	88.10%	40.50%	"43,980"	"6,416"	"$789,767 "	0	$0 	0	$0 	0	$0 	"$547,078 "	"$10,279 "	"$71,025 "	$0 	"$71,025 "	$0 	"$534,653 "	$0 	"$1,539,953 "	"$1,948,327 "	"$2,198,441 "	--	--	--
"SUNY-Inst of Tech at Utica/Rome (Utica, NY) "	$0 	$0 	$0 	$0 	$0 	$150 	$0 	$0 	"$73,334 "	9.20%	9.20%	9.20%	18.10%	18.30%	"22,134"	"2,040"	"$77,756 "	0	$0 	0	$0 	0	$0 	"$133,176 "	"$8,827 "	"$136,100 "	$0 	"$31,000 "	$0 	"$120,277 "	"$29,001 "	"$267,898 "	"$425,516 "	"$425,516 "	--	--	--
"SUNY-Maritime College (Bronx, NY) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"SUNY-Oneonta (Oneonta, NY) "	$0 	$0 	$590 	$153 	$0 	"$8,605 "	"$3,000 "	"$5,768 "	"$393,678 "	17.20%	17.20%	15.30%	46.70%	54.30%	"40,865"	"7,012"	"$1,035,166 "	0	$0 	0	$0 	0	$0 	"$260,991 "	"$12,213 "	"$227,300 "	$0 	"$94,750 "	$0 	"$20,747 "	"$3,000 "	"$573,094 "	"$1,906,272 "	"$1,906,272 "	--	--	--
"SUNY-Oswego (Oswego, NY) "	"$47,629 "	$0 	$0 	"$2,320 "	$50 	"$27,522 "	"$14,232 "	"$40,440 "	"$585,161 "	12.10%	12.70%	11.70%	89.20%	39.50%	"61,297"	"7,406"	"$880,547 "	402	"$31,850 "	--	--	402	"$31,850 "	"$436,450 "	"$9,689 "	"$11,188 "	$0 	"$5,188 "	"$2,960 "	"$372,241 "	"$32,713 "	"$1,580,977 "	"$2,227,071 "	"$2,232,986 "	--	--	--
"SUNY-Plattsburgh University College (Plattsburgh, NY) "	"$71,487 "	$0 	$0 	$0 	$0 	"$66,573 "	"$53,012 "	$0 	"$476,062 "	15.40%	--	--	84.40%	43.80%	"43,441"	"6,690"	"$556,349 "	--	--	--	--	--	--	"$224,452 "	"$10,797 "	"$1,532 "	$0 	"$1,000 "	"$41,335 "	"$198,784 "	"$145,771 "	"$1,112,268 "	"$1,271,164 "	"$1,308,836 "	--	--	--
"SUNY-Potsdam College (Potsdam, NY) "	"$84,717 "	$0 	$475 	"$12,287 "	"$5,090 "	"$68,530 "	"$7,544 "	"$51,598 "	"$426,070 "	12.70%	13.30%	12.10%	91.70%	31.40%	"34,149"	"4,321"	"$802,111 "	85	"$16,641 "	0	$0 	85	"$16,641 "	"$710,180 "	"$11,940 "	"$91,352 "	"$2,000 "	"$69,852 "	"$5,650 "	"$590,294 "	"$16,857 "	"$1,253,160 "	"$2,550,992 "	"$2,614,136 "	--	--	--
"SUNY-The College at New Paltz (New Paltz, NY) "	--	--	--	--	--	--	--	--	"$182,123 "	7.30%	--	7.20%	95.90%	16.10%	"43,668"	"3,205"	"$206,098 "	8	$910 	0	$0 	8	$910 	"$173,515 "	"$10,183 "	"$157,454 "	--	"$127,753 "	--	"$62,117 "	--	"$699,441 "	"$1,278,313 "	"$1,278,313 "	--	--	--
"Tarleton State University (Stephenvile, TX) "	"$15,606 "	$0 	$0 	$0 	$0 	$0 	"$17,629 "	$0 	"$81,922 "	5.80%	--	--	100.00%	30.60%	"23,143"	"1,340"	"$392,410 "	--	--	--	--	--	--	"$116,921 "	"$8,474 "	"$359,272 "	"$7,035 "	"$359,272 "	"$38,822 "	"$116,921 "	"$104,830 "	"$794,016 "	"$1,284,093 "	"$1,284,093 "	--	--	--
"Tennessee Technological University (Cookeville, TN) "	"$36,759 "	$0 	"$1,140 "	"$2,116 "	$0 	"$48,217 "	"$231,371 "	"$726,385 "	"$1,167,260 "	13.50%	--	8.30%	100.00%	44.30%	"38,735"	"5,238"	"$1,906,630 "	562	"$359,588 "	23	"$33,610 "	585	"$393,198 "	"$488,490 "	"$9,976 "	"$184,831 "	$755 	"$121,818 "	"$36,168 "	"$422,771 "	"$358,621 "	"$2,376,424 "	"$4,306,974 "	"$4,318,619 "	--	--	--
"Texas A&M International University (Laredo, TX) "	"$1,009 "	$0 	$52 	$308 	$0 	"$7,428 "	$25 	$0 	"$9,689 "	2.50%	1.60%	2.90%	100.00%	0.50%	"8,039"	198	"$17,995 "	0	$0 	0	$0 	0	$0 	"$365,959 "	"$7,624 "	"$2,691,255 "	$0 	"$678,518 "	"$45,077 "	"$273,928 "	"$47,893 "	"$1,160,970 "	"$3,604,413 "	"$3,604,413 "	--	--	--
"Texas A&M Univ.-Corpus Christi (Corpus Christi, TX) "	"$1,338 "	$0 	$0 	$0 	$0 	"$8,326 "	"$24,269 "	"$2,903 "	"$87,096 "	5.10%	--	5.10%	100.00%	3.70%	"25,178"	"1,286"	"$89,936 "	467	"$399,789 "	0	$0 	467	"$399,789 "	"$456,248 "	"$10,507 "	"$517,345 "	"$8,000 "	"$219,825 "	"$264,737 "	"$400,177 "	"$439,409 "	"$1,136,946 "	"$2,405,321 "	"$2,405,321 "	--	--	--
"Texas A&M Univ.-Texarkana (Texarkana, TX) "	--	--	--	--	--	--	--	--	--	1.30%	--	--	100.00%	1.50%	"7,538"	96	--	--	--	--	--	--	--	"$180,489 "	"$9,380 "	"$233,546 "	--	--	--	--	--	"$277,848 "	"$526,538 "	"$526,538 "	--	--	--
"Texas Southern University (Houston, TX) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Texas State University-San Marcos (San Marcos, TX) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Towson University (Towson, MD) "	"$34,851 "	"$1,011 "	$32 	"$5,782 "	"$13,259 "	"$10,429 "	"$80,644 "	"$27,324 "	"$342,498 "	6.50%	--	6.00%	55.20%	15.50%	"76,941"	"4,966"	"$556,756 "	"1,070"	"$882,035 "	26	"$28,928 "	"1,096"	"$910,963 "	"$1,613,519 "	"$9,531 "	"$493,056 "	"$26,900 "	"$392,701 "	"$654,821 "	"$1,508,064 "	"$888,493 "	"$2,964,819 "	"$3,581,396 "	"$3,678,625 "	--	--	--
"Troy State University System (Troy, AL) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Truman State University (Kirksville, MO) "	--	--	--	--	--	--	--	--	--	12.70%	--	--	64.30%	55.90%	"46,181"	"5,850"	--	--	--	--	--	--	--	"$223,300 "	"$12,932 "	$0 	--	--	--	--	--	"$1,503,255 "	"$1,531,218 "	"$1,621,846 "	--	--	--
"Univ of North Carolina at Pembroke (Pembroke, NC) "	"$5,060 "	$0 	$0 	$780 	"$10,000 "	"$21,252 "	$0 	"$14,783 "	"$99,840 "	7.10%	--	7.00%	94.50%	15.60%	"14,524"	"1,035"	"$126,239 "	--	--	--	--	--	--	"$164,704 "	"$10,348 "	"$72,204 "	$0 	"$72,204 "	$0 	"$119,904 "	$0 	"$482,016 "	"$811,259 "	"$920,852 "	--	--	--
"Univ of North Carolina at Wilmington (Wilmington, NC) "	"$68,905 "	$0 	$0 	"$10,625 "	"$8,967 "	"$58,103 "	"$105,139 "	"$1,855 "	"$276,561 "	4.40%	6.10%	4.10%	4.40%	8.10%	"40,327"	"1,760"	"$382,331 "	0	$0 	1	$250 	1	$250 	"$506,432 "	"$14,126 "	"$2,502,410 "	"$376,520 "	"$981,828 "	"$272,573 "	"$409,165 "	"$1,025,477 "	"$2,450,101 "	"$4,726,168 "	"$4,726,168 "	--	--	--
"Univ. of Tennessee-Chattanooga (Chattanooga, TN) "	"$37,906 "	"$81,143 "	$0 	"$2,448 "	"$1,614 "	"$18,777 "	"$164,293 "	"$35,902 "	"$392,088 "	5.60%	5.00%	--	89.90%	6.80%	"41,146"	"2,286"	"$537,672 "	--	--	--	--	--	--	"$1,741,784 "	"$12,677 "	"$1,456,656 "	"$83,112 "	"$1,368,535 "	"$195,906 "	"$689,738 "	"$624,906 "	"$3,338,045 "	"$7,881,411 "	"$7,881,411 "	--	--	--
"Univ. of Tennessee-Martin (Martin, TN) "	"$56,039 "	"$12,395 "	$0 	"$5,687 "	$20 	"$54,459 "	"$6,630 "	"$113,392 "	"$261,657 "	4.60%	4.30%	--	92.30%	20.20%	"28,330"	"1,307"	"$568,681 "	--	--	--	--	--	--	"$326,208 "	"$12,410 "	"$134,293 "	"$2,000 "	"$131,293 "	"$5,360 "	"$221,038 "	"$56,158 "	"$969,349 "	"$2,819,995 "	"$3,432,480 "	--	--	--
"Univ. of Texas - Permian Basin (Odessa, TX) "	"$1,150 "	$0 	$0 	$525 	$0 	"$22,440 "	"$1,942 "	$0 	"$31,076 "	2.00%	2.00%	1.90%	67.00%	1.30%	"13,961"	279	"$32,876 "	351	"$265,620 "	0	$0 	351	"$265,620 "	"$138,020 "	"$9,504 "	"$464,335 "	$0 	"$449,335 "	"$29,845 "	"$120,770 "	"$265,620 "	"$937,330 "	"$2,562,802 "	"$2,879,129 "	--	--	--
"Univ. of Texas at Brownsville (Brownsville, TX) "	$550 	$0 	$0 	"$1,060 "	$0 	"$2,047 "	$0 	"$5,295 "	"$27,254 "	0.90%	--	0.70%	100.00%	13.70%	"5,297"	50	"$204,666 "	0	$0 	0	$0 	0	$0 	"$523,723 "	"$8,922 "	"$414,800 "	$0 	"$402,800 "	$0 	"$489,758 "	$0 	"$1,131,956 "	"$1,497,130 "	"$1,497,130 "	--	--	--
"Univ. of Texas at San Antonio (San Antonio, TX) "	$0 	$0 	$0 	$225 	$0 	"$59,862 "	"$8,982 "	"$52,271 "	"$142,990 "	1.40%	--	1.40%	27.10%	2.30%	"49,683"	704	"$204,282 "	417	"$57,871 "	0	$0 	417	"$57,871 "	"$3,826,554 "	"$8,775 "	"$3,198,695 "	$88 	"$1,937,001 "	"$74,305 "	"$2,608,799 "	"$213,124 "	"$5,264,443 "	"$8,804,798 "	"$8,804,798 "	--	--	--
"Univ. of Texas at Tyler (Tyler, TX) "	"$1,800 "	$0 	$195 	$100 	$0 	$100 	"$1,200 "	"$17,485 "	"$20,880 "	0.40%	--	0.40%	100.00%	0.80%	"21,185"	85	"$35,983 "	0	$0 	0	$0 	0	$0 	"$272,190 "	"$9,713 "	"$345,038 "	$0 	"$60,038 "	"$8,675 "	"$234,464 "	"$29,908 "	"$844,735 "	"$4,534,352 "	"$4,534,352 "	--	--	--
"Univ. of Texas-Pan American (Edinburg, TX) "	$485 	$0 	$0 	"$1,040 "	$0 	"$8,762 "	"$3,751 "	"$3,797 "	"$23,065 "	0.70%	0.60%	0.60%	6.50%	0.40%	"29,719"	212	"$53,909 "	143	"$77,860 "	0	$0 	143	"$77,860 "	"$1,398,202 "	"$9,934 "	"$488,861 "	$250 	"$481,761 "	"$12,775 "	"$1,118,423 "	"$80,360 "	"$1,975,029 "	"$13,383,693 "	"$13,383,693 "	--	--	--
"University of Arkansas at Monticello (Monticello, AR) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Baltimore (Baltimore, MD) "	"$404,712 "	$0 	$0 	$0 	$0 	"$1,860 "	$0 	"$3,903 "	"$430,270 "	7.20%	--	7.30%	71.90%	30.40%	"42,804"	"3,061"	"$968,362 "	--	--	--	--	--	--	"$754,550 "	"$13,146 "	"$1,353,058 "	$0 	"$283,470 "	$0 	"$190,697 "	$0 	"$959,652 "	"$3,188,075 "	"$3,188,075 "	--	--	--
"University of Central (Edmond, OK) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Central Arkansas (Conway, AR) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Central Missouri (Warrensburg, MO) "	"$126,858 "	$84 	$120 	"$2,335 "	"$27,913 "	"$2,013,676 "	"$155,826 "	"$7,317 "	"$2,513,763 "	7.20%	--	6.90%	100.00%	52.40%	"62,827"	"4,515"	"$2,744,984 "	"1,197"	"$604,896 "	0	$0 	"1,197"	"$604,896 "	"$1,254,218 "	"$12,729 "	"$133,065 "	"$4,300 "	"$57,015 "	"$362,874 "	"$1,060,223 "	"$643,728 "	"$4,183,825 "	"$5,233,929 "	"$5,256,331 "	--	--	--
University of Guam (GU) 	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Louisiana, Monroe (Monroe, LA) "	"$74,124 "	"$14,472 "	$60 	$170 	$0 	"$38,497 "	"$37,350 "	"$19,972 "	"$363,839 "	3.50%	3.50%	3.40%	100.00%	23.20%	"49,144"	"1,731"	"$533,929 "	687	"$804,446 "	0	$0 	687	"$804,446 "	"$1,022,342 "	"$9,364 "	"$150,824 "	$0 	"$90,824 "	"$374,048 "	"$978,381 "	"$464,655 "	"$1,758,186 "	"$2,297,064 "	"$2,297,064 "	--	--	--
"University of Mary Washington (Fredericksburg, VA) "	"$10,422 "	$0 	$0 	"$2,456 "	$100 	"$29,813 "	"$5,557 "	"$54,897 "	"$882,770 "	29.20%	--	28.30%	100.00%	26.70%	"25,956"	"7,578"	"$2,049,394 "	110	"$24,550 "	0	$0 	110	"$24,550 "	"$4,860,490 "	"$7,899 "	"$241,044 "	$0 	"$186,444 "	"$2,665 "	"$146,641 "	"$29,100 "	"$1,499,497 "	"$7,686,325 "	"$7,686,325 "	--	--	--
"University of Maryland-Eastern Shore (Adephi, MD) "	$0 	$0 	$0 	$0 	$0 	"$7,513 "	$0 	"$7,806 "	"$36,054 "	2.90%	--	2.80%	84.00%	7.80%	"9,222"	272	"$63,499 "	26	"$6,082 "	15	"$14,486 "	41	"$20,568 "	"$133,584 "	"$16,532 "	"$464,382 "	$0 	"$330,982 "	"$3,042 "	"$74,492 "	"$8,277 "	"$545,324 "	"$813,938 "	"$813,938 "	--	--	--
"University of Maryland-Univ. College (Adelphi, MD) "	"$2,805 "	$0 	$0 	$50 	"$1,000 "	"$88,116 "	$0 	"$19,383 "	"$203,630 "	3.20%	--	3.10%	99.10%	16.60%	"99,970"	"3,195"	"$449,803 "	0	$0 	0	$0 	0	$0 	"$1,384,695 "	"$6,861 "	"$203,264 "	$0 	"$158,184 "	$0 	"$125,595 "	$0 	"$685,516 "	"$2,712,568 "	"$2,712,568 "	--	--	--
"University of Massachusetts, Dartmouth (North Dartmouth, MA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Montevallo (Montevallo, AL) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Nebraska (Omaha, NE) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Nebraska at Kearney (Kearney, NE) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of North Alabama (Florence, AL) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of North Florida (Jacksonville, FL) "	"$69,648 "	$60 	"$3,269 "	"$1,125 "	"$6,100 "	"$16,078 "	"$5,038 "	"$34,424 "	"$167,618 "	4.40%	--	4.30%	99.90%	3.90%	"38,912"	"1,710"	"$354,180 "	209	"$159,772 "	1	"$5,000 "	210	"$164,772 "	"$2,348,033 "	--	"$1,441,243 "	"$4,500 "	"$931,263 "	"$91,064 "	"$1,877,761 "	"$169,292 "	"$4,308,619 "	"$9,062,491 "	"$10,499,265 "	--	--	--
"University of Northern Iowa (Cedar Falls, IA) "	--	--	--	--	--	--	--	--	--	11.30%	--	--	49.90%	35.30%	"87,101"	"9,881"	--	--	--	--	--	--	--	"$2,293,428 "	"$14,690 "	"$3,041,045 "	--	--	--	--	--	"$4,429,678 "	"$11,310,944 "	"$11,414,394 "	--	--	--
"University of South Alabama (Mobile, AL) "	--	--	--	--	--	--	--	--	--	2.40%	--	--	87.90%	13.40%	"47,797"	"1,153"	--	--	--	--	--	--	--	"$1,441,030 "	"$38,227 "	"$441,950 "	--	--	--	--	--	"$7,086,542 "	"$11,530,571 "	"$11,530,573 "	--	--	--
"University of Southern Indiana (Evansville, IN) "	"$18,502 "	$0 	$0 	$359 	$0 	"$38,446 "	"$5,873 "	"$25,116 "	"$173,188 "	9.20%	9.40%	8.90%	100.00%	1.90%	"18,528"	"1,706"	"$196,137 "	364	"$113,707 "	0	$0 	364	"$113,707 "	"$961,520 "	"$8,516 "	"$4,847,850 "	$0 	"$4,484,850 "	"$106,065 "	"$779,203 "	"$157,853 "	"$6,986,345 "	"$10,421,644 "	"$10,745,466 "	--	--	--
"University of Southern Maine (Portland, ME) "	"$28,758 "	$0 	$0 	"$32,907 "	$0 	"$35,683 "	"$8,172 "	"$13,828 "	"$299,592 "	7.90%	5.50%	7.80%	100.00%	19.30%	"41,946"	"3,311"	"$687,857 "	22	"$2,555 "	0	$0 	22	"$2,555 "	"$645,625 "	"$13,977 "	"$406,399 "	"$5,000 "	"$269,247 "	"$14,024 "	"$261,548 "	"$37,901 "	"$2,134,084 "	"$3,568,453 "	"$3,568,453 "	--	--	--
"University of the District of Columbia (Washington, DC) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of West Alabama (Livingston, AL) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of West Georgia Foundation, Inc. (Carrollton, GA) "	"$40,495 "	$0 	$0 	$280 	$0 	"$8,625 "	"$5,036 "	$0 	"$174,312 "	6.90%	7.30%	6.30%	78.70%	9.70%	"40,392"	"2,775"	"$258,355 "	--	--	--	--	--	--	"$1,586,781 "	"$8,649 "	"$96,300 "	$0 	"$86,300 "	"$70,616 "	"$340,072 "	"$89,893 "	"$793,616 "	"$2,664,774 "	"$2,664,774 "	--	--	--
"University of Wisconsin Oshkosh (Oshkosh, WI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Wisconsin-Eau Claire (Eau Claire, WI) "	--	--	--	--	--	--	--	"$407,142 "	"$776,491 "	14.30%	--	14.30%	75.30%	13.80%	"64,358"	"9,231"	"$941,656 "	--	--	--	--	--	--	"$1,026,628 "	"$10,269 "	"$631,338 "	--	"$616,338 "	--	"$881,628 "	--	"$6,207,576 "	"$6,842,741 "	"$6,847,766 "	--	--	--
"University of Wisconsin-La Crosse (La Crosse, WI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Wisconsin-Platteville (Platteville, WI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Wisconsin-River Falls (River Falls, WI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Wisconsin-Stevens Point (Stevens Point, WI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Wisconsin-Stout (Menomonie, WI) "	--	--	--	--	--	--	--	--	--	13.00%	--	--	61.30%	32.50%	"44,597"	"5,804"	--	--	--	--	--	--	--	"$123,132 "	"$11,727 "	"$262,137 "	--	--	--	--	--	"$520,163 "	"$1,227,883 "	"$1,227,883 "	--	--	--
"University of Wisconsin-Superior (Superior, WI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Wisconsin-Whitewater (Whitewater, WI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
