Public Master's / FY2003 																																					
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"Southern Illinois Univ, Edwardsville (Edwardsville, IL) "	"$189,159 "	$0 	$0 	"$6,413 "	"$2,584 "	"$7,368 "	"$8,416 "	"$70,146 "	"$289,905 "	6.50%	5.40%	6.40%	78.80%	11.30%	"62,443"	"4,070"	"$354,088 "	397	"$44,017 "	48	"$6,671 "	445	"$50,688 "	"$387,888 "	"$18,322 "	"$143,800 "	$0 	"$103,800 "	"$14,483 "	"$339,417 "	"$44,017 "	"$936,000 "	"$3,130,635 "	"$3,653,788 "	--	--	--
"Southern New Hampshire University (Manchester, NH) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Southern Oregon University (Ashland, OR) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Southern Polytechnic State University (Marietta, GA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Southern University A. & M. Col. Fnd. (Baton Rouge, LA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Southern University and A&M College (Baton Rouge, LA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Southern University at New Orleans (New Orleans, LA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Southern Utah University (Cedar City, UT) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Southwestern Oklahoma State University (Weatherford, OK) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Stephen F. Austin State University (Nacogdoches, TX) "	"$123,564 "	$0 	"$1,825 "	"$2,888 "	$0 	"$207,068 "	"$44,483 "	"$474,987 "	"$997,388 "	4.30%	4.20%	3.60%	100.00%	41.20%	"83,459"	"3,612"	"$1,073,447 "	183	"$217,503 "	0	$0 	183	"$217,503 "	"$966,205 "	"$7,913 "	"$152,565 "	"$2,000 "	"$152,565 "	"$155,121 "	"$966,205 "	"$218,125 "	"$2,526,426 "	"$2,602,485 "	"$2,603,625 "	--	--	--
"Sul Ross State University (Alpine, TX) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"SUNY-College at Brockport (Brockport, NY) "	"$12,280 "	$0 	$0 	$115 	"$2,735 "	"$12,975 "	"$16,127 "	"$1,093 "	"$215,747 "	8.80%	--	8.30%	100.00%	24.40%	"52,385"	"4,632"	"$331,290 "	326	"$26,172 "	0	$0 	326	"$26,172 "	"$348,313 "	"$10,874 "	"$194,257 "	$0 	"$155,457 "	$300 	"$318,133 "	"$26,172 "	"$1,051,029 "	"$1,355,599 "	"$1,355,599 "	--	--	--
"SUNY-College at Buffalo (Buffalo, NY) "	"$15,829 "	$0 	$0 	"$4,062 "	$0 	"$4,211 "	"$1,552 "	"$46,446 "	"$342,851 "	2.30%	2.40%	2.10%	100.00%	9.40%	"67,114"	"1,567"	"$439,695 "	0	$0 	0	$0 	0	$0 	"$911,701 "	"$12,176 "	"$1,761,279 "	$0 	"$1,434,521 "	"$343,240 "	"$887,351 "	"$347,947 "	"$3,370,437 "	"$4,661,546 "	"$6,051,597 "	--	--	--
"SUNY-Cortland (Cortland, NY) "	"$6,083 "	$0 	$0 	$765 	$115 	"$6,867 "	"$18,652 "	"$6,023 "	"$417,396 "	10.70%	--	10.20%	72.50%	36.70%	"53,000"	"5,665"	"$632,334 "	583	"$44,190 "	0	$0 	583	"$44,190 "	"$101,402 "	"$9,948 "	"$104,933 "	$0 	$0 	"$8,250 "	"$29,871 "	"$44,522 "	"$522,371 "	"$1,721,258 "	"$1,725,468 "	--	--	--
"SUNY-Empire State College (Saratoga Springs, NY) "	$0 	$200 	$0 	$0 	$0 	"$5,978 "	$0 	$0 	"$197,506 "	9.90%	--	9.90%	99.20%	25.10%	"39,334"	"3,895"	"$204,391 "	0	$0 	0	$0 	0	$0 	"$100,418 "	"$5,052 "	"$415,631 "	$0 	"$331,631 "	$0 	"$40,393 "	$0 	"$636,527 "	"$814,537 "	"$820,317 "	--	--	--
"SUNY-Fredonia (Fredonia, NY) "	"$29,274 "	$0 	$0 	"$1,228 "	$0 	$0 	"$8,807 "	"$67,094 "	"$236,882 "	8.80%	--	7.80%	80.60%	29.50%	"39,191"	"3,435"	"$469,989 "	--	--	--	--	--	--	"$207,498 "	"$12,303 "	"$324,585 "	$0 	"$177,385 "	$640 	"$152,897 "	"$103,422 "	"$899,559 "	"$1,593,177 "	"$1,633,374 "	--	--	--
"SUNY-Geneseo (Geneseo, NY) "	"$110,698 "	$0 	$0 	"$6,631 "	"$12,721 "	"$63,753 "	$0 	"$63,758 "	"$593,621 "	15.10%	15.50%	15.00%	77.70%	35.50%	"42,650"	"6,459"	"$715,150 "	--	--	--	--	--	--	"$430,001 "	"$10,681 "	"$161,942 "	$0 	"$136,942 "	$0 	"$419,351 "	$0 	"$1,800,229 "	"$2,013,458 "	"$2,028,138 "	--	--	--
"SUNY-Inst of Tech at Utica/Rome (Utica, NY) "	$0 	$0 	$0 	$0 	$0 	"$2,370 "	$0 	$20 	"$83,439 "	10.80%	10.80%	10.80%	14.40%	24.30%	"21,479"	"2,322"	"$83,439 "	--	--	--	--	--	--	"$161,883 "	"$10,685 "	"$15,050 "	$0 	"$15,050 "	$0 	"$133,691 "	$0 	"$315,231 "	"$343,423 "	"$343,423 "	--	--	--
"SUNY-Maritime College (Bronx, NY) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"SUNY-Oneonta (Oneonta, NY) "	$0 	$0 	"$2,980 "	$100 	$0 	"$5,198 "	$0 	"$22,486 "	"$379,127 "	16.50%	16.50%	16.50%	49.00%	23.10%	"38,548"	"6,358"	"$633,997 "	0	$0 	0	$0 	0	$0 	"$1,256,790 "	"$13,135 "	"$453,661 "	$0 	"$100,636 "	$0 	"$1,172,786 "	"$1,000 "	"$1,738,752 "	"$2,744,289 "	"$2,744,289 "	--	--	--
"SUNY-Oswego (Oswego, NY) "	"$35,184 "	$0 	$0 	"$1,376 "	$0 	"$33,391 "	"$14,187 "	$4 	"$2,694,442 "	12.30%	12.90%	12.20%	90.10%	69.40%	"59,289"	"7,310"	"$3,002,624 "	312	"$27,260 "	0	$0 	312	"$27,260 "	"$364,168 "	"$9,778 "	"$6,740 "	$0 	"$6,430 "	"$2,925 "	"$280,858 "	"$27,391 "	"$3,644,999 "	"$4,326,441 "	"$4,446,504 "	--	--	--
"SUNY-Plattsburgh University College (Plattsburgh, NY) "	"$84,608 "	$0 	$0 	$0 	$0 	"$50,453 "	"$47,011 "	$0 	"$495,592 "	15.30%	--	--	89.80%	42.50%	"42,325"	"6,478"	"$670,397 "	--	--	--	--	--	--	"$381,467 "	"$8,591 "	"$45,720 "	$0 	"$44,720 "	"$78,288 "	"$358,242 "	"$183,278 "	"$1,314,198 "	"$1,577,921 "	"$1,577,921 "	--	--	--
"SUNY-Potsdam College (Potsdam, NY) "	"$78,047 "	$0 	$25 	"$5,170 "	"$10,806 "	"$53,279 "	"$5,283 "	"$99,975 "	"$365,280 "	13.10%	13.70%	10.10%	95.40%	40.50%	"32,844"	"4,293"	"$672,635 "	79	"$15,931 "	0	$0 	79	"$15,931 "	"$603,841 "	"$11,049 "	"$137,475 "	"$2,000 "	"$135,975 "	"$5,950 "	"$526,796 "	"$15,931 "	"$1,158,925 "	"$1,661,878 "	"$1,661,878 "	--	--	--
"SUNY-The College at New Paltz (New Paltz, NY) "	"$19,044 "	$0 	$0 	"$2,176 "	$116 	"$12,077 "	$280 	"$6,136 "	"$184,970 "	8.20%	--	6.70%	100.00%	13.20%	"45,075"	"3,690"	"$255,655 "	5	$325 	0	$0 	5	$325 	"$85,795 "	"$11,000 "	"$243,172 "	$0 	"$104,575 "	$0 	"$42,817 "	$325 	"$644,735 "	"$1,935,642 "	"$1,935,642 "	--	--	--
"Tarleton State University (Stephenvile, TX) "	"$54,511 "	$0 	$0 	$0 	$0 	"$1,175 "	"$12,968 "	$0 	"$103,099 "	3.90%	--	0.70%	100.00%	40.60%	"23,072"	907	"$954,254 "	454	"$81,863 "	0	$0 	454	"$81,863 "	"$182,144 "	"$8,400 "	"$153,065 "	$150 	"$27,800 "	"$43,295 "	"$70,444 "	"$81,863 "	"$938,009 "	"$2,353,099 "	"$2,353,099 "	--	--	--
"Tennessee Technological University (Cookeville, TN) "	"$33,410 "	$0 	"$1,085 "	$961 	$0 	"$402,573 "	"$58,167 "	"$818,620 "	"$1,823,730 "	10.00%	--	7.50%	100.00%	62.10%	"36,328"	"3,641"	"$4,090,017 "	398	"$188,333 "	18	"$22,010 "	416	"$210,343 "	"$1,599,053 "	"$10,775 "	"$129,103 "	$405 	"$94,083 "	"$37,286 "	"$1,553,500 "	"$187,913 "	"$3,930,349 "	"$6,586,061 "	"$8,111,587 "	--	--	--
"Texas A&M International University (Laredo, TX) "	"$50,300 "	$0 	$0 	$50 	$0 	"$2,248 "	$0 	$400 	"$54,798 "	0.20%	0.20%	0.20%	82.20%	3.20%	"8,916"	20	"$66,366 "	0	$0 	0	$0 	0	$0 	"$573,785 "	"$8,078 "	"$1,109,936 "	$0 	"$757,511 "	$36 	"$267,610 "	$536 	"$1,248,451 "	"$2,092,502 "	"$2,092,502 "	--	--	--
"Texas A&M Univ.-Corpus Christi (Corpus Christi, TX) "	"$28,606 "	$0 	$13 	$50 	$0 	"$24,605 "	"$13,143 "	"$7,280 "	"$82,500 "	5.10%	--	4.60%	83.20%	3.60%	"24,186"	"1,243"	"$94,452 "	332	"$322,354 "	0	$0 	332	"$322,354 "	"$558,398 "	"$9,903 "	"$1,118,400 "	"$13,600 "	"$267,800 "	"$178,746 "	"$287,673 "	"$299,354 "	"$1,088,202 "	"$2,605,542 "	"$2,605,542 "	--	--	--
"Texas A&M Univ.-Texarkana (Texarkana, TX) "	--	--	--	--	--	--	--	--	--	1.10%	--	--	100.00%	2.10%	"7,695"	81	--	--	--	--	--	--	--	"$74,642 "	"$10,528 "	"$41,336 "	--	--	--	--	--	"$119,346 "	"$134,768 "	"$134,768 "	--	--	--
"Texas Southern University (Houston, TX) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Texas State University-San Marcos (San Marcos, TX) "	"$55,959 "	$0 	$0 	"$3,324 "	$0 	"$12,270 "	"$147,356 "	"$475,070 "	"$742,242 "	8.70%	--	8.60%	95.20%	19.40%	"106,215"	"9,215"	"$911,021 "	937	"$624,198 "	31	"$39,812 "	968	"$664,010 "	"$1,050,595 "	"$7,748 "	"$1,856,127 "	"$10,675 "	"$1,691,383 "	"$329,242 "	"$556,087 "	"$624,198 "	"$3,602,283 "	"$4,705,652 "	"$4,705,652 "	--	--	--
"Towson University (Towson, MD) "	"$32,210 "	$100 	$0 	"$9,549 "	"$4,598 "	"$7,012 "	"$128,488 "	"$22,942 "	"$361,040 "	6.50%	--	6.00%	61.20%	14.70%	"73,408"	"4,741"	"$458,095 "	--	--	--	--	--	--	"$518,925 "	"$10,487 "	"$610,884 "	"$52,150 "	"$448,772 "	"$156,133 "	"$323,044 "	"$426,376 "	"$2,062,873 "	"$3,042,809 "	"$3,113,581 "	--	--	--
"Troy State University System (Troy, AL) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Truman State University (Kirksville, MO) "	--	--	--	--	--	--	--	--	--	12.90%	--	--	81.90%	44.10%	"45,452"	"5,845"	--	--	--	--	--	--	--	"$198,576 "	"$12,222 "	$0 	--	--	--	--	--	"$1,740,414 "	"$1,768,377 "	"$1,831,042 "	--	--	--
"Univ of North Carolina at Pembroke (Pembroke, NC) "	"$2,347 "	$0 	$0 	$737 	"$10,000 "	"$41,737 "	$0 	"$18,165 "	"$155,035 "	6.70%	--	6.50%	69.20%	13.00%	"13,400"	900	"$196,459 "	--	--	--	--	--	--	"$452,167 "	"$10,126 "	"$49,072 "	$0 	"$49,072 "	$0 	"$433,317 "	$0 	"$1,133,350 "	"$1,516,657 "	"$1,698,956 "	--	--	--
"Univ of North Carolina at Wilmington (Wilmington, NC) "	"$111,227 "	$0 	"$10,040 "	"$7,415 "	$426 	"$62,499 "	"$153,631 "	"$19,111 "	"$385,091 "	7.40%	--	7.20%	96.20%	10.10%	"32,345"	"2,386"	"$461,187 "	"1,898"	"$1,780,255 "	0	$0 	"1,898"	"$1,780,255 "	"$1,362,515 "	"$13,001 "	"$486,411 "	"$16,125 "	"$384,295 "	"$587,115 "	"$1,276,761 "	"$1,780,255 "	"$4,068,014 "	"$4,548,800 "	"$4,548,800 "	--	--	--
"Univ. of Tennessee-Chattanooga (Chattanooga, TN) "	"$65,453 "	"$192,149 "	$0 	"$2,130 "	"$1,118 "	"$10,937 "	"$149,666 "	"$61,114 "	"$528,766 "	5.40%	--	5.00%	89.30%	4.40%	"41,469"	"2,232"	"$696,777 "	917	"$463,725 "	9	"$2,733 "	926	"$466,458 "	"$2,525,683 "	"$8,890 "	"$1,561,476 "	"$7,905 "	"$730,093 "	"$151,822 "	"$657,930 "	"$463,725 "	"$2,744,591 "	"$15,975,115 "	"$16,050,962 "	--	--	--
"Univ. of Tennessee-Martin (Martin, TN) "	"$48,897 "	"$3,931 "	$0 	"$7,240 "	$275 	"$34,755 "	"$42,614 "	"$77,350 "	"$229,745 "	7.10%	--	4.00%	90.70%	29.20%	"30,001"	"2,133"	"$481,635 "	139	"$51,852 "	2	$350 	141	"$52,202 "	"$464,122 "	"$8,957 "	"$12,096 "	$500 	"$9,634 "	"$4,725 "	"$285,062 "	"$51,852 "	"$798,700 "	"$1,647,172 "	"$1,647,172 "	--	--	--
"Univ. of Texas - Permian Basin (Odessa, TX) "	"$1,800 "	$0 	$775 	$150 	$0 	"$19,551 "	$950 	$230 	"$24,180 "	0.70%	0.70%	0.60%	31.50%	2.90%	"13,404"	93	"$25,450 "	92	"$36,505 "	0	$0 	92	"$36,505 "	"$333,066 "	"$9,862 "	"$333,375 "	$500 	"$238,375 "	"$26,628 "	"$323,316 "	"$38,353 "	"$678,212 "	"$864,250 "	"$886,372 "	--	--	--
"Univ. of Texas at Brownsville (Brownsville, TX) "	$0 	$0 	$0 	$695 	$0 	$100 	$0 	$0 	"$20,510 "	0.90%	0.90%	0.70%	100.00%	4.10%	"5,433"	48	"$56,077 "	0	$0 	0	$0 	0	$0 	"$340,288 "	"$17,067 "	"$577,250 "	$0 	"$565,250 "	$0 	"$293,688 "	$0 	"$1,063,650 "	"$1,354,842 "	"$1,354,842 "	--	--	--
"Univ. of Texas at San Antonio (San Antonio, TX) "	$0 	$0 	$0 	$180 	$0 	"$18,025 "	"$10,294 "	"$12,020 "	"$86,656 "	2.00%	--	1.90%	32.20%	1.60%	"52,658"	"1,046"	"$91,899 "	277	"$337,487 "	0	$0 	277	"$337,487 "	"$1,592,436 "	"$8,966 "	"$3,346,626 "	"$3,295 "	"$1,633,733 "	"$282,785 "	"$1,219,687 "	"$337,487 "	"$3,477,431 "	"$5,748,370 "	"$5,748,370 "	--	--	--
"Univ. of Texas at Tyler (Tyler, TX) "	"$1,150 "	$0 	$90 	$0 	$0 	$525 	$500 	"$6,890 "	"$16,655 "	0.30%	--	0.30%	100.00%	0.40%	"20,249"	57	"$27,150 "	33	"$86,500 "	0	$0 	33	"$86,500 "	"$321,817 "	"$9,909 "	"$494,629 "	"$1,000 "	"$400,409 "	"$33,800 "	"$209,547 "	"$81,300 "	"$986,039 "	"$6,763,292 "	"$6,763,292 "	--	--	--
"Univ. of Texas-Pan American (Edinburg, TX) "	"$1,195 "	$0 	$0 	"$3,903 "	$0 	"$10,535 "	"$33,175 "	"$6,998 "	"$66,684 "	1.60%	1.40%	1.60%	18.80%	1.90%	"27,371"	451	"$73,263 "	227	"$132,257 "	0	$0 	227	"$132,257 "	"$2,623,190 "	"$10,788 "	"$324,124 "	$0 	"$316,524 "	"$23,735 "	"$758,056 "	"$133,992 "	"$1,684,133 "	"$3,898,007 "	"$3,898,007 "	--	--	--
"University of Arkansas at Monticello (Monticello, AR) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Baltimore (Baltimore, MD) "	"$278,365 "	$0 	$0 	$201 	$0 	"$4,450 "	$0 	"$25,757 "	"$329,735 "	6.20%	--	5.90%	79.70%	15.20%	"48,912"	"3,045"	"$1,014,273 "	0	$0 	0	$0 	0	$0 	"$4,885,497 "	"$13,270 "	"$633,108 "	$0 	"$186,008 "	$0 	"$77,404 "	$0 	"$634,225 "	"$6,682,318 "	"$6,682,318 "	--	--	--
"University of Central (Edmond, OK) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Central Arkansas (Conway, AR) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Central Missouri (Warrensburg, MO) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
University of Guam (GU) 	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Louisiana, Monroe (Monroe, LA) "	"$53,673 "	"$11,029 "	$195 	"$1,805 "	$0 	"$21,890 "	"$229,886 "	"$24,782 "	"$382,328 "	1.60%	1.50%	1.50%	100.00%	20.40%	"45,070"	732	"$413,474 "	863	"$1,064,493 "	20	"$2,105 "	883	"$1,066,598 "	"$904,703 "	"$9,069 "	"$102,075 "	$0 	"$76,075 "	"$508,191 "	"$853,688 "	"$1,064,452 "	"$1,855,314 "	"$2,023,440 "	"$2,023,440 "	--	--	--
"University of Mary Washington (Fredericksburg, VA) "	$0 	$0 	$0 	$0 	$0 	$0 	$0 	"$18,265 "	"$807,841 "	24.40%	--	23.80%	74.40%	54.10%	"31,136"	"7,603"	"$1,952,519 "	0	$0 	0	$0 	0	$0 	"$568,825 "	"$7,197 "	"$637,520 "	$0 	"$106,780 "	$0 	"$93,407 "	$0 	"$1,266,339 "	"$3,607,174 "	"$3,607,174 "	--	--	--
"University of Maryland-Eastern Shore (Adephi, MD) "	$0 	$0 	$0 	$0 	$0 	"$1,000 "	"$1,000 "	"$8,515 "	"$20,924 "	2.70%	--	2.20%	78.50%	2.20%	"7,794"	212	"$44,799 "	7	"$2,795 "	18	"$7,690 "	25	"$10,485 "	"$135,287 "	"$18,403 "	"$151,400 "	$0 	"$5,750 "	"$1,597 "	"$34,416 "	"$2,795 "	"$367,009 "	"$2,008,466 "	"$2,008,466 "	--	--	--
"University of Maryland-Univ. College (Adelphi, MD) "	"$1,041 "	$75 	$0 	$0 	$0 	"$78,652 "	$0 	"$12,015 "	"$201,609 "	3.10%	--	3.00%	88.70%	10.80%	"104,722"	"3,202"	"$224,823 "	0	$0 	0	$0 	0	$0 	"$1,091,126 "	"$4,335 "	"$74,000 "	$0 	"$60,000 "	$0 	"$1,071,594 "	$0 	"$1,981,906 "	"$2,078,102 "	"$2,084,978 "	--	--	--
"University of Massachusetts, Dartmouth (North Dartmouth, MA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Montevallo (Montevallo, AL) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Nebraska (Omaha, NE) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Nebraska at Kearney (Kearney, NE) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of North Alabama (Florence, AL) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of North Florida (Jacksonville, FL) "	"$70,591 "	$30 	$366 	"$1,487 "	"$8,334 "	"$12,722 "	"$5,137 "	"$20,897 "	"$150,979 "	5.70%	--	5.60%	99.90%	2.10%	"36,920"	"2,109"	"$238,907 "	--	--	--	--	--	--	"$3,686,026 "	"$9,383 "	"$3,299,110 "	"$2,035 "	"$688,272 "	"$88,999 "	"$1,816,392 "	"$161,978 "	"$3,966,771 "	"$11,540,397 "	"$11,540,397 "	--	--	--
"University of Northern Iowa (Cedar Falls, IA) "	--	--	--	--	--	--	--	--	--	12.30%	--	--	52.20%	34.90%	"83,411"	"10,261"	--	--	--	--	--	--	--	"$2,447,640 "	"$15,049 "	"$1,291,377 "	--	--	--	--	--	"$3,140,583 "	"$8,558,996 "	"$8,761,165 "	--	--	--
"University of South Alabama (Mobile, AL) "	--	--	--	--	--	--	--	--	--	0.90%	--	--	64.60%	13.90%	"65,000"	600	--	--	--	--	--	--	--	"$1,075,243 "	"$36,123 "	"$695,444 "	--	--	--	--	--	"$3,230,897 "	"$7,830,897 "	"$7,830,898 "	--	--	--
"University of Southern Indiana (Evansville, IN) "	"$15,177 "	$0 	$0 	$489 	$0 	"$27,999 "	"$2,047 "	"$31,466 "	"$165,224 "	9.30%	9.50%	8.70%	100.00%	3.30%	"17,900"	"1,658"	"$193,521 "	226	"$109,289 "	0	$0 	226	"$109,289 "	"$846,795 "	"$8,387 "	"$1,485,606 "	$0 	"$704,681 "	"$128,639 "	"$552,832 "	"$159,029 "	"$2,507,285 "	"$5,950,373 "	"$6,077,472 "	--	--	--
"University of Southern Maine (Portland, ME) "	"$48,748 "	$0 	$0 	"$36,554 "	$100 	"$24,785 "	"$5,540 "	"$13,904 "	"$218,332 "	8.60%	7.90%	8.60%	77.20%	7.10%	"38,163"	"3,297"	"$273,907 "	0	$0 	0	$0 	0	$0 	"$516,718 "	"$12,478 "	"$1,692,735 "	"$10,000 "	"$1,393,735 "	"$10,632 "	"$250,492 "	"$54,260 "	"$2,942,957 "	"$3,863,402 "	"$3,896,240 "	--	--	--
"University of the District of Columbia (Washington, DC) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of West Alabama (Livingston, AL) "	"$14,913 "	$0 	$25 	$300 	$0 	"$4,333 "	"$22,744 "	"$1,406 "	"$52,533 "	3.20%	3.20%	3.20%	71.70%	17.40%	"13,948"	453	"$65,719 "	0	$0 	0	$0 	0	$0 	"$165,810 "	"$17,458 "	"$46,933 "	"$3,450 "	"$3,600 "	"$19,525 "	"$43,110 "	"$104,484 "	"$196,171 "	"$377,787 "	"$377,787 "	--	--	--
"University of West Georgia Foundation, Inc. (Carrollton, GA) "	"$41,077 "	$0 	$0 	$456 	$0 	"$22,990 "	"$13,408 "	$0 	"$167,497 "	6.80%	7.10%	4.10%	79.60%	8.90%	"42,429"	"2,890"	"$224,178 "	--	--	--	--	--	--	"$563,680 "	"$9,949 "	"$151,150 "	$0 	"$149,150 "	"$162,000 "	"$523,505 "	"$193,723 "	"$1,030,485 "	"$2,515,062 "	"$2,515,062 "	--	--	--
"University of Wisconsin Oshkosh (Oshkosh, WI) "	--	--	--	--	--	--	--	--	--	7.30%	--	--	95.50%	23.80%	"51,184"	"3,733"	--	--	--	--	--	--	--	"$430,999 "	"$8,849 "	"$191,436 "	--	--	--	--	--	"$1,239,725 "	"$1,798,490 "	"$1,798,490 "	--	--	--
"University of Wisconsin-Eau Claire (Eau Claire, WI) "	$0 	$0 	$0 	$0 	$0 	$0 	$0 	"$802,498 "	"$1,179,378 "	9.40%	--	27.20%	27.20%	38.20%	"108,373"	"10,232"	"$1,244,378 "	0	$0 	0	$0 	0	$0 	"$809,945 "	"$10,133 "	"$428,144 "	$0 	"$428,144 "	$0 	"$809,945 "	$0 	"$3,080,788 "	"$3,255,788 "	"$3,260,010 "	--	--	--
"University of Wisconsin-La Crosse (La Crosse, WI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Wisconsin-Platteville (Platteville, WI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Wisconsin-River Falls (River Falls, WI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Wisconsin-Stevens Point (Stevens Point, WI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Wisconsin-Stout (Menomonie, WI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Wisconsin-Superior (Superior, WI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"University of Wisconsin-Whitewater (Whitewater, WI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Valdosta State University (Valdosta, GA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Virginia State University (Petersburg, VA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
